Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.905193796296138316e+03,2.137251669588210223e+00
9.905193817625817246e+03,2.137670726542150845e+00
9.905193838955496176e+03,2.138089824058868160e+00
9.905193860285176925e+03,2.138508962173888861e+00
9.905193881614855854e+03,2.138928140815537393e+00
9.905193902944534784e+03,2.139347360019359989e+00
9.905193924274213714e+03,2.139766619785127055e+00
9.905193945603892644e+03,2.140185920112665841e+00
9.905193966933571573e+03,2.140605261001747639e+00
9.905193988263252322e+03,2.141024642487965757e+00
9.905194009592931252e+03,2.141444064499568256e+00
9.905194030922610182e+03,2.141863527072110696e+00
9.905194052252289111e+03,2.142283030205401673e+00
9.905194073581968041e+03,2.142702573899250229e+00
9.905194094911648790e+03,2.143122158189211923e+00
9.905194116241327720e+03,2.143541783003533929e+00
9.905194137571006650e+03,2.143961448377791790e+00
9.905194158900685579e+03,2.144381154311783888e+00
9.905194180230364509e+03,2.144800900805310384e+00
9.905194201560043439e+03,2.145220687858159891e+00
9.905194222889724188e+03,2.145640515505945700e+00
9.905194244219403117e+03,2.146060383676849259e+00
9.905194265549082047e+03,2.146480292406472756e+00
9.905194286878760977e+03,2.146900241694616795e+00
9.905194308208439907e+03,2.147320231541079316e+00
9.905194329538120655e+03,2.147740261981464727e+00
9.905194350867799585e+03,2.148160332943953144e+00
9.905194372197478515e+03,2.148580444464138761e+00
9.905194393527157445e+03,2.149000596541830177e+00
9.905194414856836374e+03,2.149420789176826219e+00
9.905194436186517123e+03,2.149841022404760160e+00
9.905194457516196053e+03,2.150261296153754387e+00
9.905194478845874983e+03,2.150681610459431514e+00
9.905194500175553912e+03,2.151101965321601028e+00
9.905194521505232842e+03,2.151522360740070638e+00
9.905194542834911772e+03,2.151942796714611639e+00
9.905194564164592521e+03,2.152363273280894163e+00
9.905194585494271450e+03,2.152783790366993522e+00
9.905194606823950380e+03,2.153204348008580293e+00
9.905194628153629310e+03,2.153624946205434654e+00
9.905194649483308240e+03,2.154045584957346104e+00
9.905194670812988988e+03,2.154466264300013645e+00
9.905194692142667918e+03,2.154886984161465069e+00
9.905194713472346848e+03,2.155307744577380724e+00
9.905194734802025778e+03,2.155728545547540342e+00
9.905194756131704708e+03,2.156149387071761847e+00
9.905194777461383637e+03,2.156570269149835184e+00
9.905194798791064386e+03,2.156991191817450026e+00
9.905194820120743316e+03,2.157412155002614629e+00
9.905194841450422246e+03,2.157833158741019108e+00
9.905194862780101175e+03,2.158254203032461849e+00
9.905194884109780105e+03,2.158675287876732796e+00
9.905194905439460854e+03,2.159096413309550488e+00
9.905194926769139784e+03,2.159517579258884989e+00
9.905194948098818713e+03,2.159938785760445068e+00
9.905194969428497643e+03,2.160360032814029996e+00
9.905194990758176573e+03,2.160781320419429274e+00
9.905195012087855503e+03,2.161202648576441288e+00
9.905195033417536251e+03,2.161624017320795232e+00
