Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.027127336805546656e+04,2.741641337209198781e+00
1.027127353332662278e+04,2.741640640401310947e+00
1.027127369859778082e+04,2.741639943510282507e+00
1.027127386386893704e+04,2.741639246536486496e+00
1.027127402914009326e+04,2.741638549480271081e+00
1.027127419441124948e+04,2.741637852341977322e+00
1.027127435968240752e+04,2.741637155121956937e+00
1.027127452495356374e+04,2.741636457820582962e+00
1.027127469022471996e+04,2.741635760438189351e+00
1.027127485549587800e+04,2.741635062975124271e+00
1.027127502076703422e+04,2.741634365431767861e+00
1.027127518603819044e+04,2.741633667808446972e+00
1.027127535130934666e+04,2.741632970105523981e+00
1.027127551658050470e+04,2.741632272323347053e+00
1.027127568185166092e+04,2.741631574462278564e+00
1.027127584712281714e+04,2.741630876522663129e+00
1.027127601239397518e+04,2.741630178504859572e+00
1.027127617766513140e+04,2.741629480409219610e+00
1.027127634293628762e+04,2.741628782236094963e+00
1.027127650820744384e+04,2.741628083985840902e+00
1.027127667347860188e+04,2.741627385658805593e+00
1.027127683874975810e+04,2.741626687255351413e+00
1.027127700402091432e+04,2.741625988775837186e+00
1.027127716929207236e+04,2.741625290220589761e+00
1.027127733456322858e+04,2.741624591589996385e+00
1.027127749983438480e+04,2.741623892884394564e+00
1.027127766510554284e+04,2.741623194104128913e+00
1.027127783037669906e+04,2.741622495249572466e+00
1.027127799564785528e+04,2.741621796321073390e+00
1.027127816091901150e+04,2.741621097318979849e+00
1.027127832619016954e+04,2.741620398243643564e+00
1.027127849146132576e+04,2.741619699095437568e+00
1.027127865673248198e+04,2.741618999874702922e+00
1.027127882200364002e+04,2.741618300581784240e+00
1.027127898727479624e+04,2.741617601217061662e+00
1.027127915254595246e+04,2.741616901780872695e+00
1.027127931781710868e+04,2.741616202273572611e+00
1.027127948308826672e+04,2.741615502695520235e+00
1.027127964835942294e+04,2.741614803047067284e+00
1.027127981363057916e+04,2.741614103328572583e+00
1.027127997890173719e+04,2.741613403540384297e+00
1.027128014417289342e+04,2.741612703682868357e+00
1.027128030944404964e+04,2.741612003756376481e+00
1.027128047471520586e+04,2.741611303761260388e+00
1.027128063998636389e+04,2.741610603697871795e+00
1.027128080525752011e+04,2.741609903566576634e+00
1.027128097052867633e+04,2.741609203367723069e+00
1.027128113579983437e+04,2.741608503101669925e+00
1.027128130107099059e+04,2.741607802768772473e+00
1.027128146634214681e+04,2.741607102369385984e+00
1.027128163161330303e+04,2.741606401903869283e+00
1.027128179688446107e+04,2.741605701372563431e+00
1.027128196215561729e+04,2.741605000775848566e+00
1.027128212742677351e+04,2.741604300114065751e+00
1.027128229269793155e+04,2.741603599387563150e+00
1.027128245796908777e+04,2.741602898596720905e+00
1.027128262324024399e+04,2.741602197741880076e+00
1.027128278851140021e+04,2.741601496823399486e+00
1.027128295378255825e+04,2.741600795841623750e+00
1.027128311905371447e+04,2.741600094796933007e+00
1.027128328432487069e+04,2.741599393689668318e+00
1.027128344959602873e+04,2.741598692520177849e+00
1.027128361486718495e+04,2.741597991288845293e+00
1.027128378013834117e+04,2.741597289996008158e+00
1.027128394540949739e+04,2.741596588642025267e+00
1.027128411068065543e+04,2.741595887227248340e+00
1.027128427595181165e+04,2.741595185752050412e+00
1.027128444122296787e+04,2.741594484216776095e+00
1.027128460649412591e+04,2.741593782621780662e+00
1.027128477176528213e+04,2.741593080967433593e+00
1.027128493703643835e+04,2.741592379254083056e+00
1.027128510230759457e+04,2.741591677482087874e+00
1.027128526757875261e+04,2.741590975651803319e+00
1.027128543284990883e+04,2.741590273763591767e+00
1.027128559812106505e+04,2.741589571817812043e+00
1.027128576339222309e+04,2.741588869814805207e+00
1.027128592866337931e+04,2.741588167754958505e+00
1.027128609393453553e+04,2.741587465638598786e+00
1.027128625920569357e+04,2.741586763466099086e+00
1.027128642447684979e+04,2.741586061237821781e+00
1.027128658974800601e+04,2.741585358954118590e+00
1.027128675501916223e+04,2.741584656615348337e+00
1.027128692029032027e+04,2.741583954221862740e+00
1.027128708556147649e+04,2.741583251774034835e+00
1.027128725083263271e+04,2.741582549272209235e+00
1.027128741610379075e+04,2.741581846716737658e+00
1.027128758137494697e+04,2.741581144108007351e+00
1.027128774664610319e+04,2.741580441446348715e+00
1.027128791191725941e+04,2.741579738732134786e+00
1.027128807718841745e+04,2.741579035965713729e+00
1.027128824245957367e+04,2.741578333147458579e+00
1.027128840773072989e+04,2.741577630277713951e+00
1.027128857300188793e+04,2.741576927356838667e+00
1.027128873827304415e+04,2.741576224385205762e+00
1.027128890354420037e+04,2.741575521363166956e+00
1.027128906881535659e+04,2.741574818291077520e+00
1.027128923408651463e+04,2.741574115169285619e+00
1.027128939935767085e+04,2.741573411998178500e+00
1.027128956462882707e+04,2.741572708778097223e+00
1.027128972989998510e+04,2.741572005509393506e+00
1.027128989517114132e+04,2.741571302192443937e+00
1.027129006044229754e+04,2.741570598827600236e+00
1.027129022571345376e+04,2.741569895415224778e+00
1.027129039098461180e+04,2.741569191955665730e+00
1.027129055625576802e+04,2.741568488449296126e+00
1.027129072152692424e+04,2.741567784896471238e+00
1.027129088679808228e+04,2.741567081297542785e+00
1.027129105206923850e+04,2.741566377652887354e+00
1.027129121734039472e+04,2.741565673962853111e+00
1.027129138261155094e+04,2.741564970227798881e+00
1.027129154788270898e+04,2.741564266448079934e+00
1.027129171315386520e+04,2.741563562624072858e+00
1.027129187842502142e+04,2.741562858756125820e+00
1.027129204369617946e+04,2.741562154844597643e+00
1.027129220896733568e+04,2.741561450889857809e+00
1.027129237423849190e+04,2.741560746892258038e+00
1.027129253950964812e+04,2.741560042852160706e+00
1.027129270478080616e+04,2.741559338769924636e+00
1.027129287005196238e+04,2.741558634645915760e+00
1.027129303532311860e+04,2.741557930480489347e+00
1.027129320059427664e+04,2.741557226274000669e+00
1.027129336586543286e+04,2.741556522026826315e+00
1.027129353113658908e+04,2.741555817739318002e+00
1.027129369640774712e+04,2.741555113411827449e+00
1.027129386167890334e+04,2.741554409044727691e+00
1.027129402695005956e+04,2.741553704638374001e+00
1.027129419222121578e+04,2.741553000193135858e+00
1.027129435749237382e+04,2.741552295709357878e+00
1.027129452276353004e+04,2.741551591187416648e+00
1.027129468803468626e+04,2.741550886627663886e+00
1.027129485330584430e+04,2.741550182030458416e+00
1.027129501857700052e+04,2.741549477396173273e+00
1.027129518384815674e+04,2.741548772725160177e+00
1.027129534911931296e+04,2.741548068017785056e+00
1.027129551439047100e+04,2.741547363274399629e+00
1.027129567966162722e+04,2.741546658495376931e+00
1.027129584493278344e+04,2.741545953681079340e+00
1.027129601020394148e+04,2.741545248831855019e+00
1.027129617547509770e+04,2.741544543948077006e+00
1.027129634074625392e+04,2.741543839030104124e+00
1.027129650601741014e+04,2.741543134078295196e+00
1.027129667128856818e+04,2.741542429093012601e+00
1.027129683655972440e+04,2.741541724074625819e+00
1.027129700183088062e+04,2.741541019023486569e+00
1.027129716710203866e+04,2.741540313939953677e+00
1.027129733237319488e+04,2.741539608824403729e+00
1.027129749764435110e+04,2.741538903677191996e+00
1.027129766291550732e+04,2.741538198498677303e+00
1.027129782818666536e+04,2.741537493289211369e+00
1.027129799345782158e+04,2.741536788049188544e+00
1.027129815872897780e+04,2.741536082778939232e+00
1.027129832400013584e+04,2.741535377478840019e+00
1.027129848927129206e+04,2.741534672149253282e+00
1.027129865454244828e+04,2.741533966790534294e+00
1.027129881981360450e+04,2.741533261403059640e+00
1.027129898508476253e+04,2.741532555987166830e+00
1.027129915035591875e+04,2.741531850543243110e+00
1.027129931562707498e+04,2.741531145071643749e+00
1.027129948089823301e+04,2.741530439572720468e+00
1.027129964616938923e+04,2.741529734046846301e+00
1.027129981144054545e+04,2.741529028494394282e+00
1.027129997671170167e+04,2.741528322915709026e+00
1.027130014198285971e+04,2.741527617311149356e+00
1.027130030725401593e+04,2.741526911681098966e+00
1.027130047252517215e+04,2.741526206025909573e+00
1.027130063779633019e+04,2.741525500345936450e+00
1.027130080306748641e+04,2.741524794641559737e+00
1.027130096833864263e+04,2.741524088913134705e+00
1.027130113360980067e+04,2.741523383161013072e+00
1.027130129888095689e+04,2.741522677385585638e+00
1.027130146415211311e+04,2.741521971587189910e+00
1.027130162942326933e+04,2.741521265766195370e+00
1.027130179469442737e+04,2.741520559922967948e+00
1.027130195996558359e+04,2.741519854057877126e+00
1.027130212523673981e+04,2.741519148171274622e+00
1.027130229050789785e+04,2.741518442263526367e+00
1.027130245577905407e+04,2.741517736335005395e+00
1.027130262105021029e+04,2.741517030386066978e+00
1.027130278632136651e+04,2.741516324417084149e+00
1.027130295159252455e+04,2.741515618428401524e+00
1.027130311686368077e+04,2.741514912420402794e+00
1.027130328213483699e+04,2.741514206393439679e+00
1.027130344740599503e+04,2.741513500347874555e+00
1.027130361267715125e+04,2.741512794284087562e+00
1.027130377794830747e+04,2.741512088202430419e+00
1.027130394321946369e+04,2.741511382103265504e+00
1.027130410849062173e+04,2.741510675986958745e+00
1.027130427376177795e+04,2.741509969853883177e+00
1.027130443903293417e+04,2.741509263704386967e+00
1.027130460430409221e+04,2.741508557538839597e+00
1.027130476957524843e+04,2.741507851357621206e+00
1.027130493484640465e+04,2.741507145161076409e+00
1.027130510011756087e+04,2.741506438949578239e+00
1.027130526538871891e+04,2.741505732723478417e+00
1.027130543065987513e+04,2.741505026483164187e+00
1.027130559593103135e+04,2.741504320228990821e+00
1.027130576120218939e+04,2.741503613961310037e+00
1.027130592647334561e+04,2.741502907680498424e+00
1.027130609174450183e+04,2.741502201386925464e+00
1.027130625701565805e+04,2.741501495080946427e+00
1.027130642228681609e+04,2.741500788762920138e+00
1.027130658755797231e+04,2.741500082433230290e+00
1.027130675282912853e+04,2.741499376092232154e+00
1.027130691810028657e+04,2.741498669740273897e+00
1.027130708337144279e+04,2.741497963377749869e+00
1.027130724864259901e+04,2.741497257005011789e+00
1.027130741391375523e+04,2.741496550622422035e+00
1.027130757918491327e+04,2.741495844230342982e+00
1.027130774445606949e+04,2.741495137829151219e+00
1.027130790972722571e+04,2.741494431419205569e+00
1.027130807499838374e+04,2.741493725000861303e+00
1.027130824026953997e+04,2.741493018574509222e+00
1.027130840554069619e+04,2.741492312140490384e+00
1.027130857081185241e+04,2.741491605699177825e+00
1.027130873608301044e+04,2.741490899250933921e+00
1.027130890135416666e+04,2.741490192796135261e+00
1.027130906662532288e+04,2.741489486335137116e+00
1.027130923189648092e+04,2.741488779868301862e+00
1.027130939716763714e+04,2.741488073396006087e+00
1.027130956243879336e+04,2.741487366918608615e+00
1.027130972770995140e+04,2.741486660436471823e+00
1.027130989298110762e+04,2.741485953949975851e+00
1.027131005825226384e+04,2.741485247459472419e+00
1.027131022352342006e+04,2.741484540965334560e+00
1.027131038879457810e+04,2.741483834467910441e+00
1.027131055406573432e+04,2.741483127967594413e+00
1.027131071933689054e+04,2.741482421464738195e+00
1.027131088460804858e+04,2.741481714959693505e+00
1.027131104987920480e+04,2.741481008452858248e+00
1.027131121515036102e+04,2.741480301944573483e+00
1.027131138042151724e+04,2.741479595435215799e+00
1.027131154569267528e+04,2.741478888925140467e+00
1.027131171096383150e+04,2.741478182414727627e+00
1.027131187623498772e+04,2.741477475904332550e+00
1.027131204150614576e+04,2.741476769394324720e+00
1.027131220677730198e+04,2.741476062885077170e+00
1.027131237204845820e+04,2.741475356376952277e+00
1.027131253731961442e+04,2.741474649870308866e+00
1.027131270259077246e+04,2.741473943365512866e+00
1.027131286786192868e+04,2.741473236862947971e+00
1.027131303313308490e+04,2.741472530362969451e+00
1.027131319840424294e+04,2.741471823865929025e+00
1.027131336367539916e+04,2.741471117372224597e+00
1.027131352894655538e+04,2.741470410882204334e+00
1.027131369421771160e+04,2.741469704396230611e+00
1.027131385948886964e+04,2.741468997914672912e+00
1.027131402476002586e+04,2.741468291437907823e+00
1.027131419003118208e+04,2.741467584966297721e+00
1.027131435530234012e+04,2.741466878500197879e+00
1.027131452057349634e+04,2.741466172039988436e+00
1.027131468584465256e+04,2.741465465586038874e+00
1.027131485111580878e+04,2.741464759138700913e+00
1.027131501638696682e+04,2.741464052698347587e+00
1.027131518165812304e+04,2.741463346265348378e+00
1.027131534692927926e+04,2.741462639840076321e+00
1.027131551220043730e+04,2.741461933422886688e+00
1.027131567747159352e+04,2.741461227014156066e+00
1.027131584274274974e+04,2.741460520614243279e+00
1.027131600801390596e+04,2.741459814223521363e+00
1.027131617328506400e+04,2.741459107842352694e+00
1.027131633855622022e+04,2.741458401471110307e+00
1.027131650382737644e+04,2.741457695110160131e+00
1.027131666909853448e+04,2.741456988759857438e+00
1.027131683436969070e+04,2.741456282420589474e+00
1.027131699964084692e+04,2.741455576092711510e+00
1.027131716491200496e+04,2.741454869776589476e+00
1.027131733018316118e+04,2.741454163472599959e+00
1.027131749545431740e+04,2.741453457181105335e+00
1.027131766072547362e+04,2.741452750902475088e+00
1.027131782599663165e+04,2.741452044637060936e+00
1.027131799126778787e+04,2.741451338385257230e+00
1.027131815653894409e+04,2.741450632147412136e+00
1.027131832181010213e+04,2.741449925923895137e+00
1.027131848708125835e+04,2.741449219715086372e+00
1.027131865235241457e+04,2.741448513521344665e+00
1.027131881762357079e+04,2.741447807343039500e+00
1.027131898289472883e+04,2.741447101180522594e+00
1.027131914816588505e+04,2.741446395034195405e+00
1.027131931343704127e+04,2.741445688904395439e+00
1.027131947870819931e+04,2.741444982791502838e+00
1.027131964397935553e+04,2.741444276695890636e+00
1.027131980925051175e+04,2.741443570617914105e+00
1.027131997452166797e+04,2.741442864557960490e+00
1.027132013979282601e+04,2.741442158516367300e+00
1.027132030506398223e+04,2.741441452493528885e+00
1.027132047033513845e+04,2.741440746489807623e+00
1.027132063560629649e+04,2.741440040505558784e+00
1.027132080087745271e+04,2.741439334541169615e+00
1.027132096614860893e+04,2.741438628596995386e+00
1.027132113141976515e+04,2.741437922673412686e+00
1.027132129669092319e+04,2.741437216770776786e+00
1.027132146196207941e+04,2.741436510889467826e+00
1.027132162723323563e+04,2.741435805029851736e+00
1.027132179250439367e+04,2.741435099192287339e+00
1.027132195777554989e+04,2.741434393377161882e+00
1.027132212304670611e+04,2.741433687584827084e+00
1.027132228831786233e+04,2.741432981815659531e+00
1.027132245358902037e+04,2.741432276070018048e+00
1.027132261886017659e+04,2.741431570348282776e+00
1.027132278413133281e+04,2.741430864650823196e+00
1.027132294940249085e+04,2.741430158977991027e+00
1.027132311467364707e+04,2.741429453330169963e+00
1.027132327994480329e+04,2.741428747707725933e+00
1.027132344521595951e+04,2.741428042111028418e+00
1.027132361048711755e+04,2.741427336540436244e+00
1.027132377575827377e+04,2.741426630996329550e+00
1.027132394102942999e+04,2.741425925479077819e+00
1.027132410630058803e+04,2.741425219989036322e+00
1.027132427157174425e+04,2.741424514526588752e+00
1.027132443684290047e+04,2.741423809092090380e+00
1.027132460211405851e+04,2.741423103685917795e+00
1.027132476738521473e+04,2.741422398308447583e+00
1.027132493265637095e+04,2.741421692960031464e+00
1.027132509792752717e+04,2.741420987641053131e+00
1.027132526319868521e+04,2.741420282351864302e+00
1.027132542846984143e+04,2.741419577092852222e+00
1.027132559374099765e+04,2.741418871864379270e+00
1.027132575901215569e+04,2.741418166666807821e+00
1.027132592428331191e+04,2.741417461500518016e+00
1.027132608955446813e+04,2.741416756365872232e+00
1.027132625482562435e+04,2.741416051263239950e+00
1.027132642009678239e+04,2.741415346192983549e+00
1.027132658536793861e+04,2.741414641155486720e+00
1.027132675063909483e+04,2.741413936151111841e+00
1.027132691591025286e+04,2.741413231180221288e+00
1.027132708118140908e+04,2.741412526243195202e+00
1.027132724645256530e+04,2.741411821340399513e+00
1.027132741172372153e+04,2.741411116472203702e+00
1.027132757699487956e+04,2.741410411638959488e+00
1.027132774226603578e+04,2.741409706841064775e+00
1.027132790753719200e+04,2.741409002078878387e+00
1.027132807280835004e+04,2.741408297352755596e+00
1.027132823807950626e+04,2.741407592663090753e+00
1.027132840335066248e+04,2.741406888010228471e+00
1.027132856862181870e+04,2.741406183394555995e+00
1.027132873389297674e+04,2.741405478816425045e+00
1.027132889916413296e+04,2.741404774276226419e+00
1.027132906443528918e+04,2.741404069774318941e+00
1.027132922970644722e+04,2.741403365311057883e+00
1.027132939497760344e+04,2.741402660886848253e+00
1.027132956024875966e+04,2.741401956502027559e+00
1.027132972551991588e+04,2.741401252156983048e+00
1.027132989079107392e+04,2.741400547852062886e+00
1.027133005606223014e+04,2.741399843587661422e+00
1.027133022133338636e+04,2.741399139364137483e+00
1.027133038660454440e+04,2.741398435181849891e+00
1.027133055187570062e+04,2.741397731041192998e+00
1.027133071714685684e+04,2.741397026942522075e+00
1.027133088241801306e+04,2.741396322886206605e+00
1.027133104768917110e+04,2.741395618872608964e+00
1.027133121296032732e+04,2.741394914902116398e+00
1.027133137823148354e+04,2.741394210975084178e+00
1.027133154350264158e+04,2.741393507091885340e+00
1.027133170877379780e+04,2.741392803252896471e+00
1.027133187404495402e+04,2.741392099458479947e+00
1.027133203931611024e+04,2.741391395709015910e+00
1.027133220458726828e+04,2.741390692004852525e+00
1.027133236985842450e+04,2.741389988346384143e+00
1.027133253512958072e+04,2.741389284733969589e+00
1.027133270040073876e+04,2.741388581167971239e+00
1.027133286567189498e+04,2.741387877648772786e+00
1.027133303094305120e+04,2.741387174176740160e+00
1.027133319621420924e+04,2.741386470752232185e+00
1.027133336148536546e+04,2.741385767375639659e+00
1.027133352675652168e+04,2.741385064047317854e+00
1.027133369202767790e+04,2.741384360767636252e+00
1.027133385729883594e+04,2.741383657536964336e+00
1.027133402256999216e+04,2.741382954355685797e+00
1.027133418784114838e+04,2.741382251224163014e+00
1.027133435311230642e+04,2.741381548142751257e+00
1.027133451838346264e+04,2.741380845111844877e+00
1.027133468365461886e+04,2.741380142131799147e+00
1.027133484892577508e+04,2.741379439202990653e+00
1.027133501419693312e+04,2.741378736325774668e+00
1.027133517946808934e+04,2.741378033500545541e+00
1.027133534473924556e+04,2.741377330727662098e+00
1.027133551001040360e+04,2.741376628007476057e+00
1.027133567528155982e+04,2.741375925340392428e+00
1.027133584055271604e+04,2.741375222726759375e+00
1.027133600582387226e+04,2.741374520166953488e+00
1.027133617109503029e+04,2.741373817661337142e+00
1.027133633636618652e+04,2.741373115210294031e+00
1.027133650163734274e+04,2.741372412814186532e+00
1.027133666690850077e+04,2.741371710473377021e+00
1.027133683217965699e+04,2.741371008188249192e+00
1.027133699745081321e+04,2.741370305959176079e+00
1.027133716272196943e+04,2.741369603786512954e+00
1.027133732799312747e+04,2.741368901670632852e+00
1.027133749326428369e+04,2.741368199611919465e+00
1.027133765853543991e+04,2.741367497610728066e+00
1.027133782380659795e+04,2.741366795667435241e+00
1.027133798907775417e+04,2.741366093782421132e+00
1.027133815434891039e+04,2.741365391956037456e+00
1.027133831962006661e+04,2.741364690188667907e+00
1.027133848489122465e+04,2.741363988480674863e+00
1.027133865016238087e+04,2.741363286832434909e+00
1.027133881543353709e+04,2.741362585244324634e+00
1.027133898070469513e+04,2.741361883716685099e+00
1.027133914597585135e+04,2.741361182249928419e+00
1.027133931124700757e+04,2.741360480844395653e+00
1.027133947651816379e+04,2.741359779500466942e+00
1.027133964178932183e+04,2.741359078218504663e+00
1.027133980706047805e+04,2.741358376998899615e+00
1.027133997233163427e+04,2.741357675842003516e+00
1.027134013760279231e+04,2.741356974748189401e+00
1.027134030287394853e+04,2.741356273717837411e+00
1.027134046814510475e+04,2.741355572751309921e+00
1.027134063341626279e+04,2.741354871848972863e+00
1.027134079868741901e+04,2.741354171011209928e+00
1.027134096395857523e+04,2.741353470238387047e+00
1.027134112922973145e+04,2.741352769530870148e+00
1.027134129450088949e+04,2.741352068889025162e+00
1.027134145977204571e+04,2.741351368313242887e+00
1.027134162504320193e+04,2.741350667803875041e+00
1.027134179031435997e+04,2.741349967361291107e+00
1.027134195558551619e+04,2.741349266985881883e+00
1.027134212085667241e+04,2.741348566677999088e+00
1.027134228612782863e+04,2.741347866438019309e+00
1.027134245139898667e+04,2.741347166266308477e+00
1.027134261667014289e+04,2.741346466163250284e+00
1.027134278194129911e+04,2.741345766129203554e+00
1.027134294721245715e+04,2.741345066164541322e+00
1.027134311248361337e+04,2.741344366269640176e+00
1.027134327775476959e+04,2.741343666444862492e+00
1.027134344302592581e+04,2.741342966690584859e+00
1.027134360829708385e+04,2.741342267007169653e+00
1.027134377356824007e+04,2.741341567395000567e+00
1.027134393883939629e+04,2.741340867854443530e+00
1.027134410411055433e+04,2.741340168385857368e+00
1.027134426938171055e+04,2.741339468989629324e+00
1.027134443465286677e+04,2.741338769666128883e+00
1.027134459992402299e+04,2.741338070415714867e+00
1.027134476519518103e+04,2.741337371238756759e+00
1.027134493046633725e+04,2.741336672135648911e+00
1.027134509573749347e+04,2.741335973106739488e+00
1.027134526100865151e+04,2.741335274152401524e+00
1.027134542627980773e+04,2.741334575273018714e+00
1.027134559155096395e+04,2.741333876468949882e+00
1.027134575682212017e+04,2.741333177740571614e+00
1.027134592209327820e+04,2.741332479088242735e+00
1.027134608736443442e+04,2.741331780512357597e+00
1.027134625263559064e+04,2.741331082013271470e+00
1.027134641790674868e+04,2.741330383591343178e+00
1.027134658317790490e+04,2.741329685246967074e+00
1.027134674844906112e+04,2.741328986980509086e+00
1.027134691372021734e+04,2.741328288792331591e+00
1.027134707899137538e+04,2.741327590682800519e+00
1.027134724426253160e+04,2.741326892652306668e+00
1.027134740953368782e+04,2.741326194701208863e+00
1.027134757480484586e+04,2.741325496829865926e+00
1.027134774007600208e+04,2.741324799038672211e+00
1.027134790534715830e+04,2.741324101327986540e+00
1.027134807061831634e+04,2.741323403698171290e+00
1.027134823588947256e+04,2.741322706149620814e+00
1.027134840116062878e+04,2.741322008682686828e+00
1.027134856643178500e+04,2.741321311297745922e+00
1.027134873170294304e+04,2.741320613995156918e+00
1.027134889697409926e+04,2.741319916775317722e+00
1.027134906224525548e+04,2.741319219638580051e+00
1.027134922751641352e+04,2.741318522585309836e+00
1.027134939278756974e+04,2.741317825615894321e+00
1.027134955805872596e+04,2.741317128730688779e+00
1.027134972332988218e+04,2.741316431930084008e+00
1.027134988860104022e+04,2.741315735214424620e+00
1.027135005387219644e+04,2.741315038584101416e+00
1.027135021914335266e+04,2.741314342039483876e+00
1.027135038441451070e+04,2.741313645580923719e+00
1.027135054968566692e+04,2.741312949208815297e+00
1.027135071495682314e+04,2.741312252923520987e+00
1.027135088022797936e+04,2.741311556725413823e+00
1.027135104549913740e+04,2.741310860614849076e+00
1.027135121077029362e+04,2.741310164592228205e+00
1.027135137604144984e+04,2.741309468657892268e+00
1.027135154131260788e+04,2.741308772812217853e+00
1.027135170658376410e+04,2.741308077055595760e+00
1.027135187185492032e+04,2.741307381388374154e+00
1.027135203712607654e+04,2.741306685810936727e+00
1.027135220239723458e+04,2.741305990323642305e+00
1.027135236766839080e+04,2.741305294926878133e+00
1.027135253293954702e+04,2.741304599621010141e+00
1.027135269821070506e+04,2.741303904406390046e+00
1.027135286348186128e+04,2.741303209283412201e+00
1.027135302875301750e+04,2.741302514252442535e+00
1.027135319402417372e+04,2.741301819313854082e+00
1.027135335929533176e+04,2.741301124467991457e+00
1.027135352456648798e+04,2.741300429715266773e+00
1.027135368983764420e+04,2.741299735056021092e+00
1.027135385510880224e+04,2.741299040490627448e+00
1.027135402037995846e+04,2.741298346019480192e+00
1.027135418565111468e+04,2.741297651642923938e+00
1.027135435092227090e+04,2.741296957361338826e+00
1.027135451619342894e+04,2.741296263175094339e+00
1.027135468146458516e+04,2.741295569084559958e+00
1.027135484673574138e+04,2.741294875090119376e+00
1.027135501200689941e+04,2.741294181192124313e+00
1.027135517727805563e+04,2.741293487390954908e+00
1.027135534254921185e+04,2.741292793686991303e+00
1.027135550782036808e+04,2.741292100080585215e+00
1.027135567309152611e+04,2.741291406572113232e+00
1.027135583836268233e+04,2.741290713161951942e+00
1.027135600363383855e+04,2.741290019850474380e+00
1.027135616890499659e+04,2.741289326638035817e+00
1.027135633417615281e+04,2.741288633525027052e+00
1.027135649944730903e+04,2.741287940511806909e+00
1.027135666471846707e+04,2.741287247598741317e+00
1.027135682998962329e+04,2.741286554786213969e+00
1.027135699526077951e+04,2.741285862074594348e+00
1.027135716053193573e+04,2.741285169464248384e+00
1.027135732580309377e+04,2.741284476955534899e+00
1.027135749107424999e+04,2.741283784548841140e+00
1.027135765634540621e+04,2.741283092244540143e+00
1.027135782161656425e+04,2.741282400042980072e+00
1.027135798688772047e+04,2.741281707944562385e+00
1.027135815215887669e+04,2.741281015949635247e+00
1.027135831743003291e+04,2.741280324058578799e+00
1.027135848270119095e+04,2.741279632271755418e+00
1.027135864797234717e+04,2.741278940589545243e+00
1.027135881324350339e+04,2.741278249012314205e+00
1.027135897851466143e+04,2.741277557540424681e+00
1.027135914378581765e+04,2.741276866174267468e+00
1.027135930905697387e+04,2.741276174914201391e+00
1.027135947432813009e+04,2.741275483760595932e+00
1.027135963959928813e+04,2.741274792713813468e+00
1.027135980487044435e+04,2.741274101774248351e+00
1.027135997014160057e+04,2.741273410942248745e+00
1.027136013541275861e+04,2.741272720218191239e+00
1.027136030068391483e+04,2.741272029602452420e+00
1.027136046595507105e+04,2.741271339095401771e+00
1.027136063122622727e+04,2.741270648697398116e+00
1.027136079649738531e+04,2.741269958408821594e+00
1.027136096176854153e+04,2.741269268230045242e+00
1.027136112703969775e+04,2.741268578161438541e+00
1.027136129231085579e+04,2.741267888203356762e+00
1.027136145758201201e+04,2.741267198356190704e+00
1.027136162285316823e+04,2.741266508620306297e+00
1.027136178812432445e+04,2.741265818996069470e+00
1.027136195339548249e+04,2.741265129483842600e+00
1.027136211866663871e+04,2.741264440084009379e+00
1.027136228393779493e+04,2.741263750796935739e+00
1.027136244920895297e+04,2.741263061622987607e+00
1.027136261448010919e+04,2.741262372562548677e+00
1.027136277975126541e+04,2.741261683615977773e+00
1.027136294502242163e+04,2.741260994783644378e+00
1.027136311029357967e+04,2.741260306065921526e+00
1.027136327556473589e+04,2.741259617463178699e+00
1.027136344083589211e+04,2.741258928975792486e+00
1.027136360610705015e+04,2.741258240604114604e+00
1.027136377137820637e+04,2.741257552348539406e+00
1.027136393664936259e+04,2.741256864209429267e+00
1.027136410192052062e+04,2.741256176187135907e+00
