Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.913946643518749624e+03,2.740749872629016703e+00
9.913946661622412648e+03,2.740749886868544039e+00
9.913946679726073853e+03,2.740749901106465547e+00
9.913946697829736877e+03,2.740749915342783005e+00
9.913946715933398082e+03,2.740749929577494637e+00
9.913946734037061105e+03,2.740749943810602662e+00
9.913946752140722310e+03,2.740749958042103973e+00
9.913946770244385334e+03,2.740749972272002566e+00
9.913946788348046539e+03,2.740749986500294000e+00
9.913946806451709563e+03,2.740750000726982716e+00
9.913946824555372586e+03,2.740750014952065605e+00
9.913946842659033791e+03,2.740750029175542668e+00
9.913946860762696815e+03,2.740750043397415237e+00
9.913946878866358020e+03,2.740750057617681534e+00
9.913946896970021044e+03,2.740750071836344226e+00
9.913946915073682248e+03,2.740750086053400203e+00
9.913946933177345272e+03,2.740750100268852574e+00
9.913946951281006477e+03,2.740750114482698230e+00
9.913946969384669501e+03,2.740750128694939836e+00
9.913946987488332525e+03,2.740750142905576059e+00
9.913947005591993729e+03,2.740750157114606456e+00
9.913947023695656753e+03,2.740750171322031914e+00
9.913947041799317958e+03,2.740750185527850658e+00
9.913947059902980982e+03,2.740750199732065351e+00
9.913947078006642187e+03,2.740750213934673774e+00
9.913947096110305210e+03,2.740750228135677702e+00
9.913947114213966415e+03,2.740750242335074471e+00
9.913947132317629439e+03,2.740750256532866747e+00
9.913947150421292463e+03,2.740750270729054083e+00
9.913947168524953668e+03,2.740750284923634261e+00
9.913947186628616691e+03,2.740750299116610389e+00
9.913947204732277896e+03,2.740750313307978470e+00
9.913947222835940920e+03,2.740750327497743388e+00
9.913947240939602125e+03,2.740750341685900260e+00
9.913947259043265149e+03,2.740750355872453081e+00
9.913947277146926353e+03,2.740750370057398744e+00
9.913947295250589377e+03,2.740750384240740356e+00
9.913947313354252401e+03,2.740750398422475254e+00
9.913947331457913606e+03,2.740750412602603436e+00
9.913947349561576630e+03,2.740750426781127125e+00
9.913947367665237834e+03,2.740750440958043210e+00
9.913947385768900858e+03,2.740750455133354802e+00
9.913947403872562063e+03,2.740750469307058790e+00
9.913947421976225087e+03,2.740750483479158284e+00
9.913947440079888111e+03,2.740750497649651063e+00
9.913947458183549315e+03,2.740750511818537571e+00
9.913947476287212339e+03,2.740750525985817809e+00
9.913947494390873544e+03,2.740750540151491332e+00
9.913947512494536568e+03,2.740750554315560361e+00
9.913947530598197773e+03,2.740750568478020899e+00
9.913947548701860796e+03,2.740750582638876498e+00
9.913947566805522001e+03,2.740750596798125382e+00
9.913947584909185025e+03,2.740750610955768440e+00
9.913947603012848049e+03,2.740750625111805672e+00
9.913947621116509254e+03,2.740750639266234856e+00
9.913947639220172277e+03,2.740750653419058658e+00
9.913947657323833482e+03,2.740750667570275301e+00
9.913947675427496506e+03,2.740750681719886561e+00
9.913947693531157711e+03,2.740750695867889331e+00
9.913947711634820735e+03,2.740750710014287606e+00
9.913947729738481939e+03,2.740750724159077389e+00
9.913947747842144963e+03,2.740750738302262679e+00
9.913947765945807987e+03,2.740750752443840366e+00
9.913947784049469192e+03,2.740750766583810449e+00
9.913947802153132216e+03,2.740750780722175151e+00
9.913947820256793420e+03,2.740750794858931805e+00
9.913947838360456444e+03,2.740750808994083076e+00
9.913947856464117649e+03,2.740750823127625857e+00
9.913947874567780673e+03,2.740750837259563255e+00
9.913947892671441878e+03,2.740750851389892606e+00
9.913947910775104901e+03,2.740750865518616575e+00
9.913947928878767925e+03,2.740750879645732940e+00
9.913947946982429130e+03,2.740750893771241703e+00
9.913947965086092154e+03,2.740750907895144195e+00
9.913947983189753359e+03,2.740750922017438640e+00
9.913948001293416382e+03,2.740750936138127258e+00
9.913948019397077587e+03,2.740750950257207830e+00
9.913948037500740611e+03,2.740750964374681686e+00
9.913948055604401816e+03,2.740750978490547496e+00
9.913948073708064840e+03,2.740750992604807923e+00
9.913948091811727863e+03,2.740751006717460747e+00
9.913948109915389068e+03,2.740751020828505080e+00
9.913948128019052092e+03,2.740751034937943142e+00
9.913948146122713297e+03,2.740751049045773158e+00
9.913948164226376321e+03,2.740751063151996902e+00
9.913948182330037525e+03,2.740751077256611712e+00
9.913948200433700549e+03,2.740751091359620251e+00
9.913948218537361754e+03,2.740751105461020742e+00
9.913948236641024778e+03,2.740751119560814519e+00
9.913948254744687802e+03,2.740751133659001137e+00
9.913948272848349006e+03,2.740751147755577932e+00
9.913948290952012030e+03,2.740751161850550233e+00
9.913948309055673235e+03,2.740751175943912266e+00
9.913948327159336259e+03,2.740751190035668472e+00
9.913948345262997464e+03,2.740751204125815299e+00
9.913948363366660487e+03,2.740751218214356300e+00
9.913948381470321692e+03,2.740751232301287921e+00
9.913948399573984716e+03,2.740751246386613271e+00
9.913948417677647740e+03,2.740751260470330575e+00
9.913948435781308945e+03,2.740751274552438943e+00
9.913948453884971968e+03,2.740751288632941041e+00
9.913948471988633173e+03,2.740751302711833315e+00
9.913948490092296197e+03,2.740751316789119763e+00
9.913948508195957402e+03,2.740751330864795943e+00
9.913948526299620426e+03,2.740751344938866740e+00
9.913948544403281630e+03,2.740751359011327271e+00
9.913948562506944654e+03,2.740751373082181086e+00
9.913948580610607678e+03,2.740751387151427299e+00
9.913948598714268883e+03,2.740751401219064132e+00
9.913948616817931907e+03,2.740751415285093806e+00
9.913948634921593111e+03,2.740751429349514545e+00
9.913948653025256135e+03,2.740751443412327681e+00
9.913948671128917340e+03,2.740751457473531882e+00
9.913948689232580364e+03,2.740751471533128480e+00
9.913948707336243388e+03,2.740751485591117476e+00
9.913948725439904592e+03,2.740751499647496647e+00
9.913948743543567616e+03,2.740751513702268660e+00
9.913948761647228821e+03,2.740751527755431294e+00
9.913948779750891845e+03,2.740751541806986324e+00
9.913948797854553050e+03,2.740751555856931976e+00
9.913948815958216073e+03,2.740751569905270468e+00
9.913948834061877278e+03,2.740751583951999137e+00
9.913948852165540302e+03,2.740751597997120204e+00
9.913948870269203326e+03,2.740751612040632779e+00
9.913948888372864531e+03,2.740751626082535974e+00
9.913948906476527554e+03,2.740751640122831567e+00
9.913948924580188759e+03,2.740751654161516893e+00
9.913948942683851783e+03,2.740751668198595503e+00
9.913948960787512988e+03,2.740751682234063402e+00
9.913948978891176012e+03,2.740751696267924586e+00
9.913948996994837216e+03,2.740751710300175059e+00
9.913949015098500240e+03,2.740751724330818373e+00
9.913949033202163264e+03,2.740751738359853196e+00
9.913949051305824469e+03,2.740751752387277307e+00
9.913949069409487493e+03,2.740751766413093815e+00
9.913949087513148697e+03,2.740751780437300056e+00
9.913949105616811721e+03,2.740751794459899138e+00
9.913949123720472926e+03,2.740751808480887508e+00
9.913949141824135950e+03,2.740751822500268275e+00
9.913949159927797155e+03,2.740751836518038331e+00
9.913949178031460178e+03,2.740751850534201228e+00
9.913949196135123202e+03,2.740751864548754302e+00
9.913949214238784407e+03,2.740751878561697108e+00
9.913949232342447431e+03,2.740751892573032311e+00
9.913949250446108636e+03,2.740751906582756803e+00
9.913949268549771659e+03,2.740751920590873691e+00
9.913949286653432864e+03,2.740751934597379869e+00
9.913949304757095888e+03,2.740751948602277999e+00
9.913949322860757093e+03,2.740751962605565417e+00
9.913949340964420117e+03,2.740751976607245233e+00
9.913949359068083140e+03,2.740751990607315225e+00
9.913949377171744345e+03,2.740752004605774061e+00
9.913949395275407369e+03,2.740752018602625295e+00
