Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.065014266203716397e+04,1.004455080663308451e+02
1.065014268332748725e+04,1.004450991779249307e+02
1.065014270461781052e+04,1.004446902844623111e+02
1.065014272590813380e+04,1.004442813859430146e+02
1.065014274719845707e+04,1.004438724823670981e+02
1.065014276848878217e+04,1.004434635736996739e+02
1.065014278977910544e+04,1.004430546600106879e+02
1.065014281106942872e+04,1.004426457412652240e+02
1.065014283235975199e+04,1.004422368174633249e+02
1.065014285365007527e+04,1.004418278886050615e+02
1.065014287494039854e+04,1.004414189546904908e+02
1.065014289623072182e+04,1.004410100157195984e+02
1.065014291752104509e+04,1.004406010716924982e+02
1.065014293881136837e+04,1.004401921226091901e+02
1.065014296010169346e+04,1.004397831684348432e+02
1.065014298139201674e+04,1.004393742092393040e+02
1.065014300268234001e+04,1.004389652449877417e+02
1.065014302397266329e+04,1.004385562756801988e+02
1.065014304526298656e+04,1.004381473013167181e+02
1.065014306655330984e+04,1.004377383218973279e+02
1.065014308784363311e+04,1.004373293374220992e+02
1.065014310913395639e+04,1.004369203478910606e+02
1.065014313042427966e+04,1.004365113533042688e+02
1.065014315171460476e+04,1.004361023536268220e+02
1.065014317300492803e+04,1.004356933489286803e+02
1.065014319429525131e+04,1.004352843391749275e+02
1.065014321558557458e+04,1.004348753243655921e+02
1.065014323687589786e+04,1.004344663045007735e+02
1.065014325816622113e+04,1.004340572795804718e+02
1.065014327945654441e+04,1.004336482496047580e+02
1.065014330074686768e+04,1.004332392145736605e+02
1.065014332203719096e+04,1.004328301744872789e+02
1.065014334332751605e+04,1.004324211293106544e+02
1.065014336461783932e+04,1.004320120791137469e+02
1.065014338590816260e+04,1.004316030238616690e+02
1.065014340719848587e+04,1.004311939635544633e+02
1.065014342848880915e+04,1.004307848981921865e+02
1.065014344977913242e+04,1.004303758277748528e+02
1.065014347106945570e+04,1.004299667523025477e+02
1.065014349235977897e+04,1.004295576717752994e+02
1.065014351365010225e+04,1.004291485861931648e+02
1.065014353494042734e+04,1.004287394955212420e+02
1.065014355623075062e+04,1.004283303998294912e+02
1.065014357752107389e+04,1.004279212990829677e+02
1.065014359881139717e+04,1.004275121932817711e+02
1.065014362010172044e+04,1.004271030824259014e+02
1.065014364139204372e+04,1.004266939665154439e+02
1.065014366268236699e+04,1.004262848455504411e+02
1.065014368397269027e+04,1.004258757195309073e+02
1.065014370526301354e+04,1.004254665884569562e+02
1.065014372655333864e+04,1.004250574522935864e+02
1.065014374784366191e+04,1.004246483111108574e+02
1.065014376913398519e+04,1.004242391648737822e+02
1.065014379042430846e+04,1.004238300135824744e+02
1.065014381171463174e+04,1.004234208572369198e+02
1.065014383300495501e+04,1.004230116958372179e+02
1.065014385429527829e+04,1.004226025293833686e+02
1.065014387558560156e+04,1.004221933578754857e+02
1.065014389687592484e+04,1.004217841813135550e+02
1.065014391816624993e+04,1.004213749996626746e+02
1.065014393945657321e+04,1.004209658129928187e+02
1.065014396074689648e+04,1.004205566212691139e+02
1.065014398203721976e+04,1.004201474244915744e+02
1.065014400332754303e+04,1.004197382226602144e+02
1.065014402461786631e+04,1.004193290157751335e+02
1.065014404590818958e+04,1.004189198038363884e+02
1.065014406719851286e+04,1.004185105868439649e+02
1.065014408848883613e+04,1.004181013647979483e+02
1.065014410977916123e+04,1.004176921376634510e+02
1.065014413106948450e+04,1.004172829055103904e+02
1.065014415235980778e+04,1.004168736683038929e+02
1.065014417365013105e+04,1.004164644260439871e+02
1.065014419494045433e+04,1.004160551787307440e+02
1.065014421623077760e+04,1.004156459263641921e+02
1.065014423752110088e+04,1.004152366689443738e+02
1.065014425881142415e+04,1.004148274064713462e+02
1.065014428010174743e+04,1.004144181389451660e+02
1.065014430139207252e+04,1.004140088663308887e+02
1.065014432268239580e+04,1.004135995886985171e+02
1.065014434397271907e+04,1.004131903060131350e+02
1.065014436526304235e+04,1.004127810182747851e+02
1.065014438655336562e+04,1.004123717254835100e+02
1.065014440784368890e+04,1.004119624276393381e+02
1.065014442913401217e+04,1.004115531247423831e+02
1.065014445042433545e+04,1.004111438167926309e+02
1.065014447171465872e+04,1.004107345037901382e+02
1.065014449300498381e+04,1.004103251856999890e+02
1.065014451429530709e+04,1.004099158625922001e+02
1.065014453558563036e+04,1.004095065344318130e+02
1.065014455687595364e+04,1.004090972012188701e+02
1.065014457816627691e+04,1.004086878629534709e+02
1.065014459945660019e+04,1.004082785196356298e+02
1.065014462074692347e+04,1.004078691712653608e+02
1.065014464203724674e+04,1.004074598178427493e+02
1.065014466332757002e+04,1.004070504593678521e+02
1.065014468461789511e+04,1.004066410958057531e+02
1.065014470590821838e+04,1.004062317272263982e+02
1.065014472719854166e+04,1.004058223535948855e+02
1.065014474848886493e+04,1.004054129749113002e+02
1.065014476977918821e+04,1.004050035911756282e+02
1.065014479106951148e+04,1.004045942023879547e+02
1.065014481235983476e+04,1.004041848085483224e+02
1.065014483365015803e+04,1.004037754096567738e+02
1.065014485494048131e+04,1.004033660057133517e+02
1.065014487623080640e+04,1.004029565966831399e+02
1.065014489752112968e+04,1.004025471826361411e+02
1.065014491881145295e+04,1.004021377635374108e+02
1.065014494010177623e+04,1.004017283393870059e+02
1.065014496139209950e+04,1.004013189101849690e+02
1.065014498268242278e+04,1.004009094759313854e+02
1.065014500397274605e+04,1.004005000366262408e+02
1.065014502526306933e+04,1.004000905922696347e+02
1.065014504655339260e+04,1.003996811428615814e+02
1.065014506784371770e+04,1.003992716883671505e+02
1.065014508913404097e+04,1.003988622288564017e+02
1.065014511042436425e+04,1.003984527642943192e+02
1.065014513171468752e+04,1.003980432946810168e+02
1.065014515300501080e+04,1.003976338200165230e+02
1.065014517429533407e+04,1.003972243403008662e+02
1.065014519558565735e+04,1.003968148555341173e+02
1.065014521687598062e+04,1.003964053657163475e+02
1.065014523816630390e+04,1.003959958708475568e+02
1.065014525945662899e+04,1.003955863708928149e+02
1.065014528074695227e+04,1.003951768659221386e+02
1.065014530203727554e+04,1.003947673559006546e+02
1.065014532332759882e+04,1.003943578408283344e+02
1.065014534461792209e+04,1.003939483207052490e+02
1.065014536590824537e+04,1.003935387955314411e+02
1.065014538719856864e+04,1.003931292653070102e+02
1.065014540848889192e+04,1.003927197300318994e+02
1.065014542977921519e+04,1.003923101897062509e+02
1.065014545106954029e+04,1.003919006442951058e+02
1.065014547235986356e+04,1.003914910938684812e+02
1.065014549365018684e+04,1.003910815383913899e+02
1.065014551494051011e+04,1.003906719778639314e+02
1.065014553623083339e+04,1.003902624122861624e+02
1.065014555752115666e+04,1.003898528416581115e+02
1.065014557881147994e+04,1.003894432659798071e+02
1.065014560010180321e+04,1.003890336852513343e+02
1.065014562139212649e+04,1.003886240994727359e+02
1.065014564268245158e+04,1.003882145086090247e+02
1.065014566397277486e+04,1.003878049127302745e+02
1.065014568526309813e+04,1.003873953118015407e+02
1.065014570655342141e+04,1.003869857058228661e+02
1.065014572784374468e+04,1.003865760947942789e+02
1.065014574913406796e+04,1.003861664787158503e+02
1.065014577042439123e+04,1.003857568575876229e+02
1.065014579171471451e+04,1.003853472314096535e+02
1.065014581300503778e+04,1.003849376001819422e+02
1.065014583429536287e+04,1.003845279638696013e+02
1.065014585558568615e+04,1.003841183225426619e+02
1.065014587687600942e+04,1.003837086761661368e+02
1.065014589816633270e+04,1.003832990247401113e+02
1.065014591945665597e+04,1.003828893682646282e+02
1.065014594074697925e+04,1.003824797067397157e+02
1.065014596203730252e+04,1.003820700401654165e+02
1.065014598332762580e+04,1.003816603685418158e+02
1.065014600461794907e+04,1.003812506918689422e+02
1.065014602590827417e+04,1.003808410101118653e+02
1.065014604719859744e+04,1.003804313233405736e+02
1.065014606848892072e+04,1.003800216315201652e+02
1.065014608977924399e+04,1.003796119346506828e+02
1.065014611106956727e+04,1.003792022327321831e+02
1.065014613235989054e+04,1.003787925257646663e+02
1.065014615365021382e+04,1.003783828137482317e+02
1.065014617494053709e+04,1.003779730966829220e+02
1.065014619623086037e+04,1.003775633745687372e+02
1.065014621752118546e+04,1.003771536473707755e+02
1.065014623881150874e+04,1.003767439151590821e+02
1.065014626010183201e+04,1.003763341778986842e+02
1.065014628139215529e+04,1.003759244355896243e+02
1.065014630268247856e+04,1.003755146882319593e+02
1.065014632397280184e+04,1.003751049358257603e+02
1.065014634526312511e+04,1.003746951783710699e+02
1.065014636655344839e+04,1.003742854158679023e+02
1.065014638784377166e+04,1.003738756483163428e+02
1.065014640913409676e+04,1.003734658756814042e+02
1.065014643042442003e+04,1.003730560980331603e+02
1.065014645171474331e+04,1.003726463153366524e+02
1.065014647300506658e+04,1.003722365275919373e+02
1.065014649429538986e+04,1.003718267347990718e+02
1.065014651558571313e+04,1.003714169369580560e+02
1.065014653687603641e+04,1.003710071340689467e+02
1.065014655816635968e+04,1.003705973261318576e+02
1.065014657945668296e+04,1.003701875131467887e+02
1.065014660074700805e+04,1.003697776950787528e+02
1.065014662203733133e+04,1.003693678719978806e+02
1.065014664332765460e+04,1.003689580438691564e+02
1.065014666461797788e+04,1.003685482106926656e+02
1.065014668590830115e+04,1.003681383724684224e+02
1.065014670719862443e+04,1.003677285291965120e+02
1.065014672848894770e+04,1.003673186808769486e+02
1.065014674977927098e+04,1.003669088275097891e+02
1.065014677106959425e+04,1.003664989690951046e+02
1.065014679235991935e+04,1.003660891055978936e+02
1.065014681365024262e+04,1.003656792370882584e+02
1.065014683494056590e+04,1.003652693635312119e+02
1.065014685623088917e+04,1.003648594849268250e+02
1.065014687752121245e+04,1.003644496012751262e+02
1.065014689881153572e+04,1.003640397125761865e+02
1.065014692010185900e+04,1.003636298188300344e+02
1.065014694139218227e+04,1.003632199200367126e+02
1.065014696268250555e+04,1.003628100161963204e+02
1.065014698397283064e+04,1.003624001072737997e+02
1.065014700526315391e+04,1.003619901933392953e+02
1.065014702655347719e+04,1.003615802743578342e+02
1.065014704784380046e+04,1.003611703503294592e+02
1.065014706913412374e+04,1.003607604212541986e+02
1.065014709042444701e+04,1.003603504871321377e+02
1.065014711171477029e+04,1.003599405479632765e+02
1.065014713300509356e+04,1.003595306037477144e+02
1.065014715429541684e+04,1.003591206544854515e+02
1.065014717558574193e+04,1.003587107001415575e+02
1.065014719687606521e+04,1.003583007407860919e+02
1.065014721816638848e+04,1.003578907763840959e+02
1.065014723945671176e+04,1.003574808069355981e+02
1.065014726074703503e+04,1.003570708324406837e+02
1.065014728203735831e+04,1.003566608528993811e+02
1.065014730332768158e+04,1.003562508683117187e+02
1.065014732461800486e+04,1.003558408786777818e+02
1.065014734590832813e+04,1.003554308839975704e+02
1.065014736719865323e+04,1.003550208842361684e+02
1.065014738848897650e+04,1.003546108794636353e+02
1.065014740977929978e+04,1.003542008696449983e+02
1.065014743106962305e+04,1.003537908547802999e+02
1.065014745235994633e+04,1.003533808348695970e+02
1.065014747365026960e+04,1.003529708099129465e+02
1.065014749494059288e+04,1.003525607799103909e+02
1.065014751623091615e+04,1.003521507448619730e+02
1.065014753752123943e+04,1.003517407047677352e+02
1.065014755881156452e+04,1.003513306595926906e+02
1.065014758010188780e+04,1.003509206094069839e+02
1.065014760139221107e+04,1.003505105541756137e+02
1.065014762268253435e+04,1.003501004938985943e+02
1.065014764397285762e+04,1.003496904285760394e+02
1.065014766526318090e+04,1.003492803582079205e+02
1.065014768655350417e+04,1.003488702827943513e+02
1.065014770784382745e+04,1.003484602023353460e+02
