Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.063802708333311602e+04,2.655052615882949940e+00
1.063802710516863226e+04,2.655052661244011958e+00
1.063802712700415032e+04,2.655052706596625622e+00
1.063802714883966655e+04,2.655052751940783384e+00
1.063802717067518279e+04,2.655052797276488352e+00
1.063802719251070084e+04,2.655052842603744079e+00
1.063802721434621708e+04,2.655052887922542126e+00
1.063802723618173331e+04,2.655052933232886936e+00
1.063802725801725137e+04,2.655052978534781172e+00
1.063802727985276761e+04,2.655053023828216840e+00
1.063802730168828566e+04,2.655053069113201492e+00
1.063802732352380190e+04,2.655053114389727575e+00
1.063802734535931813e+04,2.655053159657796868e+00
1.063802736719483619e+04,2.655053204917414700e+00
1.063802738903035242e+04,2.655053250168572188e+00
1.063802741086586866e+04,2.655053295411272440e+00
1.063802743270138672e+04,2.655053340645519899e+00
1.063802745453690295e+04,2.655053385871305238e+00
1.063802747637241919e+04,2.655053431088633786e+00
1.063802749820793724e+04,2.655053476297506876e+00
1.063802752004345348e+04,2.655053521497917846e+00
1.063802754187896971e+04,2.655053566689869360e+00
1.063802756371448777e+04,2.655053611873365860e+00
1.063802758555000401e+04,2.655053657048398463e+00
1.063802760738552206e+04,2.655053702214974720e+00
1.063802762922103830e+04,2.655053747373086637e+00
1.063802765105655453e+04,2.655053792522738210e+00
1.063802767289207259e+04,2.655053837663931660e+00
1.063802769472758882e+04,2.655053882796659437e+00
1.063802771656310506e+04,2.655053927920925538e+00
1.063802773839862311e+04,2.655053973036733073e+00
1.063802776023413935e+04,2.655054018144074046e+00
1.063802778206965559e+04,2.655054063242952012e+00
1.063802780390517364e+04,2.655054108333370078e+00
1.063802782574068988e+04,2.655054153415320251e+00
1.063802784757620611e+04,2.655054198488806527e+00
1.063802786941172417e+04,2.655054243553832016e+00
1.063802789124724040e+04,2.655054288610388280e+00
1.063802791308275846e+04,2.655054333658482868e+00
1.063802793491827470e+04,2.655054378698108675e+00
1.063802795675379093e+04,2.655054423729267477e+00
1.063802797858930899e+04,2.655054468751964158e+00
1.063802800042482522e+04,2.655054513766190283e+00
1.063802802226034146e+04,2.655054558771949402e+00
1.063802804409585951e+04,2.655054603769243737e+00
1.063802806593137575e+04,2.655054648758067071e+00
1.063802808776689199e+04,2.655054693738421623e+00
1.063802810960241004e+04,2.655054738710311835e+00
1.063802813143792628e+04,2.655054783673728824e+00
1.063802815327344251e+04,2.655054828628676589e+00
1.063802817510896057e+04,2.655054873575157792e+00
1.063802819694447680e+04,2.655054918513165330e+00
1.063802821877999486e+04,2.655054963442706306e+00
1.063802824061551109e+04,2.655055008363772284e+00
1.063802826245102733e+04,2.655055053276367261e+00
1.063802828428654539e+04,2.655055098180493900e+00
1.063802830612206162e+04,2.655055143076144653e+00
1.063802832795757786e+04,2.655055187963323515e+00
1.063802834979309591e+04,2.655055232842032709e+00
1.063802837162861215e+04,2.655055277712265571e+00
1.063802839346412838e+04,2.655055322574024768e+00
1.063802841529964644e+04,2.655055367427313850e+00
1.063802843713516268e+04,2.655055412272124382e+00
1.063802845897067891e+04,2.655055457108461248e+00
1.063802848080619697e+04,2.655055501936325779e+00
1.063802850264171320e+04,2.655055546755712204e+00
1.063802852447723126e+04,2.655055591566626294e+00
1.063802854631274749e+04,2.655055636369060057e+00
1.063802856814826373e+04,2.655055681163017933e+00
1.063802858998378179e+04,2.655055725948502143e+00
1.063802861181929802e+04,2.655055770725505582e+00
1.063802863365481426e+04,2.655055815494031357e+00
1.063802865549033231e+04,2.655055860254083022e+00
1.063802867732584855e+04,2.655055905005652583e+00
1.063802869916136478e+04,2.655055949748743593e+00
1.063802872099688284e+04,2.655055994483359605e+00
1.063802874283239908e+04,2.655056039209492180e+00
1.063802876466791531e+04,2.655056083927144428e+00
1.063802878650343337e+04,2.655056128636320789e+00
1.063802880833894960e+04,2.655056173337012826e+00
1.063802883017446766e+04,2.655056218029227200e+00
1.063802885200998389e+04,2.655056262712957249e+00
1.063802887384550013e+04,2.655056307388204750e+00
1.063802889568101818e+04,2.655056352054974589e+00
1.063802891751653442e+04,2.655056396713258771e+00
1.063802893935205066e+04,2.655056441363059516e+00
1.063802896118756871e+04,2.655056486004380822e+00
1.063802898302308495e+04,2.655056530637215140e+00
1.063802900485860118e+04,2.655056575261566021e+00
1.063802902669411924e+04,2.655056619877435686e+00
1.063802904852963547e+04,2.655056664484817475e+00
1.063802907036515171e+04,2.655056709083714050e+00
1.063802909220066977e+04,2.655056753674128966e+00
