Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.896128576389048249e+03,2.741303181041383041e+00
9.896128599245501391e+03,2.741303254139004775e+00
9.896128622101952715e+03,2.741303327228566733e+00
9.896128644958405857e+03,2.741303400310077798e+00
9.896128667814857181e+03,2.741303473383528200e+00
9.896128690671310324e+03,2.741303546448926820e+00
9.896128713527761647e+03,2.741303619506263001e+00
9.896128736384214790e+03,2.741303692555546512e+00
9.896128759240666113e+03,2.741303765596765363e+00
9.896128782097119256e+03,2.741303838629930656e+00
9.896128804953570580e+03,2.741303911655030845e+00
9.896128827810023722e+03,2.741303984672075700e+00
9.896128850666476865e+03,2.741304057681059003e+00
9.896128873522928188e+03,2.741304130681974538e+00
9.896128896379381331e+03,2.741304203674833406e+00
9.896128919235832655e+03,2.741304276659623174e+00
9.896128942092285797e+03,2.741304349636354054e+00
9.896128964948737121e+03,2.741304422605015390e+00
9.896128987805190263e+03,2.741304495565616950e+00
9.896129010661641587e+03,2.741304568518147189e+00
9.896129033518094730e+03,2.741304641462615432e+00
9.896129056374546053e+03,2.741304714399011910e+00
9.896129079230999196e+03,2.741304787327345505e+00
9.896129102087450519e+03,2.741304860247605113e+00
9.896129124943903662e+03,2.741304933159800949e+00
9.896129147800356805e+03,2.741305006063926797e+00
9.896129170656808128e+03,2.741305078959976438e+00
9.896129193513261271e+03,2.741305151847961419e+00
9.896129216369712594e+03,2.741305224727867973e+00
9.896129239226165737e+03,2.741305297599707647e+00
9.896129262082617061e+03,2.741305370463468005e+00
9.896129284939070203e+03,2.741305443319161039e+00
9.896129307795521527e+03,2.741305516166773426e+00
9.896129330651974669e+03,2.741305589006316712e+00
9.896129353508425993e+03,2.741305661837778018e+00
9.896129376364879136e+03,2.741305734661168447e+00
9.896129399221332278e+03,2.741305807476482226e+00
9.896129422077783602e+03,2.741305880283712249e+00
9.896129444934236744e+03,2.741305953082869618e+00
9.896129467790688068e+03,2.741306025873941898e+00
9.896129490647141211e+03,2.741306098656940193e+00
9.896129513503592534e+03,2.741306171431852512e+00
9.896129536360045677e+03,2.741306244198689512e+00
9.896129559216497000e+03,2.741306316957438760e+00
9.896129582072950143e+03,2.741306389708111801e+00
9.896129604929401467e+03,2.741306462450695314e+00
9.896129627785854609e+03,2.741306535185201287e+00
9.896129650642307752e+03,2.741306607911622617e+00
9.896129673498759075e+03,2.741306680629953973e+00
9.896129696355212218e+03,2.741306753340204239e+00
9.896129719211663542e+03,2.741306826042363198e+00
9.896129742068116684e+03,2.741306898736440623e+00
9.896129764924568008e+03,2.741306971422424965e+00
9.896129787781021150e+03,2.741307044100325996e+00
9.896129810637472474e+03,2.741307116770132613e+00
9.896129833493925616e+03,2.741307189431855473e+00
9.896129856350376940e+03,2.741307262085482144e+00
9.896129879206830083e+03,2.741307334731023726e+00
9.896129902063283225e+03,2.741307407368473559e+00
9.896129924919734549e+03,2.741307479997825869e+00
9.896129947776187691e+03,2.741307552619090870e+00
9.896129970632639015e+03,2.741307625232256129e+00
9.896129993489092158e+03,2.741307697837332746e+00
9.896130016345543481e+03,2.741307770434309621e+00
9.896130039201996624e+03,2.741307843023195634e+00
9.896130062058447947e+03,2.741307915603980572e+00
9.896130084914901090e+03,2.741307988176673760e+00
9.896130107771352414e+03,2.741308060741264541e+00
9.896130130627805556e+03,2.741308133297761795e+00
9.896130153484256880e+03,2.741308205846155310e+00
9.896130176340710022e+03,2.741308278386454855e+00
9.896130199197163165e+03,2.741308350918654657e+00
9.896130222053614489e+03,2.741308423442747166e+00
9.896130244910067631e+03,2.741308495958744373e+00
9.896130267766518955e+03,2.741308568466633400e+00
9.896130290622972097e+03,2.741308640966426236e+00
