Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.061386621037796976e+04,8.257540348739236151e+02
1.061386622633326988e+04,8.257651310088618857e+02
1.061386624228856817e+04,8.257762253993267905e+02
1.061386625824386829e+04,8.257873180477992037e+02
1.061386627419916658e+04,8.257984089517007078e+02
1.061386629015446670e+04,8.258094981135117223e+02
1.061386630610976681e+04,8.258205855319187094e+02
1.061386632206506511e+04,8.258316712056091546e+02
1.061386633802036522e+04,8.258427551370619994e+02
1.061386635397566351e+04,8.258538373237008727e+02
1.061386636993096363e+04,8.258649177680042612e+02
1.061386638588626192e+04,8.258759964673965897e+02
1.061386640184156204e+04,8.258870734243553215e+02
1.061386641779686033e+04,8.258981486363059048e+02
1.061386643375216045e+04,8.259092221057251209e+02
1.061386644970745874e+04,8.259202938300389860e+02
1.061386646566275886e+04,8.259313638117234859e+02
1.061386648161805715e+04,8.259424320482056601e+02
1.061386649757335726e+04,8.259534985419604709e+02
1.061386651352865556e+04,8.259645632904160948e+02
1.061386652948395567e+04,8.259756262960465847e+02
1.061386654543925397e+04,8.259866875562805717e+02
1.061386656139455408e+04,8.259977470735917677e+02
1.061386657734985238e+04,8.260088048454094860e+02
1.061386659330515249e+04,8.260198608742065289e+02
1.061386660926045079e+04,8.260309151574133466e+02
1.061386662521575090e+04,8.260419676975017182e+02
1.061386664117104920e+04,8.260530184919027761e+02
1.061386665712634931e+04,8.260640675430876172e+02
1.061386667308164760e+04,8.260751148484885107e+02
1.061386668903694772e+04,8.260861604105754168e+02
1.061386670499224601e+04,8.260972042267814004e+02
1.061386672094754613e+04,8.261082462995758533e+02
1.061386673690284442e+04,8.261192866263925225e+02
1.061386675285814454e+04,8.261303252097001177e+02
1.061386676881344283e+04,8.261413620469329544e+02
1.061386678476874295e+04,8.261523971405590601e+02
1.061386680072404306e+04,8.261634304892717182e+02
1.061386681667934135e+04,8.261744620917644397e+02
1.061386683263464147e+04,8.261854919505041153e+02
1.061386684858993976e+04,8.261965200629274477e+02
1.061386686454523988e+04,8.262075464315000772e+02
1.061386688050053817e+04,8.262185710536595025e+02
1.061386689645583829e+04,8.262295939318709088e+02
1.061386691241113658e+04,8.262406150635727045e+02
1.061386692836643670e+04,8.262516344512285968e+02
1.061386694432173499e+04,8.262626520922782447e+02
1.061386696027703510e+04,8.262736679891850144e+02
1.061386697623233340e+04,8.262846821393886785e+02
1.061386699218763351e+04,8.262956945453520348e+02
1.061386700814293181e+04,8.263067052045156515e+02
1.061386702409823192e+04,8.263177141193415309e+02
1.061386704005353022e+04,8.263287212872714917e+02
1.061386705600883033e+04,8.263397267107662856e+02
1.061386707196412863e+04,8.263507303872682996e+02
1.061386708791942874e+04,8.263617323192381718e+02
1.061386710387472704e+04,8.263727325041187441e+02
1.061386711983002715e+04,8.263837309443697450e+02
1.061386713578532544e+04,8.263947276374351532e+02
1.061386715174062556e+04,8.264057225857737876e+02
1.061386716769592385e+04,8.264167157868304230e+02
1.061386718365122397e+04,8.264277072430628550e+02
1.061386719960652226e+04,8.264386969519169952e+02
1.061386721556182238e+04,8.264496849158499572e+02
1.061386723151712067e+04,8.264606711323079935e+02
1.061386724747242079e+04,8.264716556037477631e+02
1.061386726342771908e+04,8.264826383276164279e+02
1.061386727938301919e+04,8.264936193063697374e+02
1.061386729533831931e+04,8.265045985387071141e+02
1.061386731129361760e+04,8.265155760233288902e+02
1.061386732724891772e+04,8.265265517626896781e+02
1.061386734320421601e+04,8.265375257542384588e+02
1.061386735915951613e+04,8.265484980004293902e+02
1.061386737511481442e+04,8.265594684987121354e+02
1.061386739107011454e+04,8.265704372515398290e+02
1.061386740702541283e+04,8.265814042563633848e+02
1.061386742298071294e+04,8.265923695156346866e+02
1.061386743893601124e+04,8.266033330268057853e+02
1.061386745489131135e+04,8.266142947923278825e+02
1.061386747084660965e+04,8.266252548096531427e+02
1.061386748680190976e+04,8.266362130812328814e+02
1.061386750275720806e+04,8.266471696045199451e+02
1.061386751871250817e+04,8.266581243819641713e+02
1.061386753466780647e+04,8.266690774110196571e+02
1.061386755062310658e+04,8.266800286941355580e+02
1.061386756657840488e+04,8.266909782287667667e+02
1.061386758253370499e+04,8.267019260173615294e+02
1.061386759848900329e+04,8.267128720573753071e+02
1.061386761444430340e+04,8.267238163512561187e+02
1.061386763039960169e+04,8.267347588964601073e+02
1.061386764635490181e+04,8.267456996954342685e+02
1.061386766231020010e+04,8.267566387456355415e+02
1.061386767826550022e+04,8.267675760495103532e+02
1.061386769422079851e+04,8.267785116045164386e+02
1.061386771017609863e+04,8.267894454130990880e+02
1.061386772613139692e+04,8.268003774727172868e+02
1.061386774208669704e+04,8.268113077858154156e+02
1.061386775804199533e+04,8.268222363498532559e+02
1.061386777399729544e+04,8.268331631672745061e+02
1.061386778995259556e+04,8.268440882367848417e+02
1.061386780590789385e+04,8.268550115570911885e+02
1.061386782186319397e+04,8.268659331306358808e+02
1.061386783781849226e+04,8.268768529548808601e+02
1.061386785377379238e+04,8.268877710322676649e+02
1.061386786972909067e+04,8.268986873602588048e+02
1.061386788568439079e+04,8.269096019412953638e+02
1.061386790163968908e+04,8.269205147728406473e+02
1.061386791759498919e+04,8.269314258573348297e+02
1.061386793355028749e+04,8.269423351922420125e+02
1.061386794950558760e+04,8.269532427800013465e+02
1.061386796546088590e+04,8.269641486180782977e+02
1.061386798141618601e+04,8.269750527089111074e+02
1.061386799737148431e+04,8.269859550499656962e+02
1.061386801332678442e+04,8.269968556436799645e+02
1.061386802928208272e+04,8.270077544875201738e+02
1.061386804523738283e+04,8.270186515839236563e+02
1.061386806119268113e+04,8.270295469303576965e+02
1.061386807714798124e+04,8.270404405292586034e+02
1.061386809310327953e+04,8.270513323780945711e+02
1.061386810905857965e+04,8.270622224793011128e+02
1.061386812501387794e+04,8.270731108303472183e+02
1.061386814096917806e+04,8.270839974336674914e+02
1.061386815692447635e+04,8.270948822867320587e+02
1.061386817287977647e+04,8.271057653919743871e+02
1.061386818883507476e+04,8.271166467468655128e+02
1.061386820479037488e+04,8.271275263538383342e+02
1.061386822074567317e+04,8.271384042103645697e+02
1.061386823670097328e+04,8.271492803188762082e+02
1.061386825265627158e+04,8.271601546768457638e+02
1.061386826861157169e+04,8.271710272867048843e+02
1.061386828456687181e+04,8.271818981471656116e+02
1.061386830052217010e+04,8.271927672569413517e+02
1.061386831647747022e+04,8.272036346184622744e+02
1.061386833243276851e+04,8.272145002292027129e+02
1.061386834838806863e+04,8.272253640915924962e+02
1.061386836434336692e+04,8.272362262031062983e+02
1.061386838029866703e+04,8.272470865661734933e+02
1.061386839625396533e+04,8.272579451782696651e+02
1.061386841220926544e+04,8.272688020418230508e+02
1.061386842816456374e+04,8.272796571543102573e+02
1.061386844411986385e+04,8.272905105181584986e+02
1.061386846007516215e+04,8.273013621308456322e+02
1.061386847603046226e+04,8.273122119947977353e+02
1.061386849198576056e+04,8.273230601074933475e+02
1.061386850794106067e+04,8.273339064713585458e+02
1.061386852389635897e+04,8.273447510838718699e+02
1.061386853985165908e+04,8.273555939474586012e+02
1.061386855580695737e+04,8.273664350595987571e+02
1.061386857176225749e+04,8.273772744227164821e+02
1.061386858771755578e+04,8.273881120342923623e+02
1.061386860367285590e+04,8.273989478967499736e+02
1.061386861962815419e+04,8.274097820075706977e+02
1.061386863558345431e+04,8.274206143691774287e+02
1.061386865153875260e+04,8.274314449790524577e+02
1.061386866749405272e+04,8.274422738396174282e+02
1.061386868344935101e+04,8.274531009483558819e+02
1.061386869940465112e+04,8.274639263076886664e+02
1.061386871535994942e+04,8.274747499150997783e+02
1.061386873131524953e+04,8.274855717730096103e+02
1.061386874727054783e+04,8.274963918789028412e+02
1.061386876322584794e+04,8.275072102351991816e+02
1.061386877918114624e+04,8.275180268393839924e+02
1.061386879513644635e+04,8.275288416938761884e+02
1.061386881109174647e+04,8.275396547973947463e+02
1.061386882704704476e+04,8.275504661486597797e+02
1.061386884300234487e+04,8.275612757500887255e+02
1.061386885895764317e+04,8.275720835991692184e+02
1.061386887491294328e+04,8.275828896983181266e+02
1.061386889086824158e+04,8.275936940450237671e+02
1.061386890682354169e+04,8.276044966417023261e+02
1.061386892277883999e+04,8.276152974858428024e+02
1.061386893873414010e+04,8.276260965798607003e+02
1.061386895468943840e+04,8.276368939212460418e+02
1.061386897064473851e+04,8.276476895124130806e+02
1.061386898660003681e+04,8.276584833508528618e+02
1.061386900255533692e+04,8.276692754389790707e+02
1.061386901851063521e+04,8.276800657742833209e+02
1.061386903446593533e+04,8.276908543591786156e+02
1.061386905042123362e+04,8.277016411911574778e+02
1.061386906637653374e+04,8.277124262726316601e+02
1.061386908233183203e+04,8.277232096010949363e+02
1.061386909828713215e+04,8.277339911789583766e+02
1.061386911424243044e+04,8.277447710037162096e+02
1.061386913019773056e+04,8.277555490777789373e+02
1.061386914615302885e+04,8.277663253986413565e+02
1.061386916210832896e+04,8.277770999687135145e+02
1.061386917806362726e+04,8.277878727854911176e+02
1.061386919401892737e+04,8.277986438513829626e+02
1.061386920997422567e+04,8.278094131638856652e+02
1.061386922592952578e+04,8.278201807254076812e+02
1.061386924188482408e+04,8.278309465334460810e+02
1.061386925784012419e+04,8.278417105904084110e+02
1.061386927379542249e+04,8.278524728937928785e+02
1.061386928975072260e+04,8.278632334460060065e+02
1.061386930570602271e+04,8.278739922457734792e+02
1.061386932166132101e+04,8.278847492918214357e+02
1.061386933761662112e+04,8.278955045865554894e+02
1.061386935357191942e+04,8.279062581274758941e+02
1.061386936952721953e+04,8.279170099169872401e+02
1.061386938548251783e+04,8.279277599525905771e+02
1.061386940143781794e+04,8.279385082366895858e+02
1.061386941739311624e+04,8.279492547667865665e+02
1.061386943334841635e+04,8.279599995452844041e+02
1.061386944930371465e+04,8.279707425696856262e+02
1.061386946525901476e+04,8.279814838423928904e+02
1.061386948121431305e+04,8.279922233609094064e+02
1.061386949716961317e+04,8.280029611276368087e+02
1.061386951312491146e+04,8.280136971400793300e+02
1.061386952908021158e+04,8.280244314006378090e+02
1.061386954503550987e+04,8.280351639068175018e+02
1.061386956099080999e+04,8.280458946610179964e+02
1.061386957694610828e+04,8.280566236607456858e+02
1.061386959290140840e+04,8.280673509083994759e+02
1.061386960885670669e+04,8.280780764014861006e+02
1.061386962481200680e+04,8.280888001424041249e+02
1.061386964076730510e+04,8.280995221286610786e+02
1.061386965672260521e+04,8.281102423626542759e+02
1.061386967267790351e+04,8.281209608418926109e+02
1.061386968863320362e+04,8.281316775687724885e+02
1.061386970458850192e+04,8.281423925408032574e+02
1.061386972054380203e+04,8.281531057603809813e+02
1.061386973649910033e+04,8.281638172250158050e+02
1.061386975245440044e+04,8.281745269371028826e+02
1.061386976840969874e+04,8.281852348941528135e+02
1.061386978436499885e+04,8.281959410985602972e+02
1.061386980032029896e+04,8.282066455490573844e+02
1.061386981627559726e+04,8.282173482443766943e+02
1.061386983223089737e+04,8.282280491869115622e+02
1.061386984818619567e+04,8.282387483741747474e+02
1.061386986414149578e+04,8.282494458085591305e+02
1.061386988009679408e+04,8.282601414875779255e+02
1.061386989605209419e+04,8.282708354136231037e+02
1.061386991200739249e+04,8.282815275842091296e+02
1.061386992796269260e+04,8.282922180017269511e+02
1.061386994391799089e+04,8.283029066636919424e+02
1.061386995987329101e+04,8.283135935724941419e+02
1.061386997582858930e+04,8.283242787256498332e+02
1.061386999178388942e+04,8.283349621255481452e+02
1.061387000773918771e+04,8.283456437697063848e+02
1.061387002369448783e+04,8.283563236605127713e+02
1.061387003964978612e+04,8.283670017954852938e+02
1.061387005560508624e+04,8.283776781770117168e+02
1.061387007156038453e+04,8.283883528026107115e+02
1.061387008751568465e+04,8.283990256746690193e+02
1.061387010347098294e+04,8.284096967907063345e+02
1.061387011942628305e+04,8.284203661531087164e+02
1.061387013538158135e+04,8.284310337593964277e+02
1.061387015133688146e+04,8.284416996119550731e+02
1.061387016729217976e+04,8.284523637083053700e+02
1.061387018324747987e+04,8.284630260508322408e+02
1.061387019920277817e+04,8.284736866370573125e+02
1.061387021515807828e+04,8.284843454693645981e+02
1.061387023111337658e+04,8.284950025452767477e+02
1.061387024706867669e+04,8.285056578671769785e+02
1.061387026302397499e+04,8.285163114325886227e+02
1.061387027897927510e+04,8.285269632438937606e+02
1.061387029493457521e+04,8.285376132998312642e+02
1.061387031088987351e+04,8.285482615991400053e+02
1.061387032684517362e+04,8.285589081442012684e+02
1.061387034280047192e+04,8.285695529325406596e+02
1.061387035875577203e+04,8.285801959665382128e+02
1.061387037471107033e+04,8.285908372437204434e+02
1.061387039066637044e+04,8.286014767664670444e+02
1.061387040662166874e+04,8.286121145323048722e+02
1.061387042257696885e+04,8.286227505436128240e+02
1.061387043853226714e+04,8.286333847979190068e+02
1.061387045448756726e+04,8.286440172976014082e+02
1.061387047044286555e+04,8.286546480401885901e+02
1.061387048639816567e+04,8.286652770280577442e+02
1.061387050235346396e+04,8.286759042587386830e+02
1.061387051830876408e+04,8.286865297346079160e+02
1.061387053426406237e+04,8.286971534531954831e+02
1.061387055021936249e+04,8.287077754168773254e+02
1.061387056617466078e+04,8.287183956231845059e+02
1.061387058212996089e+04,8.287290140744918290e+02
1.061387059808525919e+04,8.287396307683317218e+02
1.061387061404055930e+04,8.287502457070776245e+02
1.061387062999585760e+04,8.287608588882629874e+02
1.061387064595115771e+04,8.287714703142606822e+02
1.061387066190645601e+04,8.287820799826047278e+02
1.061387067786175612e+04,8.287926878956673136e+02
1.061387069381705442e+04,8.288032940509831406e+02
1.061387070977235453e+04,8.288138984509238298e+02
1.061387072572765283e+04,8.288245010930245371e+02
1.061387074168295294e+04,8.288351019796565424e+02
1.061387075763825123e+04,8.288457011083557973e+02
1.061387077359355135e+04,8.288562984814923311e+02
1.061387078954885146e+04,8.288668940978110413e+02
1.061387080550414976e+04,8.288774879560576210e+02
1.061387082145944987e+04,8.288880800586010764e+02
1.061387083741474817e+04,8.288986704029795192e+02
1.061387085337004828e+04,8.289092589915611597e+02
1.061387086932534658e+04,8.289198458218850192e+02
1.061387088528064669e+04,8.289304308963182848e+02
1.061387090123594498e+04,8.289410142124008871e+02
1.061387091719124510e+04,8.289515957724994450e+02
1.061387093314654339e+04,8.289621755741546849e+02
1.061387094910184351e+04,8.289727536197322024e+02
1.061387096505714180e+04,8.289833299067736334e+02
1.061387098101244192e+04,8.289939044376437778e+02
1.061387099696774021e+04,8.290044772098850672e+02
1.061387101292304033e+04,8.290150482258616194e+02
1.061387102887833862e+04,8.290256174831166618e+02
1.061387104483363873e+04,8.290361849840136301e+02
1.061387106078893703e+04,8.290467507260962066e+02
1.061387107674423714e+04,8.290573147117273720e+02
1.061387109269953544e+04,8.290678769384514908e+02
1.061387110865483555e+04,8.290784374086308617e+02
1.061387112461013385e+04,8.290889961198106448e+02
1.061387114056543396e+04,8.290995530743518884e+02
1.061387115652073226e+04,8.291101082698013442e+02
1.061387117247603237e+04,8.291206617085190373e+02
1.061387118843133067e+04,8.291312133880521742e+02
1.061387120438663078e+04,8.291417633107602114e+02
1.061387122034192907e+04,8.291523114741912650e+02
1.061387123629722919e+04,8.291628578807038821e+02
1.061387125225252748e+04,8.291734025278472018e+02
1.061387126820782760e+04,8.291839454179787481e+02
1.061387128416312771e+04,8.291944865498498984e+02
1.061387130011842601e+04,8.292050259222131672e+02
1.061387131607372612e+04,8.292155635374249414e+02
1.061387133202902442e+04,8.292260993930361792e+02
1.061387134798432453e+04,8.292366334914026993e+02
1.061387136393962282e+04,8.292471658300764830e+02
1.061387137989492294e+04,8.292576964114123257e+02
1.061387139585022123e+04,8.292682252329631183e+02
1.061387141180552135e+04,8.292787522970828604e+02
1.061387142776081964e+04,8.292892776013252387e+02
1.061387144371611976e+04,8.292998011480434570e+02
1.061387145967141805e+04,8.293103229347921115e+02
1.061387147562671817e+04,8.293208429639236101e+02
1.061387149158201646e+04,8.293313612329932312e+02
1.061387150753731657e+04,8.293418777443527006e+02
1.061387152349261487e+04,8.293523924955578650e+02
1.061387153944791498e+04,8.293629054889601093e+02
1.061387155540321328e+04,8.293734167221158486e+02
1.061387157135851339e+04,8.293839261973757857e+02
1.061387158731381169e+04,8.293944339122970177e+02
1.061387160326911180e+04,8.294049398692293380e+02
1.061387161922441010e+04,8.294154440657309806e+02
1.061387163517971021e+04,8.294259465041508292e+02
1.061387165113500851e+04,8.294364471820479139e+02
1.061387166709030862e+04,8.294469461017702088e+02
1.061387168304560691e+04,8.294574432608777670e+02
1.061387169900090703e+04,8.294679386617178807e+02
1.061387171495620532e+04,8.294784323018511714e+02
1.061387173091150544e+04,8.294889241836240217e+02
1.061387174686680373e+04,8.294994143045980763e+02
1.061387176282210385e+04,8.295099026671190359e+02
1.061387177877740396e+04,8.295203892699447579e+02
1.061387179473270226e+04,8.295308741118335547e+02
1.061387181068800237e+04,8.295413571951302174e+02
1.061387182664330066e+04,8.295518385173983233e+02
1.061387184259860078e+04,8.295623180809814130e+02
1.061387185855389907e+04,8.295727958834439733e+02
1.061387187450919919e+04,8.295832719271288624e+02
1.061387189046449748e+04,8.295937462096015906e+02
1.061387190641979760e+04,8.296042187332039930e+02
1.061387192237509589e+04,8.296146894955021480e+02
1.061387193833039601e+04,8.296251584988374361e+02
1.061387195428569430e+04,8.296356257407768453e+02
1.061387197024099441e+04,8.296460912236608465e+02
1.061387198619629271e+04,8.296565549450569961e+02
1.061387200215159282e+04,8.296670169073053103e+02
1.061387201810689112e+04,8.296774771079741413e+02
1.061387203406219123e+04,8.296879355494023685e+02
1.061387205001748953e+04,8.296983922291595945e+02
1.061387206597278964e+04,8.297088471495837894e+02
1.061387208192808794e+04,8.297193003082453515e+02
1.061387209788338805e+04,8.297297517074812276e+02
1.061387211383868635e+04,8.297402013448628395e+02
1.061387212979398646e+04,8.297506492227265653e+02
1.061387214574928475e+04,8.297610953386442816e+02
1.061387216170458487e+04,8.297715396949516844e+02
1.061387217765988316e+04,8.297819822892215598e+02
1.061387219361518328e+04,8.297924231237889217e+02
1.061387220957048157e+04,8.298028621962270108e+02
1.061387222552578169e+04,8.298132995088702728e+02
1.061387224148107998e+04,8.298237350592927442e+02
1.061387225743638010e+04,8.298341688498281883e+02
1.061387227339168021e+04,8.298446008792404882e+02
1.061387228934697850e+04,8.298550311462950049e+02
1.061387230530227862e+04,8.298654596533239101e+02
1.061387232125757691e+04,8.298758863979037415e+02
1.061387233721287703e+04,8.298863113823656477e+02
1.061387235316817532e+04,8.298967346042867348e+02
1.061387236912347544e+04,8.299071560659978104e+02
1.061387238507877373e+04,8.299175757650770038e+02
1.061387240103407385e+04,8.299279937038538719e+02
1.061387241698937214e+04,8.299384098799074536e+02
1.061387243294467225e+04,8.299488242955667374e+02
1.061387244889997055e+04,8.299592369484113306e+02
1.061387246485527066e+04,8.299696478407695395e+02
1.061387248081056896e+04,8.299800569702216535e+02
1.061387249676586907e+04,8.299904643390955243e+02
1.061387251272116737e+04,8.300008699449720098e+02
1.061387252867646748e+04,8.300112737901780520e+02
1.061387254463176578e+04,8.300216758722957593e+02
1.061387256058706589e+04,8.300320761936510507e+02
1.061387257654236419e+04,8.300424747518264894e+02
1.061387259249766430e+04,8.300528715491475396e+02
1.061387260845296260e+04,8.300632665831977874e+02
1.061387262440826271e+04,8.300736598563019015e+02
1.061387264036356100e+04,8.300840513660438091e+02
1.061387265631886112e+04,8.300944411147477240e+02
1.061387267227415941e+04,8.301048290999984829e+02
1.061387268822945953e+04,8.301152153241190490e+02
1.061387270418475782e+04,8.301255997846957371e+02
1.061387272014005794e+04,8.301359824840501460e+02
1.061387273609535623e+04,8.301463634197697274e+02
1.061387275205065635e+04,8.301567425941753982e+02
1.061387276800595646e+04,8.301671200060379761e+02
1.061387278396125475e+04,8.301774956541289612e+02
1.061387279991655487e+04,8.301878695407684745e+02
1.061387281587185316e+04,8.301982416635455593e+02
1.061387283182715328e+04,8.302086120247793133e+02
1.061387284778245157e+04,8.302189806220596893e+02
1.061387286373775169e+04,8.302293474577051029e+02
1.061387287969304998e+04,8.302397125293063027e+02
1.061387289564835010e+04,8.302500758391806812e+02
1.061387291160364839e+04,8.302604373849200101e+02
1.061387292755894850e+04,8.302707971688411135e+02
1.061387294351424680e+04,8.302811551885362178e+02
1.061387295946954691e+04,8.302915114463213513e+02
1.061387297542484521e+04,8.303018659397898773e+02
1.061387299138014532e+04,8.303122186712569146e+02
1.061387300733544362e+04,8.303225696383162813e+02
1.061387302329074373e+04,8.303329188432827550e+02
1.061387303924604203e+04,8.303432662837508360e+02
1.061387305520134214e+04,8.303536119620346199e+02
1.061387307115664044e+04,8.303639558757291752e+02
1.061387308711194055e+04,8.303742980271478018e+02
1.061387310306723884e+04,8.303846384138868189e+02
1.061387311902253896e+04,8.303949770382582756e+02
1.061387313497783725e+04,8.304053138978594006e+02
1.061387315093313737e+04,8.304156489950017885e+02
1.061387316688843566e+04,8.304259823272831227e+02
1.061387318284373578e+04,8.304363138970143154e+02
1.061387319879903407e+04,8.304466437017940734e+02
1.061387321475433419e+04,8.304569717439320584e+02
1.061387323070963248e+04,8.304672980210280002e+02
1.061387324666493259e+04,8.304776225353907648e+02
1.061387326262023271e+04,8.304879452857979913e+02
1.061387327857553100e+04,8.304982662710274326e+02
1.061387329453083112e+04,8.305085854933868177e+02
1.061387331048612941e+04,8.305189029504780365e+02
1.061387332644142953e+04,8.305292186446080223e+02
1.061387334239672782e+04,8.305395325733793470e+02
1.061387335835202794e+04,8.305498447390981482e+02
1.061387337430732623e+04,8.305601551393679074e+02
1.061387339026262634e+04,8.305704637764941936e+02
1.061387340621792464e+04,8.305807706480808292e+02
1.061387342217322475e+04,8.305910757564328151e+02
1.061387343812852305e+04,8.306013790991549968e+02
1.061387345408382316e+04,8.306116806785511244e+02
1.061387347003912146e+04,8.306219804922271805e+02
1.061387348599442157e+04,8.306322785424862332e+02
1.061387350194971987e+04,8.306425748269348333e+02
1.061387351790501998e+04,8.306528693478754803e+02
1.061387353386031828e+04,8.306631621029154076e+02
1.061387354981561839e+04,8.306734530943562049e+02
1.061387356577091668e+04,8.306837423198061288e+02
1.061387358172621680e+04,8.306940297815658596e+02
1.061387359768151509e+04,8.307043154772445632e+02
1.061387361363681521e+04,8.307145994091421244e+02
1.061387362959211350e+04,8.307248815748686184e+02
1.061387364554741362e+04,8.307351619767229067e+02
1.061387366150271191e+04,8.307454406123157469e+02
1.061387367745801203e+04,8.307557174839457730e+02
1.061387369341331032e+04,8.307659925892244246e+02
1.061387370936861043e+04,8.307762659304491990e+02
1.061387372532390873e+04,8.307865375052323316e+02
1.061387374127920884e+04,8.307968073158708648e+02
1.061387375723450896e+04,8.308070753611482360e+02
1.061387377318980725e+04,8.308173416398492463e+02
1.061387378914510737e+04,8.308276061542693469e+02
1.061387380510040566e+04,8.308378689020227057e+02
1.061387382105570578e+04,8.308481298854044326e+02
1.061387383701100407e+04,8.308583891020297187e+02
1.061387385296630418e+04,8.308686465541926509e+02
1.061387386892160248e+04,8.308789022395089887e+02
1.061387388487690259e+04,8.308891561602722504e+02
1.061387390083220089e+04,8.308994083140992188e+02
1.061387391678750100e+04,8.309096587032822754e+02
1.061387393274279930e+04,8.309199073254392260e+02
1.061387394869809941e+04,8.309301541828617701e+02
1.061387396465339771e+04,8.309403992731681683e+02
1.061387398060869782e+04,8.309506425986495515e+02
1.061387399656399612e+04,8.309608841569249762e+02
1.061387401251929623e+04,8.309711239502848912e+02
1.061387402847459452e+04,8.309813619763491488e+02
1.061387404442989464e+04,8.309915982374071746e+02
1.061387406038519293e+04,8.310018327310798441e+02
1.061387407634049305e+04,8.310120654596559007e+02
1.061387409229579134e+04,8.310222964207567884e+02
1.061387410825109146e+04,8.310325256166704548e+02
1.061387412420638975e+04,8.310427530450194809e+02
1.061387414016168987e+04,8.310529787080906772e+02
1.061387415611698816e+04,8.310632026035075341e+02
1.061387417207228827e+04,8.310734247335564078e+02
1.061387418802758657e+04,8.310836450958611294e+02
1.061387420398288668e+04,8.310938636927072594e+02
1.061387421993818498e+04,8.311040805217199932e+02
1.061387423589348509e+04,8.311142955851836405e+02
1.061387425184878521e+04,8.311245088818886870e+02
1.061387426780408350e+04,8.311347204106256186e+02
1.061387428375938362e+04,8.311449301736782900e+02
1.061387429971468191e+04,8.311551381686737159e+02
1.061387431566998202e+04,8.311653443978941596e+02
1.061387433162528032e+04,8.311755488589679999e+02
1.061387434758058043e+04,8.311857515541767043e+02
1.061387436353587873e+04,8.311959524811492201e+02
1.061387437949117884e+04,8.312061516421664464e+02
1.061387439544647714e+04,8.312163490348581263e+02
1.061387441140177725e+04,8.312265446615042492e+02
1.061387442735707555e+04,8.312367385197353542e+02
1.061387444331237566e+04,8.312469306118308623e+02
1.061387445926767396e+04,8.312571209354219945e+02
1.061387447522297407e+04,8.312673094927873763e+02
1.061387449117827236e+04,8.312774962815590243e+02
1.061387450713357248e+04,8.312876813040147681e+02
1.061387452308887077e+04,8.312978645577876478e+02
1.061387453904417089e+04,8.313080460451546969e+02
