Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.014093998559681495e+04,6.244928604443823161e+01
1.014094000444360609e+04,6.245018703284512185e+01
1.014094002329039904e+04,6.245108802267255044e+01
1.014094004213719018e+04,6.245198901374650546e+01
1.014094006098398313e+04,6.245289000624068620e+01
1.014094007983077427e+04,6.245379099998108785e+01
1.014094009867756722e+04,6.245469199514143810e+01
1.014094011752435836e+04,6.245559299154767530e+01
1.014094013637115131e+04,6.245649398937357688e+01
1.014094015521794245e+04,6.245739498844507409e+01
1.014094017406473540e+04,6.245829598893594437e+01
1.014094019291152654e+04,6.245919699067210473e+01
1.014094021175831949e+04,6.246009799382735395e+01
1.014094023060511245e+04,6.246099899831452262e+01
1.014094024945190358e+04,6.246190000404656928e+01
1.014094026829869654e+04,6.246280101119721451e+01
1.014094028714548767e+04,6.246370201959243929e+01
1.014094030599228063e+04,6.246460302940597131e+01
1.014094032483907176e+04,6.246550404046375604e+01
1.014094034368586472e+04,6.246640505293956380e+01
1.014094036253265585e+04,6.246730606665932584e+01
1.014094038137944881e+04,6.246820708179681247e+01
1.014094040022623994e+04,6.246910809817795496e+01
1.014094041907303290e+04,6.247000911597653072e+01
1.014094043791982403e+04,6.247091013501845680e+01
1.014094045676661699e+04,6.247181115547753905e+01
1.014094047561340813e+04,6.247271217717965186e+01
1.014094049446020108e+04,6.247361320029861531e+01
1.014094051330699222e+04,6.247451422466032511e+01
1.014094053215378517e+04,6.247541525043857291e+01
1.014094055100057631e+04,6.247631627745928284e+01
1.014094056984736926e+04,6.247721730589623235e+01
1.014094058869416040e+04,6.247811833557534555e+01
1.014094060754095335e+04,6.247901936667039990e+01
1.014094062638774631e+04,6.247992039909428286e+01
1.014094064523453744e+04,6.248082143275987477e+01
1.014094066408133040e+04,6.248172246784096728e+01
1.014094068292812153e+04,6.248262350416347743e+01
1.014094070177491449e+04,6.248352454190119687e+01
1.014094072062170562e+04,6.248442558088001419e+01
1.014094073946849858e+04,6.248532662127374238e+01
1.014094075831528971e+04,6.248622766290827002e+01
1.014094077716208267e+04,6.248712870595741720e+01
1.014094079600887380e+04,6.248802975024707962e+01
1.014094081485566676e+04,6.248893079595104183e+01
1.014094083370245789e+04,6.248983184289523507e+01
1.014094085254925085e+04,6.249073289125342257e+01
1.014094087139604198e+04,6.249163394085154977e+01
1.014094089024283494e+04,6.249253499186335148e+01
1.014094090908962608e+04,6.249343604411480158e+01
1.014094092793641903e+04,6.249433709777967749e+01
1.014094094678321017e+04,6.249523815268386784e+01
1.014094096563000312e+04,6.249613920900116426e+01
1.014094098447679426e+04,6.249704026655749090e+01
1.014094100332358721e+04,6.249794132552662518e+01
1.014094102217037835e+04,6.249884238573449835e+01
1.014094104101717130e+04,6.249974344735488785e+01
1.014094105986396426e+04,6.250064451030066692e+01
1.014094107871075539e+04,6.250154557448475146e+01
1.014094109755754835e+04,6.250244664008087625e+01
1.014094111640433948e+04,6.250334770691500808e+01
1.014094113525113244e+04,6.250424877516088884e+01
1.014094115409792357e+04,6.250514984464446400e+01
1.014094117294471653e+04,6.250605091553953940e+01
1.014094119179150766e+04,6.250695198767197525e+01
1.014094121063830062e+04,6.250785306121559159e+01
1.014094122948509175e+04,6.250875413599629127e+01
1.014094124833188471e+04,6.250965521218787302e+01
1.014094126717867584e+04,6.251055628961624677e+01
1.014094128602546880e+04,6.251145736845520418e+01
1.014094130487225993e+04,6.251235844853064094e+01
1.014094132371905289e+04,6.251325953001638425e+01
1.014094134256584402e+04,6.251416061273830849e+01
1.014094136141263698e+04,6.251506169687019820e+01
1.014094138025942812e+04,6.251596278223801306e+01
1.014094139910622107e+04,6.251686386901548076e+01
1.014094141795301221e+04,6.251776495702858227e+01
1.014094143679980516e+04,6.251866604645105241e+01
1.014094145564659811e+04,6.251956713719579994e+01
1.014094147449338925e+04,6.252046822917568392e+01
1.014094149334018221e+04,6.252136932256451729e+01
1.014094151218697334e+04,6.252227041718819578e+01
1.014094153103376630e+04,6.252317151322051814e+01
1.014094154988055743e+04,6.252407261048740139e+01
1.014094156872735039e+04,6.252497370916263719e+01
1.014094158757414152e+04,6.252587480907211415e+01
1.014094160642093448e+04,6.252677591038963101e+01
1.014094162526772561e+04,6.252767701294112612e+01
1.014094164411451857e+04,6.252857811690033429e+01
1.014094166296130970e+04,6.252947922209324361e+01
1.014094168180810266e+04,6.253038032869358176e+01
1.014094170065489379e+04,6.253128143652727999e+01
1.014094171950168675e+04,6.253218254576813706e+01
1.014094173834847788e+04,6.253308365624204868e+01
1.014094175719527084e+04,6.253398476812282070e+01
1.014094177604206197e+04,6.253488588123634884e+01
1.014094179488885493e+04,6.253578699575645317e+01
1.014094181373564606e+04,6.253668811150900808e+01
1.014094183258243902e+04,6.253758922866782655e+01
1.014094185142923016e+04,6.253849034705880428e+01
1.014094187027602311e+04,6.253939146685575423e+01
1.014094188912281606e+04,6.254029258797152835e+01
1.014094190796960720e+04,6.254119371031903540e+01
1.014094192681640016e+04,6.254209483407204573e+01
1.014094194566319129e+04,6.254299595905647635e+01
1.014094196450998425e+04,6.254389708544613313e+01
1.014094198335677538e+04,6.254479821306690468e+01
1.014094200220356834e+04,6.254569934209259685e+01
1.014094202105035947e+04,6.254660047234911247e+01
1.014094203989715243e+04,6.254750160401026449e+01
1.014094205874394356e+04,6.254840273690192731e+01
1.014094207759073652e+04,6.254930387119791391e+01
1.014094209643752765e+04,6.255020500672411998e+01
1.014094211528432061e+04,6.255110614365436561e+01
1.014094213413111174e+04,6.255200728181452519e+01
1.014094215297790470e+04,6.255290842137841167e+01
1.014094217182469583e+04,6.255380956217193500e+01
1.014094219067148879e+04,6.255471070436888681e+01
1.014094220951827992e+04,6.255561184779518413e+01
1.014094222836507288e+04,6.255651299262458309e+01
1.014094224721186401e+04,6.255741413868304335e+01
1.014094226605865697e+04,6.255831528614430681e+01
1.014094228490544992e+04,6.255921643492131068e+01
1.014094230375224106e+04,6.256011758492687846e+01
1.014094232259903401e+04,6.256101873633485155e+01
1.014094234144582515e+04,6.256191988897109013e+01
1.014094236029261810e+04,6.256282104300942848e+01
1.014094237913940924e+04,6.256372219827575520e+01
1.014094239798620220e+04,6.256462335494386195e+01
1.014094241683299333e+04,6.256552451283968708e+01
1.014094243567978629e+04,6.256642567213696537e+01
1.014094245452657742e+04,6.256732683266167072e+01
1.014094247337337038e+04,6.256822799458753792e+01
1.014094249222016151e+04,6.256912915774051243e+01
1.014094251106695447e+04,6.257003032229441430e+01
1.014094252991374560e+04,6.257093148807507532e+01
1.014094254876053856e+04,6.257183265525634397e+01
1.014094256760732969e+04,6.257273382366410885e+01
1.014094258645412265e+04,6.257363499347217584e+01
1.014094260530091378e+04,6.257453616450643352e+01
1.014094262414770674e+04,6.257543733694070198e+01
1.014094264299449787e+04,6.257633851060086272e+01
1.014094266184129083e+04,6.257723968566075001e+01
1.014094268068808196e+04,6.257814086194622405e+01
1.014094269953487492e+04,6.257904203963110490e+01
1.014094271838166787e+04,6.257994321862825160e+01
1.014094273722845901e+04,6.258084439885055872e+01
1.014094275607525196e+04,6.258174558047184632e+01
1.014094277492204310e+04,6.258264676331797460e+01
1.014094279376883605e+04,6.258354794756277073e+01
1.014094281261562719e+04,6.258444913303210910e+01
1.014094283146242014e+04,6.258535031989982400e+01
1.014094285030921128e+04,6.258625150799179693e+01
1.014094286915600424e+04,6.258715269748182664e+01
1.014094288800279537e+04,6.258805388819582305e+01
1.014094290684958833e+04,6.258895508030760624e+01
1.014094292569637946e+04,6.258985627364302928e+01
1.014094294454317242e+04,6.259075746837592646e+01
1.014094296338996355e+04,6.259165866433218639e+01
1.014094298223675651e+04,6.259255986168560071e+01
1.014094300108354764e+04,6.259346106026211487e+01
1.014094301993034060e+04,6.259436226023547789e+01
1.014094303877713173e+04,6.259526346143161391e+01
1.014094305762392469e+04,6.259616466402432877e+01
1.014094307647071582e+04,6.259706586783951110e+01
1.014094309531750878e+04,6.259796707305097385e+01
1.014094311416430173e+04,6.259886827957158317e+01
1.014094313301109287e+04,6.259976948731421942e+01
1.014094315185788582e+04,6.260067069645268845e+01
1.014094317070467696e+04,6.260157190681286465e+01
1.014094318955146991e+04,6.260247311856857522e+01
1.014094320839826105e+04,6.260337433154572295e+01
1.014094322724505400e+04,6.260427554591809240e+01
1.014094324609184514e+04,6.260517676151160771e+01
1.014094326493863809e+04,6.260607797850004630e+01
1.014094328378542923e+04,6.260697919670932521e+01
1.014094330263222218e+04,6.260788041631320766e+01
1.014094332147901332e+04,6.260878163713763911e+01
1.014094334032580628e+04,6.260968285935642541e+01
1.014094335917259741e+04,6.261058408279542675e+01
1.014094337801939037e+04,6.261148530762849163e+01
1.014094339686618150e+04,6.261238653368146601e+01
1.014094341571297446e+04,6.261328776112819128e+01
1.014094343455976559e+04,6.261418898979454895e+01
1.014094345340655855e+04,6.261509021985435908e+01
1.014094347225334968e+04,6.261599145113349607e+01
1.014094349110014264e+04,6.261689268380578710e+01
1.014094350994693377e+04,6.261779391769711367e+01
1.014094352879372673e+04,6.261869515298129585e+01
1.014094354764051968e+04,6.261959638957119978e+01
1.014094356648731082e+04,6.262049762737967740e+01
1.014094358533410377e+04,6.262139886658057719e+01
1.014094360418089491e+04,6.262230010699975224e+01
1.014094362302768786e+04,6.262320134881105815e+01
1.014094364187447900e+04,6.262410259184034089e+01
1.014094366072127195e+04,6.262500383626142764e+01
1.014094367956806309e+04,6.262590508190020699e+01
1.014094369841485604e+04,6.262680632893050614e+01
1.014094371726164718e+04,6.262770757717819237e+01
1.014094373610844013e+04,6.262860882681709285e+01
1.014094375495523127e+04,6.262951007767308909e+01
1.014094377380202423e+04,6.263041132992000115e+01
1.014094379264881536e+04,6.263131258338373186e+01
1.014094381149560832e+04,6.263221383823804445e+01
1.014094383034239945e+04,6.263311509430888435e+01
1.014094384918919241e+04,6.263401635177001481e+01
1.014094386803598354e+04,6.263491761044735995e+01
1.014094388688277650e+04,6.263581887051474695e+01
1.014094390572956763e+04,6.263672013179802178e+01
1.014094392457636059e+04,6.263762139447101163e+01
1.014094394342315354e+04,6.263852265844659684e+01
1.014094396226994468e+04,6.263942392363763645e+01
1.014094398111673763e+04,6.264032519021795054e+01
1.014094399996352877e+04,6.264122645801343481e+01
1.014094401881032172e+04,6.264212772719786670e+01
1.014094403765711286e+04,6.264302899759719168e+01
1.014094405650390581e+04,6.264393026938516584e+01
1.014094407535069695e+04,6.264483154238772755e+01
1.014094409419748990e+04,6.264573281677866134e+01
1.014094411304428104e+04,6.264663409238384872e+01
1.014094413189107399e+04,6.264753536937712397e+01
1.014094415073786513e+04,6.264843664758436148e+01
1.014094416958465808e+04,6.264933792717938132e+01
1.014094418843144922e+04,6.265023920798807211e+01
1.014094420727824217e+04,6.265114049018424680e+01
1.014094422612503331e+04,6.265204177359378690e+01
1.014094424497182627e+04,6.265294305839054090e+01
1.014094426381861740e+04,6.265384434440034056e+01
1.014094428266541036e+04,6.265474563179702727e+01
1.014094430151220149e+04,6.265564692040648964e+01
1.014094432035899445e+04,6.265654821040253353e+01
1.014094433920578558e+04,6.265744950161106885e+01
1.014094435805257854e+04,6.265835079420588727e+01
1.014094437689937149e+04,6.265925208809988334e+01
1.014094439574616263e+04,6.266015338320588768e+01
1.014094441459295558e+04,6.266105467969773457e+01
1.014094443343974672e+04,6.266195597740131262e+01
1.014094445228653967e+04,6.266285727649044901e+01
1.014094447113333081e+04,6.266375857679099681e+01
1.014094448998012376e+04,6.266465987847681873e+01
1.014094450882691490e+04,6.266556118137376075e+01
1.014094452767370785e+04,6.266646248565565713e+01
1.014094454652049899e+04,6.266736379114837519e+01
1.014094456536729194e+04,6.266826509802574208e+01
1.014094458421408308e+04,6.266916640611366063e+01
1.014094460306087603e+04,6.267006771558593670e+01
1.014094462190766717e+04,6.267096902626843047e+01
1.014094464075446012e+04,6.267187033833499044e+01
1.014094465960125126e+04,6.267277165161149100e+01
1.014094467844804421e+04,6.267367296627174511e+01
1.014094469729483535e+04,6.267457428214164139e+01
1.014094471614162831e+04,6.267547559939500701e+01
1.014094473498841944e+04,6.267637691785771636e+01
1.014094475383521240e+04,6.267727823770357531e+01
1.014094477268200535e+04,6.267817955884547843e+01
1.014094479152879649e+04,6.267908088119625631e+01
1.014094481037558944e+04,6.267998220492975747e+01
1.014094482922238058e+04,6.268088352987184919e+01
1.014094484806917353e+04,6.268178485619636575e+01
1.014094486691596467e+04,6.268268618372918155e+01
1.014094488576275762e+04,6.268358751264410955e+01
1.014094490460954876e+04,6.268448884276703126e+01
1.014094492345634171e+04,6.268539017427178806e+01
1.014094494230313285e+04,6.268629150698422592e+01
1.014094496114992580e+04,6.268719284107822176e+01
1.014094497999671694e+04,6.268809417637960024e+01
1.014094499884350989e+04,6.268899551306220275e+01
1.014094501769030103e+04,6.268989685095190367e+01
1.014094503653709398e+04,6.269079819022253730e+01
1.014094505538388512e+04,6.269169953069996382e+01
1.014094507423067807e+04,6.269260087255803882e+01
1.014094509307746921e+04,6.269350221562260117e+01
1.014094511192426216e+04,6.269440356006751358e+01
1.014094513077105330e+04,6.269530490571862913e+01
1.014094514961784625e+04,6.269620625274976788e+01
1.014094516846463739e+04,6.269710760098683267e+01
1.014094518731143035e+04,6.269800895060360801e+01
1.014094520615822330e+04,6.269891030151302402e+01
1.014094522500501444e+04,6.269981165362786157e+01
1.014094524385180739e+04,6.270071300712201179e+01
1.014094526269859853e+04,6.270161436182130643e+01
1.014094528154539148e+04,6.270251571789960110e+01
1.014094530039218262e+04,6.270341707518275598e+01
1.014094531923897557e+04,6.270431843384461246e+01
1.014094533808576671e+04,6.270521979371102361e+01
1.014094535693255966e+04,6.270612115495583794e+01
1.014094537577935080e+04,6.270702251740492983e+01
1.014094539462614375e+04,6.270792388123209093e+01
1.014094541347293489e+04,6.270882524626324539e+01
1.014094543231972784e+04,6.270972661267217774e+01
1.014094545116651898e+04,6.271062798028478369e+01
1.014094547001331193e+04,6.271152934927491884e+01
1.014094548886010307e+04,6.271243071946840075e+01
1.014094550770689602e+04,6.271333209103909212e+01
1.014094552655368716e+04,6.271423346381285313e+01
1.014094554540048011e+04,6.271513483796351807e+01
1.014094556424727125e+04,6.271603621331696132e+01
1.014094558309406420e+04,6.271693759004703139e+01
1.014094560194085716e+04,6.271783896806653757e+01
1.014094562078764829e+04,6.271874034728838865e+01
1.014094563963444125e+04,6.271964172788638336e+01
1.014094565848123239e+04,6.272054310968643165e+01
1.014094567732802534e+04,6.272144449286232515e+01
1.014094569617481648e+04,6.272234587723994537e+01
1.014094571502160943e+04,6.272324726299314079e+01
1.014094573386840057e+04,6.272414864994775030e+01
1.014094575271519352e+04,6.272505003827764369e+01
1.014094577156198466e+04,6.272595142780866695e+01
1.014094579040877761e+04,6.272685281871465435e+01
1.014094580925556875e+04,6.272775421082146607e+01
1.014094582810236170e+04,6.272865560430298615e+01
1.014094584694915284e+04,6.272955699898500370e+01
1.014094586579594579e+04,6.273045839504140986e+01
1.014094588464273693e+04,6.273135979229804349e+01
1.014094590348952988e+04,6.273226119092876019e+01
1.014094592233632102e+04,6.273316259075940593e+01
1.014094594118311397e+04,6.273406399196383632e+01
1.014094596002990511e+04,6.273496539436789732e+01
1.014094597887669806e+04,6.273586679814545164e+01
1.014094599772348920e+04,6.273676820312235236e+01
1.014094601657028215e+04,6.273766960947240534e+01
1.014094603541707511e+04,6.273857101710851936e+01
1.014094605426386624e+04,6.273947242594351081e+01
1.014094607311065920e+04,6.274037383615126373e+01
1.014094609195745034e+04,6.274127524755758856e+01
1.014094611080424329e+04,6.274217666033635510e+01
1.014094612965103443e+04,6.274307807431340933e+01
1.014094614849782738e+04,6.274397948966259975e+01
1.014094616734461852e+04,6.274488090620980074e+01
1.014094618619141147e+04,6.274578232412884660e+01
1.014094620503820261e+04,6.274668374324557618e+01
1.014094622388499556e+04,6.274758516373385930e+01
1.014094624273178670e+04,6.274848658541954904e+01
1.014094626157857965e+04,6.274938800847645837e+01
1.014094628042537079e+04,6.275028943273047588e+01
1.014094629927216374e+04,6.275119085835547139e+01
1.014094631811895488e+04,6.275209228517724114e+01
1.014094633696574783e+04,6.275299371336966914e+01
1.014094635581253897e+04,6.275389514275859426e+01
1.014094637465933192e+04,6.275479657351787210e+01
1.014094639350612306e+04,6.275569800547335575e+01
1.014094641235291601e+04,6.275659943879889369e+01
1.014094643119970897e+04,6.275750087340733785e+01
1.014094645004650010e+04,6.275840230921154728e+01
1.014094646889329306e+04,6.275930374638534914e+01
1.014094648774008419e+04,6.276020518475460364e+01
1.014094650658687715e+04,6.276110662449318767e+01
1.014094652543366828e+04,6.276200806542691879e+01
1.014094654428046124e+04,6.276290950772968102e+01
1.014094656312725238e+04,6.276381095122728482e+01
1.014094658197404533e+04,6.276471239609360708e+01
1.014094660082083647e+04,6.276561384215447958e+01
1.014094661966762942e+04,6.276651528958378634e+01
1.014094663851442056e+04,6.276741673820734491e+01
1.014094665736121351e+04,6.276831818819902509e+01
1.014094667620800465e+04,6.276921963938466575e+01
1.014094669505479760e+04,6.277012109193815093e+01
1.014094671390158874e+04,6.277102254568527684e+01
1.014094673274838169e+04,6.277192400079991330e+01
1.014094675159517283e+04,6.277282545710794892e+01
1.014094677044196578e+04,6.277372691478317535e+01
1.014094678928875692e+04,6.277462837365150961e+01
1.014094680813554987e+04,6.277552983388675045e+01
1.014094682698234101e+04,6.277643129531475097e+01
1.014094684582913396e+04,6.277733275810939517e+01
1.014094686467592692e+04,6.277823422218350657e+01
1.014094688352271805e+04,6.277913568744994421e+01
1.014094690236951101e+04,6.278003715408256369e+01
1.014094692121630214e+04,6.278093862190720387e+01
1.014094694006309510e+04,6.278184009109772745e+01
1.014094695890988623e+04,6.278274156147998752e+01
1.014094697775667919e+04,6.278364303322780415e+01
1.014094699660347032e+04,6.278454450616708726e+01
1.014094701545026328e+04,6.278544598047162140e+01
1.014094703429705442e+04,6.278634745596730937e+01
1.014094705314384737e+04,6.278724893282797836e+01
1.014094707199063851e+04,6.278815041087946724e+01
1.014094709083743146e+04,6.278905189029566714e+01
1.014094710968422260e+04,6.278995337090237427e+01
1.014094712853101555e+04,6.279085485287349400e+01
1.014094714737780669e+04,6.279175633603482964e+01
1.014094716622459964e+04,6.279265782056028655e+01
1.014094718507139078e+04,6.279355930627566096e+01
1.014094720391818373e+04,6.279446079335482978e+01
1.014094722276497487e+04,6.279536228162363898e+01
1.014094724161176782e+04,6.279626377125594416e+01
1.014094726045856078e+04,6.279716526216459727e+01
1.014094727930535191e+04,6.279806675426242890e+01
1.014094729815214487e+04,6.279896824772332309e+01
1.014094731699893600e+04,6.279986974237309738e+01
1.014094733584572896e+04,6.280077123838563580e+01
1.014094735469252009e+04,6.280167273558675589e+01
1.014094737353931305e+04,6.280257423415033458e+01
1.014094739238610418e+04,6.280347573390220361e+01
1.014094741123289714e+04,6.280437723501625413e+01
1.014094743007968827e+04,6.280527873731826816e+01
1.014094744892648123e+04,6.280618024098215813e+01
1.014094746777327236e+04,6.280708174583373449e+01
1.014094748662006532e+04,6.280798325204687416e+01
1.014094750546685646e+04,6.280888475944740890e+01
1.014094752431364941e+04,6.280978626820921562e+01
1.014094754316044055e+04,6.281068777815811188e+01
1.014094756200723350e+04,6.281158928946797460e+01
1.014094758085402464e+04,6.281249080196464973e+01
1.014094759970081759e+04,6.281339231582196447e+01
1.014094761854760873e+04,6.281429383086580032e+01
1.014094763739440168e+04,6.281519534727000575e+01
1.014094765624119282e+04,6.281609686486040545e+01
1.014094767508798577e+04,6.281699838381089762e+01
1.014094769393477873e+04,6.281789990403429158e+01
1.014094771278156986e+04,6.281880142544343215e+01
1.014094773162836282e+04,6.281970294821221046e+01
1.014094775047515395e+04,6.282060447216642274e+01
1.014094776932194691e+04,6.282150599747998143e+01
1.014094778816873804e+04,6.282240752397870409e+01
1.014094780701553100e+04,6.282330905183642500e+01
1.014094782586232213e+04,6.282421058087903987e+01
1.014094784470911509e+04,6.282511211128035455e+01
1.014094786355590622e+04,6.282601364286623635e+01
1.014094788240269918e+04,6.282691517581057639e+01
1.014094790124949031e+04,6.282781670993915668e+01
1.014094792009628327e+04,6.282871824542587547e+01
1.014094793894307440e+04,6.282961978209655030e+01
1.014094795778986736e+04,6.283052132012506519e+01
1.014094797663665850e+04,6.283142285933724480e+01
1.014094799548345145e+04,6.283232439990696605e+01
1.014094801433024259e+04,6.283322594166005359e+01
1.014094803317703554e+04,6.283412748477039145e+01
1.014094805202382668e+04,6.283502902906379006e+01
1.014094807087061963e+04,6.283593057471410503e+01
1.014094808971741259e+04,6.283683212163423093e+01
1.014094810856420372e+04,6.283773366973696284e+01
1.014094812741099668e+04,6.283863521919622031e+01
1.014094814625778781e+04,6.283953676983776404e+01
1.014094816510458077e+04,6.284043832183552070e+01
1.014094818395137190e+04,6.284133987501528651e+01
1.014094820279816486e+04,6.284224142955095971e+01
1.014094822164495599e+04,6.284314298526835785e+01
1.014094824049174895e+04,6.284404454234135784e+01
1.014094825933854008e+04,6.284494610059577724e+01
1.014094827818533304e+04,6.284584766020552138e+01
1.014094829703212417e+04,6.284674922099637229e+01
1.014094831587891713e+04,6.284765078314222109e+01
1.014094833472570826e+04,6.284855234646891375e+01
1.014094835357250122e+04,6.284945391115029878e+01
1.014094837241929235e+04,6.285035547701222924e+01
1.014094839126608531e+04,6.285125704422856785e+01
1.014094841011287645e+04,6.285215861262512504e+01
1.014094842895966940e+04,6.285306018237580616e+01
1.014094844780646054e+04,6.285396175330640745e+01
1.014094846665325349e+04,6.285486332559082712e+01
1.014094848550004463e+04,6.285576489905488273e+01
1.014094850434683758e+04,6.285666647387245121e+01
1.014094852319363054e+04,6.285756804995638447e+01
1.014094854204042167e+04,6.285846962721949183e+01
1.014094856088721463e+04,6.285937120583565019e+01
1.014094857973400576e+04,6.286027278563072684e+01
1.014094859858079872e+04,6.286117436677854897e+01
1.014094861742758985e+04,6.286207594910497676e+01
1.014094863627438281e+04,6.286297753278387290e+01
1.014094865512117394e+04,6.286387911764104786e+01
1.014094867396796690e+04,6.286478070385040695e+01
1.014094869281475803e+04,6.286568229123776064e+01
1.014094871166155099e+04,6.286658387997697872e+01
1.014094873050834212e+04,6.286748546989389297e+01
1.014094874935513508e+04,6.286838706116240871e+01
1.014094876820192621e+04,6.286928865360828667e+01
1.014094878704871917e+04,6.287019024740546769e+01
1.014094880589551030e+04,6.287109184237972670e+01
1.014094882474230326e+04,6.287199343870496904e+01
1.014094884358909439e+04,6.287289503620701225e+01
1.014094886243588735e+04,6.287379663505974037e+01
1.014094888128267849e+04,6.287469823508896383e+01
1.014094890012947144e+04,6.287559983646858086e+01
1.014094891897626439e+04,6.287650143911140788e+01
1.014094893782305553e+04,6.287740304293028260e+01
1.014094895666984849e+04,6.287830464809911035e+01
1.014094897551663962e+04,6.287920625444367317e+01
1.014094899436343258e+04,6.288010786213790482e+01
1.014094901321022371e+04,6.288100947100756599e+01
1.014094903205701667e+04,6.288191108122657624e+01
1.014094905090380780e+04,6.288281269262073891e+01
1.014094906975060076e+04,6.288371430536394513e+01
1.014094908859739189e+04,6.288461591928200534e+01
1.014094910744418485e+04,6.288551753454882487e+01
1.014094912629097598e+04,6.288641915099018576e+01
1.014094914513776894e+04,6.288732076878000044e+01
1.014094916398456007e+04,6.288822238774409357e+01
1.014094918283135303e+04,6.288912400805630654e+01
1.014094920167814416e+04,6.289002562954248532e+01
1.014094922052493712e+04,6.289092725237652814e+01
1.014094923937172825e+04,6.289182887638422415e+01
1.014094925821852121e+04,6.289273050173949997e+01
1.014094927706531234e+04,6.289363212826811633e+01
1.014094929591210530e+04,6.289453375614399278e+01
1.014094931475889643e+04,6.289543538519293264e+01
1.014094933360568939e+04,6.289633701558882706e+01
1.014094935245248234e+04,6.289723864724450664e+01
1.014094937129927348e+04,6.289814028007283042e+01
1.014094939014606643e+04,6.289904191424763269e+01
1.014094940899285757e+04,6.289994354959477363e+01
1.014094942783965053e+04,6.290084518628810173e+01
1.014094944668644166e+04,6.290174682415346297e+01
1.014094946553323462e+04,6.290264846336476268e+01
