Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.903683680555783212e+03,2.653411848951595875e+00
9.903683703452748887e+03,2.653411892015997697e+00
9.903683726349714561e+03,2.653411935081242845e+00
9.903683749246680236e+03,2.653411978147329986e+00
9.903683772143645911e+03,2.653412021214259120e+00
9.903683795040611585e+03,2.653412064282030247e+00
9.903683817937577260e+03,2.653412107350643367e+00
9.903683840834542934e+03,2.653412150420098037e+00
9.903683863731508609e+03,2.653412193490394699e+00
9.903683886628474283e+03,2.653412236561532467e+00
9.903683909525439958e+03,2.653412279633511783e+00
9.903683932422405633e+03,2.653412322706331761e+00
9.903683955319371307e+03,2.653412365779992843e+00
9.903683978216336982e+03,2.653412408854495474e+00
9.903684001113302656e+03,2.653412451929837879e+00
9.903684024010268331e+03,2.653412495006021832e+00
9.903684046907234006e+03,2.653412538083045558e+00
9.903684069804199680e+03,2.653412581160909056e+00
9.903684092701163536e+03,2.653412624239609663e+00
9.903684115598129210e+03,2.653412667319153595e+00
9.903684138495094885e+03,2.653412710399537300e+00
9.903684161392060560e+03,2.653412753480760333e+00
9.903684184289026234e+03,2.653412796562822695e+00
9.903684207185991909e+03,2.653412839645725274e+00
9.903684230082957583e+03,2.653412882729465849e+00
9.903684252979923258e+03,2.653412925814046197e+00
9.903684275876888933e+03,2.653412968899464985e+00
9.903684298773854607e+03,2.653413011985722658e+00
9.903684321670820282e+03,2.653413055072819215e+00
9.903684344567785956e+03,2.653413098160753769e+00
9.903684367464751631e+03,2.653413141249526763e+00
9.903684390361717305e+03,2.653413184339137754e+00
9.903684413258682980e+03,2.653413227429586740e+00
9.903684436155648655e+03,2.653413270520873279e+00
9.903684459052614329e+03,2.653413313612997815e+00
9.903684481949580004e+03,2.653413356705959458e+00
9.903684504846545678e+03,2.653413399799758654e+00
9.903684527743511353e+03,2.653413442894394958e+00
9.903684550640477028e+03,2.653413485989867926e+00
9.903684573537442702e+03,2.653413529086178446e+00
9.903684596434408377e+03,2.653413572183325186e+00
9.903684619331374051e+03,2.653413615281308591e+00
9.903684642228339726e+03,2.653413658380128659e+00
9.903684665125305401e+03,2.653413701479784947e+00
9.903684688022271075e+03,2.653413744580277012e+00
9.903684710919236750e+03,2.653413787681605296e+00
9.903684733816202424e+03,2.653413830783769356e+00
9.903684756713168099e+03,2.653413873886769192e+00
9.903684779610133774e+03,2.653413916990604360e+00
9.903684802507099448e+03,2.653413960095274859e+00
9.903684825404065123e+03,2.653414003200780691e+00
9.903684848301030797e+03,2.653414046307121410e+00
9.903684871197996472e+03,2.653414089414297017e+00
9.903684894094960327e+03,2.653414132522304403e+00
9.903684916991926002e+03,2.653414175631149341e+00
9.903684939888891677e+03,2.653414218740828723e+00
9.903684962785857351e+03,2.653414261851342992e+00
9.903684985682823026e+03,2.653414304962690373e+00
9.903685008579788700e+03,2.653414348074872642e+00
9.903685031476754375e+03,2.653414391187888022e+00
9.903685054373720050e+03,2.653414434301737845e+00
9.903685077270685724e+03,2.653414477416420780e+00
9.903685100167651399e+03,2.653414520531936827e+00
9.903685123064617073e+03,2.653414563648286428e+00
9.903685145961582748e+03,2.653414606765469141e+00
9.903685168858548423e+03,2.653414649883484078e+00
9.903685191755514097e+03,2.653414693002333014e+00
9.903685214652479772e+03,2.653414736122013284e+00
9.903685237549445446e+03,2.653414779242526667e+00
9.903685260446411121e+03,2.653414822363872272e+00
9.903685283343376796e+03,2.653414865486050100e+00
9.903685306240342470e+03,2.653414908609060152e+00
9.903685329137308145e+03,2.653414951732901539e+00
9.903685352034273819e+03,2.653414994857575593e+00
9.903685374931239494e+03,2.653415037983080094e+00
9.903685397828205168e+03,2.653415081109416818e+00
9.903685420725170843e+03,2.653415124236583988e+00
9.903685443622136518e+03,2.653415167364582494e+00
