Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.014846018518507481e+04,2.740127280963005951e+00
1.014846020605984813e+04,2.740127323264657910e+00
1.014846022693461964e+04,2.740127365565997675e+00
1.014846024780939297e+04,2.740127407867034126e+00
1.014846026868416629e+04,2.740127450167762824e+00
1.014846028955893780e+04,2.740127492468179771e+00
1.014846031043371113e+04,2.740127534768291628e+00
1.014846033130848264e+04,2.740127577068092180e+00
1.014846035218325596e+04,2.740127619367587641e+00
1.014846037305802929e+04,2.740127661666774461e+00
1.014846039393280080e+04,2.740127703965649975e+00
1.014846041480757413e+04,2.740127746264219510e+00
1.014846043568234745e+04,2.740127788562480404e+00
1.014846045655711896e+04,2.740127830860429103e+00
1.014846047743189229e+04,2.740127873158072269e+00
1.014846049830666561e+04,2.740127915455405905e+00
1.014846051918143712e+04,2.740127957752426013e+00
1.014846054005621045e+04,2.740128000049141033e+00
1.014846056093098196e+04,2.740128042345542525e+00
1.014846058180575528e+04,2.740128084641638040e+00
1.014846060268052861e+04,2.740128126937423581e+00
1.014846062355530012e+04,2.740128169232895594e+00
1.014846064443007344e+04,2.740128211528061630e+00
1.014846066530484677e+04,2.740128253822916360e+00
1.014846068617961828e+04,2.740128296117457563e+00
1.014846070705439161e+04,2.740128338411692344e+00
1.014846072792916493e+04,2.740128380705616262e+00
1.014846074880393644e+04,2.740128422999226210e+00
1.014846076967870977e+04,2.740128465292527959e+00
1.014846079055348127e+04,2.740128507585515738e+00
1.014846081142825460e+04,2.740128549878196651e+00
1.014846083230302793e+04,2.740128592170565369e+00
1.014846085317779944e+04,2.740128634462619228e+00
1.014846087405257276e+04,2.740128676754365333e+00
1.014846089492734609e+04,2.740128719045800132e+00
1.014846091580211760e+04,2.740128761336919627e+00
1.014846093667689092e+04,2.740128803627730925e+00
1.014846095755166243e+04,2.740128845918226030e+00
1.014846097842643576e+04,2.740128888208413382e+00
1.014846099930120909e+04,2.740128930498288096e+00
1.014846102017598059e+04,2.740128972787846617e+00
1.014846104105075392e+04,2.740129015077096941e+00
1.014846106192552725e+04,2.740129057366034626e+00
1.014846108280029875e+04,2.740129099654655676e+00
1.014846110367507208e+04,2.740129141942968083e+00
1.014846112454984541e+04,2.740129184230966963e+00
1.014846114542461692e+04,2.740129226518648764e+00
1.014846116629939024e+04,2.740129268806021479e+00
1.014846118717416175e+04,2.740129311093077114e+00
1.014846120804893508e+04,2.740129353379823218e+00
1.014846122892370840e+04,2.740129395666255352e+00
1.014846124979847991e+04,2.740129437952370850e+00
1.014846127067325324e+04,2.740129480238175930e+00
1.014846129154802657e+04,2.740129522523666594e+00
1.014846131242279807e+04,2.740129564808839735e+00
1.014846133329757140e+04,2.740129607093702013e+00
1.014846135417234473e+04,2.740129649378250321e+00
1.014846137504711623e+04,2.740129691662480660e+00
1.014846139592188956e+04,2.740129733946399693e+00
1.014846141679666107e+04,2.740129776230001202e+00
1.014846143767143440e+04,2.740129818513290516e+00
1.014846145854620772e+04,2.740129860796265415e+00
1.014846147942097923e+04,2.740129903078921902e+00
1.014846150029575256e+04,2.740129945361266195e+00
1.014846152117052588e+04,2.740129987643295184e+00
1.014846154204529739e+04,2.740130029925005761e+00
1.014846156292007072e+04,2.740130072206404144e+00
1.014846158379484405e+04,2.740130114487486335e+00
1.014846160466961555e+04,2.740130156768250114e+00
1.014846162554438888e+04,2.740130199048700810e+00
1.014846164641916039e+04,2.740130241328831762e+00
1.014846166729393371e+04,2.740130283608650519e+00
1.014846168816870704e+04,2.740130325888153084e+00
1.014846170904347855e+04,2.740130368167335018e+00
1.014846172991825188e+04,2.740130410446204756e+00
1.014846175079302520e+04,2.740130452724756971e+00
1.014846177166779671e+04,2.740130495002989885e+00
1.014846179254257004e+04,2.740130537280908385e+00
1.014846181341734336e+04,2.740130579558510249e+00
1.014846183429211487e+04,2.740130621835791924e+00
1.014846185516688820e+04,2.740130664112759185e+00
1.014846187604165971e+04,2.740130706389405368e+00
1.014846189691643303e+04,2.740130748665738025e+00
1.014846191779120636e+04,2.740130790941753158e+00
1.014846193866597787e+04,2.740130833217446327e+00
1.014846195954075120e+04,2.740130875492825080e+00
1.014846198041552452e+04,2.740130917767886309e+00
1.014846200129029603e+04,2.740130960042626018e+00
1.014846202216506936e+04,2.740131002317050424e+00
1.014846204303984086e+04,2.740131044591152865e+00
1.014846206391461419e+04,2.740131086864940890e+00
1.014846208478938752e+04,2.740131129138409616e+00
1.014846210566415903e+04,2.740131171411556377e+00
1.014846212653893235e+04,2.740131213684387834e+00
1.014846214741370568e+04,2.740131255956899992e+00
1.014846216828847719e+04,2.740131298229089296e+00
1.014846218916325051e+04,2.740131340500963297e+00
1.014846221003802384e+04,2.740131382772517554e+00
1.014846223091279535e+04,2.740131425043748958e+00
1.014846225178756868e+04,2.740131467314664171e+00
1.014846227266234018e+04,2.740131509585256087e+00
1.014846229353711351e+04,2.740131551855531811e+00
1.014846231441188684e+04,2.740131594125487347e+00
1.014846233528665834e+04,2.740131636395119585e+00
1.014846235616143167e+04,2.740131678664434300e+00
1.014846237703620500e+04,2.740131720933428827e+00
1.014846239791097651e+04,2.740131763202100057e+00
1.014846241878574983e+04,2.740131805470453319e+00
1.014846243966052316e+04,2.740131847738486393e+00
1.014846246053529467e+04,2.740131890006194837e+00
1.014846248141006799e+04,2.740131932273585758e+00
1.014846250228483950e+04,2.740131974540651605e+00
1.014846252315961283e+04,2.740132016807400372e+00
1.014846254403438616e+04,2.740132059073827619e+00
1.014846256490915766e+04,2.740132101339929793e+00
1.014846258578393099e+04,2.740132143605713555e+00
1.014846260665870432e+04,2.740132185871175796e+00
1.014846262753347582e+04,2.740132228136312520e+00
1.014846264840824915e+04,2.740132270401131276e+00
1.014846266928302248e+04,2.740132312665626735e+00
1.014846269015779399e+04,2.740132354929797565e+00
1.014846271103256731e+04,2.740132397193649538e+00
1.014846273190733882e+04,2.740132439457174218e+00
1.014846275278211215e+04,2.740132481720380930e+00
1.014846277365688547e+04,2.740132523983264790e+00
1.014846279453165698e+04,2.740132566245822243e+00
1.014846281540643031e+04,2.740132608508059953e+00
1.014846283628120364e+04,2.740132650769974365e+00
1.014846285715597514e+04,2.740132693031562372e+00
1.014846287803074847e+04,2.740132735292830635e+00
1.014846289890552180e+04,2.740132777553775600e+00
1.014846291978029330e+04,2.740132819814392384e+00
1.014846294065506663e+04,2.740132862074690312e+00
1.014846296152983814e+04,2.740132904334659170e+00
1.014846298240461147e+04,2.740132946594309171e+00
1.014846300327938479e+04,2.740132988853634100e+00
1.014846302415415630e+04,2.740133031112631734e+00
1.014846304502892963e+04,2.740133073371308292e+00
1.014846306590370295e+04,2.740133115629660665e+00
1.014846308677847446e+04,2.740133157887684856e+00
1.014846310765324779e+04,2.740133200145387082e+00
1.014846312852802112e+04,2.740133242402765568e+00
1.014846314940279262e+04,2.740133284659814983e+00
1.014846317027756595e+04,2.740133326916542877e+00
1.014846319115233746e+04,2.740133369172942146e+00
1.014846321202711079e+04,2.740133411429019006e+00
1.014846323290188411e+04,2.740133453684771681e+00
1.014846325377665562e+04,2.740133495940193509e+00
1.014846327465142895e+04,2.740133538195294260e+00
1.014846329552620227e+04,2.740133580450068607e+00
1.014846331640097378e+04,2.740133622704513883e+00
1.014846333727574711e+04,2.740133664958636750e+00
1.014846335815051862e+04,2.740133707212429659e+00
1.014846337902529194e+04,2.740133749465899715e+00
1.014846339990006527e+04,2.740133791719043366e+00
1.014846342077483678e+04,2.740133833971856614e+00
1.014846344164961010e+04,2.740133876224346565e+00
1.014846346252438343e+04,2.740133918476510555e+00
1.014846348339915494e+04,2.740133960728343254e+00
1.014846350427392827e+04,2.740134002979852657e+00
1.014846352514870159e+04,2.740134045231034765e+00
1.014846354602347310e+04,2.740134087481886027e+00
1.014846356689824643e+04,2.740134129732413548e+00
1.014846358777301793e+04,2.740134171982609779e+00
1.014846360864779126e+04,2.740134214232481824e+00
1.014846362952256459e+04,2.740134256482025688e+00
1.014846365039733610e+04,2.740134298731238260e+00
1.014846367127210942e+04,2.740134340980126648e+00
1.014846369214688275e+04,2.740134383228686854e+00
1.014846371302165426e+04,2.740134425476914881e+00
1.014846373389642758e+04,2.740134467724817835e+00
1.014846375477120091e+04,2.740134509972392607e+00
1.014846377564597242e+04,2.740134552219635200e+00
1.014846379652074575e+04,2.740134594466552276e+00
1.014846381739551725e+04,2.740134636713136729e+00
1.014846383827029058e+04,2.740134678959395664e+00
1.014846385914506391e+04,2.740134721205325530e+00
1.014846388001983541e+04,2.740134763450922328e+00
1.014846390089460874e+04,2.740134805696193609e+00
1.014846392176938207e+04,2.740134847941135376e+00
1.014846394264415358e+04,2.740134890185743632e+00
1.014846396351892690e+04,2.740134932430025927e+00
