Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.062594821759266779e+04,2.741486726715049116e+00
1.062594823627046208e+04,2.741486764006813015e+00
1.062594825494825454e+04,2.741486801292086106e+00
1.062594827362604883e+04,2.741486838570877715e+00
1.062594829230384312e+04,2.741486875843182514e+00
1.062594831098163559e+04,2.741486913108996504e+00
1.062594832965942987e+04,2.741486950368328124e+00
1.062594834833722416e+04,2.741486987621172489e+00
1.062594836701501663e+04,2.741487024867525601e+00
1.062594838569281092e+04,2.741487062107394568e+00
1.062594840437060520e+04,2.741487099340776723e+00
1.062594842304839767e+04,2.741487136567666738e+00
1.062594844172619196e+04,2.741487173788072162e+00
1.062594846040398625e+04,2.741487211001989444e+00
1.062594847908178053e+04,2.741487248209417249e+00
1.062594849775957300e+04,2.741487285410353358e+00
1.062594851643736729e+04,2.741487322604803989e+00
1.062594853511516158e+04,2.741487359792764700e+00
1.062594855379295404e+04,2.741487396974232826e+00
1.062594857247074833e+04,2.741487434149215030e+00
1.062594859114854262e+04,2.741487471317706426e+00
1.062594860982633509e+04,2.741487508479704793e+00
1.062594862850412937e+04,2.741487545635215906e+00
1.062594864718192366e+04,2.741487582784236210e+00
1.062594866585971613e+04,2.741487619926762154e+00
1.062594868453751042e+04,2.741487657062800842e+00
1.062594870321530470e+04,2.741487694192347835e+00
1.062594872189309717e+04,2.741487731315400023e+00
1.062594874057089146e+04,2.741487768431963623e+00
1.062594875924868575e+04,2.741487805542035527e+00
1.062594877792647821e+04,2.741487842645611295e+00
1.062594879660427250e+04,2.741487879742698031e+00
1.062594881528206679e+04,2.741487916833292626e+00
1.062594883395985926e+04,2.741487953917390641e+00
1.062594885263765354e+04,2.741487990994999624e+00
1.062594887131544783e+04,2.741488028066114246e+00
1.062594888999324030e+04,2.741488065130732288e+00
1.062594890867103459e+04,2.741488102188859965e+00
1.062594892734882887e+04,2.741488139240493727e+00
1.062594894602662316e+04,2.741488176285633127e+00
1.062594896470441563e+04,2.741488213324274170e+00
1.062594898338220992e+04,2.741488250356424405e+00
1.062594900206000420e+04,2.741488287382079836e+00
1.062594902073779667e+04,2.741488324401236465e+00
1.062594903941559096e+04,2.741488361413900954e+00
1.062594905809338525e+04,2.741488398420070638e+00
1.062594907677117772e+04,2.741488435419740188e+00
1.062594909544897200e+04,2.741488472412918043e+00
1.062594911412676629e+04,2.741488509399599316e+00
1.062594913280455876e+04,2.741488546379780011e+00
1.062594915148235305e+04,2.741488583353468123e+00
1.062594917016014733e+04,2.741488620320658764e+00
1.062594918883793980e+04,2.741488657281349273e+00
1.062594920751573409e+04,2.741488694235545864e+00
1.062594922619352838e+04,2.741488731183244543e+00
1.062594924487132084e+04,2.741488768124442199e+00
1.062594926354911513e+04,2.741488805059145495e+00
1.062594928222690942e+04,2.741488841987349989e+00
1.062594930090470189e+04,2.741488878909053017e+00
1.062594931958249617e+04,2.741488915824260797e+00
1.062594933826029046e+04,2.741488952732968887e+00
1.062594935693808293e+04,2.741488989635175066e+00
1.062594937561587722e+04,2.741489026530885109e+00
1.062594939429367150e+04,2.741489063420095906e+00
1.062594941297146579e+04,2.741489100302806570e+00
1.062594943164925826e+04,2.741489137179013547e+00
1.062594945032705255e+04,2.741489174048723942e+00
1.062594946900484683e+04,2.741489210911933760e+00
1.062594948768263930e+04,2.741489247768639892e+00
1.062594950636043359e+04,2.741489284618847666e+00
1.062594952503822788e+04,2.741489321462555306e+00
1.062594954371602034e+04,2.741489358299757040e+00
1.062594956239381463e+04,2.741489395130461304e+00
1.062594958107160892e+04,2.741489431954663658e+00
1.062594959974940139e+04,2.741489468772360105e+00
1.062594961842719567e+04,2.741489505583558195e+00
1.062594963710498996e+04,2.741489542388253930e+00
1.062594965578278243e+04,2.741489579186443315e+00
1.062594967446057672e+04,2.741489615978133010e+00
1.062594969313837100e+04,2.741489652763319462e+00
1.062594971181616347e+04,2.741489689542000008e+00
1.062594973049395776e+04,2.741489726314179087e+00
1.062594974917175205e+04,2.741489763079854924e+00
1.062594976784954451e+04,2.741489799839023522e+00
1.062594978652733880e+04,2.741489836591691098e+00
1.062594980520513309e+04,2.741489873337854100e+00
1.062594982388292556e+04,2.741489910077508974e+00
1.062594984256071984e+04,2.741489946810662381e+00
1.062594986123851413e+04,2.741489983537310771e+00
1.062594987991630842e+04,2.741490020257453697e+00
1.062594989859410089e+04,2.741490056971087608e+00
1.062594991727189517e+04,2.741490093678219164e+00
1.062594993594968946e+04,2.741490130378845258e+00
1.062594995462748193e+04,2.741490167072960560e+00
1.062594997330527622e+04,2.741490203760573063e+00
1.062594999198307050e+04,2.741490240441679660e+00
1.062595001066086297e+04,2.741490277116275021e+00
1.062595002933865726e+04,2.741490313784367139e+00
1.062595004801645155e+04,2.741490350445951574e+00
1.062595006669424401e+04,2.741490387101025217e+00
1.062595008537203830e+04,2.741490423749594729e+00
1.062595010404983259e+04,2.741490460391655670e+00
1.062595012272762506e+04,2.741490497027204931e+00
1.062595014140541934e+04,2.741490533656250062e+00
1.062595016008321363e+04,2.741490570278785288e+00
1.062595017876100610e+04,2.741490606894809279e+00
1.062595019743880039e+04,2.741490643504326474e+00
1.062595021611659467e+04,2.741490680107335098e+00
