Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.013335255787055939e+04,2.739251420779971635e+00
1.013335257878931770e+04,2.739251429631800239e+00
1.013335259970807601e+04,2.739251438485899470e+00
1.013335262062683432e+04,2.739251447342269774e+00
1.013335264154559445e+04,2.739251456200912038e+00
1.013335266246435276e+04,2.739251465061824486e+00
1.013335268338311107e+04,2.739251473925007563e+00
1.013335270430186938e+04,2.739251482790462155e+00
1.013335272522062769e+04,2.739251491658186488e+00
1.013335274613938600e+04,2.739251500528182337e+00
1.013335276705814431e+04,2.739251509400449258e+00
1.013335278797690262e+04,2.739251518274986807e+00
1.013335280889566275e+04,2.739251527151795873e+00
1.013335282981442106e+04,2.739251536030874679e+00
1.013335285073317937e+04,2.739251544912224556e+00
1.013335287165193768e+04,2.739251553795844618e+00
1.013335289257069599e+04,2.739251562681735308e+00
1.013335291348945429e+04,2.739251571569897070e+00
1.013335293440821260e+04,2.739251580460329460e+00
1.013335295532697091e+04,2.739251589353032035e+00
1.013335297624573104e+04,2.739251598248006125e+00
1.013335299716448935e+04,2.739251607145249512e+00
1.013335301808324766e+04,2.739251616044763971e+00
1.013335303900200597e+04,2.739251624946549057e+00
1.013335305992076428e+04,2.739251633850603884e+00
1.013335308083952259e+04,2.739251642756929783e+00
1.013335310175828090e+04,2.739251651665525866e+00
1.013335312267703921e+04,2.739251660576392133e+00
1.013335314359579934e+04,2.739251669489529029e+00
1.013335316451455765e+04,2.739251678404936552e+00
1.013335318543331596e+04,2.739251687322613815e+00
1.013335320635207427e+04,2.739251696242561707e+00
1.013335322727083258e+04,2.739251705164778894e+00
1.013335324818959089e+04,2.739251714089267598e+00
1.013335326910834920e+04,2.739251723016025153e+00
1.013335329002710751e+04,2.739251731945053336e+00
1.013335331094586763e+04,2.739251740876353036e+00
1.013335333186462594e+04,2.739251749809921588e+00
1.013335335278338425e+04,2.739251758745760323e+00
1.013335337370214256e+04,2.739251767683868799e+00
1.013335339462090087e+04,2.739251776624247459e+00
1.013335341553965918e+04,2.739251785566895858e+00
1.013335343645841749e+04,2.739251794511814886e+00
1.013335345737717762e+04,2.739251803459004542e+00
1.013335347829593593e+04,2.739251812408462605e+00
1.013335349921469424e+04,2.739251821360191297e+00
1.013335352013345255e+04,2.739251830314189284e+00
1.013335354105221086e+04,2.739251839270457456e+00
1.013335356197096917e+04,2.739251848228995367e+00
1.013335358288972748e+04,2.739251857189803019e+00
1.013335360380848579e+04,2.739251866152880854e+00
1.013335362472724591e+04,2.739251875118228430e+00
1.013335364564600422e+04,2.739251884085845301e+00
1.013335366656476253e+04,2.739251893055732356e+00
1.013335368748352084e+04,2.739251902027888708e+00
1.013335370840227915e+04,2.739251911002314355e+00
1.013335372932103746e+04,2.739251919979009742e+00
1.013335375023979577e+04,2.739251928957974869e+00
1.013335377115855408e+04,2.739251937939209292e+00
1.013335379207731421e+04,2.739251946922714342e+00
1.013335381299607252e+04,2.739251955908487801e+00
1.013335383391483083e+04,2.739251964896531000e+00
1.013335385483358914e+04,2.739251973886843494e+00
1.013335387575234745e+04,2.739251982879425285e+00
1.013335389667110576e+04,2.739251991874276371e+00
1.013335391758986407e+04,2.739252000871397197e+00
1.013335393850862238e+04,2.739252009870787319e+00
1.013335395942738251e+04,2.739252018872447181e+00
1.013335398034614082e+04,2.739252027876375450e+00
1.013335400126489913e+04,2.739252036882573904e+00
1.013335402218365743e+04,2.739252045891041210e+00
1.013335404310241574e+04,2.739252054901776923e+00
1.013335406402117405e+04,2.739252063914782376e+00
1.013335408493993236e+04,2.739252072930057125e+00
1.013335410585869067e+04,2.739252081947600725e+00
1.013335412677745080e+04,2.739252090967414510e+00
1.013335414769620911e+04,2.739252099989496259e+00
1.013335416861496742e+04,2.739252109013847303e+00
