Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.905193796296138316e+03,8.416253107875718342e+00
9.905193817625817246e+03,8.414962410765395973e+00
9.905193838955496176e+03,8.413671808024430376e+00
9.905193860285176925e+03,8.412381299544216873e+00
9.905193881614855854e+03,8.411090885546240514e+00
9.905193902944534784e+03,8.409800565921873527e+00
9.905193924274213714e+03,8.408510340672533445e+00
9.905193945603892644e+03,8.407220209799620037e+00
9.905193966933571573e+03,8.405930173304557940e+00
9.905193988263252322e+03,8.404640231078744250e+00
9.905194009592931252e+03,8.403350383343630270e+00
9.905194030922610182e+03,8.402060629990591778e+00
9.905194052252289111e+03,8.400770971021042755e+00
9.905194073581968041e+03,8.399481406436414943e+00
9.905194094911648790e+03,8.398191936128156954e+00
9.905194116241327720e+03,8.396902560317590414e+00
9.905194137571006650e+03,8.395613278896165710e+00
9.905194158900685579e+03,8.394324091865300375e+00
9.905194180230364509e+03,8.393034999226413717e+00
9.905194201560043439e+03,8.391746000980898401e+00
9.905194222889724188e+03,8.390457097020268762e+00
9.905194244219403117e+03,8.389168287565764714e+00
9.905194265549082047e+03,8.387879572508877501e+00
9.905194286878760977e+03,8.386590951851012221e+00
9.905194308208439907e+03,8.385302425593598841e+00
9.905194329538120655e+03,8.384013993628149919e+00
9.905194350867799585e+03,8.382725656175850304e+00
9.905194372197478515e+03,8.381437413128212555e+00
9.905194393527157445e+03,8.380149264486666638e+00
9.905194414856836374e+03,8.378861210252608771e+00
9.905194436186517123e+03,8.377573250317631448e+00
9.905194457516196053e+03,8.376285384902800502e+00
9.905194478845874983e+03,8.374997613899699545e+00
9.905194500175553912e+03,8.373709937309733675e+00
9.905194521505232842e+03,8.372422355134313321e+00
9.905194542834911772e+03,8.371134867374843580e+00
9.905194564164592521e+03,8.369847473922954251e+00
9.905194585494271450e+03,8.368560174999629453e+00
9.905194606823950380e+03,8.367272970496498985e+00
9.905194628153629310e+03,8.365985860414959063e+00
9.905194649483308240e+03,8.364698844756416563e+00
9.905194670812988988e+03,8.363411923412551019e+00
9.905194692142667918e+03,8.362125096604255958e+00
9.905194713472346848e+03,8.360838364223202035e+00
9.905194734802025778e+03,8.359551726270785466e+00
9.905194756131704708e+03,8.358265182748411348e+00
9.905194777461383637e+03,8.356978733657500769e+00
9.905194798791064386e+03,8.355692378889761684e+00
9.905194820120743316e+03,8.354406118666004133e+00
9.905194841450422246e+03,8.353119952877932519e+00
9.905194862780101175e+03,8.351833881526948389e+00
9.905194884109780105e+03,8.350547904614472827e+00
9.905194905439460854e+03,8.349262022032249320e+00
9.905194926769139784e+03,8.347976234001011520e+00
9.905194948098818713e+03,8.346690540412502912e+00
9.905194969428497643e+03,8.345404941268132148e+00
9.905194990758176573e+03,8.344119436569293669e+00
9.905195012087855503e+03,8.342834026317406781e+00
9.905195033417536251e+03,8.341548710404286027e+00
9.905195054747215181e+03,8.340263489050531831e+00
9.905195076076894111e+03,8.338978362147951628e+00
9.905195097406573041e+03,8.337693329697961175e+00
9.905195118736251970e+03,8.336408391701935372e+00
9.905195140065932719e+03,8.335123548051766917e+00
9.905195161395611649e+03,8.333838798967956762e+00
9.905195182725290579e+03,8.332554144342367408e+00
9.905195204054969508e+03,8.331269584176382637e+00
9.905195225384648438e+03,8.329985118471430638e+00
9.905195246714329187e+03,8.328700747119379244e+00
9.905195268044008117e+03,8.327416470340706312e+00
9.905195289373687046e+03,8.326132288027263684e+00
9.905195310703365976e+03,8.324848200180463564e+00
9.905195332033044906e+03,8.323564206801721710e+00
9.905195353362723836e+03,8.322280307892457429e+00
9.905195374692404584e+03,8.320996503344566975e+00
9.905195396022083514e+03,8.319712793378444715e+00
9.905195417351762444e+03,8.318429177885997561e+00
9.905195438681441374e+03,8.317145656868634163e+00
9.905195460011120304e+03,8.315862230327763172e+00
9.905195481340801052e+03,8.314578898155344788e+00
9.905195502670479982e+03,8.313295660571688117e+00
9.905195524000158912e+03,8.312012517468721384e+00
9.905195545329837842e+03,8.310729468847874557e+00
9.905195566659516771e+03,8.309446514710543852e+00
9.905195587989195701e+03,8.308163655058136143e+00
9.905195609318876450e+03,8.306880889782659594e+00
