Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.903683680555783212e+03,2.741305928775009448e+00
9.903683703452748887e+03,2.741306001697803918e+00
9.903683726349714561e+03,2.741306074612489763e+00
9.903683749246680236e+03,2.741306147519066982e+00
9.903683772143645911e+03,2.741306220417534245e+00
9.903683795040611585e+03,2.741306293307891551e+00
9.903683817937577260e+03,2.741306366190138011e+00
9.903683840834542934e+03,2.741306439064272737e+00
9.903683863731508609e+03,2.741306511930295287e+00
9.903683886628474283e+03,2.741306584788205214e+00
9.903683909525439958e+03,2.741306657638001187e+00
9.903683932422405633e+03,2.741306730479683651e+00
9.903683955319371307e+03,2.741306803313250828e+00
9.903683978216336982e+03,2.741306876138702275e+00
9.903684001113302656e+03,2.741306948956037992e+00
9.903684024010268331e+03,2.741307021765257090e+00
9.903684046907234006e+03,2.741307094566357794e+00
9.903684069804199680e+03,2.741307167359341435e+00
9.903684092701163536e+03,2.741307240144199575e+00
9.903684115598129210e+03,2.741307312920944650e+00
9.903684138495094885e+03,2.741307385689569109e+00
9.903684161392060560e+03,2.741307458450073842e+00
9.903684184289026234e+03,2.741307531202456182e+00
9.903684207185991909e+03,2.741307603946716576e+00
9.903684230082957583e+03,2.741307676682854133e+00
9.903684252979923258e+03,2.741307749410868855e+00
9.903684275876888933e+03,2.741307822130758520e+00
9.903684298773854607e+03,2.741307894842524462e+00
9.903684321670820282e+03,2.741307967546164015e+00
9.903684344567785956e+03,2.741308040241678512e+00
9.903684367464751631e+03,2.741308112929065732e+00
9.903684390361717305e+03,2.741308185608325676e+00
9.903684413258682980e+03,2.741308258279457011e+00
9.903684436155648655e+03,2.741308330942461069e+00
9.903684459052614329e+03,2.741308403597334298e+00
9.903684481949580004e+03,2.741308476244078474e+00
9.903684504846545678e+03,2.741308548882691820e+00
9.903684527743511353e+03,2.741308621513173449e+00
9.903684550640477028e+03,2.741308694135523805e+00
9.903684573537442702e+03,2.741308766749740666e+00
9.903684596434408377e+03,2.741308839355824478e+00
9.903684619331374051e+03,2.741308911953774796e+00
9.903684642228339726e+03,2.741308984543589844e+00
9.903684665125305401e+03,2.741309057125270066e+00
9.903684688022271075e+03,2.741309129698814573e+00
9.903684710919236750e+03,2.741309202264222034e+00
9.903684733816202424e+03,2.741309274821492448e+00
9.903684756713168099e+03,2.741309347370624483e+00
9.903684779610133774e+03,2.741309419911618139e+00
9.903684802507099448e+03,2.741309492444472973e+00
9.903684825404065123e+03,2.741309564969188095e+00
9.903684848301030797e+03,2.741309637485762174e+00
9.903684871197996472e+03,2.741309709994195210e+00
9.903684894094960327e+03,2.741309782494480540e+00
9.903684916991926002e+03,2.741309854986629269e+00
9.903684939888891677e+03,2.741309927470634733e+00
9.903684962785857351e+03,2.741309999946496045e+00
9.903684985682823026e+03,2.741310072414213650e+00
9.903685008579788700e+03,2.741310144873785770e+00
9.903685031476754375e+03,2.741310217325211518e+00
9.903685054373720050e+03,2.741310289768491337e+00
9.903685077270685724e+03,2.741310362203623896e+00
9.903685100167651399e+03,2.741310434630609194e+00
9.903685123064617073e+03,2.741310507049445455e+00
9.903685145961582748e+03,2.741310579460133123e+00
9.903685168858548423e+03,2.741310651862670866e+00
9.903685191755514097e+03,2.741310724257058240e+00
9.903685214652479772e+03,2.741310796643294356e+00
9.903685237549445446e+03,2.741310869021378771e+00
9.903685260446411121e+03,2.741310941391311040e+00
9.903685283343376796e+03,2.741311013753090275e+00
9.903685306240342470e+03,2.741311086106715589e+00
9.903685329137308145e+03,2.741311158452186980e+00
