Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.917309675925876945e+03,2.654974600654687933e+00
9.917309697571559809e+03,2.654974657825479589e+00
9.917309719217242673e+03,2.654974714988597828e+00
9.917309740862925537e+03,2.654974772144040873e+00
9.917309762508608401e+03,2.654974829291810501e+00
9.917309784154293084e+03,2.654974886431909820e+00
9.917309805799975948e+03,2.654974943564328616e+00
9.917309827445658811e+03,2.654975000689071329e+00
9.917309849091341675e+03,2.654975057806137961e+00
9.917309870737024539e+03,2.654975114915528067e+00
9.917309892382707403e+03,2.654975172017240315e+00
9.917309914028390267e+03,2.654975229111275592e+00
9.917309935674073131e+03,2.654975286197631679e+00
9.917309957319757814e+03,2.654975343276314792e+00
9.917309978965440678e+03,2.654975400347313386e+00
9.917310000611123542e+03,2.654975457410632789e+00
9.917310022256806405e+03,2.654975514466271669e+00
9.917310043902489269e+03,2.654975571514230026e+00
9.917310065548172133e+03,2.654975628554507416e+00
9.917310087193854997e+03,2.654975685587103840e+00
9.917310108839537861e+03,2.654975742612017964e+00
9.917310130485222544e+03,2.654975799629254674e+00
9.917310152130905408e+03,2.654975856638803755e+00
9.917310173776588272e+03,2.654975913640669649e+00
9.917310195422271136e+03,2.654975970634851468e+00
9.917310217067954000e+03,2.654976027621349655e+00
9.917310238713636863e+03,2.654976084600162434e+00
9.917310260359319727e+03,2.654976141571290693e+00
9.917310282005002591e+03,2.654976198534732656e+00
9.917310303650687274e+03,2.654976255490493653e+00
9.917310325296370138e+03,2.654976312438563912e+00
9.917310346942053002e+03,2.654976369378946544e+00
9.917310368587735866e+03,2.654976426311641990e+00
9.917310390233418730e+03,2.654976483236649365e+00
9.917310411879101594e+03,2.654976540153968223e+00
9.917310433524784457e+03,2.654976597063598565e+00
9.917310455170467321e+03,2.654976653965539501e+00
9.917310476816152004e+03,2.654976710859795919e+00
9.917310498461834868e+03,2.654976767746356714e+00
9.917310520107517732e+03,2.654976824625226328e+00
9.917310541753200596e+03,2.654976881496405650e+00
9.917310563398883460e+03,2.654976938359893790e+00
9.917310585044566324e+03,2.654976995215688973e+00
9.917310606690249188e+03,2.654977052063791643e+00
9.917310628335932051e+03,2.654977108904202243e+00
9.917310649981616734e+03,2.654977165736923439e+00
9.917310671627299598e+03,2.654977222561945904e+00
9.917310693272982462e+03,2.654977279379274524e+00
9.917310714918665326e+03,2.654977336188907522e+00
9.917310736564348190e+03,2.654977392990845786e+00
9.917310758210031054e+03,2.654977449785088428e+00
9.917310779855713918e+03,2.654977506571634560e+00
9.917310801501396782e+03,2.654977563350484182e+00
9.917310823147079645e+03,2.654977620121636850e+00
9.917310844792764328e+03,2.654977676885096116e+00
9.917310866438447192e+03,2.654977733640853543e+00
9.917310888084130056e+03,2.654977790388911352e+00
9.917310909729812920e+03,2.654977847129270874e+00
9.917310931375495784e+03,2.654977903861930777e+00
9.917310953021178648e+03,2.654977960586891061e+00
9.917310974666861512e+03,2.654978017304150839e+00
9.917310996312544376e+03,2.654978074013709666e+00
9.917311017958229058e+03,2.654978130715571982e+00
9.917311039603911922e+03,2.654978187409728463e+00
9.917311061249594786e+03,2.654978244096182216e+00
9.917311082895277650e+03,2.654978300774932798e+00
9.917311104540960514e+03,2.654978357445981096e+00
9.917311126186643378e+03,2.654978414109325779e+00
9.917311147832326242e+03,2.654978470764965959e+00
9.917311169478009106e+03,2.654978527412902078e+00
9.917311191123693789e+03,2.654978584053137691e+00
9.917311212769376652e+03,2.654978640685663471e+00
9.917311234415059516e+03,2.654978697310482971e+00
9.917311256060742380e+03,2.654978753927597079e+00
9.917311277706425244e+03,2.654978810537003575e+00
9.917311299352108108e+03,2.654978867138702903e+00
9.917311320997790972e+03,2.654978923732695062e+00
9.917311342643473836e+03,2.654978980318978721e+00
9.917311364289158519e+03,2.654979036897558320e+00
