Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.062594821759266779e+04,1.200846732281769746e+01
1.062594823627046208e+04,1.200713074033674665e+01
1.062594825494825454e+04,1.200579422733190960e+01
1.062594827362604883e+04,1.200445778354405491e+01
1.062594829230384312e+04,1.200312140910442871e+01
1.062594831098163559e+04,1.200178510414429667e+01
1.062594832965942987e+04,1.200044886840450786e+01
1.062594834833722416e+04,1.199911270201631908e+01
1.062594836701501663e+04,1.199777660511100486e+01
1.062594838569281092e+04,1.199644057742938585e+01
1.062594840437060520e+04,1.199510461910274728e+01
1.062594842304839767e+04,1.199376873026229084e+01
1.062594844172619196e+04,1.199243291064895445e+01
1.062594846040398625e+04,1.199109716039397711e+01
1.062594847908178053e+04,1.198976147949843529e+01
1.062594849775957300e+04,1.198842586809353783e+01
1.062594851643736729e+04,1.198709032592027413e+01
1.062594853511516158e+04,1.198575485310983524e+01
1.062594855379295404e+04,1.198441944979339269e+01
1.062594857247074833e+04,1.198308411571194476e+01
1.062594859114854262e+04,1.198174885099672338e+01
1.062594860982633509e+04,1.198041365577881656e+01
1.062594862850412937e+04,1.197907852979929544e+01
1.062594864718192366e+04,1.197774347318932975e+01
1.062594866585971613e+04,1.197640848608005015e+01
1.062594868453751042e+04,1.197507356821256863e+01
1.062594870321530470e+04,1.197373871971797143e+01
1.062594872189309717e+04,1.197240394072741054e+01
1.062594874057089146e+04,1.197106923098200859e+01
1.062594875924868575e+04,1.196973459061288381e+01
1.062594877792647821e+04,1.196840001975112244e+01
1.062594879660427250e+04,1.196706551813792352e+01
1.062594881528206679e+04,1.196573108590435019e+01
1.062594883395985926e+04,1.196439672318148162e+01
1.062594885263765354e+04,1.196306242971054346e+01
1.062594887131544783e+04,1.196172820562260419e+01
1.062594888999324030e+04,1.196039405104872877e+01
1.062594890867103459e+04,1.195905996573014640e+01
1.062594892734882887e+04,1.195772594979792203e+01
1.062594894602662316e+04,1.195639200325318008e+01
1.062594896470441563e+04,1.195505812622694286e+01
1.062594898338220992e+04,1.195372431846052486e+01
1.062594900206000420e+04,1.195239058008497146e+01
1.062594902073779667e+04,1.195105691123123037e+01
1.062594903941559096e+04,1.194972331164069956e+01
1.062594905809338525e+04,1.194838978144436226e+01
1.062594907677117772e+04,1.194705632077320878e+01
1.062594909544897200e+04,1.194572292936862645e+01
1.062594911412676629e+04,1.194438960736160737e+01
1.062594913280455876e+04,1.194305635488313300e+01
1.062594915148235305e+04,1.194172317167459063e+01
1.062594917016014733e+04,1.194039005786697061e+01
1.062594918883793980e+04,1.193905701359121529e+01
1.062594920751573409e+04,1.193772403858878306e+01
1.062594922619352838e+04,1.193639113299065535e+01
1.062594924487132084e+04,1.193505829692770881e+01
1.062594926354911513e+04,1.193372553014146753e+01
1.062594928222690942e+04,1.193239283276287033e+01
1.062594930090470189e+04,1.193106020492279562e+01
1.062594931958249617e+04,1.192972764636282790e+01
1.062594933826029046e+04,1.192839515721385268e+01
1.062594935693808293e+04,1.192706273760675018e+01
1.062594937561587722e+04,1.192573038728310486e+01
1.062594939429367150e+04,1.192439810637380226e+01
1.062594941297146579e+04,1.192306589487997748e+01
1.062594943164925826e+04,1.192173375293248938e+01
1.062594945032705255e+04,1.192040168027295088e+01
1.062594946900484683e+04,1.191906967703224041e+01
1.062594948768263930e+04,1.191773774334118485e+01
1.062594950636043359e+04,1.191640587894146996e+01
1.062594952503822788e+04,1.191507408396393508e+01
1.062594954371602034e+04,1.191374235853939112e+01
1.062594956239381463e+04,1.191241070240959310e+01
1.062594958107160892e+04,1.191107911570530220e+01
1.062594959974940139e+04,1.190974759855734177e+01
1.062594961842719567e+04,1.190841615070746862e+01
1.062594963710498996e+04,1.190708477228649187e+01
1.062594965578278243e+04,1.190575346342519936e+01
1.062594967446057672e+04,1.190442222386534965e+01
1.062594969313837100e+04,1.190309105373773946e+01
1.062594971181616347e+04,1.190175995317312818e+01
1.062594973049395776e+04,1.190042892191335611e+01
1.062594974917175205e+04,1.189909796008918086e+01
1.062594976784954451e+04,1.189776706783133520e+01
1.062594978652733880e+04,1.189643624488171803e+01
1.062594980520513309e+04,1.189510549137103901e+01
1.062594982388292556e+04,1.189377480743000781e+01
1.062594984256071984e+04,1.189244419280057663e+01
1.062594986123851413e+04,1.189111364761344447e+01
1.062594987991630842e+04,1.188978317186974465e+01
1.062594989859410089e+04,1.188845276570013354e+01
1.062594991727189517e+04,1.188712242884660597e+01
1.062594993594968946e+04,1.188579216143984141e+01
1.062594995462748193e+04,1.188446196361051577e+01
1.062594997330527622e+04,1.188313183510066473e+01
1.062594999198307050e+04,1.188180177604091625e+01
1.062595001066086297e+04,1.188047178656193381e+01
1.062595002933865726e+04,1.187914186640577796e+01
1.062595004801645155e+04,1.187781201570308376e+01
1.062595006669424401e+04,1.187648223458449870e+01
1.062595008537203830e+04,1.187515252279209754e+01
1.062595010404983259e+04,1.187382288045654022e+01
1.062595012272762506e+04,1.187249330770839784e+01
1.062595014140541934e+04,1.187116380428981266e+01
1.062595016008321363e+04,1.186983437033139843e+01
1.062595017876100610e+04,1.186850500596374047e+01
1.062595019743880039e+04,1.186717571092903079e+01
1.062595021611659467e+04,1.186584648535783160e+01
1.062595023479438714e+04,1.186451732938070514e+01
1.062595025347218143e+04,1.186318824273988959e+01
1.062595027214997572e+04,1.186185922556594541e+01
1.062595029082776819e+04,1.186053027798940285e+01
1.062595030950556247e+04,1.185920139975253917e+01
1.062595032818335676e+04,1.185787259098590951e+01
1.062595034686115105e+04,1.185654385169060276e+01
1.062595036553894352e+04,1.185521518199712965e+01
1.062595038421673780e+04,1.185388658164782072e+01
1.062595040289453209e+04,1.185255805077319735e+01
1.062595042157232456e+04,1.185122958950376670e+01
1.062595044025011885e+04,1.184990119758183980e+01
1.062595045892791313e+04,1.184857287513794866e+01
1.062595047760570560e+04,1.184724462230255781e+01
1.062595049628349989e+04,1.184591643881805290e+01
1.062595051496129418e+04,1.184458832481495349e+01
1.062595053363908664e+04,1.184326028042362999e+01
1.062595055231688093e+04,1.184193230538660657e+01
1.062595057099467522e+04,1.184060439983429625e+01
1.062595058967246769e+04,1.183927656389712446e+01
1.062595060835026197e+04,1.183794879731759053e+01
1.062595062702805626e+04,1.183662110022610747e+01
1.062595064570584873e+04,1.183529347275313448e+01
1.062595066438364302e+04,1.183396591464111935e+01
1.062595068306143730e+04,1.183263842602052485e+01
1.062595070173922977e+04,1.183131100702172844e+01
1.062595072041702406e+04,1.182998365738727919e+01
1.062595073909481835e+04,1.182865637724761321e+01
1.062595075777261081e+04,1.182732916673304224e+01
1.062595077645040510e+04,1.182600202558620062e+01
1.062595079512819939e+04,1.182467495393746049e+01
1.062595081380599368e+04,1.182334795178791431e+01
1.062595083248378614e+04,1.182202101926793603e+01
1.062595085116158043e+04,1.182069415612015995e+01
1.062595086983937472e+04,1.181936736247496000e+01
1.062595088851716719e+04,1.181804063846260355e+01
1.062595090719496147e+04,1.181671398382583149e+01
1.062595092587275576e+04,1.181538739869495203e+01
1.062595094455054823e+04,1.181406088320026804e+01
1.062595096322834252e+04,1.181273443708452753e+01
1.062595098190613680e+04,1.181140806047802094e+01
1.062595100058392927e+04,1.181008175351102629e+01
1.062595101926172356e+04,1.180875551592631645e+01
1.062595103793951785e+04,1.180742934785419962e+01
1.062595105661731031e+04,1.180610324942491296e+01
1.062595107529510460e+04,1.180477722038128263e+01
1.062595109397289889e+04,1.180345126085359375e+01
1.062595111265069136e+04,1.180212537097204439e+01
1.062595113132848564e+04,1.180079955047951046e+01
1.062595115000627993e+04,1.179947379950623976e+01
1.062595116868407240e+04,1.179814811818244458e+01
1.062595118736186669e+04,1.179682250625104700e+01
1.062595120603966097e+04,1.179549696384223090e+01
1.062595122471745344e+04,1.179417149108620855e+01
1.062595124339524773e+04,1.179284608772592335e+01
1.062595126207304202e+04,1.179152075389158050e+01
1.062595128075083630e+04,1.179019548958430086e+01
1.062595129942862877e+04,1.178887029493423810e+01
1.062595131810642306e+04,1.178754516968437649e+01
1.062595133678421735e+04,1.178622011396491587e+01
1.062595135546200981e+04,1.178489512790599214e+01
1.062595137413980410e+04,1.178357021125063930e+01
1.062595139281759839e+04,1.178224536412901813e+01
1.062595141149539086e+04,1.178092058667127340e+01
1.062595143017318514e+04,1.177959587862044621e+01
1.062595144885097943e+04,1.177827124010667248e+01
1.062595146752877190e+04,1.177694667126008099e+01
1.062595148620656619e+04,1.177562217182377857e+01
1.062595150488436047e+04,1.177429774192789935e+01
1.062595152356215294e+04,1.177297338170249041e+01
1.062595154223994723e+04,1.177164909089073319e+01
1.062595156091774152e+04,1.177032486962270497e+01
1.062595157959553399e+04,1.176900071802848657e+01
1.062595159827332827e+04,1.176767663585127899e+01
1.062595161695112256e+04,1.176635262322114173e+01
1.062595163562891503e+04,1.176502868026814141e+01
1.062595165430670932e+04,1.176370480673548258e+01
1.062595167298450360e+04,1.176238100275323184e+01
1.062595169166229607e+04,1.176105726845142740e+01
1.062595171034009036e+04,1.175973360357334485e+01
1.062595172901788465e+04,1.175841000824898863e+01
1.062595174769567893e+04,1.175708648247949561e+01
1.062595176637347140e+04,1.175576302639485782e+01
1.062595178505126569e+04,1.175443963973840411e+01
1.062595180372905998e+04,1.175311632264016382e+01
1.062595182240685244e+04,1.175179307523004368e+01
1.062595184108464673e+04,1.175046989725152358e+01
1.062595185976244102e+04,1.174914678883448893e+01
1.062595187844023349e+04,1.174782375010894953e+01
1.062595189711802777e+04,1.174650078081829285e+01
1.062595191579582206e+04,1.174517788109249672e+01
1.062595193447361453e+04,1.174385505106152117e+01
1.062595195315140882e+04,1.174253229046877145e+01
1.062595197182920310e+04,1.174120959944420761e+01
1.062595199050699557e+04,1.173988697811775239e+01
1.062595200918478986e+04,1.173856442623289453e+01
1.062595202786258415e+04,1.173724194391958164e+01
1.062595204654037661e+04,1.173591953130765653e+01
1.062595206521817090e+04,1.173459718814070740e+01
1.062595208389596519e+04,1.173327491454860194e+01
1.062595210257375766e+04,1.173195271066122203e+01
1.062595212125155194e+04,1.173063057622214878e+01
1.062595213992934623e+04,1.172930851136125874e+01
1.062595215860713870e+04,1.172798651620842314e+01
1.062595217728493299e+04,1.172666459050722132e+01
1.062595219596272727e+04,1.172534273438754404e+01
1.062595221464052156e+04,1.172402094785048199e+01
1.062595223331831403e+04,1.172269923102588507e+01
1.062595225199610832e+04,1.172137758365741611e+01
1.062595227067390260e+04,1.172005600587489305e+01
1.062595228935169507e+04,1.171873449780811960e+01
1.062595230802948936e+04,1.171741305920082610e+01
1.062595232670728365e+04,1.171609169018281804e+01
1.062595234538507611e+04,1.171477039088386718e+01
1.062595236406287040e+04,1.171344916104775535e+01
1.062595238274066469e+04,1.171212800080426852e+01
1.062595240141845716e+04,1.171080691028313758e+01
1.062595242009625144e+04,1.170948588922817457e+01
1.062595243877404573e+04,1.170816493776915479e+01
1.062595245745183820e+04,1.170684405603581801e+01
1.062595247612963249e+04,1.170552324377202247e+01
1.062595249480742677e+04,1.170420250110747595e+01
1.062595251348521924e+04,1.170288182817192357e+01
1.062595253216301353e+04,1.170156122470922710e+01
1.062595255084080782e+04,1.170024069084913165e+01
1.062595256951860028e+04,1.169892022672134679e+01
1.062595258819639457e+04,1.169759983206975917e+01
1.062595260687418886e+04,1.169627950702412100e+01
1.062595262555198133e+04,1.169495925171406014e+01
1.062595264422977561e+04,1.169363906588356805e+01
1.062595266290756990e+04,1.169231894966232232e+01
1.062595268158536419e+04,1.169099890305142786e+01
1.062595270026315666e+04,1.168967892618057292e+01
1.062595271894095094e+04,1.168835901879370631e+01
1.062595273761874523e+04,1.168703918102052874e+01
1.062595275629653770e+04,1.168571941299068051e+01
1.062595277497433199e+04,1.168439971444817971e+01
1.062595279365212627e+04,1.168308008552271815e+01
1.062595281232991874e+04,1.168176052634382955e+01
1.062595283100771303e+04,1.168044103665569189e+01
1.062595284968550732e+04,1.167912161658786907e+01
1.062595286836329979e+04,1.167780226626996942e+01
1.062595288704109407e+04,1.167648298544612828e+01
1.062595290571888836e+04,1.167516377424594332e+01
1.062595292439668083e+04,1.167384463279899798e+01
1.062595294307447512e+04,1.167252556084944182e+01
1.062595296175226940e+04,1.167120655852684763e+01
1.062595298043006187e+04,1.166988762596080242e+01
1.062595299910785616e+04,1.166856876289548417e+01
1.062595301778565045e+04,1.166724996946050119e+01
1.062595303646344291e+04,1.166593124578533214e+01
1.062595305514123720e+04,1.166461259161422959e+01
1.062595307381903149e+04,1.166329400707676811e+01
1.062595309249682396e+04,1.166197549230242991e+01
1.062595311117461824e+04,1.166065704703552797e+01
1.062595312985241253e+04,1.165933867140555691e+01
1.062595314853020682e+04,1.165802036541366782e+01
1.062595316720799929e+04,1.165670212918929138e+01
1.062595318588579357e+04,1.165538396247680630e+01
1.062595320456358786e+04,1.165406586540568945e+01
1.062595322324138033e+04,1.165274783810540526e+01
1.062595324191917462e+04,1.165142988032035909e+01
1.062595326059696890e+04,1.165011199217999405e+01
1.062595327927476137e+04,1.164879417381376570e+01
1.062595329795255566e+04,1.164747642496609537e+01
1.062595331663034995e+04,1.164615874576646526e+01
1.062595333530814241e+04,1.164484113634422791e+01
