Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.917309675925876945e+03,2.655639145646066623e+00
9.917309697571559809e+03,2.655639162370416528e+00
9.917309719217242673e+03,2.655639179088595370e+00
9.917309740862925537e+03,2.655639195800596042e+00
9.917309762508608401e+03,2.655639212506425650e+00
9.917309784154293084e+03,2.655639229206084195e+00
9.917309805799975948e+03,2.655639245899568124e+00
9.917309827445658811e+03,2.655639262586870331e+00
9.917309849091341675e+03,2.655639279268005026e+00
9.917309870737024539e+03,2.655639295942961553e+00
9.917309892382707403e+03,2.655639312611743463e+00
9.917309914028390267e+03,2.655639329274347205e+00
9.917309935674073131e+03,2.655639345930779882e+00
9.917309957319757814e+03,2.655639362581030838e+00
9.917309978965440678e+03,2.655639379225110730e+00
9.917310000611123542e+03,2.655639395863005348e+00
9.917310022256806405e+03,2.655639412494732454e+00
9.917310043902489269e+03,2.655639429120274286e+00
9.917310065548172133e+03,2.655639445739637949e+00
9.917310087193854997e+03,2.655639462352823443e+00
9.917310108839537861e+03,2.655639478959834321e+00
9.917310130485222544e+03,2.655639495560663477e+00
9.917310152130905408e+03,2.655639512155314463e+00
9.917310173776588272e+03,2.655639528743783728e+00
9.917310195422271136e+03,2.655639545326074824e+00
9.917310217067954000e+03,2.655639561902180645e+00
9.917310238713636863e+03,2.655639578472108298e+00
9.917310260359319727e+03,2.655639595035854228e+00
9.917310282005002591e+03,2.655639611593418437e+00
9.917310303650687274e+03,2.655639628144808029e+00
9.917310325296370138e+03,2.655639644690005241e+00
9.917310346942053002e+03,2.655639661229024284e+00
9.917310368587735866e+03,2.655639677761865158e+00
9.917310390233418730e+03,2.655639694288513653e+00
9.917310411879101594e+03,2.655639710808983978e+00
9.917310433524784457e+03,2.655639727323265475e+00
9.917310455170467321e+03,2.655639743831368804e+00
9.917310476816152004e+03,2.655639760333286858e+00
9.917310498461834868e+03,2.655639776829019638e+00
9.917310520107517732e+03,2.655639793318563591e+00
9.917310541753200596e+03,2.655639809801922269e+00
9.917310563398883460e+03,2.655639826279095672e+00
9.917310585044566324e+03,2.655639842750083801e+00
9.917310606690249188e+03,2.655639859214886656e+00
9.917310628335932051e+03,2.655639875673497130e+00
9.917310649981616734e+03,2.655639892125929435e+00
9.917310671627299598e+03,2.655639908572169361e+00
9.917310693272982462e+03,2.655639925012220459e+00
9.917310714918665326e+03,2.655639941446086283e+00
9.917310736564348190e+03,2.655639957873756174e+00
9.917310758210031054e+03,2.655639974295244343e+00
9.917310779855713918e+03,2.655639990710540133e+00
9.917310801501396782e+03,2.655640007119647095e+00
9.917310823147079645e+03,2.655640023522565230e+00
9.917310844792764328e+03,2.655640039919290984e+00
9.917310866438447192e+03,2.655640056309827912e+00
9.917310888084130056e+03,2.655640072694172460e+00
9.917310909729812920e+03,2.655640089072328180e+00
9.917310931375495784e+03,2.655640105444287968e+00
9.917310953021178648e+03,2.655640121810058929e+00
9.917310974666861512e+03,2.655640138169637510e+00
9.917310996312544376e+03,2.655640154523020158e+00
9.917311017958229058e+03,2.655640170870213979e+00
9.917311039603911922e+03,2.655640187211215419e+00
9.917311061249594786e+03,2.655640203546017375e+00
9.917311082895277650e+03,2.655640219874630503e+00
9.917311104540960514e+03,2.655640236197044146e+00
9.917311126186643378e+03,2.655640252513265409e+00
9.917311147832326242e+03,2.655640268823294292e+00
9.917311169478009106e+03,2.655640285127123690e+00
9.917311191123693789e+03,2.655640301424760708e+00
9.917311212769376652e+03,2.655640317716201793e+00
9.917311234415059516e+03,2.655640334001446945e+00
9.917311256060742380e+03,2.655640350280492612e+00
9.917311277706425244e+03,2.655640366553342346e+00
9.917311299352108108e+03,2.655640382819996148e+00
9.917311320997790972e+03,2.655640399080450464e+00
9.917311342643473836e+03,2.655640415334708848e+00
9.917311364289158519e+03,2.655640431582764194e+00
9.917311385934841383e+03,2.655640447824627159e+00
9.917311407580524246e+03,2.655640464060287087e+00
9.917311429226207110e+03,2.655640480289747529e+00
9.917311450871889974e+03,2.655640496513008486e+00
9.917311472517572838e+03,2.655640512730073510e+00
9.917311494163255702e+03,2.655640528940931944e+00
9.917311515808938566e+03,2.655640545145594444e+00
9.917311537454623249e+03,2.655640561344053907e+00
9.917311559100306113e+03,2.655640577536313884e+00
9.917311580745988977e+03,2.655640593722367271e+00
9.917311602391671840e+03,2.655640609902221172e+00
9.917311624037354704e+03,2.655640626075875588e+00
9.917311645683037568e+03,2.655640642243323413e+00
9.917311667328720432e+03,2.655640658404568200e+00
9.917311688974403296e+03,2.655640674559613501e+00
9.917311710620087979e+03,2.655640690708455764e+00
9.917311732265770843e+03,2.655640706851087884e+00
9.917311753911453707e+03,2.655640722987516966e+00
9.917311775557136571e+03,2.655640739117746563e+00
9.917311797202819434e+03,2.655640755241766016e+00
9.917311818848502298e+03,2.655640771359582430e+00
9.917311840494185162e+03,2.655640787471192255e+00
9.917311862139868026e+03,2.655640803576595488e+00
9.917311883785550890e+03,2.655640819675795683e+00
9.917311905431235573e+03,2.655640835768785735e+00
9.917311927076918437e+03,2.655640851855569196e+00
9.917311948722601301e+03,2.655640867936142513e+00
9.917311970368284165e+03,2.655640884010512792e+00
9.917311992013967028e+03,2.655640900078672928e+00
9.917312013659649892e+03,2.655640916140630026e+00
9.917312035305332756e+03,2.655640932196369874e+00
9.917312056951015620e+03,2.655640948245903132e+00
9.917312078596700303e+03,2.655640964289233352e+00
9.917312100242383167e+03,2.655640980326349876e+00
9.917312121888066031e+03,2.655640996357252703e+00
9.917312143533748895e+03,2.655641012381948940e+00
9.917312165179431759e+03,2.655641028400435033e+00
9.917312186825114622e+03,2.655641044412707430e+00
9.917312208470797486e+03,2.655641060418769683e+00
9.917312230116480350e+03,2.655641076418621793e+00
9.917312251762165033e+03,2.655641092412260207e+00
9.917312273407847897e+03,2.655641108399688477e+00
9.917312295053530761e+03,2.655641124380899498e+00
9.917312316699213625e+03,2.655641140355896823e+00
9.917312338344896489e+03,2.655641156324684005e+00
9.917312359990579353e+03,2.655641172287257490e+00
9.917312381636262216e+03,2.655641188243613726e+00
9.917312403281945080e+03,2.655641204193763372e+00
9.917312424927629763e+03,2.655641220137692216e+00
9.917312446573312627e+03,2.655641236075407363e+00
9.917312468218995491e+03,2.655641252006908815e+00
9.917312489864678355e+03,2.655641267932193017e+00
9.917312511510361219e+03,2.655641283851259971e+00
9.917312533156044083e+03,2.655641299764113228e+00
9.917312554801726947e+03,2.655641315670745684e+00
9.917312576447409810e+03,2.655641331571167996e+00
9.917312598093094493e+03,2.655641347465365953e+00
9.917312619738777357e+03,2.655641363353350215e+00
9.917312641384460221e+03,2.655641379235117228e+00
9.917312663030143085e+03,2.655641395110663439e+00
9.917312684675825949e+03,2.655641410979992401e+00
9.917312706321508813e+03,2.655641426843097008e+00
9.917312727967191677e+03,2.655641442699991472e+00
9.917312749612874541e+03,2.655641458550661582e+00
9.917312771258559223e+03,2.655641474395110890e+00
9.917312792904242087e+03,2.655641490233342950e+00
9.917312814549924951e+03,2.655641506065350654e+00
9.917312836195607815e+03,2.655641521891137558e+00
9.917312857841290679e+03,2.655641537710703659e+00
9.917312879486973543e+03,2.655641553524052512e+00
9.917312901132656407e+03,2.655641569331173457e+00
9.917312922778339271e+03,2.655641585132073601e+00
9.917312944424022135e+03,2.655641600926752943e+00
9.917312966069706818e+03,2.655641616715211484e+00
9.917312987715389681e+03,2.655641632497442117e+00
9.917313009361072545e+03,2.655641648273451949e+00
9.917313031006755409e+03,2.655641664043237427e+00
9.917313052652438273e+03,2.655641679806794997e+00
9.917313074298121137e+03,2.655641695564131766e+00
9.917313095943804001e+03,2.655641711315244180e+00
9.917313117589486865e+03,2.655641727060128687e+00
9.917313139235171548e+03,2.655641742798788840e+00
9.917313160880854412e+03,2.655641758531221086e+00
9.917313182526537275e+03,2.655641774257428978e+00
9.917313204172220139e+03,2.655641789977416067e+00
9.917313225817903003e+03,2.655641805691164592e+00
9.917313247463585867e+03,2.655641821398695868e+00
9.917313269109268731e+03,2.655641837099992131e+00
9.917313290754951595e+03,2.655641852795064040e+00
9.917313312400636278e+03,2.655641868483908041e+00
9.917313334046319142e+03,2.655641884166524136e+00
9.917313355692002006e+03,2.655641899842908771e+00
9.917313377337684869e+03,2.655641915513065499e+00
9.917313398983367733e+03,2.655641931176994319e+00
9.917313420629050597e+03,2.655641946834688127e+00
9.917313442274733461e+03,2.655641962486157581e+00
9.917313463920416325e+03,2.655641978131399128e+00
