Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.061386530092591420e+04,2.740759856871719080e+00
1.061386531688121431e+04,2.740759868379872621e+00
1.061386533283651261e+04,2.740759879886760952e+00
1.061386534879181272e+04,2.740759891392387182e+00
1.061386536474711102e+04,2.740759902896748645e+00
1.061386538070241113e+04,2.740759914399847119e+00
1.061386539665770943e+04,2.740759925901680827e+00
1.061386541261300954e+04,2.740759937402251989e+00
1.061386542856830783e+04,2.740759948901558385e+00
1.061386544452360795e+04,2.740759960399602679e+00
1.061386546047890624e+04,2.740759971896381764e+00
1.061386547643420636e+04,2.740759983391898302e+00
1.061386549238950465e+04,2.740759994886149631e+00
1.061386550834480477e+04,2.740760006379137970e+00
1.061386552430010306e+04,2.740760017870861542e+00
1.061386554025540318e+04,2.740760029361322569e+00
1.061386555621070147e+04,2.740760040850518831e+00
1.061386557216600158e+04,2.740760052338451658e+00
1.061386558812129988e+04,2.740760063825120163e+00
1.061386560407659999e+04,2.740760075310525234e+00
1.061386562003189829e+04,2.740760086794665540e+00
1.061386563598719840e+04,2.740760098277542856e+00
1.061386565194249670e+04,2.740760109759154961e+00
1.061386566789779681e+04,2.740760121239504521e+00
1.061386568385309511e+04,2.740760132718588427e+00
1.061386569980839522e+04,2.740760144196410231e+00
1.061386571576369352e+04,2.740760155672965936e+00
1.061386573171899363e+04,2.740760167148258653e+00
1.061386574767429192e+04,2.740760178622287047e+00
1.061386576362959204e+04,2.740760190095052007e+00
1.061386577958489033e+04,2.740760201566550869e+00
1.061386579554019045e+04,2.740760213036787629e+00
1.061386581149549056e+04,2.740760224505760068e+00
1.061386582745078886e+04,2.740760235973466852e+00
1.061386584340608897e+04,2.740760247439911090e+00
1.061386585936138727e+04,2.740760258905089675e+00
1.061386587531668738e+04,2.740760270369004825e+00
1.061386589127198567e+04,2.740760281831654765e+00
1.061386590722728579e+04,2.740760293293041272e+00
1.061386592318258408e+04,2.740760304753162124e+00
1.061386593913788420e+04,2.740760316212020431e+00
1.061386595509318249e+04,2.740760327669613083e+00
1.061386597104848261e+04,2.740760339125942302e+00
1.061386598700378090e+04,2.740760350581005866e+00
1.061386600295908102e+04,2.740760362034805997e+00
1.061386601891437931e+04,2.740760373487340473e+00
1.061386603486967942e+04,2.740760384938612404e+00
1.061386605082497772e+04,2.740760396388618236e+00
1.061386606678027783e+04,2.740760407837360635e+00
1.061386608273557613e+04,2.740760419284837379e+00
1.061386609869087624e+04,2.740760430731050690e+00
1.061386611464617454e+04,2.740760442175997902e+00
1.061386613060147465e+04,2.740760453619682568e+00
1.061386614655677295e+04,2.740760465062101137e+00
1.061386616251207306e+04,2.740760476503256271e+00
1.061386617846737136e+04,2.740760487943144863e+00
1.061386619442267147e+04,2.740760499381770909e+00
1.061386621037796976e+04,2.740760510819130857e+00
1.061386622633326988e+04,2.740760522255226928e+00
1.061386624228856817e+04,2.740760533690056899e+00
1.061386625824386829e+04,2.740760545123623881e+00
1.061386627419916658e+04,2.740760556555924765e+00
1.061386629015446670e+04,2.740760567986962215e+00
1.061386630610976681e+04,2.740760579416734455e+00
1.061386632206506511e+04,2.740760590845241040e+00
1.061386633802036522e+04,2.740760602272483748e+00
1.061386635397566351e+04,2.740760613698460357e+00
1.061386636993096363e+04,2.740760625123173089e+00
1.061386638588626192e+04,2.740760636546620166e+00
1.061386640184156204e+04,2.740760647968803365e+00
1.061386641779686033e+04,2.740760659389720466e+00
1.061386643375216045e+04,2.740760670809373245e+00
1.061386644970745874e+04,2.740760682227760370e+00
1.061386646566275886e+04,2.740760693644883617e+00
1.061386648161805715e+04,2.740760705060741209e+00
1.061386649757335726e+04,2.740760716475334036e+00
1.061386651352865556e+04,2.740760727888661208e+00
1.061386652948395567e+04,2.740760739300724058e+00
1.061386654543925397e+04,2.740760750711521254e+00
1.061386656139455408e+04,2.740760762121054128e+00
1.061386657734985238e+04,2.740760773529320460e+00
1.061386659330515249e+04,2.740760784936322914e+00
1.061386660926045079e+04,2.740760796342058825e+00
1.061386662521575090e+04,2.740760807746531746e+00
1.061386664117104920e+04,2.740760819149737237e+00
1.061386665712634931e+04,2.740760830551678850e+00
1.061386667308164760e+04,2.740760841952354365e+00
1.061386668903694772e+04,2.740760853351765114e+00
1.061386670499224601e+04,2.740760864749910208e+00
1.061386672094754613e+04,2.740760876146790981e+00
1.061386673690284442e+04,2.740760887542404767e+00
1.061386675285814454e+04,2.740760898936755119e+00
1.061386676881344283e+04,2.740760910329838040e+00
1.061386678476874295e+04,2.740760921721657528e+00
1.061386680072404306e+04,2.740760933112211362e+00
1.061386681667934135e+04,2.740760944501498209e+00
1.061386683263464147e+04,2.740760955889520734e+00
1.061386684858993976e+04,2.740760967276276716e+00
1.061386686454523988e+04,2.740760978661768821e+00
1.061386688050053817e+04,2.740760990045993939e+00
1.061386689645583829e+04,2.740761001428954735e+00
1.061386691241113658e+04,2.740761012810648989e+00
1.061386692836643670e+04,2.740761024191078921e+00
