Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.913946643518749624e+03,2.654355130517501937e+00
9.913946661622412648e+03,2.654355144308166992e+00
9.913946679726073853e+03,2.654355158097275957e+00
9.913946697829736877e+03,2.654355171884832387e+00
9.913946715933398082e+03,2.654355185670832729e+00
9.913946734037061105e+03,2.654355199455280534e+00
9.913946752140722310e+03,2.654355213238172251e+00
9.913946770244385334e+03,2.654355227019511876e+00
9.913946788348046539e+03,2.654355240799294968e+00
9.913946806451709563e+03,2.654355254577525081e+00
9.913946824555372586e+03,2.654355268354200881e+00
9.913946842659033791e+03,2.654355282129321036e+00
9.913946860762696815e+03,2.654355295902887768e+00
9.913946878866358020e+03,2.654355309674898411e+00
9.913946896970021044e+03,2.654355323445356074e+00
9.913946915073682248e+03,2.654355337214258093e+00
9.913946933177345272e+03,2.654355350981606687e+00
9.913946951281006477e+03,2.654355364747398749e+00
9.913946969384669501e+03,2.654355378511637831e+00
9.913946987488332525e+03,2.654355392274322600e+00
9.913947005591993729e+03,2.654355406035451281e+00
9.913947023695656753e+03,2.654355419795026094e+00
9.913947041799317958e+03,2.654355433553044374e+00
9.913947059902980982e+03,2.654355447309509675e+00
9.913947078006642187e+03,2.654355461064419330e+00
9.913947096110305210e+03,2.654355474817774674e+00
9.913947114213966415e+03,2.654355488569573929e+00
9.913947132317629439e+03,2.654355502319819315e+00
9.913947150421292463e+03,2.654355516068509946e+00
9.913947168524953668e+03,2.654355529815644488e+00
9.913947186628616691e+03,2.654355543561225161e+00
9.913947204732277896e+03,2.654355557305248858e+00
9.913947222835940920e+03,2.654355571047719575e+00
9.913947240939602125e+03,2.654355584788633315e+00
9.913947259043265149e+03,2.654355598527993187e+00
9.913947277146926353e+03,2.654355612265796971e+00
9.913947295250589377e+03,2.654355626002046886e+00
9.913947313354252401e+03,2.654355639736741157e+00
9.913947331457913606e+03,2.654355653469878895e+00
9.913947349561576630e+03,2.654355667201462765e+00
9.913947367665237834e+03,2.654355680931489658e+00
9.913947385768900858e+03,2.654355694659962683e+00
9.913947403872562063e+03,2.654355708386879176e+00
9.913947421976225087e+03,2.654355722112241356e+00
9.913947440079888111e+03,2.654355735836047891e+00
9.913947458183549315e+03,2.654355749558298339e+00
9.913947476287212339e+03,2.654355763278993141e+00
9.913947494390873544e+03,2.654355776998132299e+00
9.913947512494536568e+03,2.654355790715717145e+00
9.913947530598197773e+03,2.654355804431744570e+00
9.913947548701860796e+03,2.654355818146217239e+00
9.913947566805522001e+03,2.654355831859134263e+00
9.913947584909185025e+03,2.654355845570495642e+00
9.913947603012848049e+03,2.654355859280301821e+00
9.913947621116509254e+03,2.654355872988551024e+00
9.913947639220172277e+03,2.654355886695245470e+00
9.913947657323833482e+03,2.654355900400382939e+00
9.913947675427496506e+03,2.654355914103965652e+00
9.913947693531157711e+03,2.654355927805991389e+00
9.913947711634820735e+03,2.654355941506462369e+00
9.913947729738481939e+03,2.654355955205375928e+00
9.913947747842144963e+03,2.654355968902735174e+00
9.913947765945807987e+03,2.654355982598537889e+00
9.913947784049469192e+03,2.654355996292783626e+00
9.913947802153132216e+03,2.654356009985474607e+00
9.913947820256793420e+03,2.654356023676608167e+00
9.913947838360456444e+03,2.654356037366186971e+00
9.913947856464117649e+03,2.654356051054207910e+00
9.913947874567780673e+03,2.654356064740674093e+00
9.913947892671441878e+03,2.654356078425582854e+00
9.913947910775104901e+03,2.654356092108936860e+00
9.913947928878767925e+03,2.654356105790734333e+00
9.913947946982429130e+03,2.654356119470974384e+00
9.913947965086092154e+03,2.654356133149659236e+00
9.913947983189753359e+03,2.654356146826786222e+00
9.913948001293416382e+03,2.654356160502358009e+00
9.913948019397077587e+03,2.654356174176372818e+00
9.913948037500740611e+03,2.654356187848831539e+00
9.913948055604401816e+03,2.654356201519732839e+00
9.913948073708064840e+03,2.654356215189079382e+00
9.913948091811727863e+03,2.654356228856868505e+00
9.913948109915389068e+03,2.654356242523100651e+00
9.913948128019052092e+03,2.654356256187776708e+00
9.913948146122713297e+03,2.654356269850895345e+00
9.913948164226376321e+03,2.654356283512458337e+00
9.913948182330037525e+03,2.654356297172463464e+00
9.913948200433700549e+03,2.654356310830912502e+00
9.913948218537361754e+03,2.654356324487804564e+00
9.913948236641024778e+03,2.654356338143140537e+00
9.913948254744687802e+03,2.654356351796919533e+00
9.913948272848349006e+03,2.654356365449140220e+00
9.913948290952012030e+03,2.654356379099806151e+00
9.913948309055673235e+03,2.654356392748912885e+00
9.913948327159336259e+03,2.654356406396464862e+00
9.913948345262997464e+03,2.654356420042457643e+00
9.913948363366660487e+03,2.654356433686895667e+00
9.913948381470321692e+03,2.654356447329774937e+00
9.913948399573984716e+03,2.654356460971098119e+00
9.913948417677647740e+03,2.654356474610864325e+00
9.913948435781308945e+03,2.654356488249072221e+00
9.913948453884971968e+03,2.654356501885724473e+00
9.913948471988633173e+03,2.654356515520817528e+00
9.913948490092296197e+03,2.654356529154355382e+00
9.913948508195957402e+03,2.654356542786334483e+00
9.913948526299620426e+03,2.654356556416757940e+00
9.913948544403281630e+03,2.654356570045622199e+00
9.913948562506944654e+03,2.654356583672930370e+00
9.913948580610607678e+03,2.654356597298681564e+00
9.913948598714268883e+03,2.654356610922874005e+00
9.913948616817931907e+03,2.654356624545509913e+00
9.913948634921593111e+03,2.654356638166587512e+00
9.913948653025256135e+03,2.654356651786109023e+00
9.913948671128917340e+03,2.654356665404071336e+00
9.913948689232580364e+03,2.654356679020477117e+00
9.913948707336243388e+03,2.654356692635325921e+00
9.913948725439904592e+03,2.654356706248615527e+00
9.913948743543567616e+03,2.654356719860349045e+00
9.913948761647228821e+03,2.654356733470523810e+00
9.913948779750891845e+03,2.654356747079141599e+00
9.913948797854553050e+03,2.654356760686200634e+00
9.913948815958216073e+03,2.654356774291702692e+00
9.913948834061877278e+03,2.654356787895646441e+00
9.913948852165540302e+03,2.654356801498033214e+00
9.913948870269203326e+03,2.654356815098861677e+00
9.913948888372864531e+03,2.654356828698131832e+00
9.913948906476527554e+03,2.654356842295845009e+00
9.913948924580188759e+03,2.654356855891998546e+00
9.913948942683851783e+03,2.654356869486596437e+00
9.913948960787512988e+03,2.654356883079634244e+00
9.913948978891176012e+03,2.654356896671115518e+00
9.913948996994837216e+03,2.654356910261037150e+00
9.913949015098500240e+03,2.654356923849402250e+00
9.913949033202163264e+03,2.654356937436209485e+00
9.913949051305824469e+03,2.654356951021457078e+00
9.913949069409487493e+03,2.654356964605147695e+00
9.913949087513148697e+03,2.654356978187278226e+00
9.913949105616811721e+03,2.654356991767852669e+00
9.913949123720472926e+03,2.654357005346867471e+00
9.913949141824135950e+03,2.654357018924325295e+00
9.913949159927797155e+03,2.654357032500223035e+00
9.913949178031460178e+03,2.654357046074564241e+00
9.913949196135123202e+03,2.654357059647346251e+00
9.913949214238784407e+03,2.654357073218569063e+00
9.913949232342447431e+03,2.654357086788234454e+00
9.913949250446108636e+03,2.654357100356340204e+00
9.913949268549771659e+03,2.654357113922889422e+00
9.913949286653432864e+03,2.654357127487877666e+00
9.913949304757095888e+03,2.654357141051309377e+00
