Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.014094369841485604e+04,1.207106391447064908e+02
1.014094371726164718e+04,1.207091067843401362e+02
1.014094373610844013e+04,1.207075744108041704e+02
1.014094375495523127e+04,1.207060420243949181e+02
1.014094377380202423e+04,1.207045096248172484e+02
1.014094379264881536e+04,1.207029772123675286e+02
1.014094381149560832e+04,1.207014447867504288e+02
1.014094383034239945e+04,1.206999123482623872e+02
1.014094384918919241e+04,1.206983798966082446e+02
1.014094386803598354e+04,1.206968474320842830e+02
1.014094388688277650e+04,1.206953149543953288e+02
1.014094390572956763e+04,1.206937824638377776e+02
1.014094392457636059e+04,1.206922499601163707e+02
1.014094394342315354e+04,1.206907174433796115e+02
1.014094396226994468e+04,1.206891849137759607e+02
1.014094398111673763e+04,1.206876523710101594e+02
1.014094399996352877e+04,1.206861198153786603e+02
1.014094401881032172e+04,1.206845872465861760e+02
1.014094403765711286e+04,1.206830546649291591e+02
1.014094405650390581e+04,1.206815220701123224e+02
1.014094407535069695e+04,1.206799894624320189e+02
1.014094409419748990e+04,1.206784568415931460e+02
1.014094411304428104e+04,1.206769242078919717e+02
1.014094413189107399e+04,1.206753915610332939e+02
1.014094415073786513e+04,1.206738589013135368e+02
1.014094416958465808e+04,1.206723262284373988e+02
1.014094418843144922e+04,1.206707935427013325e+02
1.014094420727824217e+04,1.206692608438100791e+02
1.014094422612503331e+04,1.206677281320600343e+02
1.014094424497182627e+04,1.206661954071559535e+02
1.014094426381861740e+04,1.206646626693942892e+02
1.014094428266541036e+04,1.206631299184796688e+02
1.014094430151220149e+04,1.206615971547085735e+02
1.014094432035899445e+04,1.206600643777857726e+02
1.014094433920578558e+04,1.206585315880076905e+02
1.014094435805257854e+04,1.206569987850789545e+02
1.014094437689937149e+04,1.206554659691481390e+02
1.014094439574616263e+04,1.206539331403638471e+02
1.014094441459295558e+04,1.206524002984306350e+02
1.014094443343974672e+04,1.206508674436449979e+02
1.014094445228653967e+04,1.206493345757116913e+02
1.014094447113333081e+04,1.206478016949271108e+02
1.014094448998012376e+04,1.206462688009959550e+02
1.014094450882691490e+04,1.206447358942147474e+02
1.014094452767370785e+04,1.206432029742881156e+02
1.014094454652049899e+04,1.206416700415125405e+02
1.014094456536729194e+04,1.206401370955927774e+02
1.014094458421408308e+04,1.206386041368251796e+02
1.014094460306087603e+04,1.206370711649144880e+02
1.014094462190766717e+04,1.206355381801572122e+02
1.014094464075446012e+04,1.206340051822579227e+02
1.014094465960125126e+04,1.206324721715132284e+02
1.014094467844804421e+04,1.206309391476277284e+02
1.014094469729483535e+04,1.206294061108979463e+02
1.014094471614162831e+04,1.206278730610285237e+02
1.014094473498841944e+04,1.206263399983159985e+02
1.014094475383521240e+04,1.206248069224649129e+02
1.014094477268200535e+04,1.206232738336238839e+02
1.014094479152879649e+04,1.206217407319414718e+02
1.014094481037558944e+04,1.206202076171223183e+02
1.014094482922238058e+04,1.206186744894628902e+02
1.014094484806917353e+04,1.206171413486678432e+02
1.014094486691596467e+04,1.206156081950337864e+02
1.014094488576275762e+04,1.206140750282652334e+02
1.014094490460954876e+04,1.206125418486587222e+02
1.014094492345634171e+04,1.206110086559189511e+02
1.014094494230313285e+04,1.206094754503424156e+02
1.014094496114992580e+04,1.206079422316337002e+02
1.014094497999671694e+04,1.206064090000893998e+02
1.014094499884350989e+04,1.206048757554141275e+02
1.014094501769030103e+04,1.206033424979043360e+02
1.014094503653709398e+04,1.206018092272647522e+02
1.014094505538388512e+04,1.206002759437918712e+02
1.014094507423067807e+04,1.205987426471903206e+02
1.014094509307746921e+04,1.205972093377566239e+02
1.014094511192426216e+04,1.205956760151953659e+02
1.014094513077105330e+04,1.205941426798031415e+02
1.014094514961784625e+04,1.205926093312845353e+02
1.014094516846463739e+04,1.205910759699361279e+02
1.014094518731143035e+04,1.205895425954625040e+02
1.014094520615822330e+04,1.205880092080122239e+02
1.014094522500501444e+04,1.205864758077338479e+02
1.014094524385180739e+04,1.205849423943319465e+02
1.014094526269859853e+04,1.205834089681031571e+02
1.014094528154539148e+04,1.205818755287520361e+02
1.014094530039218262e+04,1.205803420765751071e+02
1.014094531923897557e+04,1.205788086112769975e+02
1.014094533808576671e+04,1.205772751331543304e+02
1.014094535693255966e+04,1.205757416419116197e+02
1.014094537577935080e+04,1.205742081378454031e+02
1.014094539462614375e+04,1.205726746206603508e+02
1.014094541347293489e+04,1.205711410906530290e+02
1.014094543231972784e+04,1.205696075475279088e+02
1.014094545116651898e+04,1.205680739915817128e+02
1.014094547001331193e+04,1.205665404225189405e+02
1.014094548886010307e+04,1.205650068406361441e+02
1.014094550770689602e+04,1.205634732456379936e+02
1.014094552655368716e+04,1.205619396378209984e+02
1.014094554540048011e+04,1.205604060168897433e+02
1.014094556424727125e+04,1.205588723831407947e+02
1.014094558309406420e+04,1.205573387362787798e+02
1.014094560194085716e+04,1.205558050764522164e+02
1.014094562078764829e+04,1.205542714038097500e+02
1.014094563963444125e+04,1.205527377180559654e+02
1.014094565848123239e+04,1.205512040194873151e+02
1.014094567732802534e+04,1.205496703078084977e+02
1.014094569617481648e+04,1.205481365833160652e+02
1.014094571502160943e+04,1.205466028457145455e+02
1.014094573386840057e+04,1.205450690953005761e+02
1.014094575271519352e+04,1.205435353317786991e+02
1.014094577156198466e+04,1.205420015554455375e+02
1.014094579040877761e+04,1.205404677660055910e+02
1.014094580925556875e+04,1.205389339637555679e+02
1.014094582810236170e+04,1.205374001483999109e+02
1.014094584694915284e+04,1.205358663202352432e+02
1.014094586579594579e+04,1.205343324789661636e+02
1.014094588464273693e+04,1.205327986248892671e+02
1.014094590348952988e+04,1.205312647577090530e+02
1.014094592233632102e+04,1.205297308777221730e+02
1.014094594118311397e+04,1.205281969846331975e+02
1.014094596002990511e+04,1.205266630787386646e+02
1.014094597887669806e+04,1.205251291597431589e+02
1.014094599772348920e+04,1.205235952279433462e+02
1.014094601657028215e+04,1.205220612830436835e+02
1.014094603541707511e+04,1.205205273251927593e+02
1.014094605426386624e+04,1.205189933545392762e+02
1.014094607311065920e+04,1.205174593707876483e+02
1.014094609195745034e+04,1.205159253742346124e+02
1.014094611080424329e+04,1.205143913645845970e+02
1.014094612965103443e+04,1.205128573421343532e+02
1.014094614849782738e+04,1.205113233065882667e+02
1.014094616734461852e+04,1.205097892582430887e+02
1.014094618619141147e+04,1.205082551968032050e+02
1.014094620503820261e+04,1.205067211225653949e+02
1.014094622388499556e+04,1.205051870352340728e+02
1.014094624273178670e+04,1.205036529351059613e+02
1.014094626157857965e+04,1.205021188218854888e+02
1.014094628042537079e+04,1.205005846958694065e+02
1.014094629927216374e+04,1.204990505567621710e+02
1.014094631811895488e+04,1.204975164048603773e+02
1.014094633696574783e+04,1.204959822398685816e+02
1.014094635581253897e+04,1.204944480620834497e+02
1.014094637465933192e+04,1.204929138712094243e+02
1.014094639350612306e+04,1.204913796675432565e+02
1.014094641235291601e+04,1.204898454507893746e+02
1.014094643119970897e+04,1.204883112210963816e+02
1.014094645004650010e+04,1.204867769786129799e+02
1.014094646889329306e+04,1.204852427230435410e+02
1.014094648774008419e+04,1.204837084546849297e+02
1.014094650658687715e+04,1.204821741732413898e+02
1.014094652543366828e+04,1.204806398790097717e+02
1.014094654428046124e+04,1.204791055716944470e+02
1.014094656312725238e+04,1.204775712515921953e+02
1.014094658197404533e+04,1.204760369184073738e+02
1.014094660082083647e+04,1.204745025724368475e+02
1.014094661966762942e+04,1.204729682133849025e+02
1.014094663851442056e+04,1.204714338415482899e+02
1.014094665736121351e+04,1.204698994566314809e+02
1.014094667620800465e+04,1.204683650589311981e+02
1.014094669505479760e+04,1.204668306481517988e+02
1.014094671390158874e+04,1.204652962245901477e+02
1.014094673274838169e+04,1.204637617879505314e+02
1.014094675159517283e+04,1.204622273385298001e+02
1.014094677044196578e+04,1.204606928760323257e+02
1.014094678928875692e+04,1.204591584007548022e+02
1.014094680813554987e+04,1.204576239124017007e+02
1.014094682698234101e+04,1.204560894112697724e+02
1.014094684582913396e+04,1.204545548970633320e+02
1.014094686467592692e+04,1.204530203699311386e+02
1.014094688352271805e+04,1.204514858300218805e+02
1.014094690236951101e+04,1.204499512770398866e+02
1.014094692121630214e+04,1.204484167112819648e+02
1.014094694006309510e+04,1.204468821324524299e+02
1.014094695890988623e+04,1.204453475408481893e+02
1.014094697775667919e+04,1.204438129361734724e+02
1.014094699660347032e+04,1.204422783187251582e+02
1.014094701545026328e+04,1.204407436882075757e+02
1.014094703429705442e+04,1.204392090449175328e+02
1.014094705314384737e+04,1.204376743885593726e+02
1.014094707199063851e+04,1.204361397194299741e+02
1.014094709083743146e+04,1.204346050372336094e+02
1.014094710968422260e+04,1.204330703422670297e+02
1.014094712853101555e+04,1.204315356342347201e+02
1.014094714737780669e+04,1.204300009134334175e+02
1.014094716622459964e+04,1.204284661795674367e+02
1.014094718507139078e+04,1.204269314329336709e+02
1.014094720391818373e+04,1.204253966732363921e+02
1.014094722276497487e+04,1.204238619007724793e+02
1.014094724161176782e+04,1.204223271152461905e+02
1.014094726045856078e+04,1.204207923168063417e+02
1.014094727930535191e+04,1.204192575056015357e+02
1.014094729815214487e+04,1.204177226813361159e+02
1.014094731699893600e+04,1.204161878443069185e+02
1.014094733584572896e+04,1.204146529942182724e+02
1.014094735469252009e+04,1.204131181313670425e+02
1.014094737353931305e+04,1.204115832554575576e+02
1.014094739238610418e+04,1.204100483667865689e+02
1.014094741123289714e+04,1.204085134650584479e+02
1.014094743007968827e+04,1.204069785505700878e+02
1.014094744892648123e+04,1.204054436230257039e+02
1.014094746777327236e+04,1.204039086827222036e+02
1.014094748662006532e+04,1.204023737293638447e+02
1.014094750546685646e+04,1.204008387632475490e+02
1.014094752431364941e+04,1.203993037840775457e+02
1.014094754316044055e+04,1.203977687921508135e+02
1.014094756200723350e+04,1.203962337871715249e+02
1.014094758085402464e+04,1.203946987694365731e+02
1.014094759970081759e+04,1.203931637386502587e+02
1.014094761854760873e+04,1.203916286951094747e+02
1.014094763739440168e+04,1.203900936385184224e+02
1.014094765624119282e+04,1.203885585691740943e+02
1.014094767508798577e+04,1.203870234867806772e+02
1.014094769393477873e+04,1.203854883914869873e+02
1.014094771278156986e+04,1.203839532834416417e+02
1.014094773162836282e+04,1.203824181623490404e+02
1.014094775047515395e+04,1.203808830285060054e+02
1.014094776932194691e+04,1.203793478816167521e+02
1.014094778816873804e+04,1.203778127219782590e+02
1.014094780701553100e+04,1.203762775492947270e+02
1.014094782586232213e+04,1.203747423638631062e+02
1.014094784470911509e+04,1.203732071653876261e+02
1.014094786355590622e+04,1.203716719541652083e+02
1.014094788240269918e+04,1.203701367299000538e+02
1.014094790124949031e+04,1.203686014928891552e+02
1.014094792009628327e+04,1.203670662428366427e+02
1.014094793894307440e+04,1.203655309800395514e+02
1.014094795778986736e+04,1.203639957042020256e+02
1.014094797663665850e+04,1.203624604156210722e+02
1.014094799548345145e+04,1.203609251140008354e+02
1.014094801433024259e+04,1.203593897996383504e+02
1.014094803317703554e+04,1.203578544722377615e+02
1.014094805202382668e+04,1.203563191320959618e+02
1.014094807087061963e+04,1.203547837789172803e+02
1.014094808971741259e+04,1.203532484128504052e+02
1.014094810856420372e+04,1.203517130340441383e+02
1.014094812741099668e+04,1.203501776422026239e+02
1.014094814625778781e+04,1.203486422376228973e+02
1.014094816510458077e+04,1.203471068200091594e+02
1.014094818395137190e+04,1.203455713896582751e+02
1.014094820279816486e+04,1.203440359462745732e+02
1.014094822164495599e+04,1.203425004901549045e+02
1.014094824049174895e+04,1.203409650210034698e+02
1.014094825933854008e+04,1.203394295391172761e+02
1.014094827818533304e+04,1.203378940442004961e+02
1.014094829703212417e+04,1.203363585365501223e+02
1.014094831587891713e+04,1.203348230158703274e+02
1.014094833472570826e+04,1.203332874824581040e+02
1.014094835357250122e+04,1.203317519360175680e+02
1.014094837241929235e+04,1.203302163768457973e+02
1.014094839126608531e+04,1.203286808046468508e+02
1.014094841011287645e+04,1.203271452197178206e+02
1.014094842895966940e+04,1.203256096217627800e+02
1.014094844780646054e+04,1.203240740110787925e+02
1.014094846665325349e+04,1.203225383873700025e+02
1.014094848550004463e+04,1.203210027509333884e+02
1.014094850434683758e+04,1.203194671014731938e+02
1.014094852319363054e+04,1.203179314391380643e+02
1.014094854204042167e+04,1.203163957640769013e+02
1.014094856088721463e+04,1.203148600759937921e+02
1.014094857973400576e+04,1.203133243751858004e+02
1.014094859858079872e+04,1.203117886613569993e+02
1.014094861742758985e+04,1.203102529348044953e+02
1.014094863627438281e+04,1.203087171952323899e+02
1.014094865512117394e+04,1.203071814429376332e+02
1.014094867396796690e+04,1.203056456776244829e+02
1.014094869281475803e+04,1.203041098995899461e+02
1.014094871166155099e+04,1.203025741085380389e+02
1.014094873050834212e+04,1.203010383047658962e+02
1.014094874935513508e+04,1.202995024879775627e+02
1.014094876820192621e+04,1.202979666584701590e+02
1.014094878704871917e+04,1.202964308159477582e+02
1.014094880589551030e+04,1.202948949607074525e+02
1.014094882474230326e+04,1.202933590924532581e+02
1.014094884358909439e+04,1.202918232114822672e+02
1.014094886243588735e+04,1.202902873174986951e+02
1.014094888128267849e+04,1.202887514107994349e+02
1.014094890012947144e+04,1.202872154910886167e+02
1.014094891897626439e+04,1.202856795585151417e+02
1.014094893782305553e+04,1.202841436132277408e+02
1.014094895666984849e+04,1.202826076549305867e+02
1.014094897551663962e+04,1.202810716839207288e+02
1.014094899436343258e+04,1.202795356999021976e+02
1.014094901321022371e+04,1.202779997031721138e+02
1.014094903205701667e+04,1.202764636934345219e+02
1.014094905090380780e+04,1.202749276709865569e+02
1.014094906975060076e+04,1.202733916355322492e+02
1.014094908859739189e+04,1.202718555873687194e+02
1.014094910744418485e+04,1.202703195262000264e+02
1.014094912629097598e+04,1.202687834523232198e+02
1.014094914513776894e+04,1.202672473654424294e+02
1.014094916398456007e+04,1.202657112658547334e+02
1.014094918283135303e+04,1.202641751532641479e+02
1.014094920167814416e+04,1.202626390279678077e+02
1.014094922052493712e+04,1.202611028896697292e+02
1.014094923937172825e+04,1.202595667386671039e+02
1.014094925821852121e+04,1.202580305746638771e+02
1.014094927706531234e+04,1.202564943979572973e+02
1.014094929591210530e+04,1.202549582082512529e+02
1.014094931475889643e+04,1.202534220058429213e+02
1.014094933360568939e+04,1.202518857904364182e+02
1.014094935245248234e+04,1.202503495621804603e+02
1.014094937129927348e+04,1.202488133212240200e+02
1.014094939014606643e+04,1.202472770672710283e+02
1.014094940899285757e+04,1.202457408006186768e+02
1.014094942783965053e+04,1.202442045209709960e+02
1.014094944668644166e+04,1.202426682286250355e+02
1.014094946553323462e+04,1.202411319232849820e+02
