Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.013335458699013725e+04,1.256453982344320366e+03
1.013335460790889738e+04,1.256483008069587640e+03
1.013335462882765569e+04,1.256512031934957804e+03
1.013335464974641400e+04,1.256541053942775079e+03
1.013335467066517231e+04,1.256570074092857567e+03
1.013335469158393062e+04,1.256599092385025187e+03
1.013335471250268893e+04,1.256628108819097633e+03
1.013335473342144724e+04,1.256657123394893006e+03
1.013335475434020555e+04,1.256686136112231452e+03
1.013335477525896567e+04,1.256715146973454921e+03
1.013335479617772398e+04,1.256744155973337001e+03
1.013335481709648229e+04,1.256773163114219869e+03
1.013335483801524060e+04,1.256802168395923445e+03
1.013335485893399891e+04,1.256831171818266512e+03
1.013335487985275722e+04,1.256860173381068535e+03
1.013335490077151553e+04,1.256889173084149434e+03
1.013335492169027384e+04,1.256918170927328219e+03
1.013335494260903397e+04,1.256947166912945477e+03
1.013335496352779228e+04,1.256976161035778659e+03
1.013335498444655059e+04,1.257005153298167897e+03
1.013335500536530890e+04,1.257034143699933338e+03
1.013335502628406721e+04,1.257063132240894220e+03
1.013335504720282552e+04,1.257092118920870007e+03
1.013335506812158383e+04,1.257121103739680620e+03
1.013335508904034396e+04,1.257150086699665735e+03
1.013335510995910226e+04,1.257179067795604169e+03
1.013335513087786057e+04,1.257208047029835598e+03
1.013335515179661888e+04,1.257237024402180623e+03
1.013335517271537719e+04,1.257265999912458255e+03
1.013335519363413550e+04,1.257294973560488415e+03
1.013335521455289381e+04,1.257323945346090568e+03
1.013335523547165212e+04,1.257352915269084178e+03
1.013335525639041225e+04,1.257381883331808922e+03
1.013335527730917056e+04,1.257410849529045436e+03
1.013335529822792887e+04,1.257439813863132940e+03
1.013335531914668718e+04,1.257468776333891583e+03
1.013335534006544549e+04,1.257497736941140829e+03
1.013335536098420380e+04,1.257526695684700599e+03
1.013335538190296211e+04,1.257555652564390357e+03
1.013335540282172042e+04,1.257584607580030251e+03
1.013335542374048055e+04,1.257613560733957911e+03
1.013335544465923886e+04,1.257642512020957611e+03
1.013335546557799717e+04,1.257671461443366752e+03
1.013335548649675547e+04,1.257700409001005937e+03
1.013335550741551378e+04,1.257729354693695313e+03
1.013335552833427209e+04,1.257758298521253437e+03
1.013335554925303040e+04,1.257787240483501137e+03
1.013335557017178871e+04,1.257816180580258788e+03
1.013335559109054884e+04,1.257845118813861973e+03
1.013335561200930715e+04,1.257874055179098605e+03
1.013335563292806546e+04,1.257902989678304721e+03
1.013335565384682377e+04,1.257931922311300241e+03
1.013335567476558208e+04,1.257960853077905767e+03
1.013335569568434039e+04,1.257989781977941220e+03
1.013335571660309870e+04,1.258018709011226747e+03
1.013335573752185701e+04,1.258047634177582495e+03
1.013335575844061714e+04,1.258076557479342910e+03
1.013335577935937545e+04,1.258105478911298860e+03
1.013335580027813376e+04,1.258134398475785702e+03
1.013335582119689207e+04,1.258163316172622672e+03
1.013335584211565038e+04,1.258192232001631737e+03
1.013335586303440869e+04,1.258221145962631226e+03
1.013335588395316699e+04,1.258250058055442423e+03
1.013335590487192530e+04,1.258278968279885248e+03
1.013335592579068543e+04,1.258307876638293692e+03
1.013335594670944374e+04,1.258336783125460897e+03
1.013335596762820205e+04,1.258365687743721310e+03
1.013335598854696036e+04,1.258394590492893940e+03
1.013335600946571867e+04,1.258423491372800527e+03
1.013335603038447698e+04,1.258452390383260081e+03
1.013335605130323529e+04,1.258481287524094569e+03
1.013335607222199542e+04,1.258510182797635707e+03
1.013335609314075373e+04,1.258539076198679368e+03
1.013335611405951204e+04,1.258567967729558177e+03
1.013335613497827035e+04,1.258596857390093419e+03
1.013335615589702866e+04,1.258625745180105014e+03
1.013335617681578697e+04,1.258654631099413109e+03
1.013335619773454528e+04,1.258683515147838534e+03
1.013335621865330359e+04,1.258712397325202119e+03
1.013335623957206371e+04,1.258741277633835125e+03
1.013335626049082202e+04,1.258770156068535698e+03
1.013335628140958033e+04,1.258799032631636919e+03
1.013335630232833864e+04,1.258827907322957572e+03
1.013335632324709695e+04,1.258856780142319394e+03
1.013335634416585526e+04,1.258885651089542307e+03
1.013335636508461357e+04,1.258914520164447367e+03
1.013335638600337188e+04,1.258943387366855404e+03
1.013335640692213201e+04,1.258972252699096998e+03
1.013335642784089032e+04,1.259001116155972340e+03
1.013335644875964863e+04,1.259029977739813148e+03
1.013335646967840694e+04,1.259058837450439569e+03
1.013335649059716525e+04,1.259087695287671977e+03
1.013335651151592356e+04,1.259116551251331884e+03
1.013335653243468187e+04,1.259145405341240121e+03
1.013335655335344018e+04,1.259174257557217288e+03
1.013335657427220031e+04,1.259203107901591693e+03
1.013335659519095861e+04,1.259231956369168756e+03
1.013335661610971692e+04,1.259260802962276784e+03
1.013335663702847523e+04,1.259289647680737517e+03
1.013335665794723354e+04,1.259318490524371100e+03
1.013335667886599185e+04,1.259347331492998592e+03
1.013335669978475016e+04,1.259376170586441503e+03
1.013335672070350847e+04,1.259405007804520437e+03
1.013335674162226860e+04,1.259433843149563700e+03
1.013335676254102691e+04,1.259462676616376939e+03
1.013335678345978522e+04,1.259491508207289371e+03
1.013335680437854353e+04,1.259520337922121598e+03
1.013335682529730184e+04,1.259549165760695132e+03
1.013335684621606015e+04,1.259577991722830802e+03
1.013335686713481846e+04,1.259606815808348983e+03
1.013335688805357859e+04,1.259635638019578437e+03
1.013335690897233690e+04,1.259664458351326402e+03
1.013335692989109521e+04,1.259693276805920959e+03
1.013335695080985352e+04,1.259722093383183392e+03
1.013335697172861182e+04,1.259750908082934075e+03
1.013335699264737013e+04,1.259779720904994974e+03
1.013335701356612844e+04,1.259808531849187375e+03
1.013335703448488675e+04,1.259837340915331879e+03
1.013335705540364688e+04,1.259866148105754746e+03
1.013335707632240519e+04,1.259894953415267764e+03
1.013335709724116350e+04,1.259923756846196966e+03
1.013335711815992181e+04,1.259952558398363408e+03
1.013335713907868012e+04,1.259981358071588829e+03
1.013335715999743843e+04,1.260010155865694060e+03
1.013335718091619674e+04,1.260038951780500838e+03
1.013335720183495505e+04,1.260067745815830904e+03
1.013335722275371518e+04,1.260096537974007560e+03
1.013335724367247349e+04,1.260125328249846689e+03
1.013335726459123180e+04,1.260154116645672957e+03
1.013335728550999011e+04,1.260182903161307422e+03
1.013335730642874842e+04,1.260211687796571823e+03
1.013335732734750673e+04,1.260240470551287217e+03
1.013335734826626503e+04,1.260269251425275570e+03
1.013335736918502334e+04,1.260298030418358167e+03
1.013335739010378347e+04,1.260326807532858993e+03
1.013335741102254178e+04,1.260355582763594612e+03
1.013335743194130009e+04,1.260384356112888781e+03
1.013335745286005840e+04,1.260413127580564151e+03
1.013335747377881671e+04,1.260441897166441095e+03
1.013335749469757502e+04,1.260470664870341579e+03
1.013335751561633333e+04,1.260499430692087799e+03
1.013335753653509164e+04,1.260528194631500128e+03
1.013335755745385177e+04,1.260556956690902553e+03
1.013335757837261008e+04,1.260585716865114136e+03
1.013335759929136839e+04,1.260614475156457274e+03
1.013335762021012670e+04,1.260643231564753933e+03
1.013335764112888501e+04,1.260671986089826760e+03
1.013335766204764332e+04,1.260700738731496131e+03
1.013335768296640163e+04,1.260729489489584466e+03
1.013335770388516175e+04,1.260758238366413252e+03
1.013335772480392006e+04,1.260786985356804962e+03
1.013335774572267837e+04,1.260815730463080399e+03
1.013335776664143668e+04,1.260844473685062212e+03
1.013335778756019499e+04,1.260873215022571685e+03
1.013335780847895330e+04,1.260901954475431239e+03
1.013335782939771161e+04,1.260930692043462386e+03
1.013335785031646992e+04,1.260959427726487093e+03
1.013335787123523005e+04,1.260988161526826389e+03
1.013335789215398836e+04,1.261016893439303885e+03
1.013335791307274667e+04,1.261045623466241068e+03
1.013335793399150498e+04,1.261074351607459903e+03
1.013335795491026329e+04,1.261103077862781902e+03
1.013335797582902160e+04,1.261131802232029258e+03
1.013335799674777991e+04,1.261160524715024394e+03
1.013335801766653822e+04,1.261189245311588593e+03
1.013335803858529835e+04,1.261217964024041521e+03
1.013335805950405665e+04,1.261246680847211110e+03
1.013335808042281496e+04,1.261275395783416116e+03
1.013335810134157327e+04,1.261304108832479415e+03
1.013335812226033158e+04,1.261332819994222518e+03
1.013335814317908989e+04,1.261361529268467621e+03
1.013335816409784820e+04,1.261390236655036688e+03
1.013335818501660651e+04,1.261418942153753051e+03
1.013335820593536664e+04,1.261447645766933420e+03
1.013335822685412495e+04,1.261476347489408909e+03
1.013335824777288326e+04,1.261505047323497593e+03
1.013335826869164157e+04,1.261533745269021210e+03
1.013335828961039988e+04,1.261562441325803093e+03
1.013335831052915819e+04,1.261591135493664979e+03
1.013335833144791650e+04,1.261619827772428835e+03
1.013335835236667481e+04,1.261648518161917309e+03
1.013335837328543494e+04,1.261677206664447567e+03
1.013335839420419325e+04,1.261705893274852087e+03
1.013335841512295156e+04,1.261734577995448944e+03
1.013335843604170987e+04,1.261763260826059422e+03
1.013335845696046817e+04,1.261791941766506625e+03
1.013335847787922648e+04,1.261820620816612973e+03
1.013335849879798479e+04,1.261849297976200660e+03
1.013335851971674492e+04,1.261877973247585260e+03
1.013335854063550323e+04,1.261906646625602662e+03
1.013335856155426154e+04,1.261935318112569348e+03
1.013335858247301985e+04,1.261963987708307513e+03
1.013335860339177816e+04,1.261992655412639351e+03
1.013335862431053647e+04,1.262021321225387510e+03
1.013335864522929478e+04,1.262049985146375093e+03
1.013335866614805309e+04,1.262078647175424067e+03
1.013335868706681322e+04,1.262107307314849777e+03
1.013335870798557153e+04,1.262135965559489705e+03
1.013335872890432984e+04,1.262164621911659879e+03
1.013335874982308815e+04,1.262193276371181582e+03
1.013335877074184646e+04,1.262221928937878147e+03
1.013335879166060477e+04,1.262250579611572903e+03
1.013335881257936308e+04,1.262279228392087361e+03
1.013335883349812138e+04,1.262307875279245309e+03
1.013335885441688151e+04,1.262336520275360272e+03
1.013335887533563982e+04,1.262365163375272004e+03
1.013335889625439813e+04,1.262393804581295399e+03
1.013335891717315644e+04,1.262422443893253330e+03
1.013335893809191475e+04,1.262451081310967538e+03
1.013335895901067306e+04,1.262479716834262263e+03
1.013335897992943137e+04,1.262508350462959243e+03
1.013335900084818968e+04,1.262536982196881809e+03
1.013335902176694981e+04,1.262565612038342579e+03
1.013335904268570812e+04,1.262594239982185172e+03
1.013335906360446643e+04,1.262622866030721752e+03
1.013335908452322474e+04,1.262651490183775877e+03
1.013335910544198305e+04,1.262680112441169967e+03
1.013335912636074136e+04,1.262708732802727354e+03
1.013335914727949967e+04,1.262737351268271141e+03
1.013335916819825798e+04,1.262765967837623748e+03
1.013335918911701810e+04,1.262794582513096884e+03
1.013335921003577641e+04,1.262823195289537352e+03
1.013335923095453472e+04,1.262851806169255497e+03
1.013335925187329303e+04,1.262880415152075784e+03
1.013335927279205134e+04,1.262909022237820636e+03
1.013335929371080965e+04,1.262937627426312929e+03
1.013335931462956796e+04,1.262966230717375993e+03
1.013335933554832809e+04,1.262994832113320399e+03
1.013335935646708640e+04,1.263023431608994542e+03
1.013335937738584471e+04,1.263052029206708994e+03
1.013335939830460302e+04,1.263080624906287539e+03
1.013335941922336133e+04,1.263109218707552373e+03
1.013335944014211964e+04,1.263137810610327733e+03
1.013335946106087795e+04,1.263166400614435815e+03
1.013335948197963626e+04,1.263194988719701087e+03
1.013335950289839639e+04,1.263223574928431844e+03
1.013335952381715470e+04,1.263252159235479439e+03
1.013335954473591300e+04,1.263280741643154442e+03
1.013335956565467131e+04,1.263309322151279503e+03
1.013335958657342962e+04,1.263337900759677041e+03
1.013335960749218793e+04,1.263366477468171297e+03
1.013335962841094624e+04,1.263395052276586284e+03
1.013335964932970455e+04,1.263423625184744651e+03
1.013335967024846468e+04,1.263452196194954240e+03
1.013335969116722299e+04,1.263480765302069358e+03
1.013335971208598130e+04,1.263509332508398984e+03
1.013335973300473961e+04,1.263537897813765767e+03
1.013335975392349792e+04,1.263566461217993492e+03
1.013335977484225623e+04,1.263595022720905945e+03
1.013335979576101454e+04,1.263623582322326001e+03
1.013335981667977285e+04,1.263652140022078129e+03
1.013335983759853298e+04,1.263680695822467897e+03
1.013335985851729129e+04,1.263709249718353249e+03
1.013335987943604960e+04,1.263737801712041346e+03
1.013335990035480791e+04,1.263766351803355292e+03
1.013335992127356621e+04,1.263794899992118872e+03
1.013335994219232452e+04,1.263823446278155870e+03
1.013335996311108283e+04,1.263851990661290074e+03
1.013335998402984114e+04,1.263880533141344813e+03
1.013336000494860127e+04,1.263909073720626338e+03
1.013336002586735958e+04,1.263937612393993277e+03
1.013336004678611789e+04,1.263966149163752789e+03
1.013336006770487620e+04,1.263994684029727978e+03
1.013336008862363451e+04,1.264023216991742856e+03
1.013336010954239282e+04,1.264051748049621210e+03
1.013336013046115113e+04,1.264080277203186597e+03
1.013336015137991126e+04,1.264108804454743222e+03
1.013336017229866957e+04,1.264137329799154486e+03
1.013336019321742788e+04,1.264165853238725276e+03
1.013336021413618619e+04,1.264194374773277787e+03
1.013336023505494450e+04,1.264222894402637166e+03
1.013336025597370281e+04,1.264251412126627656e+03
1.013336027689246112e+04,1.264279927945072359e+03
1.013336029781121943e+04,1.264308441857795287e+03
1.013336031872997955e+04,1.264336953867100419e+03
1.013336033964873786e+04,1.264365463967852520e+03
1.013336036056749617e+04,1.264393972162355567e+03
1.013336038148625448e+04,1.264422478450433118e+03
1.013336040240501279e+04,1.264450982831908959e+03
1.013336042332377110e+04,1.264479485306607785e+03
1.013336044424252941e+04,1.264507985874353835e+03
1.013336046516128772e+04,1.264536484534970441e+03
1.013336048608004785e+04,1.264564981290760215e+03
1.013336050699880616e+04,1.264593476136591335e+03
1.013336052791756447e+04,1.264621969074765730e+03
1.013336054883632278e+04,1.264650460105108095e+03
1.013336056975508109e+04,1.264678949227441990e+03
1.013336059067383940e+04,1.264707436441592336e+03
1.013336061159259771e+04,1.264735921747382463e+03
1.013336063251135602e+04,1.264764405144637749e+03
1.013336065343011614e+04,1.264792886635657851e+03
1.013336067434887445e+04,1.264821366215314811e+03
1.013336069526763276e+04,1.264849843885909195e+03
1.013336071618639107e+04,1.264878319647265471e+03
1.013336073710514938e+04,1.264906793499207879e+03
1.013336075802390769e+04,1.264935265441560887e+03
1.013336077894266600e+04,1.264963735474148734e+03
1.013336079986142431e+04,1.264992203596795889e+03
1.013336082078018444e+04,1.265020669811802009e+03
1.013336084169894275e+04,1.265049134114040953e+03
1.013336086261770106e+04,1.265077596505812380e+03
1.013336088353645937e+04,1.265106056986941212e+03
1.013336090445521768e+04,1.265134515557251461e+03
1.013336092537397599e+04,1.265162972216567823e+03
1.013336094629273430e+04,1.265191426964714765e+03
1.013336096721149443e+04,1.265219879803991262e+03
1.013336098813025274e+04,1.265248330729273221e+03
1.013336100904901105e+04,1.265276779742859844e+03
1.013336102996776935e+04,1.265305226844574690e+03
1.013336105088652766e+04,1.265333672034243591e+03
1.013336107180528597e+04,1.265362115311690332e+03
1.013336109272404428e+04,1.265390556676739834e+03
1.013336111364280259e+04,1.265418996129217248e+03
1.013336113456156272e+04,1.265447433671419503e+03
1.013336115548032103e+04,1.265475869298225916e+03
1.013336117639907934e+04,1.265504303011933644e+03
1.013336119731783765e+04,1.265532734812368062e+03
1.013336121823659596e+04,1.265561164699353640e+03
1.013336123915535427e+04,1.265589592672715071e+03
1.013336126007411258e+04,1.265618018732277051e+03
1.013336128099287089e+04,1.265646442877864729e+03
1.013336130191163102e+04,1.265674865111773897e+03
1.013336132283038933e+04,1.265703285428887284e+03
1.013336134374914764e+04,1.265731703831499999e+03
1.013336136466790595e+04,1.265760120319438101e+03
1.013336138558666426e+04,1.265788534892526286e+03
1.013336140650542256e+04,1.265816947550589020e+03
1.013336142742418087e+04,1.265845358293451227e+03
1.013336144834293918e+04,1.265873767120938510e+03
1.013336146926169931e+04,1.265902174035345297e+03
1.013336149018045762e+04,1.265930579031556817e+03
1.013336151109921593e+04,1.265958982111867726e+03
1.013336153201797424e+04,1.265987383276103401e+03
1.013336155293673255e+04,1.266015782524088763e+03
1.013336157385549086e+04,1.266044179855648963e+03
1.013336159477424917e+04,1.266072575270609150e+03
1.013336161569300748e+04,1.266100968768794019e+03
1.013336163661176761e+04,1.266129360352498225e+03
1.013336165753052592e+04,1.266157750016608588e+03
1.013336167844928423e+04,1.266186137763419083e+03
1.013336169936804254e+04,1.266214523592755313e+03
1.013336172028680085e+04,1.266242907504442201e+03
1.013336174120555916e+04,1.266271289498304895e+03
1.013336176212431747e+04,1.266299669574169229e+03
1.013336178304307577e+04,1.266328047731859897e+03
1.013336180396183590e+04,1.266356423973669280e+03
1.013336182488059421e+04,1.266384798294488519e+03
1.013336184579935252e+04,1.266413170696609768e+03
1.013336186671811083e+04,1.266441541179858177e+03
1.013336188763686914e+04,1.266469909744060033e+03
1.013336190855562745e+04,1.266498276389040484e+03
1.013336192947438576e+04,1.266526641114623772e+03
1.013336195039314589e+04,1.266555003923102731e+03
1.013336197131190420e+04,1.266583364809369414e+03
1.013336199223066251e+04,1.266611723775716428e+03
1.013336201314942082e+04,1.266640080821968013e+03
1.013336203406817913e+04,1.266668435947950911e+03
1.013336205498693744e+04,1.266696789153489817e+03
1.013336207590569575e+04,1.266725140438410335e+03
1.013336209682445406e+04,1.266753489802538070e+03
1.013336211774321418e+04,1.266781837248163583e+03
1.013336213866197249e+04,1.266810182770182337e+03
1.013336215958073080e+04,1.266838526370884438e+03
1.013336218049948911e+04,1.266866868050096400e+03
1.013336220141824742e+04,1.266895207807643828e+03
1.013336222233700573e+04,1.266923545643351417e+03
1.013336224325576404e+04,1.266951881557045226e+03
1.013336226417452235e+04,1.266980215548551087e+03
1.013336228509328248e+04,1.267008547620157970e+03
1.013336230601204079e+04,1.267036877766764746e+03
1.013336232693079910e+04,1.267065205990660388e+03
1.013336234784955741e+04,1.267093532291670499e+03
1.013336236876831572e+04,1.267121856669621366e+03
1.013336238968707403e+04,1.267150179124338365e+03
1.013336241060583234e+04,1.267178499655647556e+03
1.013336243152459065e+04,1.267206818263374316e+03
1.013336245244335078e+04,1.267235134949806934e+03
1.013336247336210909e+04,1.267263449709846782e+03
1.013336249428086739e+04,1.267291762545781921e+03
1.013336251519962570e+04,1.267320073457438411e+03
1.013336253611838401e+04,1.267348382444641629e+03
1.013336255703714232e+04,1.267376689507218089e+03
1.013336257795590063e+04,1.267404994644993394e+03
1.013336259887465894e+04,1.267433297857793150e+03
1.013336261979341907e+04,1.267461599147904735e+03
1.013336264071217738e+04,1.267489898510232479e+03
1.013336266163093569e+04,1.267518195947062395e+03
1.013336268254969400e+04,1.267546491458221681e+03
1.013336270346845231e+04,1.267574785043535712e+03
1.013336272438721062e+04,1.267603076702830094e+03
1.013336274530596893e+04,1.267631366435931568e+03
1.013336276622472906e+04,1.267659654245125921e+03
1.013336278714348737e+04,1.267687940125319756e+03
1.013336280806224568e+04,1.267716224078798405e+03
1.013336282898100399e+04,1.267744506105388155e+03
1.013336284989976230e+04,1.267772786204915974e+03
1.013336287081852061e+04,1.267801064377207467e+03
1.013336289173727891e+04,1.267829340622088466e+03
1.013336291265603722e+04,1.267857614939385940e+03
1.013336293357479735e+04,1.267885887331383856e+03
1.013336295449355566e+04,1.267914157792992000e+03
1.013336297541231397e+04,1.267942426326495024e+03
1.013336299633107228e+04,1.267970692931718986e+03
1.013336301724983059e+04,1.267998957608490628e+03
1.013336303816858890e+04,1.268027220356635553e+03
1.013336305908734721e+04,1.268055481175980503e+03
1.013336308000610552e+04,1.268083740066352675e+03
1.013336310092486565e+04,1.268111997030033763e+03
1.013336312184362396e+04,1.268140252061937417e+03
1.013336314276238227e+04,1.268168505164346243e+03
1.013336316368114058e+04,1.268196756337087663e+03
1.013336318459989889e+04,1.268225005579986828e+03
1.013336320551865720e+04,1.268253252892871160e+03
1.013336322643741551e+04,1.268281498275566946e+03
1.013336324735617382e+04,1.268309741727900700e+03
1.013336326827493394e+04,1.268337983252154345e+03
1.013336328919369225e+04,1.268366222843243349e+03
1.013336331011245056e+04,1.268394460503449636e+03
1.013336333103120887e+04,1.268422696232599947e+03
1.013336335194996718e+04,1.268450930030520794e+03
1.013336337286872549e+04,1.268479161897039376e+03
1.013336339378748380e+04,1.268507391831981067e+03
1.013336341470624211e+04,1.268535619835174202e+03
1.013336343562500224e+04,1.268563845908898202e+03
1.013336345654376055e+04,1.268592070048071719e+03
1.013336347746251886e+04,1.268620292254975993e+03
1.013336349838127717e+04,1.268648512529437085e+03
1.013336351930003548e+04,1.268676730871282189e+03
1.013336354021879379e+04,1.268704947280338502e+03
1.013336356113755210e+04,1.268733161756431628e+03
1.013336358205631223e+04,1.268761374301843034e+03
1.013336360297507053e+04,1.268789584911491374e+03
1.013336362389382884e+04,1.268817793587657661e+03
1.013336364481258715e+04,1.268846000330169318e+03
1.013336366573134546e+04,1.268874205138851949e+03
1.013336368665010377e+04,1.268902408013534114e+03
1.013336370756886208e+04,1.268930608954040508e+03
1.013336372848762039e+04,1.268958807960199692e+03
1.013336374940638052e+04,1.268987005034289496e+03
1.013336377032513883e+04,1.269015200171233573e+03
1.013336379124389714e+04,1.269043393373311119e+03
1.013336381216265545e+04,1.269071584640348192e+03
1.013336383308141376e+04,1.269099773972172898e+03
1.013336385400017207e+04,1.269127961368611750e+03
1.013336387491893038e+04,1.269156146829491490e+03
1.013336389583768869e+04,1.269184330354639314e+03
1.013336391675644882e+04,1.269212511946332825e+03
1.013336393767520713e+04,1.269240691599498632e+03
1.013336395859396544e+04,1.269268869316413202e+03
1.013336397951272374e+04,1.269297045096905094e+03
1.013336400043148205e+04,1.269325218940799914e+03
1.013336402135024036e+04,1.269353390847926448e+03
1.013336404226899867e+04,1.269381560818110756e+03
1.013336406318775698e+04,1.269409728851180034e+03
1.013336408410651711e+04,1.269437894949411202e+03
1.013336410502527542e+04,1.269466059107732690e+03
1.013336412594403373e+04,1.269494221328421418e+03
1.013336414686279204e+04,1.269522381611304127e+03
1.013336416778155035e+04,1.269550539956208240e+03
1.013336418870030866e+04,1.269578696362961637e+03
1.013336420961906697e+04,1.269606850831391057e+03
1.013336423053782528e+04,1.269635003361324152e+03
1.013336425145658541e+04,1.269663153955035568e+03
1.013336427237534372e+04,1.269691302607457601e+03
1.013336429329410203e+04,1.269719449320864896e+03
1.013336431421286034e+04,1.269747594095085333e+03
1.013336433513161865e+04,1.269775736929946788e+03
1.013336435605037695e+04,1.269803877825275549e+03
1.013336437696913526e+04,1.269832016780900176e+03
1.013336439788789539e+04,1.269860153799093951e+03
1.013336441880665370e+04,1.269888288874791442e+03
1.013336443972541201e+04,1.269916422010267070e+03
1.013336446064417032e+04,1.269944553205348029e+03
1.013336448156292863e+04,1.269972682459861744e+03
1.013336450248168694e+04,1.270000809773636547e+03
1.013336452340044525e+04,1.270028935146499407e+03
1.013336454431920356e+04,1.270057058578278202e+03
1.013336456523796369e+04,1.270085180071245304e+03
1.013336458615672200e+04,1.270113299620338239e+03
1.013336460707548031e+04,1.270141417227829834e+03
1.013336462799423862e+04,1.270169532893548421e+03
1.013336464891299693e+04,1.270197646617320743e+03
1.013336466983175524e+04,1.270225758398974676e+03
