Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.013335255787055939e+04,2.742668348559423208e+00
1.013335257878931770e+04,2.742668428558832971e+00
1.013335259970807601e+04,2.742668508553204987e+00
1.013335262062683432e+04,2.742668588542532149e+00
1.013335264154559445e+04,2.742668668526832221e+00
1.013335266246435276e+04,2.742668748506080334e+00
1.013335268338311107e+04,2.742668828480287146e+00
1.013335270430186938e+04,2.742668908449456211e+00
1.013335272522062769e+04,2.742668988413576869e+00
1.013335274613938600e+04,2.742669068372659780e+00
1.013335276705814431e+04,2.742669148326694284e+00
1.013335278797690262e+04,2.742669228275687487e+00
1.013335280889566275e+04,2.742669308219642943e+00
1.013335282981442106e+04,2.742669388158546440e+00
1.013335285073317937e+04,2.742669468092408636e+00
1.013335287165193768e+04,2.742669548021218873e+00
1.013335289257069599e+04,2.742669627944980704e+00
1.013335291348945429e+04,2.742669707863701234e+00
1.013335293440821260e+04,2.742669787777373358e+00
1.013335295532697091e+04,2.742669867685997076e+00
1.013335297624573104e+04,2.742669947589579493e+00
1.013335299716448935e+04,2.742670027488102846e+00
1.013335301808324766e+04,2.742670107381577793e+00
1.013335303900200597e+04,2.742670187270004334e+00
1.013335305992076428e+04,2.742670267153378916e+00
1.013335308083952259e+04,2.742670347031705091e+00
1.013335310175828090e+04,2.742670426904975756e+00
1.013335312267703921e+04,2.742670506773198014e+00
1.013335314359579934e+04,2.742670586636371866e+00
1.013335316451455765e+04,2.742670666494486653e+00
1.013335318543331596e+04,2.742670746347549482e+00
1.013335320635207427e+04,2.742670826195556799e+00
1.013335322727083258e+04,2.742670906038508605e+00
1.013335324818959089e+04,2.742670985876408452e+00
1.013335326910834920e+04,2.742671065709249234e+00
1.013335329002710751e+04,2.742671145537038058e+00
1.013335331094586763e+04,2.742671225359774922e+00
1.013335333186462594e+04,2.742671305177449170e+00
1.013335335278338425e+04,2.742671384990064354e+00
1.013335337370214256e+04,2.742671464797620473e+00
1.013335339462090087e+04,2.742671544600121081e+00
1.013335341553965918e+04,2.742671624397562624e+00
1.013335343645841749e+04,2.742671704189945103e+00
1.013335345737717762e+04,2.742671783977272071e+00
1.013335347829593593e+04,2.742671863759532869e+00
1.013335349921469424e+04,2.742671943536734602e+00
1.013335352013345255e+04,2.742672023308870166e+00
1.013335354105221086e+04,2.742672103075943113e+00
1.013335356197096917e+04,2.742672182837960548e+00
1.013335358288972748e+04,2.742672262594911814e+00
1.013335360380848579e+04,2.742672342346796910e+00
1.013335362472724591e+04,2.742672422093626494e+00
1.013335364564600422e+04,2.742672501835382803e+00
1.013335366656476253e+04,2.742672581572080048e+00
1.013335368748352084e+04,2.742672661303707571e+00
1.013335370840227915e+04,2.742672741030268924e+00
1.013335372932103746e+04,2.742672820751767659e+00
1.013335375023979577e+04,2.742672900468196673e+00
1.013335377115855408e+04,2.742672980179559517e+00
1.013335379207731421e+04,2.742673059885859743e+00
1.013335381299607252e+04,2.742673139587086695e+00
1.013335383391483083e+04,2.742673219283240371e+00
1.013335385483358914e+04,2.742673298974327878e+00
1.013335387575234745e+04,2.742673378660345662e+00
1.013335389667110576e+04,2.742673458341293724e+00
1.013335391758986407e+04,2.742673538017168511e+00
1.013335393850862238e+04,2.742673617687973575e+00
1.013335395942738251e+04,2.742673697353708917e+00
1.013335398034614082e+04,2.742673777014374537e+00
1.013335400126489913e+04,2.742673856669959775e+00
1.013335402218365743e+04,2.742673936320471739e+00
1.013335404310241574e+04,2.742674015965913981e+00
1.013335406402117405e+04,2.742674095606279394e+00
1.013335408493993236e+04,2.742674175241567980e+00
1.013335410585869067e+04,2.742674254871783290e+00
1.013335412677745080e+04,2.742674334496928878e+00
1.013335414769620911e+04,2.742674414116994086e+00
1.013335416861496742e+04,2.742674493731978913e+00
1.013335418953372573e+04,2.742674573341886912e+00
1.013335421045248404e+04,2.742674652946714531e+00
1.013335423137124235e+04,2.742674732546468874e+00
1.013335425229000066e+04,2.742674812141142837e+00
1.013335427320876079e+04,2.742674891730743525e+00
1.013335429412751910e+04,2.742674971315256727e+00
1.013335431504627741e+04,2.742675050894693101e+00
1.013335433596503572e+04,2.742675130469041989e+00
1.013335435688379403e+04,2.742675210038317601e+00
1.013335437780255234e+04,2.742675289602509281e+00
1.013335439872131064e+04,2.742675369161613474e+00
1.013335441964006895e+04,2.742675448715640840e+00
1.013335444055882908e+04,2.742675528264591378e+00
1.013335446147758739e+04,2.742675607808447324e+00
1.013335448239634570e+04,2.742675687347219338e+00
1.013335450331510401e+04,2.742675766880907418e+00
1.013335452423386232e+04,2.742675846409511564e+00
1.013335454515262063e+04,2.742675925933031778e+00
1.013335456607137894e+04,2.742676005451460952e+00
1.013335458699013725e+04,2.742676084964802641e+00
1.013335460790889738e+04,2.742676164473071054e+00
1.013335462882765569e+04,2.742676243976237771e+00
1.013335464974641400e+04,2.742676323474320554e+00
1.013335467066517231e+04,2.742676402967315852e+00
1.013335469158393062e+04,2.742676482455213005e+00
1.013335471250268893e+04,2.742676561938029778e+00
1.013335473342144724e+04,2.742676641415751959e+00
1.013335475434020555e+04,2.742676720888383102e+00
1.013335477525896567e+04,2.742676800355933864e+00
