Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.889738090277649462e+03,4.128380105726535021e+00
9.889738107156652404e+03,4.128563478140924836e+00
9.889738124035655346e+03,4.128746854475556560e+00
9.889738140914658288e+03,4.128930234730417759e+00
9.889738157793661230e+03,4.129113618905488892e+00
9.889738174672662353e+03,4.129297006981005325e+00
9.889738191551665295e+03,4.129480398996472346e+00
9.889738208430668237e+03,4.129663794932111109e+00
9.889738225309671179e+03,4.129847194787910070e+00
9.889738242188674121e+03,4.130030598563855015e+00
9.889738259067677063e+03,4.130214006259941506e+00
9.889738275946680005e+03,4.130397417876142008e+00
9.889738292825682947e+03,4.130580833412451192e+00
9.889738309704684070e+03,4.130764252849084883e+00
9.889738326583687012e+03,4.130947676225567022e+00
9.889738343462689954e+03,4.131131103522118764e+00
9.889738360341692896e+03,4.131314534738716127e+00
9.889738377220695838e+03,4.131497969875359111e+00
9.889738394099698780e+03,4.131681408932021071e+00
9.889738410978701722e+03,4.131864851908702008e+00
9.889738427857704664e+03,4.132048298805377051e+00
9.889738444736705787e+03,4.132231749602274462e+00
9.889738461615708729e+03,4.132415204338912851e+00
9.889738478494711671e+03,4.132598662995500050e+00
9.889738495373714613e+03,4.132782125572036946e+00
9.889738512252717555e+03,4.132965592068504002e+00
9.889738529131720497e+03,4.133149062484889669e+00
9.889738546010723439e+03,4.133332536821179737e+00
9.889738562889726381e+03,4.133516015077361772e+00
9.889738579768727504e+03,4.133699497233644493e+00
9.889738596647730446e+03,4.133882983329560723e+00
9.889738613526733388e+03,4.134066473345336945e+00
9.889738630405736330e+03,4.134249967280941185e+00
9.889738647284739272e+03,4.134433465136374330e+00
9.889738664163742214e+03,4.134616966911611513e+00
9.889738681042745156e+03,4.134800472606644739e+00
9.889738697921748098e+03,4.134983982221467791e+00
9.889738714800749221e+03,4.135167495736277843e+00
9.889738731679752163e+03,4.135351013190618374e+00
9.889738748558755105e+03,4.135534534564705211e+00
9.889738765437758047e+03,4.135718059858511708e+00
9.889738782316760989e+03,4.135901589072045859e+00
9.889738799195763931e+03,4.136085122205268583e+00
9.889738816074766873e+03,4.136268659258185210e+00
9.889738832953769816e+03,4.136452200230778864e+00
9.889738849832770939e+03,4.136635745103249384e+00
9.889738866711773881e+03,4.136819293915143803e+00
9.889738883590776823e+03,4.137002846646675280e+00
9.889738900469779765e+03,4.137186403297825166e+00
9.889738917348782707e+03,4.137369963868588130e+00
9.889738934227785649e+03,4.137553528358936639e+00
9.889738951106788591e+03,4.137737096768866252e+00
9.889738967985791533e+03,4.137920669098363646e+00
9.889738984864792656e+03,4.138104245327630437e+00
9.889739001743795598e+03,4.138287825496211880e+00
9.889739018622798540e+03,4.138471409584329130e+00
9.889739035501801482e+03,4.138654997591951101e+00
9.889739052380804424e+03,4.138838589519069799e+00
9.889739069259807366e+03,4.139022185365680784e+00
9.889739086138810308e+03,4.139205785131762738e+00
9.889739103017813250e+03,4.139389388817298787e+00
9.889739119896814373e+03,4.139572996402495875e+00
9.889739136775817315e+03,4.139756607926900145e+00
9.889739153654820257e+03,4.139940223370730976e+00
9.889739170533823199e+03,4.140123842733965276e+00
9.889739187412826141e+03,4.140307466016581728e+00
9.889739204291829083e+03,4.140491093218587437e+00
9.889739221170832025e+03,4.140674724339945101e+00
9.889739238049834967e+03,4.140858359380660936e+00
9.889739254928836090e+03,4.141041998320909912e+00
9.889739271807839032e+03,4.141225641200283469e+00
9.889739288686841974e+03,4.141409287998962796e+00
9.889739305565844916e+03,4.141592938716937233e+00
9.889739322444847858e+03,4.141776593354186353e+00
9.889739339323850800e+03,4.141960251910716373e+00
9.889739356202853742e+03,4.142143914386489101e+00
9.889739373081856684e+03,4.142327580781512530e+00
9.889739389960857807e+03,4.142511251075961631e+00
9.889739406839860749e+03,4.142694925309426068e+00
9.889739423718863691e+03,4.142878603462088805e+00
9.889739440597866633e+03,4.143062285533937406e+00
9.889739457476869575e+03,4.143245971524959437e+00
9.889739474355872517e+03,4.143429661435141576e+00
9.889739491234875459e+03,4.143613355264465170e+00
9.889739508113878401e+03,4.143797053012924003e+00
9.889739524992879524e+03,4.143980754660713473e+00
9.889739541871882466e+03,4.144164460247396597e+00
9.889739558750885408e+03,4.144348169753177658e+00
9.889739575629888350e+03,4.144531883178035336e+00
9.889739592508891292e+03,4.144715600521958976e+00
9.889739609387894234e+03,4.144899321784928148e+00
9.889739626266897176e+03,4.145083046966942852e+00
9.889739643145900118e+03,4.145266776067984438e+00
9.889739660024901241e+03,4.145450509068222544e+00
9.889739676903904183e+03,4.145634246007273482e+00
9.889739693782907125e+03,4.145817986865299787e+00
9.889739710661910067e+03,4.146001731642295240e+00
9.889739727540913009e+03,4.146185480338253626e+00
9.889739744419915951e+03,4.146369232953157180e+00
9.889739761298918893e+03,4.146552989486984586e+00
9.889739778177921835e+03,4.146736749939730515e+00
9.889739795056922958e+03,4.146920514291572601e+00
9.889739811935925900e+03,4.147104282582111168e+00
9.889739828814928842e+03,4.147288054791523848e+00
9.889739845693931784e+03,4.147471830919804425e+00
9.889739862572934726e+03,4.147655610966920925e+00
9.889739879451937668e+03,4.147839394932879564e+00
9.889739896330940610e+03,4.148023182817661692e+00
