Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.905193796296138316e+03,2.653313250892570530e+00
9.905193817625817246e+03,2.653313213007116644e+00
9.905193838955496176e+03,2.653313175122696155e+00
9.905193860285176925e+03,2.653313137239305508e+00
9.905193881614855854e+03,2.653313099356952254e+00
9.905193902944534784e+03,2.653313061475632395e+00
9.905193924274213714e+03,2.653313023595345932e+00
9.905193945603892644e+03,2.653312985716093753e+00
9.905193966933571573e+03,2.653312947837875413e+00
9.905193988263252322e+03,2.653312909960688248e+00
9.905194009592931252e+03,2.653312872084537588e+00
9.905194030922610182e+03,2.653312834209422100e+00
9.905194052252289111e+03,2.653312796335340895e+00
9.905194073581968041e+03,2.653312758462294418e+00
9.905194094911648790e+03,2.653312720590279117e+00
9.905194116241327720e+03,2.653312682719302096e+00
9.905194137571006650e+03,2.653312644849359803e+00
9.905194158900685579e+03,2.653312606980453126e+00
9.905194180230364509e+03,2.653312569112580732e+00
9.905194201560043439e+03,2.653312531245744399e+00
9.905194222889724188e+03,2.653312493379939241e+00
9.905194244219403117e+03,2.653312455515173696e+00
9.905194265549082047e+03,2.653312417651443322e+00
9.905194286878760977e+03,2.653312379788749009e+00
9.905194308208439907e+03,2.653312341927089868e+00
9.905194329538120655e+03,2.653312304066464122e+00
9.905194350867799585e+03,2.653312266206877101e+00
9.905194372197478515e+03,2.653312228348327473e+00
9.905194393527157445e+03,2.653312190490813016e+00
9.905194414856836374e+03,2.653312152634335064e+00
9.905194436186517123e+03,2.653312114778890507e+00
9.905194457516196053e+03,2.653312076924486451e+00
9.905194478845874983e+03,2.653312039071118456e+00
9.905194500175553912e+03,2.653312001218787852e+00
9.905194521505232842e+03,2.653311963367493753e+00
9.905194542834911772e+03,2.653311925517237047e+00
9.905194564164592521e+03,2.653311887668015068e+00
9.905194585494271450e+03,2.653311849819832258e+00
9.905194606823950380e+03,2.653311811972687728e+00
9.905194628153629310e+03,2.653311774126581035e+00
9.905194649483308240e+03,2.653311736281511735e+00
9.905194670812988988e+03,2.653311698437476718e+00
9.905194692142667918e+03,2.653311660594483090e+00
9.905194713472346848e+03,2.653311622752527743e+00
9.905194734802025778e+03,2.653311584911610677e+00
9.905194756131704708e+03,2.653311547071731447e+00
9.905194777461383637e+03,2.653311509232890941e+00
9.905194798791064386e+03,2.653311471395085608e+00
9.905194820120743316e+03,2.653311433558322108e+00
9.905194841450422246e+03,2.653311395722596888e+00
9.905194862780101175e+03,2.653311357887911281e+00
9.905194884109780105e+03,2.653311320054263955e+00
9.905194905439460854e+03,2.653311282221653133e+00
9.905194926769139784e+03,2.653311244390084589e+00
9.905194948098818713e+03,2.653311206559555657e+00
9.905194969428497643e+03,2.653311168730065450e+00
9.905194990758176573e+03,2.653311130901615300e+00
9.905195012087855503e+03,2.653311093074204319e+00
9.905195033417536251e+03,2.653311055247830286e+00
