Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.014846018518507481e+04,2.742363986704123846e+00
1.014846020605984813e+04,2.742364089153596751e+00
1.014846022693461964e+04,2.742364191596092127e+00
1.014846024780939297e+04,2.742364294031617078e+00
1.014846026868416629e+04,2.742364396460168052e+00
1.014846028955893780e+04,2.742364498881734391e+00
1.014846031043371113e+04,2.742364601296333859e+00
1.014846033130848264e+04,2.742364703703948692e+00
1.014846035218325596e+04,2.742364806104589547e+00
1.014846037305802929e+04,2.742364908498252873e+00
1.014846039393280080e+04,2.742365010884931564e+00
1.014846041480757413e+04,2.742365113264636278e+00
1.014846043568234745e+04,2.742365215637363463e+00
1.014846045655711896e+04,2.742365318003098906e+00
1.014846047743189229e+04,2.742365420361863926e+00
1.014846049830666561e+04,2.742365522713644310e+00
1.014846051918143712e+04,2.742365625058432954e+00
1.014846054005621045e+04,2.742365727396251174e+00
1.014846056093098196e+04,2.742365829727074100e+00
1.014846058180575528e+04,2.742365932050923050e+00
1.014846060268052861e+04,2.742366034367787364e+00
1.014846062355530012e+04,2.742366136677652833e+00
1.014846064443007344e+04,2.742366238980544324e+00
1.014846066530484677e+04,2.742366341276447628e+00
1.014846068617961828e+04,2.742366443565355638e+00
1.014846070705439161e+04,2.742366545847286119e+00
1.014846072792916493e+04,2.742366648122228412e+00
1.014846074880393644e+04,2.742366750390171859e+00
1.014846076967870977e+04,2.742366852651134224e+00
1.014846079055348127e+04,2.742366954905097742e+00
1.014846081142825460e+04,2.742367057152083731e+00
1.014846083230302793e+04,2.742367159392074427e+00
1.014846085317779944e+04,2.742367261625059172e+00
1.014846087405257276e+04,2.742367363851069939e+00
1.014846089492734609e+04,2.742367466070081861e+00
1.014846091580211760e+04,2.742367568282087831e+00
1.014846093667689092e+04,2.742367670487116271e+00
1.014846095755166243e+04,2.742367772685135208e+00
1.014846097842643576e+04,2.742367874876169509e+00
1.014846099930120909e+04,2.742367977060212070e+00
1.014846102017598059e+04,2.742368079237245126e+00
1.014846104105075392e+04,2.742368181407286443e+00
1.014846106192552725e+04,2.742368283570336018e+00
1.014846108280029875e+04,2.742368385726379643e+00
1.014846110367507208e+04,2.742368487875427974e+00
1.014846112454984541e+04,2.742368590017477459e+00
1.014846114542461692e+04,2.742368692152520993e+00
1.014846116629939024e+04,2.742368794280569233e+00
1.014846118717416175e+04,2.742368896401607969e+00
1.014846120804893508e+04,2.742368998515654965e+00
1.014846122892370840e+04,2.742369100622699563e+00
1.014846124979847991e+04,2.742369202722731103e+00
1.014846127067325324e+04,2.742369304815770903e+00
1.014846129154802657e+04,2.742369406901804751e+00
1.014846131242279807e+04,2.742369508980821990e+00
1.014846133329757140e+04,2.742369611052843936e+00
1.014846135417234473e+04,2.742369713117863483e+00
1.014846137504711623e+04,2.742369815175866421e+00
1.014846139592188956e+04,2.742369917226866960e+00
1.014846141679666107e+04,2.742370019270854442e+00
1.014846143767143440e+04,2.742370121307839526e+00
1.014846145854620772e+04,2.742370223337818658e+00
1.014846147942097923e+04,2.742370325360777628e+00
1.014846150029575256e+04,2.742370427376737752e+00
1.014846152117052588e+04,2.742370529385684819e+00
1.014846154204529739e+04,2.742370631387615276e+00
1.014846156292007072e+04,2.742370733382539782e+00
1.014846158379484405e+04,2.742370835370454785e+00
1.014846160466961555e+04,2.742370937351346072e+00
1.014846162554438888e+04,2.742371039325231408e+00
1.014846164641916039e+04,2.742371141292093029e+00
1.014846166729393371e+04,2.742371243251952251e+00
1.014846168816870704e+04,2.742371345204794864e+00
1.014846170904347855e+04,2.742371447150613761e+00
1.014846172991825188e+04,2.742371549089419602e+00
1.014846175079302520e+04,2.742371651021215939e+00
1.014846177166779671e+04,2.742371752945981456e+00
1.014846179254257004e+04,2.742371854863741021e+00
1.014846181341734336e+04,2.742371956774480424e+00
1.014846183429211487e+04,2.742372058678192559e+00
1.014846185516688820e+04,2.742372160574884532e+00
1.014846187604165971e+04,2.742372262464559896e+00
1.014846189691643303e+04,2.742372364347211544e+00
1.014846191779120636e+04,2.742372466222850136e+00
1.014846193866597787e+04,2.742372568091457907e+00
1.014846195954075120e+04,2.742372669953045516e+00
1.014846198041552452e+04,2.742372771807612963e+00
1.014846200129029603e+04,2.742372873655153143e+00
1.014846202216506936e+04,2.742372975495666054e+00
1.014846204303984086e+04,2.742373077329151698e+00
1.014846206391461419e+04,2.742373179155617180e+00
1.014846208478938752e+04,2.742373280975062499e+00
1.014846210566415903e+04,2.742373382787466340e+00
1.014846212653893235e+04,2.742373484592853572e+00
1.014846214741370568e+04,2.742373586391213536e+00
1.014846216828847719e+04,2.742373688182528468e+00
1.014846218916325051e+04,2.742373789966837450e+00
1.014846221003802384e+04,2.742373891744104952e+00
1.014846223091279535e+04,2.742373993514338082e+00
1.014846225178756868e+04,2.742374095277543944e+00
1.014846227266234018e+04,2.742374197033715433e+00
1.014846229353711351e+04,2.742374298782859654e+00
1.014846231441188684e+04,2.742374400524973055e+00
1.014846233528665834e+04,2.742374502260048530e+00
1.014846235616143167e+04,2.742374603988089632e+00
1.014846237703620500e+04,2.742374705709099914e+00
1.014846239791097651e+04,2.742374807423068717e+00
1.014846241878574983e+04,2.742374909130010252e+00
1.014846243966052316e+04,2.742375010829913862e+00
1.014846246053529467e+04,2.742375112522772440e+00
