Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.891595520833507180e+03,2.656301324069222147e+00
9.891595543725843527e+03,2.656301433521214506e+00
9.891595566618178054e+03,2.656301542965881168e+00
9.891595589510514401e+03,2.656301652403232794e+00
9.891595612402848928e+03,2.656301761833255171e+00
9.891595635295185275e+03,2.656301871255966063e+00
9.891595658187519803e+03,2.656301980671340601e+00
9.891595681079856149e+03,2.656302090079400102e+00
9.891595703972190677e+03,2.656302199480126802e+00
9.891595726864527023e+03,2.656302308873534912e+00
9.891595749756863370e+03,2.656302418259620879e+00
9.891595772649197897e+03,2.656302527638366939e+00
9.891595795541534244e+03,2.656302637009790857e+00
9.891595818433868772e+03,2.656302746373878421e+00
9.891595841326205118e+03,2.656302855730643842e+00
9.891595864218539646e+03,2.656302965080076461e+00
9.891595887110875992e+03,2.656303074422183386e+00
9.891595910003210520e+03,2.656303183756943298e+00
9.891595932895546866e+03,2.656303293084388173e+00
9.891595955787881394e+03,2.656303402404486036e+00
9.891595978680217740e+03,2.656303511717251098e+00
9.891596001572554087e+03,2.656303621022690464e+00
9.891596024464888615e+03,2.656303730320782819e+00
9.891596047357224961e+03,2.656303839611545925e+00
9.891596070249559489e+03,2.656303948894962019e+00
9.891596093141895835e+03,2.656304058171048865e+00
9.891596116034230363e+03,2.656304167439788699e+00
9.891596138926566709e+03,2.656304276701195732e+00
9.891596161818901237e+03,2.656304385955252201e+00
9.891596184711237584e+03,2.656304495201979421e+00
9.891596207603573930e+03,2.656304604441356076e+00
9.891596230495908458e+03,2.656304713673389273e+00
9.891596253388244804e+03,2.656304822898086115e+00
9.891596276280579332e+03,2.656304932115428841e+00
9.891596299172915678e+03,2.656305041325428107e+00
9.891596322065250206e+03,2.656305150528080361e+00
9.891596344957586552e+03,2.656305259723389156e+00
9.891596367849921080e+03,2.656305368911343834e+00
9.891596390742257427e+03,2.656305478091955052e+00
9.891596413634591954e+03,2.656305587265212154e+00
9.891596436526928301e+03,2.656305696431125796e+00
9.891596459419264647e+03,2.656305805589688873e+00
9.891596482311599175e+03,2.656305914740894281e+00
9.891596505203935521e+03,2.656306023884749123e+00
9.891596528096270049e+03,2.656306133021242744e+00
9.891596550988606396e+03,2.656306242150392904e+00
9.891596573880940923e+03,2.656306351272181843e+00
9.891596596773277270e+03,2.656306460386620216e+00
9.891596619665611797e+03,2.656306569493693814e+00
9.891596642557948144e+03,2.656306678593416848e+00
9.891596665450284490e+03,2.656306787685778659e+00
9.891596688342619018e+03,2.656306896770782799e+00
9.891596711234955364e+03,2.656307005848429270e+00
9.891596734127289892e+03,2.656307114918707413e+00
9.891596757019626239e+03,2.656307223981631438e+00
9.891596779911960766e+03,2.656307333037190688e+00
9.891596802804297113e+03,2.656307442085388715e+00
9.891596825696631640e+03,2.656307551126214861e+00
9.891596848588967987e+03,2.656307660159686890e+00
9.891596871481304333e+03,2.656307769185794143e+00
9.891596894373638861e+03,2.656307878204529516e+00
9.891596917265975208e+03,2.656307987215900113e+00
9.891596940158309735e+03,2.656308096219895276e+00
9.891596963050646082e+03,2.656308205216532770e+00
9.891596985942980609e+03,2.656308314205791277e+00
9.891597008835316956e+03,2.656308423187692114e+00
9.891597031727651483e+03,2.656308532162210412e+00
9.891597054619987830e+03,2.656308641129363934e+00
9.891597077512322358e+03,2.656308750089138471e+00
9.891597100404658704e+03,2.656308859041548232e+00
9.891597123296995051e+03,2.656308967986582559e+00
9.891597146189329578e+03,2.656309076924237900e+00
9.891597169081665925e+03,2.656309185854524912e+00
9.891597191974000452e+03,2.656309294777422281e+00
9.891597214866336799e+03,2.656309403692954874e+00
9.891597237758671326e+03,2.656309512601097822e+00
9.891597260651007673e+03,2.656309621501875995e+00
9.891597283543342201e+03,2.656309730395260971e+00
9.891597306435678547e+03,2.656309839281274066e+00
9.891597329328014894e+03,2.656309948159911727e+00
9.891597352220349421e+03,2.656310057031152638e+00
9.891597375112685768e+03,2.656310165895021669e+00
9.891597398005020295e+03,2.656310274751501055e+00
9.891597420897356642e+03,2.656310383600601455e+00
9.891597443789691170e+03,2.656310492442312210e+00
9.891597466682027516e+03,2.656310601276640426e+00
9.891597489574362044e+03,2.656310710103578998e+00
9.891597512466698390e+03,2.656310818923138584e+00
9.891597535359032918e+03,2.656310927735297867e+00
9.891597558251369264e+03,2.656311036540078163e+00
9.891597581143705611e+03,2.656311145337468815e+00
9.891597604036040138e+03,2.656311254127459165e+00
9.891597626928376485e+03,2.656311362910066975e+00
9.891597649820711013e+03,2.656311471685274483e+00
9.891597672713047359e+03,2.656311580453099452e+00
9.891597695605381887e+03,2.656311689213520566e+00
9.891597718497718233e+03,2.656311797966555588e+00
9.891597741390052761e+03,2.656311906712186754e+00
9.891597764282389107e+03,2.656312015450435382e+00
9.891597787174725454e+03,2.656312124181280154e+00
9.891597810067059982e+03,2.656312232904721071e+00
9.891597832959396328e+03,2.656312341620772344e+00
9.891597855851730856e+03,2.656312450329416208e+00
9.891597878744067202e+03,2.656312559030670428e+00
9.891597901636401730e+03,2.656312667724513688e+00
9.891597924528738076e+03,2.656312776410963750e+00
9.891597947421072604e+03,2.656312885090006404e+00
9.891597970313408950e+03,2.656312993761648755e+00
9.891597993205745297e+03,2.656313102425890804e+00
9.891598016098079825e+03,2.656313211082718340e+00
9.891598038990416171e+03,2.656313319732149125e+00
9.891598061882750699e+03,2.656313428374165397e+00
9.891598084775087045e+03,2.656313537008788472e+00
9.891598107667421573e+03,2.656313645635989928e+00
9.891598130559757919e+03,2.656313754255787529e+00
9.891598153452092447e+03,2.656313862868170617e+00
9.891598176344428794e+03,2.656313971473156954e+00
9.891598199236763321e+03,2.656314080070718120e+00
9.891598222129099668e+03,2.656314188660878983e+00
9.891598245021436014e+03,2.656314297243625333e+00
9.891598267913770542e+03,2.656314405818953617e+00
9.891598290806106888e+03,2.656314514386874492e+00
9.891598313698441416e+03,2.656314622947370196e+00
9.891598336590777762e+03,2.656314731500462045e+00
9.891598359483112290e+03,2.656314840046125170e+00
9.891598382375448637e+03,2.656314948584380886e+00
9.891598405267783164e+03,2.656315057115211431e+00
9.891598428160119511e+03,2.656315165638631015e+00
9.891598451052455857e+03,2.656315274154632533e+00
9.891598473944790385e+03,2.656315382663205327e+00
9.891598496837126731e+03,2.656315491164363607e+00
9.891598519729461259e+03,2.656315599658093163e+00
9.891598542621797606e+03,2.656315708144404653e+00
9.891598565514132133e+03,2.656315816623287418e+00
9.891598588406468480e+03,2.656315925094755670e+00
9.891598611298803007e+03,2.656316033558791645e+00
9.891598634191139354e+03,2.656316142015406001e+00
9.891598657083473881e+03,2.656316250464588080e+00
9.891598679975810228e+03,2.656316358906348540e+00
9.891598702868146574e+03,2.656316467340683829e+00
9.891598725760481102e+03,2.656316575767583288e+00
9.891598748652817449e+03,2.656316684187057575e+00
9.891598771545151976e+03,2.656316792599092480e+00
9.891598794437488323e+03,2.656316901003709319e+00
9.891598817329822850e+03,2.656317009400883222e+00
9.891598840222159197e+03,2.656317117790631954e+00
9.891598863114493724e+03,2.656317226172937751e+00
9.891598886006830071e+03,2.656317334547818376e+00
9.891598908899166418e+03,2.656317442915270277e+00
9.891598931791500945e+03,2.656317551275268585e+00
9.891598954683837292e+03,2.656317659627841721e+00
9.891598977576171819e+03,2.656317767972971922e+00
9.891599000468508166e+03,2.656317876310669845e+00
9.891599023360842693e+03,2.656317984640921281e+00
9.891599046253179040e+03,2.656318092963740440e+00
9.891599069145513567e+03,2.656318201279109559e+00
9.891599092037849914e+03,2.656318309587046400e+00
9.891599114930186261e+03,2.656318417887543859e+00
9.891599137822520788e+03,2.656318526180587725e+00
9.891599160714857135e+03,2.656318634466195761e+00
9.891599183607191662e+03,2.656318742744350203e+00
9.891599206499528009e+03,2.656318851015068816e+00
9.891599229391862536e+03,2.656318959278333836e+00
9.891599252284198883e+03,2.656319067534163025e+00
9.891599275176533411e+03,2.656319175782531516e+00
9.891599298068869757e+03,2.656319284023460625e+00
9.891599320961204285e+03,2.656319392256932588e+00
9.891599343853540631e+03,2.656319500482968721e+00
9.891599366745876978e+03,2.656319608701547708e+00
9.891599389638211505e+03,2.656319716912665996e+00
9.891599412530547852e+03,2.656319825116344902e+00
9.891599435422882379e+03,2.656319933312559556e+00
9.891599458315218726e+03,2.656320041501327722e+00
9.891599481207553254e+03,2.656320149682635190e+00
9.891599504099889600e+03,2.656320257856496170e+00
9.891599526992224128e+03,2.656320366022889345e+00
9.891599549884560474e+03,2.656320474181836033e+00
9.891599572776896821e+03,2.656320582333325575e+00
9.891599595669231348e+03,2.656320690477347313e+00
9.891599618561567695e+03,2.656320798613919010e+00
9.891599641453902223e+03,2.656320906743019350e+00
9.891599664346238569e+03,2.656321014864673202e+00
9.891599687238573097e+03,2.656321122978848592e+00
9.891599710130909443e+03,2.656321231085581047e+00
9.891599733023243971e+03,2.656321339184835040e+00
9.891599755915580317e+03,2.656321447276631886e+00
9.891599778807914845e+03,2.656321555360957376e+00
9.891599801700251192e+03,2.656321663437825720e+00
9.891599824592587538e+03,2.656321771507233365e+00
9.891599847484922066e+03,2.656321879569158995e+00
9.891599870377258412e+03,2.656321987623623926e+00
9.891599893269592940e+03,2.656322095670613948e+00
9.891599916161929286e+03,2.656322203710146823e+00
9.891599939054263814e+03,2.656322311742197684e+00
9.891599961946600160e+03,2.656322419766784293e+00
9.891599984838934688e+03,2.656322527783895993e+00
9.891600007731271035e+03,2.656322635793539888e+00
9.891600030623607381e+03,2.656322743795708874e+00
9.891600053515941909e+03,2.656322851790395845e+00
9.891600076408278255e+03,2.656322959777622117e+00
9.891600099300612783e+03,2.656323067757359269e+00
9.891600122192949129e+03,2.656323175729628616e+00
9.891600145085283657e+03,2.656323283694412396e+00
9.891600167977620004e+03,2.656323391651724819e+00
9.891600190869954531e+03,2.656323499601555227e+00
9.891600213762290878e+03,2.656323607543910725e+00
9.891600236654627224e+03,2.656323715478787761e+00
9.891600259546961752e+03,2.656323823406175677e+00
9.891600282439298098e+03,2.656323931326088683e+00
9.891600305331632626e+03,2.656324039238512569e+00
9.891600328223968972e+03,2.656324147143461545e+00
9.891600351116303500e+03,2.656324255040914295e+00
9.891600374008639847e+03,2.656324362930892136e+00
9.891600396900974374e+03,2.656324470813377303e+00
9.891600419793310721e+03,2.656324578688384008e+00
9.891600442685645248e+03,2.656324686555894488e+00
9.891600465577981595e+03,2.656324794415922952e+00
9.891600488470317941e+03,2.656324902268465848e+00
9.891600511362652469e+03,2.656325010113516072e+00
9.891600534254988816e+03,2.656325117951077175e+00
9.891600557147323343e+03,2.656325225781138499e+00
9.891600580039659690e+03,2.656325333603717809e+00
9.891600602931994217e+03,2.656325441418793787e+00
9.891600625824330564e+03,2.656325549226387750e+00
9.891600648716665091e+03,2.656325657026478382e+00
9.891600671609001438e+03,2.656325764819083446e+00
9.891600694501337784e+03,2.656325872604188731e+00
9.891600717393672312e+03,2.656325980381794238e+00
9.891600740286008659e+03,2.656326088151907072e+00
9.891600763178343186e+03,2.656326195914516575e+00
9.891600786070679533e+03,2.656326303669633404e+00
9.891600808963014060e+03,2.656326411417239797e+00
9.891600831855350407e+03,2.656326519157357069e+00
9.891600854747684934e+03,2.656326626889963904e+00
9.891600877640021281e+03,2.656326734615081619e+00
9.891600900532355809e+03,2.656326842332681792e+00
9.891600923424692155e+03,2.656326950042789292e+00
9.891600946317028502e+03,2.656327057745393461e+00
9.891600969209363029e+03,2.656327165440483640e+00
9.891600992101699376e+03,2.656327273128074040e+00
9.891601014994033903e+03,2.656327380808154004e+00
9.891601037886370250e+03,2.656327488480730636e+00
9.891601060778704777e+03,2.656327596145789727e+00
9.891601083671041124e+03,2.656327703803352591e+00
9.891601106563375652e+03,2.656327811453397914e+00
9.891601129455711998e+03,2.656327919095936352e+00
9.891601152348048345e+03,2.656328026730967906e+00
9.891601175240382872e+03,2.656328134358478366e+00
9.891601198132719219e+03,2.656328241978481941e+00
9.891601221025053746e+03,2.656328349590960869e+00
9.891601243917390093e+03,2.656328457195940018e+00
9.891601266809724621e+03,2.656328564793394520e+00
9.891601289702060967e+03,2.656328672383338585e+00
9.891601312594395495e+03,2.656328779965758002e+00
9.891601335486731841e+03,2.656328887540670536e+00
9.891601358379068188e+03,2.656328995108061974e+00
9.891601381271402715e+03,2.656329102667928765e+00
9.891601404163739062e+03,2.656329210220281567e+00
9.891601427056073589e+03,2.656329317765109721e+00
9.891601449948409936e+03,2.656329425302423886e+00
9.891601472840744464e+03,2.656329532832206297e+00
9.891601495733080810e+03,2.656329640354471167e+00
9.891601518625415338e+03,2.656329747869204283e+00
9.891601541517751684e+03,2.656329855376423410e+00
9.891601564410086212e+03,2.656329962876110784e+00
9.891601587302422558e+03,2.656330070368277063e+00
9.891601610194758905e+03,2.656330177852922247e+00
9.891601633087093433e+03,2.656330285330025021e+00
9.891601655979429779e+03,2.656330392799613804e+00
9.891601678871764307e+03,2.656330500261660177e+00
9.891601701764100653e+03,2.656330607716181902e+00
9.891601724656435181e+03,2.656330715163175427e+00
9.891601747548771527e+03,2.656330822602637198e+00
9.891601770441106055e+03,2.656330930034560112e+00
9.891601793333442401e+03,2.656331037458961930e+00
9.891601816225778748e+03,2.656331144875824890e+00
9.891601839118113276e+03,2.656331252285148992e+00
9.891601862010449622e+03,2.656331359686944893e+00
9.891601884902784150e+03,2.656331467081198383e+00
9.891601907795120496e+03,2.656331574467923673e+00
9.891601930687455024e+03,2.656331681847102999e+00
9.891601953579791370e+03,2.656331789218747019e+00
9.891601976472125898e+03,2.656331896582852181e+00
9.891601999364462245e+03,2.656332003939418485e+00
9.891602022256796772e+03,2.656332111288431719e+00
9.891602045149133119e+03,2.656332218629923858e+00
9.891602068041469465e+03,2.656332325963866481e+00
9.891602090933803993e+03,2.656332433290263140e+00
9.891602113826140339e+03,2.656332540609117387e+00
9.891602136718474867e+03,2.656332647920422119e+00
9.891602159610811213e+03,2.656332755224191544e+00
9.891602182503145741e+03,2.656332862520400795e+00
9.891602205395482088e+03,2.656332969809081845e+00
9.891602228287816615e+03,2.656333077090199168e+00
9.891602251180152962e+03,2.656333184363777633e+00
9.891602274072489308e+03,2.656333291629810134e+00
9.891602296964823836e+03,2.656333398888278907e+00
9.891602319857160182e+03,2.656333506139208822e+00
9.891602342749494710e+03,2.656333613382578562e+00
9.891602365641831057e+03,2.656333720618402339e+00
9.891602388534165584e+03,2.656333827846669493e+00
9.891602411426501931e+03,2.656333935067390684e+00
9.891602434318836458e+03,2.656334042280544594e+00
9.891602457211172805e+03,2.656334149486152540e+00
9.891602480103509151e+03,2.656334256684207418e+00
9.891602502995843679e+03,2.656334363874695015e+00
9.891602525888180026e+03,2.656334471057636648e+00
9.891602548780514553e+03,2.656334578233007448e+00
9.891602571672850900e+03,2.656334685400828732e+00
9.891602594565185427e+03,2.656334792561082736e+00
9.891602617457521774e+03,2.656334899713783670e+00
9.891602640349856301e+03,2.656335006858913772e+00
9.891602663242192648e+03,2.656335113996494357e+00
9.891602686134527175e+03,2.656335221126497004e+00
9.891602709026863522e+03,2.656335328248950134e+00
9.891602731919199869e+03,2.656335435363835984e+00
9.891602754811534396e+03,2.656335542471147448e+00
9.891602777703870743e+03,2.656335649570902291e+00
9.891602800596205270e+03,2.656335756663082748e+00
9.891602823488541617e+03,2.656335863747699477e+00
9.891602846380876144e+03,2.656335970824745374e+00
9.891602869273212491e+03,2.656336077894227543e+00
9.891602892165547019e+03,2.656336184956131774e+00
9.891602915057883365e+03,2.656336292010475830e+00
9.891602937950219712e+03,2.656336399057245501e+00
9.891602960842554239e+03,2.656336506096437233e+00
9.891602983734890586e+03,2.656336613128061686e+00
9.891603006627225113e+03,2.656336720152108199e+00
9.891603029519561460e+03,2.656336827168583881e+00
9.891603052411895987e+03,2.656336934177478071e+00
9.891603075304232334e+03,2.656337041178804981e+00
9.891603098196566862e+03,2.656337148172543294e+00
9.891603121088903208e+03,2.656337255158717880e+00
9.891603143981239555e+03,2.656337362137307423e+00
9.891603166873574082e+03,2.656337469108315474e+00
9.891603189765910429e+03,2.656337576071749140e+00
9.891603212658244956e+03,2.656337683027594210e+00
9.891603235550581303e+03,2.656337789975868446e+00
9.891603258442915831e+03,2.656337896916550534e+00
9.891603281335252177e+03,2.656338003849658236e+00
9.891603304227586705e+03,2.656338110775173789e+00
9.891603327119923051e+03,2.656338217693111403e+00
9.891603350012257579e+03,2.656338324603456869e+00
9.891603372904593925e+03,2.656338431506224396e+00
9.891603395796930272e+03,2.656338538401406879e+00
9.891603418689264799e+03,2.656338645288990108e+00
9.891603441581601146e+03,2.656338752168995399e+00
9.891603464473935674e+03,2.656338859041404987e+00
9.891603487366272020e+03,2.656338965906233085e+00
9.891603510258606548e+03,2.656339072763458375e+00
9.891603533150942894e+03,2.656339179613102175e+00
9.891603556043277422e+03,2.656339286455146720e+00
9.891603578935613768e+03,2.656339393289606221e+00
9.891603601827950115e+03,2.656339500116470020e+00
9.891603624720284643e+03,2.656339606935731013e+00
9.891603647612620989e+03,2.656339713747410514e+00
9.891603670504955517e+03,2.656339820551483655e+00
9.891603693397291863e+03,2.656339927347964647e+00
9.891603716289626391e+03,2.656340034136842831e+00
9.891603739181962737e+03,2.656340140918128867e+00
9.891603762074297265e+03,2.656340247691808543e+00
9.891603784966633611e+03,2.656340354457899622e+00
9.891603807858968139e+03,2.656340461216377236e+00
9.891603830751304486e+03,2.656340567967262700e+00
9.891603853643640832e+03,2.656340674710545358e+00
9.891603876535975360e+03,2.656340781446221655e+00
9.891603899428311706e+03,2.656340888174302250e+00
9.891603922320646234e+03,2.656340994894765828e+00
9.891603945212982580e+03,2.656341101607633703e+00
9.891603968105317108e+03,2.656341208312888114e+00
9.891603990997653455e+03,2.656341315010546822e+00
9.891604013889987982e+03,2.656341421700581407e+00
9.891604036782324329e+03,2.656341528383023842e+00
9.891604059674660675e+03,2.656341635057852812e+00
9.891604082566995203e+03,2.656341741725068317e+00
9.891604105459331549e+03,2.656341848384681015e+00
9.891604128351666077e+03,2.656341955036669589e+00
9.891604151244002423e+03,2.656342061681055355e+00
9.891604174136336951e+03,2.656342168317827657e+00
9.891604197028673298e+03,2.656342274946982940e+00
9.891604219921007825e+03,2.656342381568524758e+00
9.891604242813344172e+03,2.656342488182456663e+00
9.891604265705680518e+03,2.656342594788771549e+00
9.891604288598015046e+03,2.656342701387462313e+00
9.891604311490351392e+03,2.656342807978543163e+00
9.891604334382685920e+03,2.656342914561999891e+00
9.891604357275022267e+03,2.656343021137839600e+00
9.891604380167356794e+03,2.656343127706058738e+00
9.891604403059693141e+03,2.656343234266664410e+00
9.891604425952027668e+03,2.656343340819642407e+00
9.891604448844364015e+03,2.656343447365003385e+00
9.891604471736698542e+03,2.656343553902733134e+00
9.891604494629034889e+03,2.656343660432849418e+00
9.891604517521371235e+03,2.656343766955338026e+00
9.891604540413705763e+03,2.656343873470195405e+00
9.891604563306042110e+03,2.656343979977432213e+00
9.891604586198376637e+03,2.656344086477041344e+00
9.891604609090712984e+03,2.656344192969026352e+00
9.891604631983047511e+03,2.656344299453376578e+00
9.891604654875383858e+03,2.656344405930106234e+00
9.891604677767718385e+03,2.656344512399194002e+00
9.891604700660054732e+03,2.656344618860668305e+00
9.891604723552391079e+03,2.656344725314504274e+00
9.891604746444725606e+03,2.656344831760698355e+00
9.891604769337061953e+03,2.656344938199275418e+00
9.891604792229396480e+03,2.656345044630207042e+00
9.891604815121732827e+03,2.656345151053510989e+00
9.891604838014067354e+03,2.656345257469176602e+00
9.891604860906403701e+03,2.656345363877210985e+00
9.891604883798738229e+03,2.656345470277603482e+00
9.891604906691074575e+03,2.656345576670361197e+00
9.891604929583409103e+03,2.656345683055477025e+00
9.891604952475745449e+03,2.656345789432958071e+00
9.891604975368081796e+03,2.656345895802807888e+00
9.891604998260416323e+03,2.656346002165005160e+00
9.891605021152752670e+03,2.656346108519567650e+00
9.891605044045087197e+03,2.656346214866477595e+00
9.891605066937423544e+03,2.656346321205759864e+00
9.891605089829758072e+03,2.656346427537389587e+00
9.891605112722094418e+03,2.656346533861380976e+00
9.891605135614428946e+03,2.656346640177719820e+00
9.891605158506765292e+03,2.656346746486420329e+00
9.891605181399101639e+03,2.656346852787475399e+00
9.891605204291436166e+03,2.656346959080874370e+00
9.891605227183772513e+03,2.656347065366635007e+00
9.891605250076107041e+03,2.656347171644739547e+00
9.891605272968443387e+03,2.656347277915198646e+00
9.891605295860777915e+03,2.656347384178005200e+00
9.891605318753114261e+03,2.656347490433162761e+00
9.891605341645448789e+03,2.656347596680664225e+00
9.891605364537785135e+03,2.656347702920520248e+00
9.891605387430121482e+03,2.656347809152723727e+00
9.891605410322456009e+03,2.656347915377267555e+00
9.891605433214792356e+03,2.656348021594158837e+00
9.891605456107126884e+03,2.656348127803394021e+00
9.891605478999463230e+03,2.656348234004976661e+00
9.891605501891797758e+03,2.656348340198892544e+00
9.891605524784134104e+03,2.656348446385159434e+00
9.891605547676468632e+03,2.656348552563763121e+00
9.891605570568804978e+03,2.656348658734714263e+00
9.891605593461139506e+03,2.656348764897991543e+00
9.891605616353475853e+03,2.656348871053619831e+00
9.891605639245812199e+03,2.656348977201592021e+00
9.891605662138146727e+03,2.656349083341886796e+00
9.891605685030483073e+03,2.656349189474532579e+00
9.891605707922817601e+03,2.656349295599500948e+00
9.891605730815153947e+03,2.656349401716813219e+00
9.891605753707488475e+03,2.656349507826455181e+00
9.891605776599824821e+03,2.656349613928437492e+00
9.891605799492159349e+03,2.656349720022742389e+00
9.891605822384495696e+03,2.656349826109387635e+00
9.891605845276832042e+03,2.656349932188373231e+00
9.891605868169166570e+03,2.656350038259670754e+00
9.891605891061502916e+03,2.656350144323312179e+00
9.891605913953837444e+03,2.656350250379272637e+00
9.891605936846173790e+03,2.656350356427569892e+00
9.891605959738508318e+03,2.656350462468186180e+00
9.891605982630844665e+03,2.656350568501139264e+00
9.891606005523179192e+03,2.656350674526407829e+00
9.891606028415515539e+03,2.656350780544013190e+00
9.891606051307850066e+03,2.656350886553934032e+00
9.891606074200186413e+03,2.656350992556188118e+00
9.891606097092522759e+03,2.656351098550764789e+00
9.891606119984857287e+03,2.656351204537653388e+00
9.891606142877193633e+03,2.656351310516878783e+00
9.891606165769528161e+03,2.656351416488405448e+00
9.891606188661864508e+03,2.656351522452268910e+00
9.891606211554199035e+03,2.656351628408440746e+00
9.891606234446535382e+03,2.656351734356942274e+00
9.891606257338869909e+03,2.656351840297752176e+00
9.891606280231206256e+03,2.656351946230888217e+00
9.891606303123542602e+03,2.656352052156336185e+00
9.891606326015877130e+03,2.656352158074096081e+00
9.891606348908213477e+03,2.656352263984178563e+00
9.891606371800548004e+03,2.656352369886565867e+00
9.891606394692884351e+03,2.656352475781275757e+00
9.891606417585218878e+03,2.656352581668286916e+00
9.891606440477555225e+03,2.656352687547620661e+00
9.891606463369889752e+03,2.656352793419255676e+00
9.891606486262226099e+03,2.656352899283213276e+00
9.891606509154562445e+03,2.656353005139475698e+00
9.891606532046896973e+03,2.656353110988042943e+00
9.891606554939233320e+03,2.656353216828922115e+00
9.891606577831567847e+03,2.656353322662102556e+00
9.891606600723904194e+03,2.656353428487598478e+00
9.891606623616238721e+03,2.656353534305392117e+00
9.891606646508575068e+03,2.656353640115497683e+00
9.891606669400909595e+03,2.656353745917900966e+00
9.891606692293245942e+03,2.656353851712612624e+00
9.891606715185580470e+03,2.656353957499621998e+00
9.891606738077916816e+03,2.656354063278943300e+00
9.891606760970253163e+03,2.656354169050565872e+00
9.891606783862587690e+03,2.656354274814471950e+00
9.891606806754924037e+03,2.656354380570693507e+00
9.891606829647258564e+03,2.656354486319205677e+00
9.891606852539594911e+03,2.656354592060022668e+00
9.891606875431929438e+03,2.656354697793130271e+00
9.891606898324265785e+03,2.656354803518539143e+00
9.891606921216600313e+03,2.656354909236242179e+00
9.891606944108936659e+03,2.656355014946242932e+00
9.891606967001273006e+03,2.656355120648537849e+00
9.891606989893607533e+03,2.656355226343119824e+00
9.891607012785943880e+03,2.656355332030006622e+00
9.891607035678278407e+03,2.656355437709173373e+00
9.891607058570614754e+03,2.656355543380641393e+00
9.891607081462949282e+03,2.656355649044389367e+00
9.891607104355285628e+03,2.656355754700438609e+00
9.891607127247620156e+03,2.656355860348767806e+00
9.891607150139956502e+03,2.656355965989398271e+00
9.891607173032291030e+03,2.656356071622301585e+00
9.891607195924627376e+03,2.656356177247499062e+00
9.891607218816963723e+03,2.656356282864983598e+00
9.891607241709298250e+03,2.656356388474748087e+00
9.891607264601634597e+03,2.656356494076803187e+00
9.891607287493969125e+03,2.656356599671138241e+00
9.891607310386305471e+03,2.656356705257760353e+00
9.891607333278639999e+03,2.656356810836658866e+00
9.891607356170976345e+03,2.656356916407844437e+00
9.891607379063310873e+03,2.656357021971306409e+00
9.891607401955647219e+03,2.656357127527051887e+00
9.891607424847983566e+03,2.656357233075080870e+00
9.891607447740318094e+03,2.656357338615379149e+00
9.891607470632654440e+03,2.656357444147960933e+00
9.891607493524988968e+03,2.656357549672815566e+00
9.891607516417325314e+03,2.656357655189953704e+00
9.891607539309659842e+03,2.656357760699354031e+00
9.891607562201996188e+03,2.656357866201044970e+00
9.891607585094330716e+03,2.656357971694998099e+00
9.891607607986667063e+03,2.656358077181234734e+00
9.891607630879003409e+03,2.656358182659740663e+00
9.891607653771337937e+03,2.656358288130512335e+00
9.891607676663674283e+03,2.656358393593563960e+00
9.891607699556008811e+03,2.656358499048874222e+00
9.891607722448345157e+03,2.656358604496464437e+00
9.891607745340679685e+03,2.656358709936316842e+00
9.891607768233016031e+03,2.656358815368445647e+00
9.891607791125350559e+03,2.656358920792833089e+00
9.891607814017686906e+03,2.656359026209493379e+00
9.891607836910021433e+03,2.656359131618412306e+00
9.891607859802357780e+03,2.656359237019600528e+00
9.891607882694694126e+03,2.656359342413058044e+00
9.891607905587028654e+03,2.656359447798770645e+00
9.891607928479365000e+03,2.656359553176752542e+00
9.891607951371699528e+03,2.656359658546989522e+00
9.891607974264035875e+03,2.656359763909492244e+00
9.891607997156370402e+03,2.656359869264250051e+00
9.891608020048706749e+03,2.656359974611277153e+00
9.891608042941041276e+03,2.656360079950555786e+00
9.891608065833377623e+03,2.656360185282100161e+00
9.891608088725713969e+03,2.656360290605899621e+00
9.891608111618048497e+03,2.656360395921950612e+00
9.891608134510384843e+03,2.656360501230263793e+00
9.891608157402719371e+03,2.656360606530824953e+00
9.891608180295055718e+03,2.656360711823644749e+00
9.891608203187390245e+03,2.656360817108716077e+00
9.891608226079726592e+03,2.656360922386046042e+00
9.891608248972061119e+03,2.656361027655620433e+00
9.891608271864397466e+03,2.656361132917449908e+00
9.891608294756731993e+03,2.656361238171527361e+00
9.891608317649068340e+03,2.656361343417859899e+00
9.891608340541404687e+03,2.656361448656447521e+00
