Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.889738090277649462e+03,2.739762715986243435e+00
9.889738107156652404e+03,2.739762784940583007e+00
9.889738124035655346e+03,2.739762853898120021e+00
9.889738140914658288e+03,2.739762922858853589e+00
9.889738157793661230e+03,2.739762991822784599e+00
9.889738174672662353e+03,2.739763060789903282e+00
9.889738191551665295e+03,2.739763129760226512e+00
9.889738208430668237e+03,2.739763198733745408e+00
9.889738225309671179e+03,2.739763267710459527e+00
9.889738242188674121e+03,2.739763336690368423e+00
9.889738259067677063e+03,2.739763405673471652e+00
9.889738275946680005e+03,2.739763474659770104e+00
9.889738292825682947e+03,2.739763543649261557e+00
9.889738309704684070e+03,2.739763612641939794e+00
9.889738326583687012e+03,2.739763681637819026e+00
9.889738343462689954e+03,2.739763750636891260e+00
9.889738360341692896e+03,2.739763819639155606e+00
9.889738377220695838e+03,2.739763888644612067e+00
9.889738394099698780e+03,2.739763957653260640e+00
9.889738410978701722e+03,2.739764026665100882e+00
9.889738427857704664e+03,2.739764095680132350e+00
9.889738444736705787e+03,2.739764164698347937e+00
9.889738461615708729e+03,2.739764233719760522e+00
9.889738478494711671e+03,2.739764302744363889e+00
9.889738495373714613e+03,2.739764371772157148e+00
9.889738512252717555e+03,2.739764440803139856e+00
9.889738529131720497e+03,2.739764509837312012e+00
9.889738546010723439e+03,2.739764578874672729e+00
9.889738562889726381e+03,2.739764647915222451e+00
9.889738579768727504e+03,2.739764716958952739e+00
9.889738596647730446e+03,2.739764786005877806e+00
9.889738613526733388e+03,2.739764855055990544e+00
9.889738630405736330e+03,2.739764924109290956e+00
9.889738647284739272e+03,2.739764993165778151e+00
9.889738664163742214e+03,2.739765062225451686e+00
9.889738681042745156e+03,2.739765131288311562e+00
9.889738697921748098e+03,2.739765200354356889e+00
9.889738714800749221e+03,2.739765269423580563e+00
9.889738731679752163e+03,2.739765338495995906e+00
9.889738748558755105e+03,2.739765407571597144e+00
9.889738765437758047e+03,2.739765476650382503e+00
9.889738782316760989e+03,2.739765545732352425e+00
9.889738799195763931e+03,2.739765614817505579e+00
9.889738816074766873e+03,2.739765683905841964e+00
9.889738832953769816e+03,2.739765752997361581e+00
9.889738849832770939e+03,2.739765822092056879e+00
9.889738866711773881e+03,2.739765891189942071e+00
9.889738883590776823e+03,2.739765960291009161e+00
9.889738900469779765e+03,2.739766029395257707e+00
9.889738917348782707e+03,2.739766098502687708e+00
9.889738934227785649e+03,2.739766167613298720e+00
9.889738951106788591e+03,2.739766236727091187e+00
9.889738967985791533e+03,2.739766305844063332e+00
9.889738984864792656e+03,2.739766374964208051e+00
9.889739001743795598e+03,2.739766444087539998e+00
9.889739018622798540e+03,2.739766513214051180e+00
9.889739035501801482e+03,2.739766582343741597e+00
9.889739052380804424e+03,2.739766651476610360e+00
9.889739069259807366e+03,2.739766720612657913e+00
9.889739086138810308e+03,2.739766789751883813e+00
9.889739103017813250e+03,2.739766858894286283e+00
9.889739119896814373e+03,2.739766928039859106e+00
9.889739136775817315e+03,2.739766997188616493e+00
9.889739153654820257e+03,2.739767066340550450e+00
9.889739170533823199e+03,2.739767135495660977e+00
9.889739187412826141e+03,2.739767204653946742e+00
9.889739204291829083e+03,2.739767273815408632e+00
9.889739221170832025e+03,2.739767342980045317e+00
9.889739238049834967e+03,2.739767412147857684e+00
9.889739254928836090e+03,2.739767481318836406e+00
9.889739271807839032e+03,2.739767550492997028e+00
9.889739288686841974e+03,2.739767619670331555e+00
9.889739305565844916e+03,2.739767688850839544e+00
9.889739322444847858e+03,2.739767758034521439e+00
9.889739339323850800e+03,2.739767827221375462e+00
9.889739356202853742e+03,2.739767896411402504e+00
9.889739373081856684e+03,2.739767965604601230e+00
9.889739389960857807e+03,2.739768034800964980e+00
9.889739406839860749e+03,2.739768104000507076e+00
9.889739423718863691e+03,2.739768173203220858e+00
9.889739440597866633e+03,2.739768242409104992e+00
9.889739457476869575e+03,2.739768311618159924e+00
9.889739474355872517e+03,2.739768380830384764e+00
9.889739491234875459e+03,2.739768450045779957e+00
9.889739508113878401e+03,2.739768519264344171e+00
9.889739524992879524e+03,2.739768588486070300e+00
9.889739541871882466e+03,2.739768657710972111e+00
9.889739558750885408e+03,2.739768726939042942e+00
9.889739575629888350e+03,2.739768796170281906e+00
9.889739592508891292e+03,2.739768865404688114e+00
9.889739609387894234e+03,2.739768934642262455e+00
9.889739626266897176e+03,2.739769003883003151e+00
9.889739643145900118e+03,2.739769073126911092e+00
9.889739660024901241e+03,2.739769142373977395e+00
9.889739676903904183e+03,2.739769211624217604e+00
9.889739693782907125e+03,2.739769280877623725e+00
9.889739710661910067e+03,2.739769350134194870e+00
9.889739727540913009e+03,2.739769419393931482e+00
9.889739744419915951e+03,2.739769488656832674e+00
9.889739761298918893e+03,2.739769557922897558e+00
9.889739778177921835e+03,2.739769627192127022e+00
9.889739795056922958e+03,2.739769696464512627e+00
9.889739811935925900e+03,2.739769765740068586e+00
9.889739828814928842e+03,2.739769835018788235e+00
9.889739845693931784e+03,2.739769904300670245e+00
9.889739862572934726e+03,2.739769973585714169e+00
9.889739879451937668e+03,2.739770042873920897e+00
9.889739896330940610e+03,2.739770112165288651e+00
9.889739913209943552e+03,2.739770181459817877e+00
9.889739930088944675e+03,2.739770250757500580e+00
9.889739946967947617e+03,2.739770320058350972e+00
9.889739963846950559e+03,2.739770389362361946e+00
9.889739980725953501e+03,2.739770458669532616e+00
9.889739997604956443e+03,2.739770527979863424e+00
9.889740014483959385e+03,2.739770597293353038e+00
9.889740031362962327e+03,2.739770666610001015e+00
9.889740048241965269e+03,2.739770735929808243e+00
9.889740065120966392e+03,2.739770805252766284e+00
9.889740081999969334e+03,2.739770874578888904e+00
9.889740098878972276e+03,2.739770943908170331e+00
9.889740115757975218e+03,2.739771013240607456e+00
9.889740132636978160e+03,2.739771082576202499e+00
9.889740149515981102e+03,2.739771151914953240e+00
9.889740166394984044e+03,2.739771221256861011e+00
9.889740183273986986e+03,2.739771290601924036e+00
9.889740200152988109e+03,2.739771359950135210e+00
9.889740217031991051e+03,2.739771429301509187e+00
9.889740233910993993e+03,2.739771498656037085e+00
9.889740250789996935e+03,2.739771568013720682e+00
9.889740267668999877e+03,2.739771637374557312e+00
9.889740284548002819e+03,2.739771706738548307e+00
