Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.889739980725953501e+03,8.053535377215664539e+02
9.889739997604956443e+03,8.053848343309176698e+02
9.889740014483959385e+03,8.054161316391029004e+02
9.889740031362962327e+03,8.054474296459879952e+02
9.889740048241965269e+03,8.054787283514383489e+02
9.889740065120966392e+03,8.055100277519464953e+02
9.889740081999969334e+03,8.055413278541242335e+02
9.889740098878972276e+03,8.055726286544642107e+02
9.889740115757975218e+03,8.056039301528318219e+02
9.889740132636978160e+03,8.056352323490924618e+02
9.889740149515981102e+03,8.056665352431118663e+02
9.889740166394984044e+03,8.056978388347556574e+02
9.889740183273986986e+03,8.057291431238894575e+02
9.889740200152988109e+03,8.057604481070047768e+02
9.889740217031991051e+03,8.057917537907144379e+02
9.889740233910993993e+03,8.058230601715109742e+02
9.889740250789996935e+03,8.058543672492593259e+02
9.889740267668999877e+03,8.058856750238252289e+02
9.889740284548002819e+03,8.059169834950739641e+02
9.889740301427005761e+03,8.059482926628716086e+02
9.889740318306008703e+03,8.059796025270829887e+02
9.889740335185009826e+03,8.060109130841998422e+02
9.889740352064012768e+03,8.060422243408359009e+02
9.889740368943015710e+03,8.060735362934824479e+02
9.889740385822018652e+03,8.061048489420049918e+02
9.889740402701021594e+03,8.061361622862691547e+02
9.889740419580024536e+03,8.061674763261405587e+02
9.889740436459027478e+03,8.061987910614840303e+02
9.889740453338030420e+03,8.062301064921656462e+02
9.889740470217031543e+03,8.062614226146756664e+02
9.889740487096034485e+03,8.062927394356293007e+02
9.889740503975037427e+03,8.063240569515174911e+02
9.889740520854040369e+03,8.063553751622052914e+02
9.889740537733043311e+03,8.063866940675583237e+02
9.889740554612046253e+03,8.064180136674422101e+02
9.889740571491049195e+03,8.064493339617218908e+02
9.889740588370052137e+03,8.064806549502633288e+02
9.889740605249053260e+03,8.065119766295562158e+02
9.889740622128056202e+03,8.065432990062168983e+02
9.889740639007059144e+03,8.065746220767352952e+02
9.889740655886062086e+03,8.066059458409768013e+02
9.889740672765065028e+03,8.066372702988071524e+02
9.889740689644067970e+03,8.066685954500915159e+02
9.889740706523070912e+03,8.066999212946952866e+02
9.889740723402073854e+03,8.067312478324838594e+02
9.889740740281074977e+03,8.067625750599464709e+02
9.889740757160077919e+03,8.067939029837009457e+02
9.889740774039080861e+03,8.068252316002360658e+02
9.889740790918083803e+03,8.068565609094176807e+02
9.889740807797086745e+03,8.068878909111109579e+02
9.889740824676089687e+03,8.069192216051816331e+02
9.889740841555092629e+03,8.069505529914945328e+02
9.889740858434095571e+03,8.069818850699152790e+02
9.889740875313096694e+03,8.070132178369324265e+02
9.889740892192099636e+03,8.070445512991645955e+02
9.889740909071102578e+03,8.070758854531007955e+02
9.889740925950105520e+03,8.071072202986061939e+02
9.889740942829108462e+03,8.071385558355462990e+02
9.889740959708111404e+03,8.071698920637858237e+02
9.889740976587114346e+03,8.072012289831907310e+02
9.889740993466117288e+03,8.072325665936261885e+02
9.889741010345118411e+03,8.072639048915800686e+02
9.889741027224121353e+03,8.072952438836725833e+02
9.889741044103124295e+03,8.073265835663910366e+02
9.889741060982127237e+03,8.073579239396016192e+02
9.889741077861130179e+03,8.073892650031690437e+02
9.889741094740133121e+03,8.074206067569588186e+02
9.889741111619136063e+03,8.074519492008363386e+02
9.889741128498139005e+03,8.074832923346663165e+02
9.889741145377140128e+03,8.075146361549369658e+02
9.889741162256143070e+03,8.075459806682688395e+02
9.889741179135146012e+03,8.075773258711492417e+02
9.889741196014148954e+03,8.076086717634437946e+02
9.889741212893151896e+03,8.076400183450173245e+02
9.889741229772154838e+03,8.076713656157355672e+02
9.889741246651157780e+03,8.077027135754635765e+02
9.889741263530160722e+03,8.077340622240664061e+02
9.889741280409161845e+03,8.077654115580307916e+02
9.889741297288164787e+03,8.077967615839792188e+02
9.889741314167167729e+03,8.078281122983984233e+02
9.889741331046170671e+03,8.078594637011534587e+02
9.889741347925173613e+03,8.078908157921094926e+02
9.889741364804176555e+03,8.079221685711321470e+02
9.889741381683179497e+03,8.079535220380860210e+02
9.889741398562182439e+03,8.079848761928370777e+02
9.889741415441183563e+03,8.080162310318706886e+02
9.889741432320186505e+03,8.080475865618104763e+02
9.889741449199189447e+03,8.080789427791426078e+02
9.889741466078192389e+03,8.081102996837323644e+02
9.889741482957195331e+03,8.081416572754447998e+02
9.889741499836198273e+03,8.081730155541453087e+02
9.889741516715201215e+03,8.082043745196987174e+02
9.889741533594204157e+03,8.082357341719704209e+02
9.889741550473205280e+03,8.082670945074460178e+02
9.889741567352208222e+03,8.082984555327493581e+02
9.889741584231211164e+03,8.083298172443666090e+02
9.889741601110214106e+03,8.083611796421630515e+02
9.889741617989217048e+03,8.083925427260031711e+02
9.889741634868219990e+03,8.084239064957527034e+02
9.889741651747222932e+03,8.084552709512764750e+02
9.889741668626225874e+03,8.084866360924394257e+02
9.889741685505226997e+03,8.085180019157270408e+02
9.889741702384229939e+03,8.085493684277641933e+02
9.889741719263232881e+03,8.085807356250363682e+02
9.889741736142235823e+03,8.086121035074085057e+02
9.889741753021238765e+03,8.086434720747455458e+02
9.889741769900241707e+03,8.086748413269127695e+02
9.889741786779244649e+03,8.087062112637752307e+02
9.889741803658247591e+03,8.087375818851979830e+02
9.889741820537248714e+03,8.087689531876654883e+02
9.889741837416251656e+03,8.088003251778040976e+02
9.889741854295254598e+03,8.088316978520983866e+02
9.889741871174257540e+03,8.088630712104129543e+02
9.889741888053260482e+03,8.088944452526137638e+02
9.889741904932263424e+03,8.089258199785648458e+02
9.889741921811266366e+03,8.089571953881323907e+02
9.889741938690269308e+03,8.089885714811805428e+02
9.889741955569270431e+03,8.090199482541930820e+02
9.889741972448273373e+03,8.090513257137982919e+02
9.889741989327276315e+03,8.090827038564794975e+02
9.889742006206279257e+03,8.091140826821016390e+02
9.889742023085282199e+03,8.091454621905299973e+02
9.889742039964285141e+03,8.091768423816298537e+02
9.889742056843288083e+03,8.092082232552654659e+02
9.889742073722291025e+03,8.092396048113025699e+02
9.889742090601292148e+03,8.092709870462236950e+02
9.889742107480295090e+03,8.093023699666579205e+02
9.889742124359298032e+03,8.093337535690886853e+02
9.889742141238300974e+03,8.093651378533805882e+02
9.889742158117303916e+03,8.093965228193985695e+02
9.889742174996306858e+03,8.094279084670080238e+02
9.889742191875309800e+03,8.094592947960735501e+02
9.889742208754312742e+03,8.094906818064603158e+02
9.889742225633313865e+03,8.095220694946508502e+02
9.889742242512316807e+03,8.095534578672748012e+02
9.889742259391319749e+03,8.095848469208149254e+02
9.889742276270322691e+03,8.096162366551362766e+02
9.889742293149325633e+03,8.096476270701036810e+02
9.889742310028328575e+03,8.096790181655819651e+02
9.889742326907331517e+03,8.097104099414362963e+02
9.889742343786334459e+03,8.097418023975315009e+02
9.889742360665335582e+03,8.097731955303495397e+02
9.889742377544338524e+03,8.098045893465213112e+02
9.889742394423341466e+03,8.098359838425288899e+02
9.889742411302344408e+03,8.098673790182369885e+02
9.889742428181347350e+03,8.098987748735106607e+02
9.889742445060350292e+03,8.099301714082147328e+02
9.889742461939353234e+03,8.099615686222145996e+02
9.889742478818356176e+03,8.099929665153745191e+02
9.889742495697357299e+03,8.100243650841759973e+02
9.889742512576360241e+03,8.100557643352510695e+02
9.889742529455363183e+03,8.100871642650812419e+02
9.889742546334366125e+03,8.101185648735314544e+02
9.889742563213369067e+03,8.101499661604663061e+02
9.889742580092372009e+03,8.101813681257509643e+02
9.889742596971374951e+03,8.102127707692498007e+02
9.889742613850377893e+03,8.102441740908284373e+02
9.889742630729379016e+03,8.102755780869671298e+02
9.889742647608381958e+03,8.103069827642988230e+02
9.889742664487384900e+03,8.103383881193049092e+02
9.889742681366387842e+03,8.103697941518495327e+02
9.889742698245390784e+03,8.104012008617978609e+02
9.889742715124393726e+03,8.104326082490148337e+02
9.889742732003396668e+03,8.104640163133652777e+02
9.889742748882399610e+03,8.104954250547136780e+02
9.889742765761400733e+03,8.105268344695405176e+02
9.889742782640403675e+03,8.105582445644799918e+02
9.889742799519406617e+03,8.105896553360122425e+02
9.889742816398409559e+03,8.106210667840017550e+02
9.889742833277412501e+03,8.106524789083136966e+02
9.889742850156415443e+03,8.106838917088130074e+02
9.889742867035418385e+03,8.107153051853642864e+02
9.889742883914421327e+03,8.107467193378319052e+02
9.889742900793422450e+03,8.107781341626958920e+02
9.889742917672425392e+03,8.108095496665915789e+02
9.889742934551428334e+03,8.108409658459983120e+02
9.889742951430431276e+03,8.108723827007808040e+02
9.889742968309434218e+03,8.109038002308041087e+02
9.889742985188437160e+03,8.109352184359327111e+02
9.889743002067440102e+03,8.109666373160315516e+02
9.889743018946443044e+03,8.109980568709653426e+02
9.889743035825444167e+03,8.110294770972128617e+02
9.889743052704447109e+03,8.110608980014110330e+02
9.889743069583450051e+03,8.110923195800380654e+02
9.889743086462452993e+03,8.111237418329590128e+02
9.889743103341455935e+03,8.111551647600390424e+02
9.889743120220458877e+03,8.111865883611421850e+02
9.889743137099461819e+03,8.112180126361334942e+02
9.889743153978464761e+03,8.112494375848775690e+02
9.889743170857465884e+03,8.112808632038529595e+02
9.889743187736468826e+03,8.113122894996970444e+02
9.889743204615471768e+03,8.113437164688880330e+02
9.889743221494474710e+03,8.113751441112909788e+02
9.889743238373477652e+03,8.114065724267700261e+02
9.889743255252480594e+03,8.114380014151906835e+02
9.889743272131483536e+03,8.114694310764166403e+02
9.889743289010486478e+03,8.115008614103132913e+02
9.889743305889487601e+03,8.115322924133580500e+02
9.889743322768490543e+03,8.115637240921897728e+02
9.889743339647493485e+03,8.115951564432859868e+02
9.889743356526496427e+03,8.116265894665111773e+02
9.889743373405499369e+03,8.116580231617303980e+02
9.889743390284502311e+03,8.116894575288082478e+02
9.889743407163505253e+03,8.117208925676093259e+02
9.889743424042508195e+03,8.117523282779978899e+02
9.889743440921509318e+03,8.117837646564515808e+02
9.889743457800512260e+03,8.118152017096099371e+02
9.889743474679515202e+03,8.118466394339500312e+02
9.889743491558518144e+03,8.118780778293365756e+02
9.889743508437521086e+03,8.119095168956340558e+02
9.889743525316524028e+03,8.119409566327072980e+02
9.889743542195526970e+03,8.119723970404207876e+02
9.889743559074529912e+03,8.120038381186390097e+02
9.889743575953531035e+03,8.120352798638383547e+02
9.889743592832533977e+03,8.120667222826600664e+02
9.889743609711536919e+03,8.120981653715805351e+02
9.889743626590539861e+03,8.121296091304643596e+02
9.889743643469542803e+03,8.121610535591759117e+02
9.889743660348545745e+03,8.121924986575799039e+02
9.889743677227548687e+03,8.122239444255410490e+02
9.889743694106551629e+03,8.122553908629239459e+02
9.889743710985552752e+03,8.122868379662038478e+02
9.889743727864555694e+03,8.123182857420232494e+02
9.889743744743558636e+03,8.123497341868583135e+02
9.889743761622561578e+03,8.123811833005730705e+02
9.889743778501564520e+03,8.124126330830321194e+02
9.889743795380567462e+03,8.124440835341005140e+02
9.889743812259570404e+03,8.124755346536421712e+02
9.889743829138573346e+03,8.125069864415219172e+02
9.889743846017574469e+03,8.125384388942147780e+02
9.889743862896577411e+03,8.125698920183642713e+02
9.889743879775580353e+03,8.126013458104454230e+02
9.889743896654583295e+03,8.126328002703223774e+02
9.889743913533586237e+03,8.126642553978606429e+02
9.889743930412589179e+03,8.126957111929237954e+02
9.889743947291592121e+03,8.127271676553766611e+02
9.889743964170595063e+03,8.127586247850836116e+02
9.889743981049596186e+03,8.127900825785194456e+02
9.889743997928599128e+03,8.128215410423282492e+02
9.889744014807602071e+03,8.128530001729851620e+02
9.889744031686605013e+03,8.128844599703537597e+02
9.889744048565607955e+03,8.129159204342995508e+02
9.889744065444610897e+03,8.129473815646862249e+02
9.889744082323613839e+03,8.129788433613786083e+02
9.889744099202616781e+03,8.130103058242408451e+02
9.889744116081617904e+03,8.130417689497471656e+02
9.889744132960620846e+03,8.130732327445430201e+02
9.889744149839623788e+03,8.131046972051024113e+02
9.889744166718626730e+03,8.131361623312895972e+02
9.889744183597629672e+03,8.131676281229690630e+02
9.889744200476632614e+03,8.131990945800052941e+02
9.889744217355635556e+03,8.132305617022628894e+02
9.889744234234638498e+03,8.132620294896063342e+02
9.889744251113639621e+03,8.132934979385081533e+02
9.889744267992642563e+03,8.133249670556158435e+02
9.889744284871645505e+03,8.133564368374026117e+02
9.889744301750648447e+03,8.133879072837324884e+02
9.889744318629651389e+03,8.134193783944701863e+02
9.889744335508654331e+03,8.134508501694799634e+02
9.889744352387657273e+03,8.134823226086264185e+02
9.889744369266660215e+03,8.135137957117736960e+02
9.889744386145661338e+03,8.135452694753946616e+02
9.889744403024664280e+03,8.135767439061366986e+02
9.889744419903667222e+03,8.136082190004731274e+02
9.889744436782670164e+03,8.136396947582679786e+02
9.889744453661673106e+03,8.136711711793855102e+02
9.889744470540676048e+03,8.137026482636905484e+02
9.889744487419678990e+03,8.137341260110468966e+02
9.889744504298681932e+03,8.137656044213191535e+02
9.889744521177683055e+03,8.137970834909792757e+02
9.889744538056685997e+03,8.138285632266764651e+02
9.889744554935688939e+03,8.138600436248825645e+02
9.889744571814691881e+03,8.138915246854618317e+02
9.889744588693694823e+03,8.139230064082788658e+02
9.889744605572697765e+03,8.139544887931978110e+02
9.889744622451700707e+03,8.139859718400831525e+02
9.889744639330703649e+03,8.140174555487989210e+02
9.889744656209704772e+03,8.140489399158169590e+02
9.889744673088707714e+03,8.140804249477866961e+02
9.889744689967710656e+03,8.141119106411803159e+02
9.889744706846713598e+03,8.141433969958615080e+02
9.889744723725716540e+03,8.141748840116950987e+02
9.889744740604719482e+03,8.142063716885451186e+02
9.889744757483722424e+03,8.142378600262755981e+02
9.889744774362725366e+03,8.142693490247512500e+02
9.889744791241726489e+03,8.143008386804426664e+02
9.889744808120729431e+03,8.143323290000010957e+02
9.889744824999732373e+03,8.143638199798973574e+02
9.889744841878735315e+03,8.143953116199958231e+02
9.889744858757738257e+03,8.144268039201604097e+02
9.889744875636741199e+03,8.144582968802559435e+02
9.889744892515744141e+03,8.144897905001461140e+02
9.889744909394747083e+03,8.145212847796956339e+02
9.889744926273748206e+03,8.145527797153741858e+02
9.889744943152751148e+03,8.145842753138343824e+02
9.889744960031754090e+03,8.146157715715465883e+02
9.889744976910757032e+03,8.146472684883746069e+02
9.889744993789759974e+03,8.146787660641830371e+02
9.889745010668762916e+03,8.147102642988361367e+02
9.889745027547765858e+03,8.147417631921978227e+02
9.889745044426768800e+03,8.147732627441324667e+02
9.889745061305769923e+03,8.148047629511095238e+02
9.889745078184772865e+03,8.148362638197827437e+02
9.889745095063775807e+03,8.148677653466212405e+02
9.889745111942778749e+03,8.148992675314897269e+02
9.889745128821781691e+03,8.149307703742518925e+02
9.889745145700784633e+03,8.149622738747723361e+02
9.889745162579787575e+03,8.149937780329149746e+02
9.889745179458790517e+03,8.150252828485441796e+02
9.889745196337791640e+03,8.150567883181287243e+02
9.889745213216794582e+03,8.150882944483231540e+02
9.889745230095797524e+03,8.151198012355968103e+02
9.889745246974800466e+03,8.151513086798133827e+02
9.889745263853803408e+03,8.151828167808371290e+02
9.889745280732806350e+03,8.152143255385328757e+02
9.889745297611809292e+03,8.152458349527637438e+02
9.889745314490812234e+03,8.152773450233942185e+02
9.889745331369813357e+03,8.153088557468928457e+02
9.889745348248816299e+03,8.153403671299154212e+02
9.889745365127819241e+03,8.153718791689298087e+02
9.889745382006822183e+03,8.154033918638004934e+02
9.889745398885825125e+03,8.154349052143915060e+02
9.889745415764828067e+03,8.154664192205668769e+02
9.889745432643831009e+03,8.154979338821910915e+02
9.889745449522833951e+03,8.155294491991277255e+02
9.889745466401836893e+03,8.155609651712412642e+02
9.889745483280838016e+03,8.155924817949988892e+02
9.889745500159840958e+03,8.156239990770582153e+02
9.889745517038843900e+03,8.156555170138863105e+02
9.889745533917846842e+03,8.156870356053476598e+02
9.889745550796849784e+03,8.157185548513061804e+02
9.889745567675852726e+03,8.157500747516259025e+02
9.889745584554855668e+03,8.157815953061709706e+02
9.889745601433858610e+03,8.158131165148055288e+02
9.889745618312859733e+03,8.158446383739964176e+02
9.889745635191862675e+03,8.158761608904013656e+02
9.889745652070865617e+03,8.159076840604883500e+02
9.889745668949868559e+03,8.159392078841206057e+02
9.889745685828871501e+03,8.159707323611628453e+02
9.889745702707874443e+03,8.160022574914786446e+02
9.889745719586877385e+03,8.160337832749319205e+02
9.889745736465880327e+03,8.160653097113871581e+02
9.889745753344881450e+03,8.160968367973104023e+02
9.889745770223884392e+03,8.161283645393608595e+02
9.889745787102887334e+03,8.161598929340050290e+02
9.889745803981890276e+03,8.161914219811073963e+02
9.889745820860893218e+03,8.162229516805309686e+02
9.889745837739896160e+03,8.162544820321405723e+02
9.889745854618899102e+03,8.162860130358000106e+02
9.889745871497902044e+03,8.163175446913730866e+02
9.889745888376903167e+03,8.163490769953258450e+02
9.889745905255906109e+03,8.163806099543187429e+02
9.889745922134909051e+03,8.164121435648165743e+02
9.889745939013911993e+03,8.164436778266847341e+02
9.889745955892914935e+03,8.164752127397861159e+02
9.889745972771917877e+03,8.165067483039853187e+02
9.889745989650920819e+03,8.165382845191461456e+02
9.889746006529923761e+03,8.165698213851325136e+02
9.889746023408924884e+03,8.166013588984094440e+02
9.889746040287927826e+03,8.166328970656384172e+02
9.889746057166930768e+03,8.166644358832849093e+02
9.889746074045933710e+03,8.166959753512127236e+02
9.889746090924936652e+03,8.167275154692856631e+02
9.889746107803939594e+03,8.167590562373675311e+02
9.889746124682942536e+03,8.167905976553228129e+02
9.889746141561945478e+03,8.168221397230148568e+02
9.889746158440946601e+03,8.168536824369084570e+02
9.889746175319949543e+03,8.168852258036663443e+02
9.889746192198952485e+03,8.169167698197528580e+02
9.889746209077955427e+03,8.169483144850320286e+02
9.889746225956958369e+03,8.169798597993676594e+02
9.889746242835961311e+03,8.170114057626235535e+02
9.889746259714964253e+03,8.170429523746639688e+02
9.889746276593967195e+03,8.170744996353524812e+02
9.889746293472968318e+03,8.171060475411529751e+02
9.889746310351971260e+03,8.171375960987293183e+02
9.889746327230974202e+03,8.171691453045455091e+02
9.889746344109977144e+03,8.172006951584654644e+02
9.889746360988980086e+03,8.172322456603525325e+02
9.889746377867983028e+03,8.172637968100709713e+02
9.889746394746985970e+03,8.172953486074849252e+02
9.889746411625988912e+03,8.173269010524579699e+02
9.889746428504990035e+03,8.173584541414533078e+02
9.889746445383992977e+03,8.173900078811358298e+02
9.889746462262995919e+03,8.174215622679689659e+02
9.889746479141998861e+03,8.174531173018165191e+02
9.889746496021001803e+03,8.174846729825420653e+02
9.889746512900004745e+03,8.175162293100098623e+02
9.889746529779007687e+03,8.175477862840834860e+02
9.889746546658010629e+03,8.175793439046267395e+02
9.889746563537011752e+03,8.176109021681024842e+02
9.889746580416014694e+03,8.176424610811762932e+02
9.889746597295017636e+03,8.176740206403112552e+02
9.889746614174020579e+03,8.177055808453714008e+02
9.889746631053023521e+03,8.177371416962199646e+02
9.889746647932026463e+03,8.177687031927207499e+02
9.889746664811029405e+03,8.178002653347380146e+02
9.889746681690032347e+03,8.178318281221351072e+02
9.889746698569033470e+03,8.178633915513744341e+02
9.889746715448036412e+03,8.178949556291229328e+02
9.889746732327039354e+03,8.179265203518424414e+02
9.889746749206042296e+03,8.179580857193972179e+02
9.889746766085045238e+03,8.179896517316504969e+02
9.889746782964048180e+03,8.180212183884664228e+02
9.889746799843051122e+03,8.180527856897089123e+02
9.889746816722054064e+03,8.180843536352414276e+02
9.889746833601055187e+03,8.181159222215252385e+02
9.889746850480058129e+03,8.181474914552287601e+02
9.889746867359061071e+03,8.181790613328131485e+02
9.889746884238064013e+03,8.182106318541430028e+02
9.889746901117066955e+03,8.182422030190811029e+02
9.889746917996069897e+03,8.182737748274918204e+02
9.889746934875072839e+03,8.183053472792383900e+02
9.889746951754075781e+03,8.183369203741849560e+02
9.889746968633076904e+03,8.183684941087924472e+02
9.889746985512079846e+03,8.184000684897291649e+02
9.889747002391082788e+03,8.184316435134570611e+02
9.889747019270085730e+03,8.184632191798393706e+02
9.889747036149088672e+03,8.184947954887401238e+02
9.889747053028091614e+03,8.185263724400224419e+02
9.889747069907094556e+03,8.185579500335505827e+02
9.889747086786097498e+03,8.185895282691877810e+02
9.889747103665098621e+03,8.186211071433945108e+02
9.889747120544101563e+03,8.186526866628413472e+02
9.889747137423104505e+03,8.186842668239879686e+02
9.889747154302107447e+03,8.187158476266987464e+02
9.889747171181110389e+03,8.187474290708368017e+02
9.889747188060113331e+03,8.187790111562662787e+02
9.889747204939116273e+03,8.188105938828504122e+02
9.889747221818119215e+03,8.188421772504526643e+02
9.889747238697120338e+03,8.188737612555336227e+02
9.889747255576123280e+03,8.189053459047636352e+02
9.889747272455126222e+03,8.189369311946027210e+02
9.889747289334129164e+03,8.189685171249151381e+02
9.889747306213132106e+03,8.190001036955637801e+02
9.889747323092135048e+03,8.190316909064126776e+02
9.889747339971137990e+03,8.190632787573250653e+02
9.889747356850140932e+03,8.190948672481648600e+02
9.889747373729142055e+03,8.191264563753913990e+02
9.889747390608144997e+03,8.191580461456763942e+02
9.889747407487147939e+03,8.191896365554792965e+02
9.889747424366150881e+03,8.192212276046643638e+02
9.889747441245153823e+03,8.192528192930942623e+02
9.889747458124156765e+03,8.192844116206329090e+02
9.889747475003159707e+03,8.193160045871439934e+02
9.889747491882162649e+03,8.193475981924908638e+02
9.889747508761163772e+03,8.193791924331326300e+02
9.889747525640166714e+03,8.194107873157419135e+02
9.889747542519169656e+03,8.194423828367777105e+02
9.889747559398172598e+03,8.194739789961038241e+02
9.889747576277175540e+03,8.195055757935834890e+02
9.889747593156178482e+03,8.195371732290801674e+02
9.889747610035181424e+03,8.195687713024577761e+02
9.889747626914184366e+03,8.196003700135793224e+02
9.889747643793185489e+03,8.196319693589033477e+02
9.889747660672188431e+03,8.196635693451040652e+02
9.889747677551191373e+03,8.196951699686394477e+02
9.889747694430194315e+03,8.197267712293729574e+02
9.889747711309197257e+03,8.197583731271685110e+02
9.889747728188200199e+03,8.197899756618891161e+02
9.889747745067203141e+03,8.198215788333984619e+02
9.889747761946206083e+03,8.198531826415603518e+02
9.889747778825207206e+03,8.198847870828317355e+02
9.889747795704210148e+03,8.199163921638883039e+02
9.889747812583213090e+03,8.199479978811875753e+02
9.889747829462216032e+03,8.199796042345931255e+02
9.889747846341218974e+03,8.200112112239680755e+02
9.889747863220221916e+03,8.200428188491763422e+02
