Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.889738090277649462e+03,4.012447473762795980e+00
9.889738107156652404e+03,4.012177388285582680e+00
9.889738124035655346e+03,4.011907311632474382e+00
9.889738140914658288e+03,4.011637243803495956e+00
9.889738157793661230e+03,4.011367184798701579e+00
9.889738174672662353e+03,4.011097134647204854e+00
9.889738191551665295e+03,4.010827093290849632e+00
9.889738208430668237e+03,4.010557060758779713e+00
9.889738225309671179e+03,4.010287037051019077e+00
9.889738242188674121e+03,4.010017022167614797e+00
9.889738259067677063e+03,4.009747016108597961e+00
9.889738275946680005e+03,4.009477018874000542e+00
9.889738292825682947e+03,4.009207030463868726e+00
9.889738309704684070e+03,4.008937050907316113e+00
9.889738326583687012e+03,4.008667080146202544e+00
9.889738343462689954e+03,4.008397118209656718e+00
9.889738360341692896e+03,4.008127165097708833e+00
9.889738377220695838e+03,4.007857220810407739e+00
9.889738394099698780e+03,4.007587285347768535e+00
9.889738410978701722e+03,4.007317358709845401e+00
9.889738427857704664e+03,4.007047440896669421e+00
9.889738444736705787e+03,4.006777531937355086e+00
9.889738461615708729e+03,4.006507631773769340e+00
9.889738478494711671e+03,4.006237740435040884e+00
9.889738495373714613e+03,4.005967857921200803e+00
9.889738512252717555e+03,4.005697984232280184e+00
9.889738529131720497e+03,4.005428119368326989e+00
9.889738546010723439e+03,4.005158263329364310e+00
9.889738562889726381e+03,4.004888416115430338e+00
9.889738579768727504e+03,4.004618577755648445e+00
9.889738596647730446e+03,4.004348748191891794e+00
9.889738613526733388e+03,4.004078927453273984e+00
9.889738630405736330e+03,4.003809115539826990e+00
9.889738647284739272e+03,4.003539312451589005e+00
9.889738664163742214e+03,4.003269518188599996e+00
9.889738681042745156e+03,4.002999732750891049e+00
9.889738697921748098e+03,4.002729956138509237e+00
9.889738714800749221e+03,4.002460188380545070e+00
9.889738731679752163e+03,4.002190429418895690e+00
9.889738748558755105e+03,4.001920679282682691e+00
9.889738765437758047e+03,4.001650937971922062e+00
9.889738782316760989e+03,4.001381205486660875e+00
9.889738799195763931e+03,4.001111481826929328e+00
9.889738816074766873e+03,4.000841766992768278e+00
9.889738832953769816e+03,4.000572060984215916e+00
9.889738849832770939e+03,4.000302363830362751e+00
9.889738866711773881e+03,4.000032675473114807e+00
9.889738883590776823e+03,3.999762995941592347e+00
9.889738900469779765e+03,3.999493325235811803e+00
9.889738917348782707e+03,3.999223663355812697e+00
9.889738934227785649e+03,3.998954010301633666e+00
9.889738951106788591e+03,3.998684366073314234e+00
9.889738967985791533e+03,3.998414730670885042e+00
9.889738984864792656e+03,3.998145104123429050e+00
9.889739001743795598e+03,3.997875486372890919e+00
9.889739018622798540e+03,3.997605877448337175e+00
9.889739035501801482e+03,3.997336277349830880e+00
9.889739052380804424e+03,3.997066686077380027e+00
9.889739069259807366e+03,3.996797103631046344e+00
9.889739086138810308e+03,3.996527530010846263e+00
9.889739103017813250e+03,3.996257965216833963e+00
9.889739119896814373e+03,3.995988409278068865e+00
9.889739136775817315e+03,3.995718862136511174e+00
9.889739153654820257e+03,3.995449323821235854e+00
9.889739170533823199e+03,3.995179794332281542e+00
9.889739187412826141e+03,3.994910273669687761e+00
9.889739204291829083e+03,3.994640761833470055e+00
9.889739221170832025e+03,3.994371258823698589e+00
9.889739238049834967e+03,3.994101764640373808e+00
9.889739254928836090e+03,3.993832279312600875e+00
9.889739271807839032e+03,3.993562802782309795e+00
9.889739288686841974e+03,3.993293335078598183e+00
9.889739305565844916e+03,3.993023876201490019e+00
9.889739322444847858e+03,3.992754426151023495e+00
9.889739339323850800e+03,3.992484984927230585e+00
9.889739356202853742e+03,3.992215552530158362e+00
9.889739373081856684e+03,3.991946128959829920e+00
9.889739389960857807e+03,3.991676714245327773e+00
9.889739406839860749e+03,3.991407308328604575e+00
9.889739423718863691e+03,3.991137911238734848e+00
9.889739440597866633e+03,3.990868522975766108e+00
9.889739457476869575e+03,3.990599143539721005e+00
9.889739474355872517e+03,3.990329772930639063e+00
9.889739491234875459e+03,3.990060411148551367e+00
9.889739508113878401e+03,3.989791058193505435e+00
9.889739524992879524e+03,3.989521714094551808e+00
9.889739541871882466e+03,3.989252378793682663e+00
9.889739558750885408e+03,3.988983052319956535e+00
9.889739575629888350e+03,3.988713734673404954e+00
9.889739592508891292e+03,3.988444425854066999e+00
9.889739609387894234e+03,3.988175125861981751e+00
9.889739626266897176e+03,3.987905834697180740e+00
9.889739643145900118e+03,3.987636552359695052e+00
9.889739660024901241e+03,3.987367278878591659e+00
9.889739676903904183e+03,3.987098014195861850e+00
9.889739693782907125e+03,3.986828758340557499e+00
9.889739710661910067e+03,3.986559511312717241e+00
9.889739727540913009e+03,3.986290273112372162e+00
9.889739744419915951e+03,3.986021043739569780e+00
9.889739761298918893e+03,3.985751823194333188e+00
9.889739778177921835e+03,3.985482611476701464e+00
9.889739795056922958e+03,3.985213408615733588e+00
9.889739811935925900e+03,3.984944214553422182e+00
9.889739828814928842e+03,3.984675029318832884e+00
9.889739845693931784e+03,3.984405852911981682e+00
9.889739862572934726e+03,3.984136685332923200e+00
9.889739879451937668e+03,3.983867526581689411e+00
9.889739896330940610e+03,3.983598376658310958e+00
9.889739913209943552e+03,3.983329235562819370e+00
9.889739930088944675e+03,3.983060103324257639e+00
9.889739946967947617e+03,3.982790979884665017e+00
9.889739963846950559e+03,3.982521865273061401e+00
9.889739980725953501e+03,3.982252759489508520e+00
9.889739997604956443e+03,3.981983662534015256e+00
9.889740014483959385e+03,3.981714574406635343e+00
9.889740031362962327e+03,3.981445495107393207e+00
9.889740048241965269e+03,3.981176424636327482e+00
9.889740065120966392e+03,3.980907363022473611e+00
9.889740081999969334e+03,3.980638310207870845e+00
9.889740098878972276e+03,3.980369266221561730e+00
9.889740115757975218e+03,3.980100231063562255e+00
9.889740132636978160e+03,3.979831204733934591e+00
9.889740149515981102e+03,3.979562187232679626e+00
9.889740166394984044e+03,3.979293178559867528e+00
9.889740183273986986e+03,3.979024178715513393e+00
9.889740200152988109e+03,3.978755187728653109e+00
9.889740217031991051e+03,3.978486205541333032e+00
9.889740233910993993e+03,3.978217232182581053e+00
9.889740250789996935e+03,3.977948267652444247e+00
9.889740267668999877e+03,3.977679311950945706e+00
9.889740284548002819e+03,3.977410365078124510e+00
9.889740301427005761e+03,3.977141427034012189e+00
9.889740318306008703e+03,3.976872497818663810e+00
9.889740335185009826e+03,3.976603577461066852e+00
9.889740352064012768e+03,3.976334665903316079e+00
9.889740368943015710e+03,3.976065763174414958e+00
9.889740385822018652e+03,3.975796869274410561e+00
9.889740402701021594e+03,3.975527984203334420e+00
9.889740419580024536e+03,3.975259107961225169e+00
9.889740436459027478e+03,3.974990240548106790e+00
9.889740453338030420e+03,3.974721381964033906e+00
9.889740470217031543e+03,3.974452532237994884e+00
9.889740487096034485e+03,3.974183691312091149e+00
9.889740503975037427e+03,3.973914859215334605e+00
9.889740520854040369e+03,3.973646035947748789e+00
9.889740537733043311e+03,3.973377221509380774e+00
9.889740554612046253e+03,3.973108415900253654e+00
9.889740571491049195e+03,3.972839619120414945e+00
9.889740588370052137e+03,3.972570831169903283e+00
9.889740605249053260e+03,3.972302052077707479e+00
9.889740622128056202e+03,3.972033281785936509e+00
9.889740639007059144e+03,3.971764520323594727e+00
9.889740655886062086e+03,3.971495767690713663e+00
9.889740672765065028e+03,3.971227023887331509e+00
9.889740689644067970e+03,3.970958288913480683e+00
9.889740706523070912e+03,3.970689562769207370e+00
9.889740723402073854e+03,3.970420845454535552e+00
9.889740740281074977e+03,3.970152136998460701e+00
9.889740757160077919e+03,3.969883437343108668e+00
9.889740774039080861e+03,3.969614746517459825e+00
9.889740790918083803e+03,3.969346064521568795e+00
9.889740807797086745e+03,3.969077391355459117e+00
9.889740824676089687e+03,3.968808727019169869e+00
9.889740841555092629e+03,3.968540071512732137e+00
9.889740858434095571e+03,3.968271424836185890e+00
9.889740875313096694e+03,3.968002787018510613e+00
9.889740892192099636e+03,3.967734158001855249e+00
9.889740909071102578e+03,3.967465537815200616e+00
9.889740925950105520e+03,3.967196926458570250e+00
9.889740942829108462e+03,3.966928323932010780e+00
9.889740959708111404e+03,3.966659730235561288e+00
9.889740976587114346e+03,3.966391145369245308e+00
9.889740993466117288e+03,3.966122569333109915e+00
9.889741010345118411e+03,3.965854002156127933e+00
9.889741027224121353e+03,3.965585443780439867e+00
9.889741044103124295e+03,3.965316894235049627e+00
9.889741060982127237e+03,3.965048353519965207e+00
9.889741077861130179e+03,3.964779821635249668e+00
9.889741094740133121e+03,3.964511298580910115e+00
9.889741111619136063e+03,3.964242784357009608e+00
9.889741128498139005e+03,3.963974278963555697e+00
9.889741145377140128e+03,3.963705782429536750e+00
9.889741162256143070e+03,3.963437294697117252e+00
9.889741179135146012e+03,3.963168815795262034e+00
9.889741196014148954e+03,3.962900345724018170e+00
9.889741212893151896e+03,3.962631884483408307e+00
9.889741229772154838e+03,3.962363432073480407e+00
9.889741246651157780e+03,3.962094988494249570e+00
9.889741263530160722e+03,3.961826553745770862e+00
9.889741280409161845e+03,3.961558127857001121e+00
9.889741297288164787e+03,3.961289710770120820e+00
9.889741314167167729e+03,3.961021302514093900e+00
9.889741331046170671e+03,3.960752903088951893e+00
9.889741347925173613e+03,3.960484512494734766e+00
9.889741364804176555e+03,3.960216130731480710e+00
9.889741381683179497e+03,3.959947757799221257e+00
9.889741398562182439e+03,3.959679393697987937e+00
9.889741415441183563e+03,3.959411038456745580e+00
9.889741432320186505e+03,3.959142692017681764e+00
9.889741449199189447e+03,3.958874354409761320e+00
