Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.027292596064833924e+04,6.850605470961927068e+00
1.027292604692779969e+04,6.851797992951887295e+00
1.027292613320726196e+04,6.852990612154480132e+00
1.027292621948672240e+04,6.854183328517122753e+00
1.027292630576618467e+04,6.855376142087816760e+00
1.027292639204564512e+04,6.856569052813952680e+00
1.027292647832510738e+04,6.857762060743545440e+00
1.027292656460456783e+04,6.858955165823997113e+00
1.027292665088403010e+04,6.860148368103304861e+00
1.027292673716349054e+04,6.861341667528865429e+00
1.027292682344295281e+04,6.862535064148699071e+00
1.027292690972241326e+04,6.863728557910196315e+00
1.027292699600187370e+04,6.864922148836191340e+00
1.027292708228133597e+04,6.866115836949587603e+00
1.027292716856079642e+04,6.867309622197724117e+00
1.027292725484025868e+04,6.868503504628646894e+00
1.027292734111971913e+04,6.869697484189727810e+00
1.027292742739918140e+04,6.870891560929002218e+00
1.027292751367864184e+04,6.872085734793819789e+00
1.027292759995810411e+04,6.873280005832235418e+00
1.027292768623756456e+04,6.874474373991601439e+00
1.027292777251702682e+04,6.875668839319969194e+00
1.027292785879648727e+04,6.876863401764674144e+00
1.027292794507594954e+04,6.878058061373792498e+00
1.027292803135540998e+04,6.879252818094640176e+00
1.027292811763487043e+04,6.880447671950107313e+00
1.027292820391433270e+04,6.881642622963090261e+00
1.027292829019379315e+04,6.882837671080890729e+00
1.027292837647325541e+04,6.884032816351607131e+00
1.027292846275271586e+04,6.885228058722551836e+00
1.027292854903217813e+04,6.886423398241792171e+00
1.027292863531163857e+04,6.887618834856660044e+00
1.027292872159110084e+04,6.888814368615235217e+00
1.027292880787056129e+04,6.890009999464817625e+00
1.027292889415002355e+04,6.891205727453506569e+00
1.027292898042948400e+04,6.892401552528589548e+00
1.027292906670894445e+04,6.893597474712969131e+00
1.027292915298840671e+04,6.894793494029570091e+00
1.027292923926786716e+04,6.895989610425640848e+00
1.027292932554732943e+04,6.897185823949324224e+00
1.027292941182678987e+04,6.898382134547876632e+00
1.027292949810625214e+04,6.899578542269428461e+00
1.027292958438571259e+04,6.900775047061242340e+00
1.027292967066517485e+04,6.901971648971453988e+00
1.027292975694463530e+04,6.903168347947306493e+00
1.027292984322409757e+04,6.904365144036956892e+00
1.027292992950355801e+04,6.905562037187634949e+00
1.027293001578302028e+04,6.906759027447514576e+00
1.027293010206248073e+04,6.907956114763802447e+00
1.027293018834194118e+04,6.909153299159440209e+00
1.027293027462140344e+04,6.910350580657356190e+00
1.027293036090086389e+04,6.911547959204761504e+00
1.027293044718032615e+04,6.912745434849851378e+00
1.027293053345978660e+04,6.913943007539804952e+00
1.027293061973924887e+04,6.915140677322834328e+00
1.027293070601870932e+04,6.916338444146121311e+00
1.027293079229817158e+04,6.917536308057862904e+00
1.027293087857763203e+04,6.918734269005254234e+00
1.027293096485709430e+04,6.919932327036494080e+00
1.027293105113655474e+04,6.921130482098757142e+00
1.027293113741601519e+04,6.922328734214990398e+00
1.027293122369547746e+04,6.923527083408160365e+00
1.027293130997493790e+04,6.924725529625423981e+00
1.027293139625440017e+04,6.925924072915016438e+00
1.027293148253386062e+04,6.927122713224076023e+00
1.027293156881332288e+04,6.928321450600851250e+00
1.027293165509278333e+04,6.929520284992484846e+00
1.027293174137224560e+04,6.930719216447208453e+00
1.027293182765170604e+04,6.931918244912170124e+00
1.027293191393116831e+04,6.933117370435602389e+00
1.027293200021062876e+04,6.934316592964658632e+00
1.027293208649008920e+04,6.935515912522286719e+00
1.027293217276955147e+04,6.936715329131486918e+00
1.027293225904901192e+04,6.937914842739361987e+00
1.027293234532847418e+04,6.939114453394176429e+00
1.027293243160793463e+04,6.940314161043045438e+00
1.027293251788739690e+04,6.941513965734251279e+00
1.027293260416685735e+04,6.942713867414873619e+00
1.027293269044631961e+04,6.943913866133213375e+00
1.027293277672578006e+04,6.945113961836354655e+00
1.027293286300524233e+04,6.946314154572587718e+00
1.027293294928470277e+04,6.947514444289002000e+00
1.027293303556416504e+04,6.948714831033886874e+00
1.027293312184362549e+04,6.949915314754321116e+00
1.027293320812308593e+04,6.951115895473309436e+00
1.027293329440254820e+04,6.952316573213826345e+00
1.027293338068200865e+04,6.953517347922961278e+00
1.027293346696147091e+04,6.954718219649016930e+00
1.027293355324093136e+04,6.955919188339052539e+00
1.027293363952039363e+04,6.957120254041400109e+00
1.027293372579985407e+04,6.958321416703082463e+00
1.027293381207931634e+04,6.959522676372457362e+00
1.027293389835877679e+04,6.960724032996546740e+00
1.027293398463823905e+04,6.961925486623695924e+00
1.027293407091769950e+04,6.963127037200932179e+00
1.027293415719715995e+04,6.964328684751273535e+00
1.027293424347662221e+04,6.965530429297732695e+00
1.027293432975608266e+04,6.966732270787329817e+00
1.027293441603554493e+04,6.967934209268429768e+00
1.027293450231500537e+04,6.969136244688042048e+00
1.027293458859446764e+04,6.970338377094523530e+00
1.027293467487392809e+04,6.971540606434872167e+00
1.027293476115339035e+04,6.972742932757483025e+00
1.027293484743285080e+04,6.973945356009314978e+00
1.027293493371231307e+04,6.975147876238777300e+00
1.027293501999177352e+04,6.976350493392845742e+00
1.027293510627123396e+04,6.977553207494538334e+00
1.027293519255069623e+04,6.978756018566919295e+00
1.027293527883015668e+04,6.979958926556950161e+00
1.027293536510961894e+04,6.981161931513029550e+00
1.027293545138907939e+04,6.982365033382114561e+00
1.027293553766854166e+04,6.983568232212626903e+00
1.027293562394800210e+04,6.984771527951519232e+00
1.027293571022746437e+04,6.985974920647192832e+00
1.027293579650692482e+04,6.987178410246599469e+00
1.027293588278638708e+04,6.988381996798175066e+00
1.027293596906584753e+04,6.989585680248844746e+00
1.027293605534530980e+04,6.990789460647037323e+00
1.027293614162477024e+04,6.991993337939691244e+00
1.027293622790423069e+04,6.993197312149850298e+00
1.027293631418369296e+04,6.994401383300594688e+00
1.027293640046315340e+04,6.995605551338838879e+00
1.027293648674261567e+04,6.996809816313024122e+00
1.027293657302207612e+04,6.998014178170055999e+00
1.027293665930153838e+04,6.999218636958402406e+00
1.027293674558099883e+04,7.000423192624962709e+00
1.027293683186046110e+04,7.001627845218192370e+00
1.027293691813992154e+04,7.002832594684989864e+00
1.027293700441938381e+04,7.004037441073837300e+00
1.027293709069884426e+04,7.005242384331594074e+00
1.027293717697830471e+04,7.006447424481356379e+00
1.027293726325776697e+04,7.007652561546210634e+00
1.027293734953722742e+04,7.008857795473007357e+00
1.027293743581668969e+04,7.010063126310257964e+00
1.027293752209615013e+04,7.011268554004818299e+00
1.027293760837561240e+04,7.012474078605179351e+00
1.027293769465507285e+04,7.013679700058211175e+00
1.027293778093453511e+04,7.014885418412404761e+00
1.027293786721399556e+04,7.016091233614623057e+00
1.027293795349345783e+04,7.017297145713365047e+00
1.027293803977291827e+04,7.018503154655472365e+00
1.027293812605238054e+04,7.019709260489470637e+00
1.027293821233184099e+04,7.020915463162189063e+00
1.027293829861130143e+04,7.022121762696715841e+00
1.027293838489076370e+04,7.023328159116183578e+00
1.027293847117022415e+04,7.024534652367378840e+00
1.027293855744968641e+04,7.025741242498868999e+00
1.027293864372914686e+04,7.026947929457446840e+00
1.027293873000860913e+04,7.028154713291661082e+00
1.027293881628806957e+04,7.029361593948317832e+00
1.027293890256753184e+04,7.030568571475972028e+00
1.027293898884699229e+04,7.031775645821410237e+00
1.027293907512645455e+04,7.032982817033214040e+00
1.027293916140591500e+04,7.034190085058135367e+00
1.027293924768537545e+04,7.035397449919315704e+00
1.027293933396483772e+04,7.036604911639892102e+00
1.027293942024429816e+04,7.037812470166605827e+00
1.027293950652376043e+04,7.039020125548071327e+00
1.027293959280322088e+04,7.040227877731022765e+00
1.027293967908268314e+04,7.041435726764065706e+00
1.027293976536214359e+04,7.042643672593956516e+00
1.027293985164160586e+04,7.043851715269281222e+00
1.027293993792106630e+04,7.045059854736794414e+00
1.027294002420052857e+04,7.046268091045102544e+00
1.027294011047998902e+04,7.047476424140934448e+00
1.027294019675944946e+04,7.048684854047441384e+00
1.027294028303891173e+04,7.049893380787762176e+00
1.027294036931837218e+04,7.051102004308625659e+00
1.027294045559783444e+04,7.052310724658664043e+00
1.027294054187729489e+04,7.053519541784567970e+00
1.027294062815675716e+04,7.054728455735000736e+00
1.027294071443621760e+04,7.055937466456652984e+00
1.027294080071567987e+04,7.057146573998169359e+00
1.027294088699514032e+04,7.058355778306247608e+00
1.027294097327460258e+04,7.059565079429531487e+00
1.027294105955406303e+04,7.060774477314718744e+00
1.027294114583352530e+04,7.061983972010466459e+00
1.027294123211298574e+04,7.063193563463445734e+00
1.027294131839244619e+04,7.064403251696833586e+00
1.027294140467190846e+04,7.065613036733795482e+00
1.027294149095136891e+04,7.066822918520988317e+00
1.027294157723083117e+04,7.068032897107121570e+00
1.027294166351029162e+04,7.069242972438821937e+00
1.027294174978975389e+04,7.070453144564798009e+00
1.027294183606921433e+04,7.071663413431669376e+00
1.027294192234867660e+04,7.072873779088158841e+00
1.027294200862813705e+04,7.074084241480891322e+00
1.027294209490759931e+04,7.075294800658583405e+00
1.027294218118705976e+04,7.076505456567848462e+00
