Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.014846018518507481e+04,1.152468833077658417e+01
1.014846020605984813e+04,1.152376268006919346e+01
1.014846022693461964e+04,1.152283706395346918e+01
1.014846024780939297e+04,1.152191148226855333e+01
1.014846026868416629e+04,1.152098593509550817e+01
1.014846028955893780e+04,1.152006042251538176e+01
1.014846031043371113e+04,1.151913494436737651e+01
1.014846033130848264e+04,1.151820950081316042e+01
1.014846035218325596e+04,1.151728409169189682e+01
1.014846037305802929e+04,1.151635871708464443e+01
1.014846039393280080e+04,1.151543337707247439e+01
1.014846041480757413e+04,1.151450807149453759e+01
1.014846043568234745e+04,1.151358280043188564e+01
1.014846045655711896e+04,1.151265756396559681e+01
1.014846047743189229e+04,1.151173236193484328e+01
1.014846049830666561e+04,1.151080719442068379e+01
1.014846051918143712e+04,1.150988206150413085e+01
1.014846054005621045e+04,1.150895696302441529e+01
1.014846056093098196e+04,1.150803189914316604e+01
1.014846058180575528e+04,1.150710686969960506e+01
1.014846060268052861e+04,1.150618187477475196e+01
1.014846062355530012e+04,1.150525691444964949e+01
1.014846064443007344e+04,1.150433198856354267e+01
1.014846066530484677e+04,1.150340709719743870e+01
1.014846068617961828e+04,1.150248224043234480e+01
1.014846070705439161e+04,1.150155741810753263e+01
1.014846072792916493e+04,1.150063263030398097e+01
1.014846074880393644e+04,1.149970787710277342e+01
1.014846076967870977e+04,1.149878315834308751e+01
1.014846079055348127e+04,1.149785847418655571e+01
1.014846081142825460e+04,1.149693382447245682e+01
1.014846083230302793e+04,1.149600920928177317e+01
1.014846085317779944e+04,1.149508462869551728e+01
1.014846087405257276e+04,1.149416008255295552e+01
1.014846089492734609e+04,1.149323557093511994e+01
1.014846091580211760e+04,1.149231109392298222e+01
1.014846093667689092e+04,1.149138665135584070e+01
1.014846095755166243e+04,1.149046224339524080e+01
1.014846097842643576e+04,1.148953786988051640e+01
1.014846099930120909e+04,1.148861353089263027e+01
1.014846102017598059e+04,1.148768922651255942e+01
1.014846104105075392e+04,1.148676495657963592e+01
1.014846106192552725e+04,1.148584072117485277e+01
1.014846108280029875e+04,1.148491652037915500e+01
1.014846110367507208e+04,1.148399235403190488e+01
1.014846112454984541e+04,1.148306822221406875e+01
1.014846114542461692e+04,1.148214412500659165e+01
1.014846116629939024e+04,1.148122006224885361e+01
1.014846118717416175e+04,1.148029603410232546e+01
1.014846120804893508e+04,1.147937204040637837e+01
1.014846122892370840e+04,1.147844808124200533e+01
1.014846124979847991e+04,1.147752415669012471e+01
1.014846127067325324e+04,1.147660026659009702e+01
1.014846129154802657e+04,1.147567641102291702e+01
1.014846131242279807e+04,1.147475259006949067e+01
1.014846133329757140e+04,1.147382880356924773e+01
1.014846135417234473e+04,1.147290505160311547e+01
1.014846137504711623e+04,1.147198133425198030e+01
1.014846139592188956e+04,1.147105765135534838e+01
1.014846141679666107e+04,1.147013400307458397e+01
1.014846143767143440e+04,1.146921038924916481e+01
1.014846145854620772e+04,1.146828680995998084e+01
1.014846147942097923e+04,1.146736326528793448e+01
1.014846150029575256e+04,1.146643975507252655e+01
1.014846152117052588e+04,1.146551627939462392e+01
1.014846154204529739e+04,1.146459283833515208e+01
1.014846156292007072e+04,1.146366943173359942e+01
1.014846158379484405e+04,1.146274605967085414e+01
1.014846160466961555e+04,1.146182272222779197e+01
1.014846162554438888e+04,1.146089941924392974e+01
1.014846164641916039e+04,1.145997615088061394e+01
1.014846166729393371e+04,1.145905291697735962e+01
1.014846168816870704e+04,1.145812971761503540e+01
1.014846170904347855e+04,1.145720655287452949e+01
1.014846172991825188e+04,1.145628342259537646e+01
1.014846175079302520e+04,1.145536032685845207e+01
1.014846177166779671e+04,1.145443726574460186e+01
1.014846179254257004e+04,1.145351423909339239e+01
1.014846181341734336e+04,1.145259124698567810e+01
1.014846183429211487e+04,1.145166828950234539e+01
1.014846185516688820e+04,1.145074536648291108e+01
1.014846187604165971e+04,1.144982247808868792e+01
1.014846189691643303e+04,1.144889962415926377e+01
1.014846191779120636e+04,1.144797680477547352e+01
1.014846193866597787e+04,1.144705402001815209e+01
1.014846195954075120e+04,1.144613126972691575e+01
1.014846198041552452e+04,1.144520855398257986e+01
1.014846200129029603e+04,1.144428587286601307e+01
1.014846202216506936e+04,1.144336322621678548e+01
1.014846204303984086e+04,1.144244061419615832e+01
1.014846206391461419e+04,1.144151803664377098e+01
1.014846208478938752e+04,1.144059549364042638e+01
1.014846210566415903e+04,1.143967298526694343e+01
1.014846212653893235e+04,1.143875051136295262e+01
1.014846214741370568e+04,1.143782807200931551e+01
1.014846216828847719e+04,1.143690566728683145e+01
1.014846218916325051e+04,1.143598329703511318e+01
1.014846221003802384e+04,1.143506096133502048e+01
1.014846223091279535e+04,1.143413866026732428e+01
1.014846225178756868e+04,1.143321639367173148e+01
1.014846227266234018e+04,1.143229416170938073e+01
1.014846229353711351e+04,1.143137196421996471e+01
1.014846231441188684e+04,1.143044980128431654e+01
1.014846233528665834e+04,1.142952767298319827e+01
1.014846235616143167e+04,1.142860557915628128e+01
1.014846237703620500e+04,1.142768351988441111e+01
1.014846239791097651e+04,1.142676149524831608e+01
