Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.882460428240709007e+03,2.743692132715324306e+00
9.882460446256400246e+03,2.743692234630547233e+00
9.882460464272089666e+03,2.743692336540512144e+00
9.882460482287780906e+03,2.743692438445240356e+00
9.882460500303470326e+03,2.743692540344703445e+00
9.882460518319161565e+03,2.743692642238929835e+00
9.882460536334850985e+03,2.743692744127891103e+00
9.882460554350542225e+03,2.743692846011612119e+00
9.882460572366233464e+03,2.743692947890082223e+00
9.882460590381922884e+03,2.743693049763287206e+00
9.882460608397614124e+03,2.743693151631248384e+00
9.882460626413303544e+03,2.743693253493947992e+00
9.882460644428994783e+03,2.743693355351400243e+00
9.882460662444684203e+03,2.743693457203587371e+00
9.882460680460375443e+03,2.743693559050534247e+00
9.882460698476066682e+03,2.743693660892223107e+00
9.882460716491756102e+03,2.743693762728643293e+00
9.882460734507447341e+03,2.743693864559819673e+00
9.882460752523136762e+03,2.743693966385727379e+00
9.882460770538828001e+03,2.743694068206391279e+00
9.882460788554517421e+03,2.743694170021782952e+00
9.882460806570208661e+03,2.743694271831930820e+00
9.882460824585899900e+03,2.743694373636813566e+00
9.882460842601589320e+03,2.743694475436431190e+00
9.882460860617280559e+03,2.743694577230797904e+00
9.882460878632969980e+03,2.743694679019895943e+00
9.882460896648661219e+03,2.743694780803743072e+00
9.882460914664350639e+03,2.743694882582317973e+00
9.882460932680041878e+03,2.743694984355641964e+00
9.882460950695733118e+03,2.743695086123704385e+00
9.882460968711422538e+03,2.743695187886491027e+00
9.882460986727113777e+03,2.743695289644026758e+00
9.882461004742803198e+03,2.743695391396290262e+00
9.882461022758494437e+03,2.743695493143299302e+00
9.882461040774183857e+03,2.743695594885036115e+00
9.882461058789875096e+03,2.743695696621514912e+00
9.882461076805566336e+03,2.743695798352735693e+00
9.882461094821255756e+03,2.743695900078670036e+00
9.882461112836946995e+03,2.743696001799353468e+00
9.882461130852636416e+03,2.743696103514761120e+00
9.882461148868327655e+03,2.743696205224914308e+00
9.882461166884017075e+03,2.743696306929788165e+00
9.882461184899708314e+03,2.743696408629400452e+00
9.882461202915399554e+03,2.743696510323744064e+00
9.882461220931088974e+03,2.743696612012815450e+00
9.882461238946780213e+03,2.743696713696618161e+00
9.882461256962469633e+03,2.743696815375152198e+00
9.882461274978160873e+03,2.743696917048417561e+00
9.882461292993850293e+03,2.743697018716407143e+00
9.882461311009541532e+03,2.743697120379131604e+00
9.882461329025232772e+03,2.743697222036587391e+00
9.882461347040922192e+03,2.743697323688760292e+00
9.882461365056613431e+03,2.743697425335671625e+00
9.882461383072302851e+03,2.743697526977292966e+00
9.882461401087994091e+03,2.743697628613659845e+00
9.882461419103683511e+03,2.743697730244740285e+00
9.882461437119374750e+03,2.743697831870555603e+00
9.882461455135065989e+03,2.743697933491095142e+00
9.882461473150755410e+03,2.743698035106355348e+00
9.882461491166446649e+03,2.743698136716343328e+00
9.882461509182136069e+03,2.743698238321048422e+00
9.882461527197827309e+03,2.743698339920488394e+00
9.882461545213516729e+03,2.743698441514641928e+00
9.882461563229207968e+03,2.743698543103523235e+00
9.882461581244899207e+03,2.743698644687125210e+00
9.882461599260588628e+03,2.743698746265444299e+00
9.882461617276279867e+03,2.743698847838491162e+00
9.882461635291969287e+03,2.743698949406251586e+00
9.882461653307660526e+03,2.743699050968739783e+00
9.882461671323349947e+03,2.743699152525941543e+00
