Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.891595520833507180e+03,2.739816774159648194e+00
9.891595543725843527e+03,2.739816819344245591e+00
9.891595566618178054e+03,2.739816864529564633e+00
9.891595589510514401e+03,2.739816909715612425e+00
9.891595612402848928e+03,2.739816954902381863e+00
9.891595635295185275e+03,2.739817000089879606e+00
9.891595658187519803e+03,2.739817045278098995e+00
9.891595681079856149e+03,2.739817090467045801e+00
9.891595703972190677e+03,2.739817135656713809e+00
9.891595726864527023e+03,2.739817180847109235e+00
9.891595749756863370e+03,2.739817226038228970e+00
9.891595772649197897e+03,2.739817271230069018e+00
9.891595795541534244e+03,2.739817316422636928e+00
9.891595818433868772e+03,2.739817361615923819e+00
9.891595841326205118e+03,2.739817406809938127e+00
9.891595864218539646e+03,2.739817452004672305e+00
9.891595887110875992e+03,2.739817497200133012e+00
9.891595910003210520e+03,2.739817542396313588e+00
9.891595932895546866e+03,2.739817587593220249e+00
9.891595955787881394e+03,2.739817632790845892e+00
9.891595978680217740e+03,2.739817677989197175e+00
9.891596001572554087e+03,2.739817723188271437e+00
9.891596024464888615e+03,2.739817768388063790e+00
9.891596047357224961e+03,2.739817813588581785e+00
9.891596070249559489e+03,2.739817858789818761e+00
9.891596093141895835e+03,2.739817903991780046e+00
9.891596116034230363e+03,2.739817949194459423e+00
9.891596138926566709e+03,2.739817994397863998e+00
9.891596161818901237e+03,2.739818039601986221e+00
9.891596184711237584e+03,2.739818084806832754e+00
9.891596207603573930e+03,2.739818130012400488e+00
9.891596230495908458e+03,2.739818175218685425e+00
9.891596253388244804e+03,2.739818220425694228e+00
9.891596276280579332e+03,2.739818265633420236e+00
9.891596299172915678e+03,2.739818310841869220e+00
9.891596322065250206e+03,2.739818356051035408e+00
9.891596344957586552e+03,2.739818401260924574e+00
9.891596367849921080e+03,2.739818446471530500e+00
9.891596390742257427e+03,2.739818491682859847e+00
9.891596413634591954e+03,2.739818536894904621e+00
9.891596436526928301e+03,2.739818582107671929e+00
9.891596459419264647e+03,2.739818627321158662e+00
9.891596482311599175e+03,2.739818672535360822e+00
9.891596505203935521e+03,2.739818717750285071e+00
9.891596528096270049e+03,2.739818762965924748e+00
9.891596550988606396e+03,2.739818808182286958e+00
9.891596573880940923e+03,2.739818853399363263e+00
9.891596596773277270e+03,2.739818898617161214e+00
9.891596619665611797e+03,2.739818943835673704e+00
9.891596642557948144e+03,2.739818989054907838e+00
9.891596665450284490e+03,2.739819034274859177e+00
9.891596688342619018e+03,2.739819079495525500e+00
9.891596711234955364e+03,2.739819124716911691e+00
9.891596734127289892e+03,2.739819169939011534e+00
9.891596757019626239e+03,2.739819215161832577e+00
9.891596779911960766e+03,2.739819260385367272e+00
9.891596802804297113e+03,2.739819305609621836e+00
9.891596825696631640e+03,2.739819350834589162e+00
9.891596848588967987e+03,2.739819396060276357e+00
9.891596871481304333e+03,2.739819441286680313e+00
9.891596894373638861e+03,2.739819486513796587e+00
9.891596917265975208e+03,2.739819531741632286e+00
9.891596940158309735e+03,2.739819576970179860e+00
9.891596963050646082e+03,2.739819622199446858e+00
9.891596985942980609e+03,2.739819667429426175e+00
9.891597008835316956e+03,2.739819712660124473e+00
9.891597031727651483e+03,2.739819757891533758e+00
9.891597054619987830e+03,2.739819803123662023e+00
9.891597077512322358e+03,2.739819848356500831e+00
9.891597100404658704e+03,2.739819893590058619e+00
9.891597123296995051e+03,2.739819938824330059e+00
9.891597146189329578e+03,2.739819984059313374e+00
9.891597169081665925e+03,2.739820029295013448e+00
9.891597191974000452e+03,2.739820074531424510e+00
9.891597214866336799e+03,2.739820119768552775e+00
9.891597237758671326e+03,2.739820165006391584e+00
9.891597260651007673e+03,2.739820210244947152e+00
9.891597283543342201e+03,2.739820255484211931e+00
9.891597306435678547e+03,2.739820300724194357e+00
9.891597329328014894e+03,2.739820345964889992e+00
9.891597352220349421e+03,2.739820391206294392e+00
9.891597375112685768e+03,2.739820436448415109e+00
9.891597398005020295e+03,2.739820481691245035e+00
9.891597420897356642e+03,2.739820526934791278e+00
9.891597443789691170e+03,2.739820572179046287e+00
9.891597466682027516e+03,2.739820617424015836e+00
9.891597489574362044e+03,2.739820662669695039e+00
9.891597512466698390e+03,2.739820707916089226e+00
9.891597535359032918e+03,2.739820753163190847e+00
9.891597558251369264e+03,2.739820798411008340e+00
9.891597581143705611e+03,2.739820843659536820e+00
9.891597604036040138e+03,2.739820888908772734e+00
9.891597626928376485e+03,2.739820934158723187e+00
9.891597649820711013e+03,2.739820979409380630e+00
9.891597672713047359e+03,2.739821024660753501e+00
9.891597695605381887e+03,2.739821069912832030e+00
9.891597718497718233e+03,2.739821115165625098e+00
9.891597741390052761e+03,2.739821160419124713e+00
9.891597764282389107e+03,2.739821205673337534e+00
9.891597787174725454e+03,2.739821250928260454e+00
9.891597810067059982e+03,2.739821296183889476e+00
9.891597832959396328e+03,2.739821341440232150e+00
9.891597855851730856e+03,2.739821386697280037e+00
9.891597878744067202e+03,2.739821431955041131e+00
9.891597901636401730e+03,2.739821477213507439e+00
9.891597924528738076e+03,2.739821522472686066e+00
9.891597947421072604e+03,2.739821567732570351e+00
9.891597970313408950e+03,2.739821612993166955e+00
9.891597993205745297e+03,2.739821658254471437e+00
9.891598016098079825e+03,2.739821703516480689e+00
9.891598038990416171e+03,2.739821748779201815e+00
9.891598061882750699e+03,2.739821794042626824e+00
9.891598084775087045e+03,2.739821839306764151e+00
9.891598107667421573e+03,2.739821884571604915e+00
9.891598130559757919e+03,2.739821929837156667e+00
9.891598153452092447e+03,2.739821975103411855e+00
9.891598176344428794e+03,2.739822020370378475e+00
9.891598199236763321e+03,2.739822065638048088e+00
9.891598222129099668e+03,2.739822110906428687e+00
9.891598245021436014e+03,2.739822156175515389e+00
9.891598267913770542e+03,2.739822201445305527e+00
9.891598290806106888e+03,2.739822246715804877e+00
9.891598313698441416e+03,2.739822291987007219e+00
9.891598336590777762e+03,2.739822337258919216e+00
9.891598359483112290e+03,2.739822382531533762e+00
9.891598382375448637e+03,2.739822427804857519e+00
9.891598405267783164e+03,2.739822473078882492e+00
9.891598428160119511e+03,2.739822518353617564e+00
9.891598451052455857e+03,2.739822563629056962e+00
9.891598473944790385e+03,2.739822608905198020e+00
9.891598496837126731e+03,2.739822654182048289e+00
9.891598519729461259e+03,2.739822699459599331e+00
9.891598542621797606e+03,2.739822744737858251e+00
9.891598565514132133e+03,2.739822790016818388e+00
9.891598588406468480e+03,2.739822835296485959e+00
9.891598611298803007e+03,2.739822880576854303e+00
9.891598634191139354e+03,2.739822925857930525e+00
9.891598657083473881e+03,2.739822971139707075e+00
9.891598679975810228e+03,2.739823016422190172e+00
9.891598702868146574e+03,2.739823061705376706e+00
9.891598725760481102e+03,2.739823106989263568e+00
9.891598748652817449e+03,2.739823152273856977e+00
9.891598771545151976e+03,2.739823197559149826e+00
9.891598794437488323e+03,2.739823242845148776e+00
9.891598817329822850e+03,2.739823288131847612e+00
9.891598840222159197e+03,2.739823333419251661e+00
9.891598863114493724e+03,2.739823378707354706e+00
9.891598886006830071e+03,2.739823423996163410e+00
9.891598908899166418e+03,2.739823469285674662e+00
9.891598931791500945e+03,2.739823514575884467e+00
9.891598954683837292e+03,2.739823559866798597e+00
9.891598977576171819e+03,2.739823605158411279e+00
9.891599000468508166e+03,2.739823650450728731e+00
