Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.889738090277649462e+03,2.653399091323434433e+00
9.889738107156652404e+03,2.653399158104174038e+00
9.889738124035655346e+03,2.653399224888011165e+00
9.889738140914658288e+03,2.653399291674943594e+00
9.889738157793661230e+03,2.653399358464972657e+00
9.889738174672662353e+03,2.653399425258089472e+00
9.889738191551665295e+03,2.653399492054309139e+00
9.889738208430668237e+03,2.653399558853624107e+00
9.889738225309671179e+03,2.653399625656033489e+00
9.889738242188674121e+03,2.653399692461536841e+00
9.889738259067677063e+03,2.653399759270134162e+00
9.889738275946680005e+03,2.653399826081825452e+00
9.889738292825682947e+03,2.653399892896609824e+00
9.889738309704684070e+03,2.653399959714479728e+00
9.889738326583687012e+03,2.653400026535450262e+00
9.889738343462689954e+03,2.653400093359512546e+00
9.889738360341692896e+03,2.653400160186667023e+00
9.889738377220695838e+03,2.653400227016912805e+00
9.889738394099698780e+03,2.653400293850249891e+00
9.889738410978701722e+03,2.653400360686678283e+00
9.889738427857704664e+03,2.653400427526197092e+00
9.889738444736705787e+03,2.653400494368799656e+00
9.889738461615708729e+03,2.653400561214498854e+00
9.889738478494711671e+03,2.653400628063287581e+00
9.889738495373714613e+03,2.653400694915165836e+00
9.889738512252717555e+03,2.653400761770133176e+00
9.889738529131720497e+03,2.653400828628189601e+00
9.889738546010723439e+03,2.653400895489333777e+00
9.889738562889726381e+03,2.653400962353566594e+00
9.889738579768727504e+03,2.653401029220879614e+00
9.889738596647730446e+03,2.653401096091286604e+00
9.889738613526733388e+03,2.653401162964781346e+00
9.889738630405736330e+03,2.653401229841362507e+00
9.889738647284739272e+03,2.653401296721030089e+00
9.889738664163742214e+03,2.653401363603784091e+00
9.889738681042745156e+03,2.653401430489623625e+00
9.889738697921748098e+03,2.653401497378548246e+00
9.889738714800749221e+03,2.653401564270551294e+00
9.889738731679752163e+03,2.653401631165645203e+00
9.889738748558755105e+03,2.653401698063824199e+00
9.889738765437758047e+03,2.653401764965087395e+00
9.889738782316760989e+03,2.653401831869434790e+00
9.889738799195763931e+03,2.653401898776865053e+00
9.889738816074766873e+03,2.653401965687378183e+00
9.889738832953769816e+03,2.653402032600974181e+00
9.889738849832770939e+03,2.653402099517645496e+00
9.889738866711773881e+03,2.653402166437406340e+00
9.889738883590776823e+03,2.653402233360248719e+00
9.889738900469779765e+03,2.653402300286172633e+00
9.889738917348782707e+03,2.653402367215177637e+00
9.889738934227785649e+03,2.653402434147262845e+00
9.889738951106788591e+03,2.653402501082429588e+00
9.889738967985791533e+03,2.653402568020675645e+00
9.889738984864792656e+03,2.653402634961994355e+00
9.889739001743795598e+03,2.653402701906399930e+00
9.889739018622798540e+03,2.653402768853884375e+00
9.889739035501801482e+03,2.653402835804447690e+00
9.889739052380804424e+03,2.653402902758089876e+00
9.889739069259807366e+03,2.653402969714810045e+00
9.889739086138810308e+03,2.653403036674608195e+00
9.889739103017813250e+03,2.653403103637482996e+00
9.889739119896814373e+03,2.653403170603428674e+00
9.889739136775817315e+03,2.653403237572458107e+00
9.889739153654820257e+03,2.653403304544563746e+00
9.889739170533823199e+03,2.653403371519746035e+00
9.889739187412826141e+03,2.653403438498003197e+00
9.889739204291829083e+03,2.653403505479337010e+00
9.889739221170832025e+03,2.653403572463745252e+00
9.889739238049834967e+03,2.653403639451228813e+00
9.889739254928836090e+03,2.653403706441779253e+00
9.889739271807839032e+03,2.653403773435411228e+00
9.889739288686841974e+03,2.653403840432117189e+00
