Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.913949214238784407e+03,5.539925832503769243e+02
9.913949232342447431e+03,5.539976983056517383e+02
9.913949250446108636e+03,5.540028127729459584e+02
9.913949268549771659e+03,5.540079266532760585e+02
9.913949286653432864e+03,5.540130399456031682e+02
9.913949304757095888e+03,5.540181526509434207e+02
9.913949322860757093e+03,5.540232647682580591e+02
9.913949340964420117e+03,5.540283762985634439e+02
9.913949359068083140e+03,5.540334872413342282e+02
9.913949377171744345e+03,5.540385975960458609e+02
9.913949395275407369e+03,5.540437073637142475e+02
9.913949413379068574e+03,5.540488165433007453e+02
9.913949431482731597e+03,5.540539251358212596e+02
9.913949449586392802e+03,5.540590331402378297e+02
9.913949467690055826e+03,5.540641405575655654e+02
9.913949485793717031e+03,5.540692473867667331e+02
9.913949503897380055e+03,5.540743536288566702e+02
9.913949522001043078e+03,5.540794592833107117e+02
9.913949540104704283e+03,5.540845643496046478e+02
9.913949558208367307e+03,5.540896688287532470e+02
9.913949576312028512e+03,5.540947727197193444e+02
9.913949594415691536e+03,5.540998760235174814e+02
9.913949612519352740e+03,5.541049787391106065e+02
9.913949630623015764e+03,5.541100808675130338e+02
9.913949648726676969e+03,5.541151824076883941e+02
9.913949666830339993e+03,5.541202833606504328e+02
9.913949684934003017e+03,5.541253837258752810e+02
9.913949703037664221e+03,5.541304835028392972e+02
9.913949721141327245e+03,5.541355826925559995e+02
9.913949739244988450e+03,5.541406812939895872e+02
9.913949757348651474e+03,5.541457793081532373e+02
9.913949775452312679e+03,5.541508767340114900e+02
9.913949793555975702e+03,5.541559735725770679e+02
9.913949811659636907e+03,5.541610698228148522e+02
9.913949829763299931e+03,5.541661654857374515e+02
9.913949847866962955e+03,5.541712605608217928e+02
9.913949865970624160e+03,5.541763550475444617e+02
9.913949884074287183e+03,5.541814489469182945e+02
9.913949902177948388e+03,5.541865422579081724e+02
9.913949920281611412e+03,5.541916349815265903e+02
9.913949938385272617e+03,5.541967271167387707e+02
9.913949956488935641e+03,5.542018186645567539e+02
9.913949974592596845e+03,5.542069096239462169e+02
9.913949992696259869e+03,5.542119999959189727e+02
9.913950010799922893e+03,5.542170897799521754e+02
9.913950028903584098e+03,5.542221789755233203e+02
9.913950047007247122e+03,5.542272675836438793e+02
9.913950065110908326e+03,5.542323556032799843e+02
9.913950083214571350e+03,5.542374430354431070e+02
9.913950101318232555e+03,5.542425298790993793e+02
9.913950119421895579e+03,5.542476161352599320e+02
9.913950137525558603e+03,5.542527018034023740e+02
9.913950155629219807e+03,5.542577868830046555e+02
9.913950173732882831e+03,5.542628713750774523e+02
9.913950191836544036e+03,5.542679552785875785e+02
9.913950209940207060e+03,5.542730385945455964e+02
9.913950228043868265e+03,5.542781213219188885e+02
9.913950246147531288e+03,5.542832034617174486e+02
9.913950264251192493e+03,5.542882850129088865e+02
9.913950282354855517e+03,5.542933659765031962e+02
9.913950300458518541e+03,5.542984463519783276e+02
9.913950318562179746e+03,5.543035261388129129e+02
9.913950336665842769e+03,5.543086053380166049e+02
9.913950354769503974e+03,5.543136839485573546e+02
9.913950372873166998e+03,5.543187619714445873e+02
9.913950390976828203e+03,5.543238394056467087e+02
9.913950409080491227e+03,5.543289162521726894e+02
9.913950427184152431e+03,5.543339925099911625e+02
9.913950445287815455e+03,5.543390681801112123e+02
9.913950463391478479e+03,5.543441432620113574e+02
9.913950481495139684e+03,5.543492177551705709e+02
9.913950499598802708e+03,5.543542916605974824e+02
9.913950517702463912e+03,5.543593649772614071e+02
9.913950535806126936e+03,5.543644377061702926e+02
9.913950553909788141e+03,5.543695098462939086e+02
9.913950572013451165e+03,5.543745813986400890e+02
9.913950590117112370e+03,5.543796523621787173e+02
9.913950608220775393e+03,5.543847227379175138e+02
9.913950626324438417e+03,5.543897925253356789e+02
9.913950644428099622e+03,5.543948617239127543e+02
9.913950662531762646e+03,5.543999303346564602e+02
9.913950680635423851e+03,5.544049983565367938e+02
9.913950698739086874e+03,5.544100657905610205e+02
9.913950716842748079e+03,5.544151326356998197e+02
9.913950734946411103e+03,5.544201988929600020e+02
9.913950753050072308e+03,5.544252645613124741e+02
9.913950771153735332e+03,5.544303296417639331e+02
9.913950789257398355e+03,5.544353941337943752e+02
9.913950807361059560e+03,5.544404580368835695e+02
9.913950825464722584e+03,5.544455213520380994e+02
9.913950843568383789e+03,5.544505840782293262e+02
9.913950861672046813e+03,5.544556462164633786e+02
9.913950879775708017e+03,5.544607077657118452e+02
9.913950897879371041e+03,5.544657687269808548e+02
9.913950915983032246e+03,5.544708290992419961e+02
9.913950934086695270e+03,5.544758888835011703e+02
9.913950952190358294e+03,5.544809480792386012e+02
9.913950970294019498e+03,5.544860066859350809e+02
9.913950988397682522e+03,5.544910647045957148e+02
9.913951006501343727e+03,5.544961221341931150e+02
9.913951024605006751e+03,5.545011789757325005e+02
9.913951042708667956e+03,5.545062352281863696e+02
9.913951060812330979e+03,5.545112908925596003e+02
9.913951078915992184e+03,5.545163459678252593e+02
9.913951097019655208e+03,5.545214004549878837e+02
9.913951115123318232e+03,5.545264543535286066e+02
9.913951133226979437e+03,5.545315076629282203e+02
9.913951151330642460e+03,5.545365603841911479e+02
9.913951169434303665e+03,5.545416125162911385e+02
9.913951187537966689e+03,5.545466640602321604e+02
9.913951205641627894e+03,5.545517150149877352e+02
9.913951223745290918e+03,5.545567653815620588e+02
9.913951241848952122e+03,5.545618151589288800e+02
9.913951259952615146e+03,5.545668643480918263e+02
9.913951278056278170e+03,5.545719129485323720e+02
9.913951296159939375e+03,5.545769609597323324e+02
9.913951314263602399e+03,5.545820083826948803e+02
9.913951332367263603e+03,5.545870552163945604e+02
9.913951350470926627e+03,5.545921014618344316e+02
9.913951368574587832e+03,5.545971471179893797e+02
9.913951386678250856e+03,5.546021921858621226e+02
9.913951404781913880e+03,5.546072366649344758e+02
9.913951422885575084e+03,5.546122805546887093e+02
9.913951440989238108e+03,5.546173238561273138e+02
9.913951459092899313e+03,5.546223665682254023e+02
9.913951477196562337e+03,5.546274086919854653e+02
9.913951495300223542e+03,5.546324502263830709e+02
9.913951513403886565e+03,5.546374911724201411e+02
9.913951531507547770e+03,5.546425315290726985e+02
9.913951549611210794e+03,5.546475712973424379e+02
9.913951567714873818e+03,5.546526104767117431e+02
9.913951585818535023e+03,5.546576490666633390e+02
9.913951603922198046e+03,5.546626870681984656e+02
9.913951622025859251e+03,5.546677244802938276e+02
9.913951640129522275e+03,5.546727613039504377e+02
9.913951658233183480e+03,5.546777975381451142e+02
9.913951676336846504e+03,5.546828331838786426e+02
9.913951694440507708e+03,5.546878682401281822e+02
9.913951712544170732e+03,5.546929027078942909e+02
9.913951730647833756e+03,5.546979365866600347e+02
9.913951748751494961e+03,5.547029698759084795e+02
9.913951766855157985e+03,5.547080025766400695e+02
9.913951784958819189e+03,5.547130346878324190e+02
9.913951803062482213e+03,5.547180662104856310e+02
9.913951821166143418e+03,5.547230971435773199e+02
9.913951839269806442e+03,5.547281274881075888e+02
9.913951857373467647e+03,5.547331572430542792e+02
9.913951875477130670e+03,5.547381864094171533e+02
9.913951893580793694e+03,5.547432149866798454e+02
9.913951911684454899e+03,5.547482429743259900e+02
9.913951929788117923e+03,5.547532703733546668e+02
9.913951947891779128e+03,5.547582971827448546e+02
9.913951965995442151e+03,5.547633234034952920e+02
9.913951984099103356e+03,5.547683490345851851e+02
9.913952002202766380e+03,5.547733740770131590e+02
9.913952020306427585e+03,5.547783985297584195e+02
9.913952038410090609e+03,5.547834223938194782e+02
9.913952056513753632e+03,5.547884456686805379e+02
9.913952074617414837e+03,5.547934683538255740e+02
9.913952092721077861e+03,5.547984904502532117e+02
9.913952110824739066e+03,5.548035119569428844e+02
9.913952128928402090e+03,5.548085328748926486e+02
9.913952147032063294e+03,5.548135532030826198e+02
9.913952165135726318e+03,5.548185729425104000e+02
9.913952183239387523e+03,5.548235920921563320e+02
9.913952201343050547e+03,5.548286106530177904e+02
9.913952219446713571e+03,5.548336286245795463e+02
9.913952237550374775e+03,5.548386460063261438e+02
9.913952255654037799e+03,5.548436627992551848e+02
9.913952273757699004e+03,5.548486790023471258e+02
9.913952291861362028e+03,5.548536946165991139e+02
9.913952309965023233e+03,5.548587096409920605e+02
9.913952328068686256e+03,5.548637240765226579e+02
9.913952346172347461e+03,5.548687379221722722e+02
9.913952364276010485e+03,5.548737511789374821e+02
9.913952382379673509e+03,5.548787638463031726e+02
9.913952400483334713e+03,5.548837759237549108e+02
9.913952418586997737e+03,5.548887874122888206e+02
9.913952436690658942e+03,5.548937983108866092e+02
9.913952454794321966e+03,5.548988086205444006e+02
9.913952472897983171e+03,5.549038183402442428e+02
9.913952491001646194e+03,5.549088274709816915e+02
9.913952509105307399e+03,5.549138360117391358e+02
9.913952527208970423e+03,5.549188439635120176e+02
9.913952545312633447e+03,5.549238513257861314e+02
9.913952563416294652e+03,5.549288580980473853e+02
9.913952581519957675e+03,5.549338642812905391e+02
9.913952599623618880e+03,5.549388698744990052e+02
9.913952617727281904e+03,5.549438748786673159e+02
9.913952635830943109e+03,5.549488792927787699e+02
9.913952653934606133e+03,5.549538831178278997e+02
9.913952672038267337e+03,5.549588863527982312e+02
9.913952690141930361e+03,5.549638889986841832e+02
9.913952708245593385e+03,5.549688910549718912e+02
9.913952726349254590e+03,5.549738925211477181e+02
9.913952744452917614e+03,5.549788933982058552e+02
9.913952762556578818e+03,5.549838936851302833e+02
9.913952780660241842e+03,5.549888933829148527e+02
9.913952798763903047e+03,5.549938924905436579e+02
9.913952816867566071e+03,5.549988910090103218e+02
9.913952834971229095e+03,5.550038889378016620e+02
9.913952853074890299e+03,5.550088862764044961e+02
9.913952871178553323e+03,5.550138830258118787e+02
9.913952889282214528e+03,5.550188791850088137e+02
9.913952907385877552e+03,5.550238747549881282e+02
9.913952925489538757e+03,5.550288697347351672e+02
9.913952943593201780e+03,5.550338641252424168e+02
9.913952961696862985e+03,5.550388579254954493e+02
9.913952979800526009e+03,5.550438511364865235e+02
9.913952997904189033e+03,5.550488437577030254e+02
9.913953016007850238e+03,5.550538357886323411e+02
9.913953034111513261e+03,5.550588272302666155e+02
9.913953052215174466e+03,5.550638180815917622e+02
9.913953070318837490e+03,5.550688083435998124e+02
9.913953088422498695e+03,5.550737980152766795e+02
9.913953106526161719e+03,5.550787870976143950e+02
9.913953124629822923e+03,5.550837755895990995e+02
9.913953142733485947e+03,5.550887634922223697e+02
9.913953160837148971e+03,5.550937508049720464e+02
9.913953178940810176e+03,5.550987375273358566e+02
9.913953197044473200e+03,5.551037236603049223e+02
9.913953215148134404e+03,5.551087092028665211e+02
9.913953233251797428e+03,5.551136941560114337e+02
9.913953251355458633e+03,5.551186785187268242e+02
9.913953269459121657e+03,5.551236622920032460e+02
9.913953287562782862e+03,5.551286454748284314e+02
9.913953305666445885e+03,5.551336280681924791e+02
9.913953323770108909e+03,5.551386100715840257e+02
9.913953341873770114e+03,5.551435914844912531e+02
9.913953359977433138e+03,5.551485723079043737e+02
9.913953378081094343e+03,5.551535525408114609e+02
9.913953396184757366e+03,5.551585321842024996e+02
9.913953414288418571e+03,5.551635112370654497e+02
9.913953432392081595e+03,5.551684897003902961e+02
9.913953450495742800e+03,5.551734675731652260e+02
9.913953468599405824e+03,5.551784448563798833e+02
9.913953486703068847e+03,5.551834215495230183e+02
9.913953504806730052e+03,5.551883976520836086e+02
9.913953522910393076e+03,5.551933731650506161e+02
9.913953541014054281e+03,5.551983480874134784e+02
9.913953559117717305e+03,5.552033224201605890e+02
9.913953577221378509e+03,5.552082961622816129e+02
9.913953595325041533e+03,5.552132693147650571e+02
9.913953613428702738e+03,5.552182418766005867e+02
9.913953631532365762e+03,5.552232138487762541e+02
9.913953649636028786e+03,5.552281852307817189e+02
9.913953667739689990e+03,5.552331560221064137e+02
9.913953685843353014e+03,5.552381262237383908e+02
9.913953703947014219e+03,5.552430958346677699e+02
9.913953722050677243e+03,5.552480648558824896e+02
9.913953740154338448e+03,5.552530332863726699e+02
9.913953758258001471e+03,5.552580011271261355e+02
9.913953776361662676e+03,5.552629683771334612e+02
9.913953794465325700e+03,5.552679350373817897e+02
9.913953812568988724e+03,5.552729011073612355e+02
9.913953830672649929e+03,5.552778665865617995e+02
9.913953848776312952e+03,5.552828314759705108e+02
9.913953866879974157e+03,5.552877957745785125e+02
9.913953884983637181e+03,5.552927594833726062e+02
9.913953903087298386e+03,5.552977226013442760e+02
9.913953921190961410e+03,5.553026851294800963e+02
9.913953939294622614e+03,5.553076470667715512e+02
9.913953957398285638e+03,5.553126084142051013e+02
9.913953975501948662e+03,5.553175691712712023e+02
9.913953993605609867e+03,5.553225293374604234e+02
9.913954011709272891e+03,5.553274889137585433e+02
9.913954029812934095e+03,5.553324478991581827e+02
9.913954047916597119e+03,5.553374062946447793e+02
9.913954066020258324e+03,5.553423640992110677e+02
9.913954084123921348e+03,5.553473213138422580e+02
9.913954102227584372e+03,5.553522779380293741e+02
9.913954120331245576e+03,5.553572339712635539e+02
9.913954138434908600e+03,5.553621894145297802e+02
9.913954156538569805e+03,5.553671442668212421e+02
9.913954174642232829e+03,5.553720985291228089e+02
9.913954192745894034e+03,5.553770522004277836e+02
9.913954210849557057e+03,5.553820052817209216e+02
9.913954228953218262e+03,5.553869577719957533e+02
9.913954247056881286e+03,5.553919096722368067e+02
9.913954265160544310e+03,5.553968609819352196e+02
9.913954283264205515e+03,5.554018117005830391e+02
9.913954301367868538e+03,5.554067618291637700e+02
9.913954319471529743e+03,5.554117113666721934e+02
9.913954337575192767e+03,5.554166603140917005e+02
9.913954355678853972e+03,5.554216086704169584e+02
9.913954373782516996e+03,5.554265564366314720e+02
9.913954391886178200e+03,5.554315036117300224e+02
9.913954409989841224e+03,5.554364501966958869e+02
9.913954428093504248e+03,5.554413961910209991e+02
9.913954446197165453e+03,5.554463415941976336e+02
9.913954464300828477e+03,5.554512864072086131e+02
9.913954482404489681e+03,5.554562306290494007e+02
9.913954500508152705e+03,5.554611742607025917e+02
9.913954518611813910e+03,5.554661173011638766e+02
9.913954536715476934e+03,5.554710597514156234e+02
9.913954554819138139e+03,5.554760016104539773e+02
9.913954572922801162e+03,5.554809428792607378e+02
9.913954591026464186e+03,5.554858835573286342e+02
9.913954609130125391e+03,5.554908236441503959e+02
9.913954627233788415e+03,5.554957631407079361e+02
9.913954645337449620e+03,5.555007020459975138e+02
9.913954663441112643e+03,5.555056403610011557e+02
9.913954681544773848e+03,5.555105780847151209e+02
9.913954699648436872e+03,5.555155152181210951e+02
9.913954717752098077e+03,5.555204517602159058e+02
9.913954735855761101e+03,5.555253877119806702e+02
9.913954753959424124e+03,5.555303230729085726e+02
9.913954772063085329e+03,5.555352578424927970e+02
9.913954790166748353e+03,5.555401920217141196e+02
9.913954808270409558e+03,5.555451256095702774e+02
9.913954826374072582e+03,5.555500586070415920e+02
9.913954844477733786e+03,5.555549910131261413e+02
9.913954862581396810e+03,5.555599228288039058e+02
9.913954880685058015e+03,5.555648540530730770e+02
9.913954898788721039e+03,5.555697846869139767e+02
9.913954916892384063e+03,5.555747147298197888e+02
9.913954934996045267e+03,5.555796441812847206e+02
9.913954953099708291e+03,5.555845730422882980e+02
9.913954971203369496e+03,5.555895013118291672e+02
9.913954989307032520e+03,5.555944289908869678e+02
9.913955007410693725e+03,5.555993560784603460e+02
9.913955025514356748e+03,5.556042825755289414e+02
9.913955043618017953e+03,5.556092084810914002e+02
9.913955061721680977e+03,5.556141337961271347e+02
9.913955079825344001e+03,5.556190585201301246e+02
9.913955097929005206e+03,5.556239826525946910e+02
9.913955116032668229e+03,5.556289061944997911e+02
9.913955134136329434e+03,5.556338291448448672e+02
9.913955152239992458e+03,5.556387515046085355e+02
9.913955170343653663e+03,5.556436732727905792e+02
9.913955188447316687e+03,5.556485944503692735e+02
9.913955206550977891e+03,5.556535150363449702e+02
9.913955224654640915e+03,5.556584350316954897e+02
9.913955242758303939e+03,5.556633544359154939e+02
9.913955260861965144e+03,5.556682732484999860e+02
9.913955278965628167e+03,5.556731914704267865e+02
9.913955297069289372e+03,5.556781091006963607e+02
9.913955315172952396e+03,5.556830261402861879e+02
9.913955333276613601e+03,5.556879425881974157e+02
9.913955351380276625e+03,5.556928584454070688e+02
9.913955369483939648e+03,5.556977737114103775e+02
9.913955387587600853e+03,5.557026883857026860e+02
9.913955405691263877e+03,5.557076024692607916e+02
9.913955423794925082e+03,5.557125159610861829e+02
9.913955441898588106e+03,5.557174288621557707e+02
9.913955460002249310e+03,5.557223411714710437e+02
9.913955478105912334e+03,5.557272528900085717e+02
9.913955496209573539e+03,5.557321640167702981e+02
9.913955514313236563e+03,5.557370745527325653e+02
9.913955532416899587e+03,5.557419844973909449e+02
9.913955550520560791e+03,5.557468938502412357e+02
9.913955568624223815e+03,5.557518026122592119e+02
9.913955586727885020e+03,5.557567107824476125e+02
9.913955604831548044e+03,5.557616183617819843e+02
9.913955622935209249e+03,5.557665253492652937e+02
9.913955641038872272e+03,5.557714317458726327e+02
9.913955659142533477e+03,5.557763375506075363e+02
9.913955677246196501e+03,5.557812427644448690e+02
9.913955695349859525e+03,5.557861473868807707e+02
9.913955713453520730e+03,5.557910514174117225e+02
9.913955731557183753e+03,5.557959548570124753e+02
9.913955749660844958e+03,5.558008577046867913e+02
9.913955767764507982e+03,5.558057599614090805e+02
9.913955785868169187e+03,5.558106616261835597e+02
9.913955803971832211e+03,5.558155626999842980e+02
9.913955822075493415e+03,5.558204631818155121e+02
9.913955840179156439e+03,5.558253630726512711e+02
9.913955858282819463e+03,5.558302623719882831e+02
9.913955876386480668e+03,5.558351610793237114e+02
9.913955894490143692e+03,5.558400591956310564e+02
9.913955912593804896e+03,5.558449567199152170e+02
9.913955930697467920e+03,5.558498536531494665e+02
9.913955948801129125e+03,5.558547499943391585e+02
9.913955966904792149e+03,5.558596457444572252e+02
9.913955985008453354e+03,5.558645409025092476e+02
9.913956003112116377e+03,5.558694354694679305e+02
9.913956021215779401e+03,5.558743294448307779e+02
9.913956039319440606e+03,5.558792228280951804e+02
9.913956057423103630e+03,5.558841156202338425e+02
9.913956075526764835e+03,5.558890078202526865e+02
9.913956093630427858e+03,5.558938994291239624e+02
9.913956111734089063e+03,5.558987904458538196e+02
9.913956129837752087e+03,5.559036808714146218e+02
9.913956147941413292e+03,5.559085707048126324e+02
9.913956166045076316e+03,5.559134599470196463e+02
9.913956184148739339e+03,5.559183485975336225e+02
9.913956202252400544e+03,5.559232366558527474e+02
9.913956220356063568e+03,5.559281241229483612e+02
9.913956238459724773e+03,5.559330109978276369e+02
9.913956256563387797e+03,5.559378972814616873e+02
9.913956274667049001e+03,5.559427829728580264e+02
9.913956292770712025e+03,5.559476680729875397e+02
9.913956310874373230e+03,5.559525525808577413e+02
9.913956328978036254e+03,5.559574364974394030e+02
9.913956347081699278e+03,5.559623198222311657e+02
9.913956365185360482e+03,5.559672025547314433e+02
9.913956383289023506e+03,5.559720846959107803e+02
9.913956401392684711e+03,5.559769662447771452e+02
9.913956419496347735e+03,5.559818472023010827e+02
9.913956437600008940e+03,5.559867275674905613e+02
9.913956455703671963e+03,5.559916073413158983e+02
9.913956473807333168e+03,5.559964865227855171e+02
9.913956491910996192e+03,5.560013651128691663e+02
9.913956510014659216e+03,5.560062431110659418e+02
9.913956528118320421e+03,5.560111205168749393e+02
9.913956546221983444e+03,5.560159973312655666e+02
9.913956564325644649e+03,5.560208735532469291e+02
9.913956582429307673e+03,5.560257491837882071e+02
9.913956600532968878e+03,5.560306242218990747e+02
9.913956618636631902e+03,5.560354986685481435e+02
9.913956636740293106e+03,5.560403725227453151e+02
9.913956654843956130e+03,5.560452457854592012e+02
9.913956672947619154e+03,5.560501184561893524e+02
9.913956691051280359e+03,5.560549905344354329e+02
9.913956709154943383e+03,5.560598620211659409e+02
9.913956727258604587e+03,5.560647329153908913e+02
9.913956745362267611e+03,5.560696032180785551e+02
9.913956763465928816e+03,5.560744729282394019e+02
9.913956781569591840e+03,5.560793420468413615e+02
9.913956799673254864e+03,5.560842105733843255e+02
9.913956817776916068e+03,5.560890785073685265e+02
9.913956835880579092e+03,5.560939458497613259e+02
9.913956853984240297e+03,5.560988125995739892e+02
9.913956872087903321e+03,5.561036787577736504e+02
9.913956890191564526e+03,5.561085443233718024e+02
9.913956908295227549e+03,5.561134092973354655e+02
9.913956926398888754e+03,5.561182736786763599e+02
9.913956944502551778e+03,5.561231374683610511e+02
9.913956962606214802e+03,5.561280006658901129e+02
9.913956980709876007e+03,5.561328632707643465e+02
9.913956998813539030e+03,5.561377252839500898e+02
9.913957016917200235e+03,5.561425867044596316e+02
9.913957035020863259e+03,5.561474475332590828e+02
9.913957053124524464e+03,5.561523077693610730e+02
9.913957071228187488e+03,5.561571674137314858e+02
9.913957089331848692e+03,5.561620264653829508e+02
9.913957107435511716e+03,5.561668849252812379e+02
9.913957125539174740e+03,5.561717427929274891e+02
