Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.027127336805546656e+04,1.765491599756995100e+00
1.027127353332662278e+04,1.751872321959935030e+00
1.027127369859778082e+04,1.738305617806202630e+00
1.027127386386893704e+04,1.724791490088712687e+00
1.027127402914009326e+04,1.711329941142501365e+00
1.027127419441124948e+04,1.697920973442635484e+00
1.027127435968240752e+04,1.684564589307701254e+00
1.027127452495356374e+04,1.671260791487332975e+00
1.027127469022471996e+04,1.658009582280281391e+00
1.027127485549587800e+04,1.644810963977855200e+00
1.027127502076703422e+04,1.631664939297267747e+00
1.027127518603819044e+04,1.618571510509960287e+00
1.027127535130934666e+04,1.605530680023220302e+00
1.027127551658050470e+04,1.592542450092006900e+00
1.027127568185166092e+04,1.579606823390253378e+00
1.027127584712281714e+04,1.566723802153019873e+00
1.027127601239397518e+04,1.553893388607955561e+00
1.027127617766513140e+04,1.541115585396509724e+00
1.027127634293628762e+04,1.528390394726432122e+00
1.027127650820744384e+04,1.515717818937327044e+00
1.027127667347860188e+04,1.503097860220558024e+00
1.027127683874975810e+04,1.490530521174134426e+00
1.027127700402091432e+04,1.478015803969520814e+00
1.027127716929207236e+04,1.465553710770707951e+00
1.027127733456322858e+04,1.453144244143315778e+00
1.027127749983438480e+04,1.440787406231403667e+00
1.027127766510554284e+04,1.428483199171748375e+00
1.027127783037669906e+04,1.416231625497421653e+00
1.027127799564785528e+04,1.404032687325205364e+00
1.027127816091901150e+04,1.391886386898016248e+00
1.027127832619016954e+04,1.379792726316154683e+00
1.027127849146132576e+04,1.367751708069379735e+00
1.027127865673248198e+04,1.355763334238092144e+00
1.027127882200364002e+04,1.343827606895377169e+00
1.027127898727479624e+04,1.331944528498446578e+00
1.027127915254595246e+04,1.320114101100390736e+00
1.027127931781710868e+04,1.308336326876315736e+00
1.027127948308826672e+04,1.296611207862925941e+00
1.027127964835942294e+04,1.284938746474024951e+00
1.027127981363057916e+04,1.273318944726321789e+00
1.027127997890173719e+04,1.261751804629243301e+00
1.027128014417289342e+04,1.250237328564044681e+00
1.027128030944404964e+04,1.238775518520156993e+00
1.027128047471520586e+04,1.227366376604907217e+00
1.027128063998636389e+04,1.216009904791276908e+00
1.027128080525752011e+04,1.204706105417177042e+00
1.027128097052867633e+04,1.193454980435593837e+00
1.027128113579983437e+04,1.182256531792199139e+00
1.027128130107099059e+04,1.171110761792387489e+00
1.027128146634214681e+04,1.160017672361867591e+00
1.027128163161330303e+04,1.148977265540122694e+00
1.027128179688446107e+04,1.137989543236411549e+00
1.027128196215561729e+04,1.127054507712784481e+00
1.027128212742677351e+04,1.116172160858441176e+00
1.027128229269793155e+04,1.105342504555298477e+00
1.027128245796908777e+04,1.094565541032826772e+00
1.027128262324024399e+04,1.083841272153011515e+00
1.027128278851140021e+04,1.073169699887556838e+00
1.027128295378255825e+04,1.062550826081902544e+00
1.027128311905371447e+04,1.051984652922174579e+00
1.027128328432487069e+04,1.041471182233849824e+00
1.027128344959602873e+04,1.031010415835090344e+00
1.027128361486718495e+04,1.020602355879409728e+00
1.027128378013834117e+04,1.010247004164975371e+00
1.027128394540949739e+04,9.999443625957115112e-01
1.027128411068065543e+04,9.896944329533033935e-01
1.027128427595181165e+04,9.794972173479205013e-01
1.027128444122296787e+04,9.693527175412209873e-01
1.027128460649412591e+04,9.592609352876120266e-01
1.027128477176528213e+04,9.492218726646510785e-01
1.027128493703643835e+04,9.392355314067183381e-01
1.027128510230759457e+04,9.293019133499270668e-01
1.027128526757875261e+04,9.194210202121116948e-01
1.027128543284990883e+04,9.095928540274854646e-01
1.027128559812106505e+04,8.998174164939833908e-01
1.027128576339222309e+04,8.900947093021622791e-01
1.027128592866337931e+04,8.804247344535911513e-01
1.027128609393453553e+04,8.708074936188954229e-01
1.027128625920569357e+04,8.612429884612899933e-01
1.027128642447684979e+04,8.517312209497958087e-01
1.027128658974800601e+04,8.422721927276644038e-01
1.027128675501916223e+04,8.328659055340355000e-01
1.027128692029032027e+04,8.235123609956148671e-01
1.027128708556147649e+04,8.142115610380153967e-01
1.027128725083263271e+04,8.049635072680116910e-01
1.027128741610379075e+04,7.957682012850321174e-01
1.027128758137494697e+04,7.866256449821089625e-01
1.027128774664610319e+04,7.775358399386435027e-01
1.027128791191725941e+04,7.684987878258678906e-01
1.027128807718841745e+04,7.595144902067013648e-01
1.027128824245957367e+04,7.505829489307684899e-01
1.027128840773072989e+04,7.417041655409611911e-01
1.027128857300188793e+04,7.328781415729209714e-01
1.027128873827304415e+04,7.241048788436281747e-01
1.027128890354420037e+04,7.153843788686332639e-01
