Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.882460428240709007e+03,2.654352849893836908e+00
9.882460446256400246e+03,2.654352863870504287e+00
9.882460464272089666e+03,2.654352877845636449e+00
9.882460482287780906e+03,2.654352891819235616e+00
9.882460500303470326e+03,2.654352905791299566e+00
9.882460518319161565e+03,2.654352919761830076e+00
9.882460536334850985e+03,2.654352933730825370e+00
9.882460554350542225e+03,2.654352947698287668e+00
9.882460572366233464e+03,2.654352961664215638e+00
9.882460590381922884e+03,2.654352975628607503e+00
9.882460608397614124e+03,2.654352989591466816e+00
9.882460626413303544e+03,2.654353003552790469e+00
9.882460644428994783e+03,2.654353017512580681e+00
9.882460662444684203e+03,2.654353031470835234e+00
9.882460680460375443e+03,2.654353045427556346e+00
9.882460698476066682e+03,2.654353059382743130e+00
9.882460716491756102e+03,2.654353073336393365e+00
9.882460734507447341e+03,2.654353087288511048e+00
9.882460752523136762e+03,2.654353101239092627e+00
9.882460770538828001e+03,2.654353115188140766e+00
9.882460788554517421e+03,2.654353129135653244e+00
9.882460806570208661e+03,2.654353143081631838e+00
9.882460824585899900e+03,2.654353157026076548e+00
9.882460842601589320e+03,2.654353170968984266e+00
9.882460860617280559e+03,2.654353184910358543e+00
9.882460878632969980e+03,2.654353198850196716e+00
9.882460896648661219e+03,2.654353212788501448e+00
9.882460914664350639e+03,2.654353226725269632e+00
9.882460932680041878e+03,2.654353240660504820e+00
9.882460950695733118e+03,2.654353254594204348e+00
9.882460968711422538e+03,2.654353268526368215e+00
9.882460986727113777e+03,2.654353282456998198e+00
9.882461004742803198e+03,2.654353296386091632e+00
9.882461022758494437e+03,2.654353310313651182e+00
9.882461040774183857e+03,2.654353324239674183e+00
9.882461058789875096e+03,2.654353338164164189e+00
9.882461076805566336e+03,2.654353352087118534e+00
9.882461094821255756e+03,2.654353366008535886e+00
9.882461112836946995e+03,2.654353379928419354e+00
9.882461130852636416e+03,2.654353393846767162e+00
9.882461148868327655e+03,2.654353407763580197e+00
9.882461166884017075e+03,2.654353421678856684e+00
9.882461184899708314e+03,2.654353435592598842e+00
9.882461202915399554e+03,2.654353449504806228e+00
9.882461220931088974e+03,2.654353463415476622e+00
9.882461238946780213e+03,2.654353477324613131e+00
9.882461256962469633e+03,2.654353491232212647e+00
9.882461274978160873e+03,2.654353505138277391e+00
9.882461292993850293e+03,2.654353519042805587e+00
9.882461311009541532e+03,2.654353532945799898e+00
9.882461329025232772e+03,2.654353546847258549e+00
9.882461347040922192e+03,2.654353560747179763e+00
9.882461365056613431e+03,2.654353574645567093e+00
9.882461383072302851e+03,2.654353588542417430e+00
9.882461401087994091e+03,2.654353602437732551e+00
9.882461419103683511e+03,2.654353616331512011e+00
9.882461437119374750e+03,2.654353630223755811e+00
9.882461455135065989e+03,2.654353644114463950e+00
9.882461473150755410e+03,2.654353658003635541e+00
9.882461491166446649e+03,2.654353671891271915e+00
9.882461509182136069e+03,2.654353685777371297e+00
9.882461527197827309e+03,2.654353699661936350e+00
9.882461545213516729e+03,2.654353713544963966e+00
9.882461563229207968e+03,2.654353727426456366e+00
9.882461581244899207e+03,2.654353741306413106e+00
9.882461599260588628e+03,2.654353755184832409e+00
9.882461617276279867e+03,2.654353769061716939e+00
9.882461635291969287e+03,2.654353782937064476e+00
9.882461653307660526e+03,2.654353796810876798e+00
9.882461671323349947e+03,2.654353810683151682e+00
9.882461689339041186e+03,2.654353824553891350e+00
9.882461707354732425e+03,2.654353838423094913e+00
9.882461725370421846e+03,2.654353852290761040e+00
9.882461743386113085e+03,2.654353866156892394e+00
9.882461761401802505e+03,2.654353880021485423e+00
9.882461779417493744e+03,2.654353893884543680e+00
9.882461797433183165e+03,2.654353907746064944e+00
9.882461815448874404e+03,2.654353921606050104e+00
9.882461833464563824e+03,2.654353935464497827e+00
9.882461851480255064e+03,2.654353949321410777e+00
9.882461869495946303e+03,2.654353963176786735e+00
9.882461887511635723e+03,2.654353977030624812e+00
9.882461905527326962e+03,2.654353990882927672e+00
9.882461923543016383e+03,2.654354004733692651e+00
9.882461941558707622e+03,2.654354018582922858e+00
9.882461959574397042e+03,2.654354032430614296e+00
9.882461977590088281e+03,2.654354046276770518e+00
9.882461995605779521e+03,2.654354060121390191e+00
9.882462013621468941e+03,2.654354073964471539e+00
9.882462031637160180e+03,2.654354087806017670e+00
9.882462049652849601e+03,2.654354101646025477e+00
