Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.013184277777792886e+04,5.562431674236572832e+01
1.013184279854968190e+04,5.562604066300551153e+01
1.013184281932143494e+04,5.562776459762500991e+01
1.013184284009318799e+04,5.562948854622339923e+01
1.013184286086494103e+04,5.563121250879989077e+01
1.013184288163669407e+04,5.563293648535372427e+01
1.013184290240844712e+04,5.563466047588406838e+01
1.013184292318020016e+04,5.563638448039014861e+01
1.013184294395195320e+04,5.563810849887121890e+01
1.013184296472370625e+04,5.563983253132642659e+01
1.013184298549545929e+04,5.564155657775502561e+01
1.013184300626721233e+04,5.564328063815620595e+01
1.013184302703896537e+04,5.564500471252919311e+01
1.013184304781071842e+04,5.564672880087319840e+01
1.013184306858247146e+04,5.564845290318739757e+01
1.013184308935422450e+04,5.565017701947104456e+01
1.013184311012597936e+04,5.565190114987428416e+01
1.013184313089773241e+04,5.565362529409443226e+01
1.013184315166948545e+04,5.565534945228161945e+01
1.013184317244123849e+04,5.565707362443509254e+01
1.013184319321299154e+04,5.565879781055404152e+01
1.013184321398474458e+04,5.566052201063767768e+01
1.013184323475649762e+04,5.566224622468523364e+01
1.013184325552825067e+04,5.566397045269587807e+01
1.013184327630000371e+04,5.566569469466886488e+01
1.013184329707175675e+04,5.566741895060339829e+01
1.013184331784350979e+04,5.566914322049865405e+01
1.013184333861526284e+04,5.567086750435389320e+01
1.013184335938701588e+04,5.567259180216827730e+01
1.013184338015876892e+04,5.567431611394106028e+01
1.013184340093052197e+04,5.567604043967143213e+01
1.013184342170227501e+04,5.567776477935857571e+01
1.013184344247402805e+04,5.567948913300175207e+01
1.013184346324578109e+04,5.568121350060014407e+01
1.013184348401753414e+04,5.568293788215294882e+01
1.013184350478928718e+04,5.568466227765942023e+01
1.013184352556104022e+04,5.568638668711872697e+01
1.013184354633279327e+04,5.568811111053012297e+01
1.013184356710454631e+04,5.568983554789275559e+01
1.013184358787629935e+04,5.569155999920590716e+01
1.013184360864805240e+04,5.569328446446874636e+01
1.013184362941980544e+04,5.569500894368046318e+01
1.013184365019155848e+04,5.569673343684031863e+01
1.013184367096331152e+04,5.569845794394748140e+01
1.013184369173506457e+04,5.570018246500117698e+01
1.013184371250681761e+04,5.570190700000064510e+01
1.013184373327857065e+04,5.570363154894504021e+01
1.013184375405032551e+04,5.570535611198466341e+01
1.013184377482207856e+04,5.570708068881661035e+01
1.013184379559383160e+04,5.570880527959116080e+01
1.013184381636558464e+04,5.571052988430749764e+01
1.013184383713733769e+04,5.571225450296483928e+01
1.013184385790909073e+04,5.571397913556242543e+01
1.013184387868084377e+04,5.571570378209941765e+01
1.013184389945259682e+04,5.571742844257506988e+01
1.013184392022434986e+04,5.571915311698854367e+01
1.013184394099610290e+04,5.572087780533910717e+01
1.013184396176785594e+04,5.572260250762595035e+01
1.013184398253960899e+04,5.572432722384824189e+01
1.013184400331136203e+04,5.572605195400524991e+01
1.013184402408311507e+04,5.572777669809613599e+01
1.013184404485486812e+04,5.572950145612013984e+01
1.013184406562662116e+04,5.573122622807647986e+01
1.013184408639837420e+04,5.573295101396435314e+01
1.013184410717012724e+04,5.573467581378296387e+01
1.013184412794188029e+04,5.573640062753151625e+01
1.013184414871363333e+04,5.573812545520926420e+01
1.013184416948538637e+04,5.573985029681538350e+01
1.013184419025713942e+04,5.574157515234906413e+01
1.013184421102889246e+04,5.574330002180954580e+01
1.013184423180064550e+04,5.574502490519603271e+01
1.013184425257239855e+04,5.574674980250773615e+01
1.013184427334415159e+04,5.574847471374388164e+01
1.013184429411590463e+04,5.575019963890364494e+01
1.013184431488765767e+04,5.575192457798627288e+01
1.013184433565941072e+04,5.575364953099095544e+01
1.013184435643116376e+04,5.575537449791688971e+01
1.013184437720291680e+04,5.575709947876331540e+01
1.013184439797466985e+04,5.575882447352940829e+01
1.013184441874642471e+04,5.576054948236547659e+01
1.013184443951817775e+04,5.576227450496858040e+01
1.013184446028993079e+04,5.576399954148902083e+01
1.013184448106168384e+04,5.576572459192598785e+01
1.013184450183343688e+04,5.576744965627867856e+01
1.013184452260518992e+04,5.576917473454633267e+01
1.013184454337694297e+04,5.577089982672813306e+01
1.013184456414869601e+04,5.577262493282330524e+01
1.013184458492044905e+04,5.577435005283106761e+01
1.013184460569220209e+04,5.577607518675060305e+01
1.013184462646395514e+04,5.577780033458115838e+01
1.013184464723570818e+04,5.577952549632191648e+01
1.013184466800746122e+04,5.578125067197210285e+01
1.013184468877921427e+04,5.578297586153091459e+01
1.013184470955096731e+04,5.578470106499754877e+01
1.013184473032272035e+04,5.578642628237125933e+01
1.013184475109447339e+04,5.578815151365120784e+01
1.013184477186622644e+04,5.578987675883663400e+01
