Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.905193796296138316e+03,2.741303902831571104e+00
9.905193817625817246e+03,2.741303970972354787e+00
9.905193838955496176e+03,2.741304039106119195e+00
9.905193860285176925e+03,2.741304107232867882e+00
9.905193881614855854e+03,2.741304175352590189e+00
9.905193902944534784e+03,2.741304243465290114e+00
9.905193924274213714e+03,2.741304311570967212e+00
9.905193945603892644e+03,2.741304379669621927e+00
9.905193966933571573e+03,2.741304447761253371e+00
9.905193988263252322e+03,2.741304515845866430e+00
9.905194009592931252e+03,2.741304583923449556e+00
9.905194030922610182e+03,2.741304651994006747e+00
9.905194052252289111e+03,2.741304720057538891e+00
9.905194073581968041e+03,2.741304788114045099e+00
9.905194094911648790e+03,2.741304856163530257e+00
9.905194116241327720e+03,2.741304924205982374e+00
9.905194137571006650e+03,2.741304992241407223e+00
9.905194158900685579e+03,2.741305060269803029e+00
9.905194180230364509e+03,2.741305128291170234e+00
9.905194201560043439e+03,2.741305196305507952e+00
9.905194222889724188e+03,2.741305264312821954e+00
9.905194244219403117e+03,2.741305332313100251e+00
9.905194265549082047e+03,2.741305400306346840e+00
9.905194286878760977e+03,2.741305468292561720e+00
9.905194308208439907e+03,2.741305536271745336e+00
9.905194329538120655e+03,2.741305604243902128e+00
9.905194350867799585e+03,2.741305672209019217e+00
9.905194372197478515e+03,2.741305740167103711e+00
9.905194393527157445e+03,2.741305808118153831e+00
9.905194414856836374e+03,2.741305876062168245e+00
9.905194436186517123e+03,2.741305943999154504e+00
9.905194457516196053e+03,2.741306011929098840e+00
9.905194478845874983e+03,2.741306079852006583e+00
9.905194500175553912e+03,2.741306147767877732e+00
9.905194521505232842e+03,2.741306215676711400e+00
9.905194542834911772e+03,2.741306283578507141e+00
9.905194564164592521e+03,2.741306351473270730e+00
9.905194585494271450e+03,2.741306419360988400e+00
9.905194606823950380e+03,2.741306487241668144e+00
9.905194628153629310e+03,2.741306555115306409e+00
9.905194649483308240e+03,2.741306622981904972e+00
9.905194670812988988e+03,2.741306690841468274e+00
9.905194692142667918e+03,2.741306758693983436e+00
9.905194713472346848e+03,2.741306826539457120e+00
9.905194734802025778e+03,2.741306894377887549e+00
9.905194756131704708e+03,2.741306962209275611e+00
9.905194777461383637e+03,2.741307030033619085e+00
9.905194798791064386e+03,2.741307097850924634e+00
9.905194820120743316e+03,2.741307165661178935e+00
9.905194841450422246e+03,2.741307233464388649e+00
9.905194862780101175e+03,2.741307301260551998e+00
9.905194884109780105e+03,2.741307369049668541e+00
9.905194905439460854e+03,2.741307436831744493e+00
9.905194926769139784e+03,2.741307504606766532e+00
9.905194948098818713e+03,2.741307572374741319e+00
9.905194969428497643e+03,2.741307640135667079e+00
9.905194990758176573e+03,2.741307707889543366e+00
9.905195012087855503e+03,2.741307775636371069e+00
9.905195033417536251e+03,2.741307843376153741e+00
9.905195054747215181e+03,2.741307911108879836e+00
9.905195076076894111e+03,2.741307978834555126e+00
9.905195097406573041e+03,2.741308046553178279e+00
9.905195118736251970e+03,2.741308114264749296e+00
9.905195140065932719e+03,2.741308181969273061e+00
9.905195161395611649e+03,2.741308249666737584e+00
9.905195182725290579e+03,2.741308317357148638e+00
9.905195204054969508e+03,2.741308385040504891e+00
9.905195225384648438e+03,2.741308452716805899e+00
9.905195246714329187e+03,2.741308520386057879e+00
9.905195268044008117e+03,2.741308588048247952e+00
9.905195289373687046e+03,2.741308655703381003e+00
9.905195310703365976e+03,2.741308723351457477e+00
9.905195332033044906e+03,2.741308790992476485e+00
9.905195353362723836e+03,2.741308858626436695e+00
9.905195374692404584e+03,2.741308926253343881e+00
9.905195396022083514e+03,2.741308993873186495e+00
9.905195417351762444e+03,2.741309061485969867e+00
9.905195438681441374e+03,2.741309129091692220e+00
9.905195460011120304e+03,2.741309196690354000e+00
9.905195481340801052e+03,2.741309264281960090e+00
9.905195502670479982e+03,2.741309331866498500e+00
9.905195524000158912e+03,2.741309399443974559e+00
9.905195545329837842e+03,2.741309467014387824e+00
9.905195566659516771e+03,2.741309534577736962e+00
9.905195587989195701e+03,2.741309602134023304e+00
9.905195609318876450e+03,2.741309669683249517e+00
9.905195630648555380e+03,2.741309737225405829e+00
9.905195651978234309e+03,2.741309804760496238e+00
9.905195673307913239e+03,2.741309872288520744e+00
9.905195694637592169e+03,2.741309939809478458e+00
9.905195715967272918e+03,2.741310007323374265e+00
9.905195737296951847e+03,2.741310074830197063e+00
9.905195758626630777e+03,2.741310142329951738e+00
9.905195779956309707e+03,2.741310209822637400e+00
9.905195801285988637e+03,2.741310277308253607e+00
9.905195822615667566e+03,2.741310344786800357e+00
9.905195843945348315e+03,2.741310412258281648e+00
9.905195865275027245e+03,2.741310479722687266e+00
9.905195886604706175e+03,2.741310547180021207e+00
9.905195907934385104e+03,2.741310614630282583e+00
9.905195929264064034e+03,2.741310682073472282e+00
9.905195950593744783e+03,2.741310749509593858e+00
9.905195971923423713e+03,2.741310816938636652e+00
9.905195993253102642e+03,2.741310884360605105e+00
9.905196014582781572e+03,2.741310951775499216e+00
9.905196035912460502e+03,2.741311019183318098e+00
9.905196057242139432e+03,2.741311086584060863e+00
9.905196078571820181e+03,2.741311153977733728e+00
9.905196099901499110e+03,2.741311221364323814e+00
9.905196121231178040e+03,2.741311288743836894e+00
9.905196142560856970e+03,2.741311356116272080e+00
9.905196163890535900e+03,2.741311423481628484e+00
9.905196185220216648e+03,2.741311490839911880e+00
9.905196206549895578e+03,2.741311558191110720e+00
9.905196227879574508e+03,2.741311625535229002e+00
9.905196249209253438e+03,2.741311692872267169e+00
9.905196270538932367e+03,2.741311760202224335e+00
9.905196291868613116e+03,2.741311827525105382e+00
9.905196313198292046e+03,2.741311894840898766e+00
9.905196334527970976e+03,2.741311962149610260e+00
9.905196355857649905e+03,2.741312029451238086e+00
9.905196377187328835e+03,2.741312096745781801e+00
9.905196398517007765e+03,2.741312164033241849e+00
9.905196419846688514e+03,2.741312231313622672e+00
9.905196441176367443e+03,2.741312298586913165e+00
9.905196462506046373e+03,2.741312365853117328e+00
9.905196483835725303e+03,2.741312433112235158e+00
9.905196505165404233e+03,2.741312500364266658e+00
9.905196526495084981e+03,2.741312567609216266e+00
9.905196547824763911e+03,2.741312634847071994e+00
9.905196569154442841e+03,2.741312702077839614e+00
9.905196590484121771e+03,2.741312769301518681e+00
9.905196611813800700e+03,2.741312836518107865e+00
9.905196633143479630e+03,2.741312903727607164e+00
9.905196654473160379e+03,2.741312970930021464e+00
9.905196675802839309e+03,2.741313038125339219e+00
9.905196697132518239e+03,2.741313105313565313e+00
9.905196718462197168e+03,2.741313172494699302e+00
9.905196739791876098e+03,2.741313239668740298e+00
9.905196761121556847e+03,2.741313306835694519e+00
9.905196782451235777e+03,2.741313373995549085e+00
9.905196803780914706e+03,2.741313441148309327e+00
9.905196825110593636e+03,2.741313508293974799e+00
9.905196846440272566e+03,2.741313575432545502e+00
9.905196867769951496e+03,2.741313642564019659e+00
9.905196889099632244e+03,2.741313709688403932e+00
9.905196910429311174e+03,2.741313776805684999e+00
9.905196931758990104e+03,2.741313843915869075e+00
9.905196953088669034e+03,2.741313911018954830e+00
9.905196974418347963e+03,2.741313978114942262e+00
9.905196995748028712e+03,2.741314045203836258e+00
9.905197017077707642e+03,2.741314112285626159e+00
9.905197038407386572e+03,2.741314179360315073e+00
9.905197059737065501e+03,2.741314246427903445e+00
9.905197081066744431e+03,2.741314313488390830e+00
9.905197102396425180e+03,2.741314380541782114e+00
9.905197123726104110e+03,2.741314447588066194e+00
9.905197145055783039e+03,2.741314514627247068e+00
9.905197166385461969e+03,2.741314581659324734e+00
9.905197187715140899e+03,2.741314648684299193e+00
9.905197209044819829e+03,2.741314715702169114e+00
9.905197230374500577e+03,2.741314782712939824e+00
9.905197251704179507e+03,2.741314849716599333e+00
9.905197273033858437e+03,2.741314916713153860e+00
9.905197294363537367e+03,2.741314983702601626e+00
9.905197315693216296e+03,2.741315050684941745e+00
9.905197337022897045e+03,2.741315117660180878e+00
9.905197358352575975e+03,2.741315184628306145e+00
9.905197379682254905e+03,2.741315251589323321e+00
9.905197401011933835e+03,2.741315318543231516e+00
9.905197422341612764e+03,2.741315385490029843e+00
9.905197443671291694e+03,2.741315452429718302e+00
9.905197465000972443e+03,2.741315519362301778e+00
9.905197486330651373e+03,2.741315586287768280e+00
9.905197507660330302e+03,2.741315653206123581e+00
9.905197528990009232e+03,2.741315720117366350e+00
9.905197550319688162e+03,2.741315787021497030e+00
9.905197571649368911e+03,2.741315853918519618e+00
9.905197592979047840e+03,2.741315920808422568e+00
9.905197614308726770e+03,2.741315987691212097e+00
9.905197635638405700e+03,2.741316054566886429e+00
9.905197656968084630e+03,2.741316121435445563e+00
9.905197678297763559e+03,2.741316188296888168e+00
9.905197699627444308e+03,2.741316255151220904e+00
9.905197720957123238e+03,2.741316321998430894e+00
9.905197742286802168e+03,2.741316388838523022e+00
9.905197763616481097e+03,2.741316455671498176e+00
9.905197784946160027e+03,2.741316522497354136e+00
9.905197806275840776e+03,2.741316589316097119e+00
9.905197827605519706e+03,2.741316656127714690e+00
9.905197848935198635e+03,2.741316722932211736e+00
9.905197870264877565e+03,2.741316789729589143e+00
9.905197891594556495e+03,2.741316856519845135e+00
9.905197912924235425e+03,2.741316923302979269e+00
9.905197934253916173e+03,2.741316990078996874e+00
9.905197955583595103e+03,2.741317056847886846e+00
9.905197976913274033e+03,2.741317123609653184e+00
9.905197998242952963e+03,2.741317190364295442e+00
9.905198019572631893e+03,2.741317257111814065e+00
