Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.062594821759266779e+04,5.493866536903860833e+02
1.062594823627046208e+04,5.493924467602888626e+02
1.062594825494825454e+04,5.493982392151226577e+02
1.062594827362604883e+04,5.494040310560021680e+02
1.062594829230384312e+04,5.494098222823498645e+02
1.062594831098163559e+04,5.494156128935879906e+02
1.062594832965942987e+04,5.494214028908309047e+02
1.062594834833722416e+04,5.494271922735008502e+02
1.062594836701501663e+04,5.494329810410208665e+02
1.062594838569281092e+04,5.494387691945045162e+02
1.062594840437060520e+04,5.494445567333748386e+02
1.062594842304839767e+04,5.494503436570541908e+02
1.062594844172619196e+04,5.494561299666564764e+02
1.062594846040398625e+04,5.494619156616043938e+02
1.062594847908178053e+04,5.494677007418844141e+02
1.062594849775957300e+04,5.494734852069195767e+02
1.062594851643736729e+04,5.494792690578229895e+02
1.062594853511516158e+04,5.494850522940178053e+02
1.062594855379295404e+04,5.494908349149271771e+02
1.062594857247074833e+04,5.494966169216638718e+02
1.062594859114854262e+04,5.495023983136512697e+02
1.062594860982633509e+04,5.495081790903125238e+02
1.062594862850412937e+04,5.495139592527604009e+02
1.062594864718192366e+04,5.495197388004180539e+02
1.062594866585971613e+04,5.495255177327092042e+02
1.062594868453751042e+04,5.495312960507460502e+02
1.062594870321530470e+04,5.495370737539518586e+02
1.062594872189309717e+04,5.495428508417506919e+02
1.062594874057089146e+04,5.495486273152541798e+02
1.062594875924868575e+04,5.495544031738861577e+02
1.062594877792647821e+04,5.495601784170706878e+02
1.062594879660427250e+04,5.495659530459189455e+02
1.062594881528206679e+04,5.495717270598549931e+02
1.062594883395985926e+04,5.495775004583028931e+02
1.062594885263765354e+04,5.495832732423738207e+02
1.062594887131544783e+04,5.495890454114919521e+02
1.062594888999324030e+04,5.495948169650814634e+02
1.062594890867103459e+04,5.496005879042530751e+02
1.062594892734882887e+04,5.496063582284310769e+02
1.062594894602662316e+04,5.496121279376019402e+02
1.062594896470441563e+04,5.496178970311905232e+02
1.062594898338220992e+04,5.496236655103067505e+02
1.062594900206000420e+04,5.496294333743750258e+02
1.062594902073779667e+04,5.496352006228204345e+02
1.062594903941559096e+04,5.496409672567527878e+02
1.062594905809338525e+04,5.496467332755966027e+02
1.062594907677117772e+04,5.496524986787771923e+02
1.062594909544897200e+04,5.496582634674037990e+02
1.062594911412676629e+04,5.496640276409013950e+02
1.062594913280455876e+04,5.496697911986951794e+02
1.062594915148235305e+04,5.496755541418942812e+02
1.062594917016014733e+04,5.496813164699236722e+02
1.062594918883793980e+04,5.496870781822088929e+02
1.062594920751573409e+04,5.496928392798585037e+02
1.062594922619352838e+04,5.496985997622981586e+02
1.062594924487132084e+04,5.497043596289530569e+02
1.062594926354911513e+04,5.497101188809316454e+02
1.062594928222690942e+04,5.497158775176594645e+02
1.062594930090470189e+04,5.497216355385623956e+02
1.062594931958249617e+04,5.497273929447482033e+02
1.062594933826029046e+04,5.497331497356427690e+02
1.062594935693808293e+04,5.497389059106717468e+02
1.062594937561587722e+04,5.497446614709431287e+02
1.062594939429367150e+04,5.497504164158825688e+02
1.062594941297146579e+04,5.497561707454766520e+02
1.062594943164925826e+04,5.497619244591516008e+02
1.062594945032705255e+04,5.497676775580143840e+02
1.062594946900484683e+04,5.497734300414912241e+02
