Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027292596064833924e+04,1.348389607518905393e+02
1.027292604692779969e+04,1.348372604038798102e+02
1.027292613320726196e+04,1.348355598328030567e+02
1.027292621948672240e+04,1.348338590387378133e+02
1.027292630576618467e+04,1.348321580216182838e+02
1.027292639204564512e+04,1.348304567815220878e+02
1.027292647832510738e+04,1.348287553183833722e+02
1.027292656460456783e+04,1.348270536322798137e+02
1.027292665088403010e+04,1.348253517231455305e+02
1.027292673716349054e+04,1.348236495910581993e+02
1.027292682344295281e+04,1.348219472359519102e+02
1.027292690972241326e+04,1.348202446579044249e+02
1.027292699600187370e+04,1.348185418568857301e+02
1.027292708228133597e+04,1.348168388328657556e+02
1.027292716856079642e+04,1.348151355859223202e+02
1.027292725484025868e+04,1.348134321159894000e+02
1.027292734111971913e+04,1.348117284231448139e+02
1.027292742739918140e+04,1.348100245073226517e+02
1.027292751367864184e+04,1.348083203686005618e+02
1.027292759995810411e+04,1.348066160069126624e+02
1.027292768623756456e+04,1.348049114223367724e+02
1.027292777251702682e+04,1.348032066148068111e+02
1.027292785879648727e+04,1.348015015844006541e+02
1.027292794507594954e+04,1.347997963310523630e+02
1.027292803135540998e+04,1.347980908548396428e+02
1.027292811763487043e+04,1.347963851557325086e+02
1.027292820391433270e+04,1.347946792337009185e+02
1.027292829019379315e+04,1.347929730888227198e+02
1.027292837647325541e+04,1.347912667210318602e+02
1.027292846275271586e+04,1.347895601304062438e+02
1.027292854903217813e+04,1.347878533168797617e+02
1.027292863531163857e+04,1.347861462805303745e+02
1.027292872159110084e+04,1.347844390212920018e+02
1.027292880787056129e+04,1.347827315392424907e+02
1.027292889415002355e+04,1.347810238343158460e+02
1.027292898042948400e+04,1.347793159065899999e+02
1.027292906670894445e+04,1.347776077560347687e+02
1.027292915298840671e+04,1.347758993826201959e+02
1.027292923926786716e+04,1.347741907864241284e+02
1.027292932554732943e+04,1.347724819673804575e+02
1.027292941182678987e+04,1.347707729255672575e+02
1.027292949810625214e+04,1.347690636609182775e+02
1.027292958438571259e+04,1.347673541735115634e+02
1.027292967066517485e+04,1.347656444632809496e+02
1.027292975694463530e+04,1.347639345303045104e+02
1.027292984322409757e+04,1.347622243745159949e+02
1.027292992950355801e+04,1.347605139959934490e+02
1.027293001578302028e+04,1.347588033946707640e+02
1.027293010206248073e+04,1.347570925706258720e+02
1.027293018834194118e+04,1.347553815238287882e+02
1.027293027462140344e+04,1.347536702542492435e+02
1.027293036090086389e+04,1.347519587619653976e+02
1.027293044718032615e+04,1.347502470469110278e+02
1.027293053345978660e+04,1.347485351091641519e+02
1.027293061973924887e+04,1.347468229486586040e+02
1.027293070601870932e+04,1.347451105654725438e+02
1.027293079229817158e+04,1.347433979595396352e+02
