Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.063802708333311602e+04,2.740711373908952808e+00
1.063802710516863226e+04,2.740711395587457133e+00
1.063802712700415032e+04,2.740711417263752558e+00
1.063802714883966655e+04,2.740711438937834643e+00
1.063802717067518279e+04,2.740711460609706052e+00
1.063802719251070084e+04,2.740711482279367228e+00
1.063802721434621708e+04,2.740711503946816396e+00
1.063802723618173331e+04,2.740711525612053112e+00
1.063802725801725137e+04,2.740711547275080484e+00
1.063802727985276761e+04,2.740711568935894960e+00
1.063802730168828566e+04,2.740711590594498759e+00
1.063802732352380190e+04,2.740711612250889662e+00
1.063802734535931813e+04,2.740711633905069000e+00
1.063802736719483619e+04,2.740711655557037663e+00
1.063802738903035242e+04,2.740711677206792540e+00
1.063802741086586866e+04,2.740711698854335854e+00
1.063802743270138672e+04,2.740711720499668935e+00
1.063802745453690295e+04,2.740711742142788232e+00
1.063802747637241919e+04,2.740711763783695076e+00
1.063802749820793724e+04,2.740711785422391689e+00
1.063802752004345348e+04,2.740711807058874516e+00
1.063802754187896971e+04,2.740711828693144447e+00
1.063802756371448777e+04,2.740711850325204146e+00
1.063802758555000401e+04,2.740711871955049173e+00
1.063802760738552206e+04,2.740711893582683079e+00
1.063802762922103830e+04,2.740711915208103200e+00
1.063802765105655453e+04,2.740711936831309981e+00
1.063802767289207259e+04,2.740711958452306529e+00
1.063802769472758882e+04,2.740711980071087961e+00
1.063802771656310506e+04,2.740712001687656496e+00
1.063802773839862311e+04,2.740712023302013911e+00
1.063802776023413935e+04,2.740712044914156653e+00
1.063802778206965559e+04,2.740712066524085611e+00
1.063802780390517364e+04,2.740712088131803004e+00
1.063802782574068988e+04,2.740712109737306168e+00
1.063802784757620611e+04,2.740712131340595992e+00
1.063802786941172417e+04,2.740712152941673363e+00
1.063802789124724040e+04,2.740712174540536061e+00
1.063802791308275846e+04,2.740712196137187195e+00
1.063802793491827470e+04,2.740712217731622768e+00
1.063802795675379093e+04,2.740712239323844113e+00
1.063802797858930899e+04,2.740712260913853893e+00
1.063802800042482522e+04,2.740712282501648112e+00
1.063802802226034146e+04,2.740712304087227658e+00
1.063802804409585951e+04,2.740712325670596083e+00
1.063802806593137575e+04,2.740712347251747616e+00
1.063802808776689199e+04,2.740712368830686252e+00
1.063802810960241004e+04,2.740712390407411991e+00
1.063802813143792628e+04,2.740712411981921282e+00
1.063802815327344251e+04,2.740712433554216343e+00
1.063802817510896057e+04,2.740712455124298952e+00
1.063802819694447680e+04,2.740712476692165112e+00
1.063802821877999486e+04,2.740712498257819263e+00
1.063802824061551109e+04,2.740712519821256521e+00
1.063802826245102733e+04,2.740712541382478662e+00
1.063802828428654539e+04,2.740712562941488351e+00
