Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.913946643518749624e+03,2.742304853094356787e+00
9.913946661622412648e+03,2.742304951439741956e+00
9.913946679726073853e+03,2.742305049786438076e+00
9.913946697829736877e+03,2.742305148134452253e+00
9.913946715933398082e+03,2.742305246483773828e+00
9.913946734037061105e+03,2.742305344834417014e+00
9.913946752140722310e+03,2.742305443186364045e+00
9.913946770244385334e+03,2.742305541539632685e+00
9.913946788348046539e+03,2.742305639894201619e+00
9.913946806451709563e+03,2.742305738250095715e+00
9.913946824555372586e+03,2.742305836607297209e+00
9.913946842659033791e+03,2.742305934965802550e+00
9.913946860762696815e+03,2.742306033325625947e+00
9.913946878866358020e+03,2.742306131686753190e+00
9.913946896970021044e+03,2.742306230049187832e+00
9.913946915073682248e+03,2.742306328412933425e+00
9.913946933177345272e+03,2.742306426777993522e+00
9.913946951281006477e+03,2.742306525144350360e+00
9.913946969384669501e+03,2.742306623512021702e+00
9.913946987488332525e+03,2.742306721881000442e+00
9.913947005591993729e+03,2.742306820251279476e+00
9.913947023695656753e+03,2.742306918622869460e+00
9.913947041799317958e+03,2.742307016995759739e+00
9.913947059902980982e+03,2.742307115369957415e+00
9.913947078006642187e+03,2.742307213745451833e+00
9.913947096110305210e+03,2.742307312122264307e+00
9.913947114213966415e+03,2.742307410500366416e+00
9.913947132317629439e+03,2.742307508879779476e+00
9.913947150421292463e+03,2.742307607260496383e+00
9.913947168524953668e+03,2.742307705642506477e+00
9.913947186628616691e+03,2.742307804025827522e+00
9.913947204732277896e+03,2.742307902410438203e+00
9.913947222835940920e+03,2.742308000796356282e+00
9.913947240939602125e+03,2.742308099183567549e+00
9.913947259043265149e+03,2.742308197572086215e+00
9.913947277146926353e+03,2.742308295961894515e+00
9.913947295250589377e+03,2.742308394353013767e+00
9.913947313354252401e+03,2.742308492745426207e+00
9.913947331457913606e+03,2.742308591139128282e+00
9.913947349561576630e+03,2.742308689534134203e+00
9.913947367665237834e+03,2.742308787930429759e+00
9.913947385768900858e+03,2.742308886328029160e+00
9.913947403872562063e+03,2.742308984726914645e+00
9.913947421976225087e+03,2.742309083127107527e+00
9.913947440079888111e+03,2.742309181528593598e+00
