Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.882460428240709007e+03,1.169854442978631397e+02
9.882460446256400246e+03,1.169869374288332722e+02
9.882460464272089666e+03,1.169884305490359964e+02
9.882460482287780906e+03,1.169899236587722839e+02
9.882460500303470326e+03,1.169914167577401116e+02
9.882460518319161565e+03,1.169929098462405221e+02
9.882460536334850985e+03,1.169944029239714212e+02
9.882460554350542225e+03,1.169958959912338372e+02
9.882460572366233464e+03,1.169973890478764815e+02
9.882460590381922884e+03,1.169988820937481506e+02
9.882460608397614124e+03,1.170003751291497451e+02
9.882460626413303544e+03,1.170018681537793270e+02
9.882460644428994783e+03,1.170033611679378396e+02
9.882460662444684203e+03,1.170048541713232879e+02
9.882460680460375443e+03,1.170063471642366437e+02
9.882460698476066682e+03,1.170078401465266325e+02
9.882460716491756102e+03,1.170093331180420364e+02
9.882460734507447341e+03,1.170108260790837562e+02
9.882460752523136762e+03,1.170123190293498823e+02
9.882460770538828001e+03,1.170138119691413436e+02
9.882460788554517421e+03,1.170153048981561312e+02
9.882460806570208661e+03,1.170167978166952452e+02
9.882460824585899900e+03,1.170182907246073540e+02
9.882460842601589320e+03,1.170197836217412686e+02
9.882460860617280559e+03,1.170212765083979747e+02
9.882460878632969980e+03,1.170227693842754491e+02
9.882460896648661219e+03,1.170242622496746350e+02
9.882460914664350639e+03,1.170257551042935802e+02
9.882460932680041878e+03,1.170272479484331996e+02
9.882460950695733118e+03,1.170287407819422896e+02
9.882460968711422538e+03,1.170302336046695899e+02
9.882460986727113777e+03,1.170317264169160296e+02
9.882461004742803198e+03,1.170332192183796423e+02
9.882461022758494437e+03,1.170347120093613711e+02
9.882461040774183857e+03,1.170362047895592781e+02
9.882461058789875096e+03,1.170376975592742639e+02
9.882461076805566336e+03,1.170391903183550824e+02
9.882461094821255756e+03,1.170406830666505584e+02
9.882461112836946995e+03,1.170421758044615359e+02
9.882461130852636416e+03,1.170436685314860910e+02
9.882461148868327655e+03,1.170451612480251953e+02
9.882461166884017075e+03,1.170466539537768540e+02
9.882461184899708314e+03,1.170481466490419962e+02
9.882461202915399554e+03,1.170496393336693899e+02
9.882461220931088974e+03,1.170511320075078174e+02
9.882461238946780213e+03,1.170526246708581795e+02
9.882461256962469633e+03,1.170541173234185095e+02
9.882461274978160873e+03,1.170556099654897793e+02
9.882461292993850293e+03,1.170571025967700223e+02
9.882461311009541532e+03,1.170585952175601392e+02
9.882461329025232772e+03,1.170600878277088981e+02
9.882461347040922192e+03,1.170615804270650955e+02
9.882461365056613431e+03,1.170630730159296320e+02
9.882461383072302851e+03,1.170645655940005838e+02
9.882461401087994091e+03,1.170660581615788232e+02
9.882461419103683511e+03,1.170675507183623978e+02
9.882461437119374750e+03,1.170690432646523220e+02
9.882461455135065989e+03,1.170705358002972503e+02
9.882461473150755410e+03,1.170720283251460501e+02
9.882461491166446649e+03,1.170735208394995510e+02
9.882461509182136069e+03,1.170750133430559004e+02
9.882461527197827309e+03,1.170765058361159419e+02
9.882461545213516729e+03,1.170779983183777375e+02
9.882461563229207968e+03,1.170794907901422022e+02
9.882461581244899207e+03,1.170809832512581607e+02
9.882461599260588628e+03,1.170824757015743671e+02
9.882461617276279867e+03,1.170839681413916651e+02
9.882461635291969287e+03,1.170854605704082161e+02
9.882461653307660526e+03,1.170869529889248355e+02
9.882461671323349947e+03,1.170884453966396848e+02
9.882461689339041186e+03,1.170899377938535508e+02
9.882461707354732425e+03,1.170914301804153013e+02
9.882461725370421846e+03,1.170929225561737184e+02
9.882461743386113085e+03,1.170944149214296459e+02
9.882461761401802505e+03,1.170959072758812027e+02
9.882461779417493744e+03,1.170973996198292468e+02
9.882461797433183165e+03,1.170988919529719112e+02
9.882461815448874404e+03,1.171003842756100397e+02
9.882461833464563824e+03,1.171018765874417085e+02
9.882461851480255064e+03,1.171033688887678323e+02
9.882461869495946303e+03,1.171048611794371794e+02
9.882461887511635723e+03,1.171063534592985889e+02
9.882461905527326962e+03,1.171078457286528618e+02
9.882461923543016383e+03,1.171093379871981597e+02
9.882461941558707622e+03,1.171108302352353121e+02
9.882461959574397042e+03,1.171123224724624521e+02
9.882461977590088281e+03,1.171138146991804092e+02
9.882461995605779521e+03,1.171153069152380226e+02
9.882462013621468941e+03,1.171167991204840746e+02
9.882462031637160180e+03,1.171182913152193947e+02
9.882462049652849601e+03,1.171197834991421587e+02
9.882462067668540840e+03,1.171212756725531676e+02
9.882462085684230260e+03,1.171227678351505688e+02
9.882462103699921499e+03,1.171242599872352059e+02
9.882462121715612739e+03,1.171257521286558188e+02
9.882462139731302159e+03,1.171272442592613601e+02
9.882462157746993398e+03,1.171287363793525600e+02
9.882462175762682818e+03,1.171302284886276084e+02
9.882462193778374058e+03,1.171317205873872780e+02
9.882462211794063478e+03,1.171332126753297871e+02
9.882462229809754717e+03,1.171347047527558800e+02
9.882462247825445957e+03,1.171361968195144385e+02
9.882462265841135377e+03,1.171376888754542307e+02
9.882462283856826616e+03,1.171391809208761003e+02
9.882462301872516036e+03,1.171406729554782515e+02
9.882462319888207276e+03,1.171421649795614286e+02
9.882462337903896696e+03,1.171436569928238072e+02
9.882462355919587935e+03,1.171451489955662169e+02
9.882462373935279174e+03,1.171466409876374399e+02
9.882462391950968595e+03,1.171481329688863724e+02
9.882462409966659834e+03,1.171496249396137586e+02
9.882462427982349254e+03,1.171511168995178167e+02
9.882462445998040494e+03,1.171526088488993054e+02
9.882462464013729914e+03,1.171541007874564428e+02
9.882462482029421153e+03,1.171555927154899450e+02
9.882462500045112392e+03,1.171570846328487079e+02
9.882462518060801813e+03,1.171585765393815848e+02
9.882462536076493052e+03,1.171600684353893200e+02
9.882462554092182472e+03,1.171615603205700751e+02
9.882462572107873712e+03,1.171630521952247079e+02
9.882462590123563132e+03,1.171645440590513658e+02
9.882462608139254371e+03,1.171660359123508499e+02
9.882462626154945610e+03,1.171675277549719425e+02
9.882462644170635031e+03,1.171690195867635964e+02
9.882462662186326270e+03,1.171705114080264423e+02
9.882462680202015690e+03,1.171720032184587978e+02
9.882462698217706929e+03,1.171734950183613790e+02
9.882462716233396350e+03,1.171749868074324183e+02
9.882462734249087589e+03,1.171764785859726601e+02
9.882462752264778828e+03,1.171779703538309292e+02
9.882462770280468249e+03,1.171794621108561500e+02
9.882462788296159488e+03,1.171809538573489959e+02
9.882462806311848908e+03,1.171824455930077278e+02
9.882462824327540147e+03,1.171839373181330899e+02
9.882462842343229568e+03,1.171854290324233432e+02
9.882462860358920807e+03,1.171869207361791467e+02
9.882462878374612046e+03,1.171884124292494533e+02
9.882462896390301466e+03,1.171899041114830595e+02
9.882462914405992706e+03,1.171913957831807096e+02
9.882462932421682126e+03,1.171928874440406787e+02
9.882462950437373365e+03,1.171943790943636401e+02
9.882462968453062786e+03,1.171958707338478973e+02
9.882462986468754025e+03,1.171973623627941379e+02
9.882463004484445264e+03,1.171988539810512293e+02
9.882463022500134684e+03,1.172003455884680818e+02
9.882463040515825924e+03,1.172018371853453971e+02
9.882463058531515344e+03,1.172033287713813934e+02
9.882463076547206583e+03,1.172048203468768008e+02
9.882463094562896003e+03,1.172063119115298946e+02
9.882463112578587243e+03,1.172078034656413763e+02
9.882463130594278482e+03,1.172092950090601278e+02
9.882463148609967902e+03,1.172107865416350450e+02
9.882463166625659142e+03,1.172122780636668011e+02
9.882463184641348562e+03,1.172137695748536999e+02
9.882463202657039801e+03,1.172152610754963575e+02
9.882463220672729221e+03,1.172167525652931630e+02
9.882463238688420461e+03,1.172182440445447043e+02
9.882463256704111700e+03,1.172197355130999199e+02
9.882463274719801120e+03,1.172212269708077486e+02
9.882463292735492359e+03,1.172227184179687640e+02
9.882463310751181780e+03,1.172242098542813551e+02
9.882463328766873019e+03,1.172257012800461524e+02
9.882463346782562439e+03,1.172271926949614596e+02
9.882463364798253679e+03,1.172286840993279213e+02
9.882463382813944918e+03,1.172301754929944622e+02
9.882463400829634338e+03,1.172316668758099780e+02
9.882463418845325577e+03,1.172331582480751138e+02
9.882463436861014998e+03,1.172346496094882298e+02
9.882463454876706237e+03,1.172361409603499425e+02
9.882463472892395657e+03,1.172376323003585981e+02
9.882463490908086897e+03,1.172391236298147987e+02
9.882463508923778136e+03,1.172406149485674831e+02
9.882463526939467556e+03,1.172421062564655614e+02
9.882463544955158795e+03,1.172435975538096358e+02
9.882463562970848216e+03,1.172450888402981235e+02
9.882463580986539455e+03,1.172465801162315984e+02
9.882463599002228875e+03,1.172480713813084066e+02
9.882463617017920114e+03,1.172495626358292071e+02
9.882463635033611354e+03,1.172510538796428676e+02
9.882463653049300774e+03,1.172525451125982983e+02
9.882463671064992013e+03,1.172540363349962149e+02
9.882463689080681434e+03,1.172555275465348927e+02
9.882463707096372673e+03,1.172570187475149481e+02
9.882463725112062093e+03,1.172585099376347699e+02
9.882463743127753332e+03,1.172600011171949745e+02
9.882463761143444572e+03,1.172614922860444437e+02
9.882463779159133992e+03,1.172629834440321304e+02
9.882463797174825231e+03,1.172644745914586366e+02
9.882463815190514651e+03,1.172659657280223229e+02
9.882463833206205891e+03,1.172674568540238340e+02
9.882463851221895311e+03,1.172689479691614878e+02
9.882463869237586550e+03,1.172704390737359006e+02
9.882463887253277790e+03,1.172719301675960395e+02
9.882463905268967210e+03,1.172734212505908005e+02
9.882463923284658449e+03,1.172749123230207715e+02
9.882463941300347869e+03,1.172764033845843130e+02
9.882463959316039109e+03,1.172778944355820698e+02
9.882463977331728529e+03,1.172793854757124308e+02
9.882463995347419768e+03,1.172808765052759128e+02
9.882464013363111007e+03,1.172823675241215113e+02
9.882464031378800428e+03,1.172838585320981650e+02
9.882464049394491667e+03,1.172853495295064334e+02
9.882464067410181087e+03,1.172868405160447196e+02
9.882464085425872327e+03,1.172883314920135689e+02
9.882464103441561747e+03,1.172898224571114412e+02
9.882464121457252986e+03,1.172913134116388392e+02
9.882464139472944225e+03,1.172928043554447726e+02
9.882464157488633646e+03,1.172942952883781516e+02
9.882464175504324885e+03,1.172957862107395641e+02
9.882464193520014305e+03,1.172972771222273707e+02
9.882464211535705545e+03,1.172987680231421876e+02
9.882464229551394965e+03,1.173002589131823754e+02
9.882464247567086204e+03,1.173017497926485646e+02
9.882464265582777443e+03,1.173032406613896370e+02
9.882464283598466864e+03,1.173047315192545881e+02
9.882464301614158103e+03,1.173062223665439490e+02
9.882464319629847523e+03,1.173077132029561511e+02
9.882464337645538762e+03,1.173092040287917683e+02
9.882464355661228183e+03,1.173106948437491610e+02
9.882464373676919422e+03,1.173121856481289313e+02
9.882464391692610661e+03,1.173136764417800038e+02
9.882464409708300082e+03,1.173151672245513879e+02
9.882464427723991321e+03,1.173166579967435439e+02
9.882464445739680741e+03,1.173181487580550026e+02
9.882464463755371980e+03,1.173196395087862101e+02
9.882464481771061401e+03,1.173211302486356686e+02
9.882464499786752640e+03,1.173226209779038669e+02
9.882464517802442060e+03,1.173241116962892505e+02
9.882464535818133299e+03,1.173256024040923933e+02
9.882464553833824539e+03,1.173270931011622196e+02
9.882464571849513959e+03,1.173285837873477391e+02
9.882464589865205198e+03,1.173300744629494119e+02
9.882464607880894619e+03,1.173315651276657547e+02
9.882464625896585858e+03,1.173330557817972419e+02
9.882464643912275278e+03,1.173345464250423191e+02
9.882464661927966517e+03,1.173360370577015459e+02
9.882464679943657757e+03,1.173375276796238893e+02
9.882464697959347177e+03,1.173390182906583021e+02
9.882464715975038416e+03,1.173405088911053014e+02
9.882464733990727836e+03,1.173419994806633611e+02
9.882464752006419076e+03,1.173434900596329555e+02
9.882464770022108496e+03,1.173449806277125731e+02
9.882464788037799735e+03,1.173464711852027449e+02
9.882464806053490975e+03,1.173479617319524237e+02
9.882464824069180395e+03,1.173494522678106051e+02
9.882464842084871634e+03,1.173509427930777491e+02
9.882464860100561054e+03,1.173524333074523724e+02
9.882464878116252294e+03,1.173539238112349494e+02
9.882464896131941714e+03,1.173554143041239826e+02
9.882464914147632953e+03,1.173569047864199320e+02
9.882464932163324193e+03,1.173583952579717646e+02
9.882464950179013613e+03,1.173598857186285471e+02
9.882464968194704852e+03,1.173613761686907111e+02
9.882464986210394272e+03,1.173628666078567591e+02
9.882465004226085512e+03,1.173643570364271511e+02
9.882465022241774932e+03,1.173658474541004182e+02
9.882465040257466171e+03,1.173673378611769778e+02
9.882465058273157410e+03,1.173688282575058963e+02
9.882465076288846831e+03,1.173703186429360841e+02
9.882465094304538070e+03,1.173718090177681148e+02
9.882465112320227490e+03,1.173732993817004200e+02
9.882465130335918730e+03,1.173747897350334597e+02
9.882465148351608150e+03,1.173762800774658075e+02
9.882465166367299389e+03,1.173777704092978524e+02
9.882465184382990628e+03,1.173792607303786468e+02
9.882465202398680049e+03,1.173807510405571435e+02
9.882465220414371288e+03,1.173822413401338451e+02
9.882465238430060708e+03,1.173837316288072827e+02
9.882465256445751947e+03,1.173852219068778595e+02
9.882465274461441368e+03,1.173867121740441348e+02
9.882465292477132607e+03,1.173882024306064977e+02
9.882465310492823846e+03,1.173896926764140147e+02
9.882465328508513267e+03,1.173911829113156955e+02
9.882465346524204506e+03,1.173926731356119575e+02
9.882465364539893926e+03,1.173941633490013174e+02
9.882465382555585165e+03,1.173956535517842354e+02
9.882465400571274586e+03,1.173971437436593135e+02
9.882465418586965825e+03,1.173986339249268553e+02
