Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.013335255787055939e+04,2.654940929890535539e+00
1.013335257878931770e+04,2.654940989276309615e+00
1.013335259970807601e+04,2.654941048655170999e+00
1.013335262062683432e+04,2.654941108027119689e+00
1.013335264154559445e+04,2.654941167392161017e+00
1.013335266246435276e+04,2.654941226750283434e+00
1.013335268338311107e+04,2.654941286101492715e+00
1.013335270430186938e+04,2.654941345445786638e+00
1.013335272522062769e+04,2.654941404783166536e+00
1.013335274613938600e+04,2.654941464113631522e+00
1.013335276705814431e+04,2.654941523437180706e+00
1.013335278797690262e+04,2.654941582753813201e+00
1.013335280889566275e+04,2.654941642063534779e+00
1.013335282981442106e+04,2.654941701366334783e+00
1.013335285073317937e+04,2.654941760662216321e+00
1.013335287165193768e+04,2.654941819951180282e+00
1.013335289257069599e+04,2.654941879233226221e+00
1.013335291348945429e+04,2.654941938508353694e+00
1.013335293440821260e+04,2.654941997776561369e+00
1.013335295532697091e+04,2.654942057037849246e+00
1.013335297624573104e+04,2.654942116292222654e+00
1.013335299716448935e+04,2.654942175539670046e+00
1.013335301808324766e+04,2.654942234780196753e+00
1.013335303900200597e+04,2.654942294013801440e+00
1.013335305992076428e+04,2.654942353240484554e+00
1.013335308083952259e+04,2.654942412460245205e+00
1.013335310175828090e+04,2.654942471673082949e+00
1.013335312267703921e+04,2.654942530878997786e+00
1.013335314359579934e+04,2.654942590077994158e+00
1.013335316451455765e+04,2.654942649270060961e+00
1.013335318543331596e+04,2.654942708455203082e+00
1.013335320635207427e+04,2.654942767633420520e+00
1.013335322727083258e+04,2.654942826804711942e+00
1.013335324818959089e+04,2.654942885969077793e+00
1.013335326910834920e+04,2.654942945126517184e+00
1.013335329002710751e+04,2.654943004277029672e+00
1.013335331094586763e+04,2.654943063420620142e+00
1.013335333186462594e+04,2.654943122557277491e+00
1.013335335278338425e+04,2.654943181687007048e+00
1.013335337370214256e+04,2.654943240809807481e+00
