Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.917309675925876945e+03,2.739661545396777420e+00
9.917309697571559809e+03,2.739661506053458595e+00
9.917309719217242673e+03,2.739661466711278415e+00
9.917309740862925537e+03,2.739661427370236879e+00
9.917309762508608401e+03,2.739661388030333544e+00
9.917309784154293084e+03,2.739661348691566189e+00
9.917309805799975948e+03,2.739661309353940144e+00
9.917309827445658811e+03,2.739661270017453187e+00
9.917309849091341675e+03,2.739661230682105764e+00
9.917309870737024539e+03,2.739661191347897429e+00
9.917309892382707403e+03,2.739661152014827739e+00
9.917309914028390267e+03,2.739661112682898025e+00
9.917309935674073131e+03,2.739661073352107845e+00
9.917309957319757814e+03,2.739661034022454089e+00
9.917309978965440678e+03,2.739660994693943419e+00
9.917310000611123542e+03,2.739660955366572725e+00
9.917310022256806405e+03,2.739660916040342009e+00
9.917310043902489269e+03,2.739660876715251270e+00
9.917310065548172133e+03,2.739660837391301396e+00
9.917310087193854997e+03,2.739660798068490610e+00
9.917310108839537861e+03,2.739660758746822022e+00
9.917310130485222544e+03,2.739660719426290303e+00
9.917310152130905408e+03,2.739660680106902113e+00
9.917310173776588272e+03,2.739660640788654788e+00
9.917310195422271136e+03,2.739660601471549217e+00
9.917310217067954000e+03,2.739660562155584067e+00
9.917310238713636863e+03,2.739660522840761114e+00
9.917310260359319727e+03,2.739660483527079027e+00
9.917310282005002591e+03,2.739660444214538249e+00
9.917310303650687274e+03,2.739660404903136559e+00
9.917310325296370138e+03,2.739660365592879288e+00
9.917310346942053002e+03,2.739660326283763769e+00
9.917310368587735866e+03,2.739660286975791337e+00
9.917310390233418730e+03,2.739660247668960213e+00
9.917310411879101594e+03,2.739660208363271732e+00
9.917310433524784457e+03,2.739660169058725447e+00
9.917310455170467321e+03,2.739660129755321805e+00
9.917310476816152004e+03,2.739660090453056807e+00
9.917310498461834868e+03,2.739660051151938891e+00
9.917310520107517732e+03,2.739660011851963617e+00
9.917310541753200596e+03,2.739659972553130984e+00
9.917310563398883460e+03,2.739659933255441437e+00
9.917310585044566324e+03,2.739659893958895864e+00
9.917310606690249188e+03,2.739659854663492933e+00
9.917310628335932051e+03,2.739659815369234419e+00
9.917310649981616734e+03,2.739659776076115438e+00
9.917310671627299598e+03,2.739659736784144428e+00
9.917310693272982462e+03,2.739659697493316504e+00
9.917310714918665326e+03,2.739659658203632997e+00
9.917310736564348190e+03,2.739659618915093464e+00
9.917310758210031054e+03,2.739659579627697905e+00
9.917310779855713918e+03,2.739659540341447208e+00
9.917310801501396782e+03,2.739659501056340485e+00
9.917310823147079645e+03,2.739659461772379068e+00
9.917310844792764328e+03,2.739659422489558516e+00
9.917310866438447192e+03,2.739659383207886822e+00
9.917310888084130056e+03,2.739659343927359547e+00
9.917310909729812920e+03,2.739659304647977134e+00
9.917310931375495784e+03,2.739659265369740471e+00
