time,lcdata,lcerr
2459891.666718727,1.0005228616931272,0.002575448364094
2459891.667200473,1.0012483037359297,0.0025718671511844
2459891.6676822198,0.9991127711660134,0.0025753961609417
2459891.6681639664,1.0002205910449868,0.0025751649833679
2459891.668645713,0.9995708916433902,0.002576371736385
2459891.669127459,1.0001777629359254,0.0025765646164073
2459891.669609206,1.0003441530201709,0.0025739918882054
2459891.6700909524,1.0017711249721588,0.0025752111414438
2459891.670572699,0.9988009593013232,0.0025756077872602
2459891.671054445,0.9967532843808526,0.0025758272186269
2459891.671536192,1.0002562555718004,0.0025736174047982
2459891.6720179385,1.0001299680969225,0.0025761762073478
2459891.672499685,0.9976813471552995,0.002576075769105
2459891.6729814312,1.001502192212617,0.0025755398069464
2459891.673463178,1.0003552753063882,0.0025741180644868
2459891.6739449245,1.000829777065652,0.0025739089285989
2459891.674426671,0.9972567572370415,0.002578675672772
2459891.6749084173,1.000301801973131,0.0025782149601256
2459891.675390164,0.9997613561823272,0.002573786455125
2459891.6758719105,0.999615770727654,0.0025727595751094
2459891.676353657,0.9967246663956872,0.0025746232218504
2459891.6768354033,1.0001922553777514,0.0025726333578845
2459891.67731715,0.9989394354830836,0.0025741058334594
2459891.6777988966,0.9989165784445548,0.0025741934819946
2459891.678280643,0.997149266161473,0.0025743598627458
2459891.6787623893,0.9990280896055586,0.0025768924574439
2459891.679244136,1.0028054028983917,0.0025745188193563
2459891.6797258826,1.00086842465752,0.0025712308812831
2459891.680207629,1.0012349777686689,0.0025741624038366
2459891.6806893754,0.9985396906862234,0.0025737530920379
2459891.681171122,1.0016245595298754,0.0025811903391291
2459891.6816528686,1.0012994174017635,0.0025758708720146
2459891.6821346153,0.9957947882055828,0.0025798543490913
2459891.6826163614,0.998705627368241,0.0025766649246948
2459891.683098108,1.0000203642718912,0.0025750869593034
2459891.6835798547,1.002658155344526,0.0025742037481175
2459891.6840616013,1.0029270358751128,0.0025747382338195
2459891.6845433475,1.0005186809100757,0.0025747180235805
2459891.685025094,0.9981163713731708,0.0025738115861448
2459891.6855068407,0.9953214437369668,0.0025714762197482
2459891.6859885873,0.9972716225915652,0.0025759899544558
2459891.6864703335,0.9948441955508956,0.0025753599311168
2459891.68695208,0.9999634813389244,0.0025809430699786
2459891.6874338267,0.9986028629404876,0.002600560714031
2459891.6879155734,0.999905888834548,0.0025719083973473
2459891.6883973195,0.9968456568965522,0.0025718093729734
2459891.688879066,1.0007441991494852,0.0025743069014833
2459891.689360813,1.0013465364675194,0.0025811744324718
2459891.6898425594,0.9976447210865672,0.0025746259846263
2459891.6903243056,1.000486971819825,0.002578496670462
2459891.690806052,0.9971291890839572,0.002573906885362
2459891.691287799,0.9978617347134114,0.0025749247059309
2459891.691769545,0.9960376600242078,0.0025735699726621
2459891.6922512916,0.996777004532682,0.0025747951237793
2459891.692733038,0.9978677814466296,0.0025921026042528
2459891.693214785,0.998375783512855,0.0025734048567699
2459891.693696531,0.9971385696102238,0.0025757019475542
2459891.6941782776,0.9956697300937488,0.0025736478367371
2459891.6946600243,0.998618940791435,0.0025731562498202
2459891.695141771,1.000465798148643,0.0025736682018064
2459891.695623517,1.0044073294294764,0.0025741009548416
2459891.6961052637,1.0012577025600784,0.0025740829250732
2459891.6965870103,0.9953828303535291,0.0025749199802201
2459891.697068757,0.9975594681414685,0.0025748960421865
2459891.697550503,0.9988121074306316,0.0025833578320137
2459891.6980322497,0.9989871924700994,0.002574331110142
2459891.6985139963,0.9963982557197618,0.0025749979885558
2459891.6989957425,1.001218441867637,0.002575202268186
2459891.699477489,1.0002744566768582,0.0025780211630341
2459891.6999592357,0.9973802874055592,0.002574110251258
2459891.7004409824,0.994795556944822,0.0025724786381755
2459891.7009227285,0.9957957963385188,0.0025751954914447
2459891.701404475,0.9973547949917804,0.0025745020780845
2459891.7018862218,0.9996946163604404,0.0025760091449229
2459891.7023679684,1.0005821899902694,0.0025762724812554
2459891.7028497146,0.9973268667245822,0.0025745163017383
2459891.703331461,0.9980937737793332,0.0025773985323463
2459891.703813208,1.0014879423313905,0.0025723139369378
2459891.704294954,0.9980058741822408,0.002578195547808
2459891.7047767006,0.9996923297365224,0.002578581140528
2459891.705258447,1.0000228756589278,0.0025737502277183
2459891.705740194,1.0022570621462257,0.0025872482882666
2459891.70622194,0.9972861578556182,0.0025766086066767
2459891.7067036866,0.9982446301527962,0.0025754074786034
2459891.7071854332,0.9974207001237811,0.0025737706010011
2459891.7076671794,0.9995678918550778,0.0025748760888804
2459891.708148926,0.9958190260338567,0.0025753518632004
2459891.7086306727,0.9980316007117708,0.0025773523113051
2459891.7091124193,0.9989924582993912,0.0025855011082173
2459891.7095941654,0.9971497997891524,0.0025791123338808
2459891.710075912,0.9998989152361456,0.0025765840591411
2459891.7105576587,1.0006147748406582,0.0025748837393812
2459891.7110394053,0.9980123173615956,0.0025747514111517
2459891.7115211515,0.9992638622696992,0.0025721844556852
2459891.712002898,0.9983862291574874,0.002583578294583
2459891.7124846447,0.9956485130548022,0.0025752928575466
2459891.712966391,0.9991426204203848,0.002575265827964
2459891.7134481375,1.0017398521661427,0.0025799340530344
2459891.713929884,0.998254021158422,0.0025736215343621
2459891.7144116308,1.0002941592234136,0.0025754018192708
2459891.714893377,0.9976072850115376,0.0025732809438526
2459891.7153751235,1.0012583232907195,0.002576067192953
2459891.71585687,1.0027496261922286,0.002573271150004
2459891.7163386163,0.9998947210133572,0.0025875322341783
2459891.716820363,0.9986648146195064,0.0025791966105978
2459891.7173021096,0.998799928669834,0.002578209817941
2459891.717783856,0.9994578581285354,0.0025717204775795
2459891.7182656024,0.9976160973291812,0.0025731877097861
2459891.718747349,0.9991374626443812,0.00257350752577
2459891.7192290956,0.9967267926138788,0.0025782121452082
2459891.719710842,1.0028158478647349,0.0025802257799637
2459891.7201925884,1.0000051576087394,0.0025770033132972
2459891.720674335,0.999442737827435,0.0025756350662021
2459891.7211560817,0.9956217001337956,0.002575280937049
2459891.721637828,0.9931676565870936,0.0025754390569517
2459891.7221195744,0.9992821527421752,0.002577008689861
2459891.722601321,0.9994420195316192,0.0025725297816806
2459891.723083067,0.9974075573923488,0.0025787502410127
2459891.723564814,0.9998658654610066,0.002579607376029
2459891.7240465605,0.9974695165637154,0.0025742985354227
2459891.724528307,0.9950840890050248,0.0025744748966452
2459891.7250100533,0.9990266851395966,0.0025777554993053
2459891.7254918,0.99713457031522,0.0025736015794631
2459891.7259735465,1.0023847217907376,0.0025786002142108
2459891.7264552927,0.9979884482318258,0.0025771986441508
2459891.7269370393,0.9967162530915908,0.0025731258178265
2459891.727418786,0.9999866970365364,0.0025761142916213
2459891.727900532,0.9979960041685152,0.0025733885478084
2459891.7283822787,0.9986008648692292,0.002575906594357
2459891.7288640253,0.996699014189408,0.00257636484897
2459891.729345772,1.000018191696309,0.0025729473294579
2459891.729827518,0.9990073006716764,0.0025729736304996
2459891.7303092647,0.9985591036210312,0.0025721323240602
2459891.7307910114,0.9981109601149828,0.0025722837315306
2459891.7312727575,0.9992078908532142,0.002575574892134
2459891.731754504,1.0033196163307627,0.0025730477499432
2459891.732236251,0.999240047723386,0.0025740415733845
2459891.732717997,0.9977311138585544,0.0025782487531652
2459891.7331997436,0.998591881814841,0.0025777411868704
2459891.73368149,0.9946796326196072,0.0025722824147663
2459891.734163237,0.9989140913436336,0.0025754234360486
2459891.734644983,0.9973250084841336,0.0025746198887593
2459891.7351267296,0.997949489890958,0.002575180005585
2459891.735608476,1.001360854744621,0.0025740806957077
2459891.7360902224,0.9991117932698312,0.0025741985270182
2459891.736571969,0.9959631613437891,0.0025744940681496
2459891.7370537156,0.9976932222154454,0.0025721862460821
2459891.737535462,0.997575251471328,0.0025743379093638
2459891.7380172084,0.9969365175243028,0.0025751720220267
2459891.738498955,0.9991578232415492,0.0025763928489187
2459891.738980701,1.0007566152167404,0.0025736301281852
2459891.739462448,1.0025071208752638,0.0025756800301542
2459891.7399441944,1.0000690938957697,0.0025788156907065
2459891.740425941,0.9997163228338676,0.0025761023141086
2459891.740907687,0.9968676908783782,0.0025756414075869
2459891.741389434,0.9973354833697576,0.0025775600147768
2459891.7418711805,0.998474462678968,0.0025734593519037
2459891.7423529266,0.9982894773392382,0.0025830505721842
2459891.7428346733,0.9983580275137868,0.0025760210506325
2459891.74331642,0.9978515542875724,0.0025763867629228
2459891.743798166,0.9977968143175608,0.0025736591744377
2459891.7442799127,1.002321345207026,0.0025754516916198
2459891.7447616593,0.9985084651181528,0.0025747049636471
2459891.7452434055,0.9994557096284736,0.0025718040310029
2459891.745725152,0.9967036704823028,0.0025730505111416
2459891.7462068987,0.9975176029386952,0.0025717641959869
2459891.7466886453,0.9961062188839462,0.0025734195577093
2459891.7471703915,0.9971630458149592,0.0025768064799652
2459891.747652138,0.9986100984283878,0.0025760652911304
2459891.7481338847,0.9988530764363172,0.0025730392997502
2459891.748615631,0.9993874276972,0.0025726925695535
2459891.7490973775,0.9952728812587484,0.0025743951664851
2459891.749579124,0.9969895700915782,0.0025749621831273
2459891.7500608703,1.0018925788261868,0.0025755570712084
2459891.750542617,0.9968947233272076,0.0025756134302033
2459891.7510243636,0.9999671726014268,0.0025744072896845
2459891.7515061097,0.9959072220810676,0.0025744401859903
2459891.7519878563,1.0000936797468731,0.0025754014307053
2459891.752469603,1.0004563807153046,0.0025721640184722
2459891.752951349,0.9962726875483692,0.0025741544532044
2459891.7534330958,0.9972433259134508,0.0025744892808194
2459891.7539148424,0.9979992392532387,0.0025741869804429
2459891.7543965885,0.9960589220179558,0.0025745890040337
2459891.754878335,0.9982833848831614,0.0025761808412673
2459891.755360082,0.9997476855813512,0.0025751711958035
2459891.7558418284,1.0024488588248948,0.0025737190408365
2459891.7563235746,1.0013465357201297,0.0025785748957827
2459891.756805321,0.9984411632409842,0.0025706817874578
2459891.757287068,0.9978730891723252,0.0025743863129199
2459891.757768814,1.0015728225242555,0.0025729472998848
2459891.7582505606,1.000943549130019,0.0025787293483895
2459891.7587323072,0.9969432074105132,0.0025727722545205
2459891.7592140534,1.0026295576595066,0.002575333470657
2459891.7596958,1.0000578573414298,0.0025770525804715
2459891.7601775466,0.997354152230586,0.0025731556373851
2459891.760659293,0.9955817755090876,0.0025746958005297
2459891.7611410394,0.9980545922978068,0.0025735028493513
2459891.761622786,0.993681318855693,0.0025729159973651
2459891.762104532,0.9997818356982684,0.0025770973735476
2459891.762586279,0.9969277637559996,0.0025760927980462
2459891.7630680255,0.9998622166704316,0.002573676432928
2459891.7635497716,1.000049108592846,0.0025775305678185
2459891.7640315183,0.9971325465016502,0.0025749047762133
2459891.764513265,0.9979739325487316,0.0025758634157937
2459891.764995011,0.9983967244629968,0.0025772735539016
2459891.7654767577,0.9998499375838108,0.002573191037332
2459891.7659585043,0.9984947485063116,0.0025718590053417
2459891.7664402504,0.99856518348083,0.0025742202504052
2459891.766921997,0.997359213770733,0.0025765391117199
2459891.7674037437,0.9988808297107492,0.002582549085936
2459891.76788549,0.9964373461730156,0.0025781271143906
2459891.7683672365,0.9993464556527516,0.0025758384618937
2459891.768848983,0.9959058378460688,0.0025758724207397
2459891.7693307293,0.9947030216034471,0.0025781069878919
2459891.769812476,0.99709187895692,0.0025740677267263
2459891.7702942225,0.9977868848446922,0.0025794029942995
2459891.7707759687,0.9947269691199404,0.0025729722650202
2459891.7712577153,0.9977687214189264,0.0025743941988971
2459891.771739462,0.9975297277367632,0.0025726764244276
2459891.772221208,0.9957063672690388,0.0025780958686403
2459891.7727029547,0.9972599516439148,0.0025733264533153
2459891.7731847013,0.9930721123347124,0.0025743327473471
2459891.7736664475,0.9927787019025596,0.0025729931745512
2459891.774148194,1.0013191630042535,0.002572501311079
2459891.7746299407,0.99916709108027,0.0025788756374418
2459891.775111687,0.9985165350580189,0.0025727419997583
2459891.7755934335,0.9960329269947238,0.0025752790971549
2459891.77607518,0.9956861812092628,0.0025778648748413
2459891.7765569263,0.999798707959502,0.0025721156678254
2459891.777038673,0.9937195194386887,0.0025756527534996
2459891.7775204196,0.9970780716801974,0.0025743766988069
2459891.7780021657,0.9989931127593904,0.0025721570643386
2459891.7784839123,0.994170454112515,0.0025742279147139
2459891.778965659,0.9970404045726664,0.0025759208318529
2459891.779447405,0.9974754834740648,0.0025741882701003
2459891.7799291518,0.9957418681978164,0.0025728018004658
2459891.7804108984,0.9993682886788712,0.0025838423018961
2459891.7808926445,0.9964641502139648,0.0025730915670927
2459891.781374391,0.9975988811096564,0.0025775050845757
2459891.781856138,0.9996103140840408,0.0025755684571095
2459891.782337884,0.9957628394594612,0.0025841486414862
2459891.7828196306,0.9972010939056652,0.0025810495759286
2459891.783301377,0.9999627136314454,0.0025721657048811
2459891.7837831234,0.9946213703645188,0.0025742970804714
2459891.78426487,0.9958597645309188,0.0025725665896729
2459891.784746616,1.000512351110059,0.0025751416231662
2459891.785228363,0.9970228718923314,0.0025767407858349
2459891.7857101094,0.995393661342088,0.0025757658880993
2459891.7861918556,0.9943751355173006,0.0025744840111857
2459891.786673602,0.9986099997154232,0.0025757011318253
2459891.787155349,0.9962630113168124,0.002577214159327
2459891.787637095,0.9978507869681328,0.0025750822232135
2459891.7881188416,0.9991556476293496,0.0025793587526574
2459891.788600588,0.9983589037090308,0.0025753143332053
2459891.7890823344,0.9956488994350376,0.0025776963193188
2459891.789564081,0.9993159634253772,0.0025761274799809
2459891.7900458276,0.9982954749383488,0.0025724369778365
2459891.790527574,0.9975178074175752,0.0025738826708304
2459891.7910093204,0.995153557547319,0.0025743279418925
2459891.791491067,0.999774482870012,0.00257471471712
2459891.791972813,0.9981705392663386,0.0025759550156694
2459891.79245456,0.9977348621289346,0.0025742702148258
2459891.7929363064,0.994264910802037,0.0025864991322274
2459891.7934180526,0.9959129348124872,0.0025751897562322
2459891.793899799,0.9967936758022454,0.0025736694336258
2459891.7943815454,0.9997234695009116,0.002578081149409
2459891.794863292,0.9987379225650094,0.0025736280127935
2459891.7953450386,1.001349284282618,0.0025744794103233
2459891.795826785,0.99879745065309,0.0025812783753585
2459891.7963085314,0.9993308807039968,0.0025753074662108
2459891.796790278,0.9982905663605282,0.0025754628931082
2459891.797272024,0.9969394590492868,0.0025782468525534
2459891.797753771,0.99967715851584,0.0025790931543232
2459891.7982355175,0.9966843008966464,0.0025764276348348
2459891.7987172636,0.9955137090029232,0.0025749920613132
2459891.7991990102,1.0009005478539914,0.002574386473019
2459891.799680757,0.9965929169535592,0.0025759407308164
2459891.800162503,1.0006439679710035,0.0025759190781366
2459891.8006442497,1.0000528228275265,0.0025732606358661
2459891.801125996,0.99603908473488,0.002573717438093
2459891.8016077424,0.9971941128862456,0.0025760873089423
2459891.802089489,0.9970287196586384,0.0025786059187135
2459891.802571235,0.9990785802868792,0.002574451144064
2459891.803052982,0.9953898097776602,0.0025747567877075
2459891.8035347285,0.9948687794832772,0.0025774689395934
2459891.8040164746,0.9967610577172068,0.0025758231960849
2459891.8044982213,0.9966046113577388,0.0025769471799138
2459891.804979968,1.0052054576583946,0.0025735248807018
2459891.805461714,1.000055073893659,0.0025734083381214
2459891.8059434607,1.001419915370148,0.0025745073403602
2459891.806425207,0.998030727239828,0.0025820688177227
2459891.8069069535,0.9995324855691324,0.0025739838203074
2459891.8073887,1.001892370486504,0.0025771617882827
2459891.8078704462,0.9947334427245932,0.0025811277234087
2459891.808352193,0.9992464908083042,0.0025780258019754
2459891.8088339395,1.000282105595382,0.0025786819614509
2459891.8093156856,0.9981804781943558,0.0025778123166476
2459891.8097974323,0.9985369537777112,0.0025739942926321
2459891.8102791784,0.997836001293152,0.0025731508579616
2459891.810760925,0.9946745437363088,0.0025722786654645
2459891.8112426717,0.9975220199989332,0.0025749499484037
2459891.811724418,0.9960407304383632,0.0025740519871268
2459891.8122061645,0.9987884402987648,0.0025730898598012
2459891.812687911,0.9967765209533752,0.0025732004808427
2459891.8131696573,1.001368212534978,0.0025742938992736
2459891.813651404,0.9980393366898964,0.0025743693895721
2459891.8141331505,0.9992827516784052,0.0025754477940874
2459891.8146148967,0.9982632342454288,0.0025747722389053
2459891.8150966433,0.9985946695825334,0.0025751786705334
2459891.8155783894,0.997303218025021,0.0025748056920523
2459891.816060136,0.9964286710908136,0.0025779541921863
2459891.8165418827,0.9985838717183844,0.0025776582253882
2459891.817023629,0.995969166584833,0.0025863456181317
2459891.8175053755,0.9983017226350336,0.0025761404863834
2459891.817987122,0.9990488757510968,0.002573307906647
2459891.8184688683,0.9986405130972718,0.0025741330654621
2459891.818950615,0.9941155244287536,0.0025725743935979
2459891.819432361,0.998877777750872,0.0025738188051937
2459891.8199141077,0.9965802870732752,0.002577333679282
2459891.8203958543,0.996315868821838,0.0025739904436671
2459891.8208776005,0.996886229882365,0.0025743729960292
2459891.821359347,0.9969194617478284,0.0025753161238458
2459891.8218410937,0.998310749262515,0.0025669997642278
2459891.82232284,0.9995246051475491,0.0025805342011507
2459891.8228045865,1.0002163709672371,0.0025753187162137
2459891.8232863327,0.9987149894871254,0.0025781090993862
2459891.8237680793,0.9971206660931092,0.0025769862327419
2459891.824249826,0.9969711429375164,0.0025739780259865
2459891.824731572,0.9980707727370868,0.0025718266222999
2459891.8252133187,0.9970097981943856,0.0025768071332438
2459891.825695065,0.9999857135639524,0.0025771274631778
2459891.8261768115,0.9972543469488808,0.0025770123471373
2459891.826658558,1.0005362041170878,0.0025767269302935
2459891.8271403043,0.9980523822324336,0.0025723140397839
2459903.7330069873,0.9957805753882772,0.0027012622205052
2459903.733488728,1.00254580666575,0.0026887777838592
2459903.733970468,0.9976282550092112,0.0026894849247159
2459903.7344522085,1.0038091078917015,0.0026845300611599
2459903.7349339486,1.0009445972887532,0.0026993618644631
2459903.7354156887,0.9991311495524108,0.0026865100969792
2459903.7358974293,1.0014694661705668,0.0026829000096953
2459903.7363791694,1.0024730813091824,0.0026888505037764
2459903.7368609095,1.0001087927972565,0.0026881680136092
2459903.73734265,1.0014116531137176,0.0026869072290224
2459903.73782439,1.0004770223718382,0.0026855949649709
2459903.7383061307,1.0005358123972674,0.0026834578143721
2459903.738787871,1.001853873453122,0.0026842507633275
2459903.739269611,1.0022127078541123,0.0026886061352202
2459903.7397513515,1.0001006099228376,0.0026825258364032
2459903.7402330916,1.0011669556018148,0.0026868005935297
2459903.7407148317,1.0002547691003676,0.0026884480406794
2459903.7411965723,1.0012648433577829,0.0026848873932156
2459903.7416783124,1.0022645846787996,0.0026854679259091
2459903.7421600525,1.0018688464165737,0.0026827827412546
2459903.742641793,0.9990161851730563,0.002685548777122
2459903.743123533,0.9972600481484278,0.0026869745443719
2459903.743605274,0.9981704978548288,0.0026892671033119
2459903.744087014,0.999469255008658,0.0026873917435407
2459903.744568754,1.001656808719256,0.002686714981418
2459903.7450504946,1.0003937259454525,0.0026862822248541
2459903.7455322347,1.000930371514592,0.0026847529726518
2459903.746013975,0.9990284817711546,0.0026839091757557
2459903.7464957153,0.9979371898141242,0.0026829155824123
2459903.7469774554,1.002529768308362,0.0026850562243479
2459903.747459196,0.9992851984473374,0.002684232064582
2459903.747940936,0.9994802038000518,0.0026843344364728
2459903.748422676,1.000756355007721,0.002687073817227
2459903.748904417,1.0000728546788715,0.00268312303285
2459903.749386157,1.0022738660470931,0.0026830898053722
2459903.749867897,0.9973301621559886,0.0026861492512947
2459903.7503496376,0.998268555565592,0.0026828572236421
2459903.7508313777,0.9971252122281168,0.0026924415539122
2459903.751313118,1.0039366113756218,0.0026835652003442
2459903.7517948584,0.9998284773598894,0.0026846221929394
2459903.7522765985,0.9981543816576642,0.0026887023260088
2459903.752758339,1.0017394471117549,0.0026876587158722
2459903.753240079,0.9987303943481636,0.0026848482572302
2459903.7537218193,1.0010042574294682,0.0026831207562544
2459903.75420356,0.9990041956080876,0.0026850020842348
2459903.7546853,0.9948502862562764,0.0026858463844923
2459903.75516704,1.0008986881568378,0.0026861157806932
2459903.7556487806,0.9996697622586592,0.0026878851026741
2459903.7561305207,0.9992779647038575,0.0026866295663482
2459903.756612261,1.0022529809786778,0.0026838412862445
2459903.7570940014,0.999167592240227,0.0026916821262042
2459903.7575757415,1.0002080007621177,0.0026845806252756
2459903.758057482,0.9986039951629704,0.0026870432433049
2459903.758539222,1.000406951224352,0.002682282292397
2459903.7590209623,0.9981778205871906,0.0026836749820586
2459903.759502703,0.9986444698916184,0.0026831266855982
2459903.759984443,0.9952414966598904,0.0026891102480056
2459903.760466183,1.0003109130063577,0.0026837721074436
2459903.7609479236,0.9973518437585956,0.0026823547637932
2459903.7614296637,1.0007659609324446,0.0026842711633215
2459903.761911404,0.998716540559159,0.0026832500638172
2459903.7623931444,0.9988949842755996,0.0026845735152142
2459903.7628748845,0.9984420229066074,0.0026841353590953
2459903.763356625,0.9982154680889218,0.0026925273436665
2459903.763838365,0.9979563552856796,0.0026866259688224
2459903.7643201053,1.0019769207575109,0.0026826094790148
2459903.764801846,0.9977093221796148,0.0026839115689387
2459903.765283586,0.9960194581068038,0.0026857916915005
2459903.765765326,0.9978716271401918,0.0026851377967093
2459903.7662470667,0.9985331037250048,0.0026850723494756
2459903.766728807,1.0009634758493064,0.0026856877279645
2459903.767210547,1.0005624527403292,0.0026841845666188
2459903.7676922875,0.9984696077843412,0.0026839919068868
2459903.7681740276,0.9946837718626592,0.0026828587888793
2459903.7686557677,0.9989787737763344,0.0026833721506324
2459903.7691375082,0.997687403470598,0.0026883352833847
2459903.7696192483,1.0001689478684543,0.0026856013003215
2459903.770100989,1.0045749867014582,0.0027036697674435
2459903.770582729,0.998064781566746,0.0026850216978915
2459903.771064469,0.997189349900784,0.0026911398622973
2459903.7715462097,0.999915515648807,0.0026918156527863
2459903.77202795,0.9964275061047732,0.0026881040730883
2459903.77250969,0.9995957312919777,0.0026841257036814
2459903.7729914305,1.001227066148597,0.0026836157769762
2459903.7734731706,0.9994844948749704,0.0026821608411157
2459903.7739549107,1.0032434698316826,0.0026843260379766
2459903.7744366513,1.0004774998814925,0.0026849195029932
2459903.7749183914,0.9991143109085447,0.0026835749628079
2459903.7754001315,0.9978724785506616,0.0026901798620703
2459903.775881872,0.9990664422098944,0.0026841495498535
2459903.776363612,1.0014831917843303,0.0026837036587591
2459903.7768453527,1.0030941407525094,0.0026856743336372
2459903.777327093,1.0014690958071617,0.0026872539786978
2459903.777808833,0.998202772681318,0.0026846385958399
2459903.7782905735,0.997024485117608,0.0026859969302666
2459903.7787723136,0.9979333124607735,0.0026854829319584
2459903.7792540537,0.9990950637441778,0.002685403834393
2459903.7797357943,0.997451434173344,0.0026862791570306
2459903.7802175344,0.9963103827564906,0.002696107649788
2459903.7806992745,0.9984205816249202,0.0026885078961147
2459903.781181015,0.99993991429157,0.0026852441883358
2459903.781662755,1.0007405038043031,0.0026835751562374
2459903.7821444953,0.998493689223428,0.0026854794336594
2459903.782626236,0.9957911838296428,0.0026826252886708
2459903.783107976,1.000507095243303,0.0026881276556807
2459903.783589716,0.9992676043398376,0.0026899385312949
2459903.7840714566,0.997235663875566,0.0026836648915589
2459903.7845531967,1.0015783877792122,0.0026880940345514
2459903.785034937,0.9974754241298988,0.0026894670842816
2459903.7855166774,0.9970200677195322,0.0026858609449835
2459903.7859984175,1.0007142811579584,0.0026839678185388
2459903.7864801576,0.9995832124516986,0.0026832405368076
2459903.786961898,0.99853578096247,0.0026872294634658
2459903.7874436383,0.9993813955509896,0.0026853509189109
2459903.787925379,0.9959197344935128,0.0026881401294663
2459903.788407119,0.9969656595789476,0.0026826472410724
2459903.788888859,0.9968513398686334,0.0026835257071815
2459903.7893705997,0.9992217933739926,0.0026922223562307
2459903.78985234,1.0000457208475455,0.0026837569779704
2459903.79033408,1.0031897647174708,0.0026854551215981
2459903.7908158205,0.9992243016194128,0.0026853187922048
2459903.7912975606,1.0010223335421091,0.0026933538895403
2459903.7917793007,0.9989369697236404,0.0026843333507266
2459903.7922610412,0.9949173182570012,0.0026869540169705
2459903.7927427813,1.000947886841375,0.002698095927137
2459903.7932245214,0.9998654712138516,0.0026846049773719
2459903.793706262,0.9959449018327142,0.0026873021372414
2459903.794188002,0.9968581970741568,0.0026849763751072
2459903.794669742,0.9990931114210654,0.0026822455390735
2459903.795151483,0.995336380810886,0.0026837299588173
2459903.795633223,0.9992600395746388,0.0026823171187696
2459903.796114963,0.9971066466894688,0.0026877186636258
2459903.7965967036,1.0003586710272692,0.0026878201654766
2459903.7970784437,0.9988110700930596,0.0026842813349801
2459903.797560184,0.9983307950307766,0.0026846768173838
2459903.7980419244,0.998214445453085,0.0026880047030798
2459903.7985236645,0.9981327709373692,0.0026842290026855
2459903.7990054046,0.99729391155436,0.0026848795962129
2459903.799487145,0.9962241726396276,0.0026853797858456
2459903.7999688853,1.0005733793228115,0.0026883130097565
2459903.8004506254,0.9986659993667552,0.0026864314874277
2459903.800932366,0.9968503629980416,0.0026841456523931
2459903.801414106,0.9971987368924224,0.00268478548241
2459903.801895846,1.0031631852494864,0.002686571636408
2459903.8023775867,0.9973542555089364,0.0026912819263672
2459903.802859327,0.9965582162986018,0.002684339621839
2459903.803341067,0.9972065406649538,0.0026867095221379
2459903.8038228075,0.998619640510972,0.0026831777433363
2459903.8043045476,0.9979169464747883,0.002683035356507
2459903.8047862877,0.9989697014495604,0.0026842214861846
2459903.8052680283,0.9995519780030252,0.0026878080057158
2459903.8057497684,0.9981143492535832,0.0026869516327025
2459903.8062315085,1.0004422941342783,0.0026845476296574
2459903.806713249,0.9994900812059097,0.0026865741368057
2459903.807194989,0.9976454975809323,0.0026845501138119
